Date/Time,5388_O_OHRA,9991_O_ALTO,5635_O_SEWY,8445_O_LNPL,9063_O_COLS,1400_O_MCCA,4749_O_JEFF,9267_O_SQHL
2026-05-09 14:30:00,27.933333333333334,,31.8,34.733333333333334,25.4,27.866666666666667,103.0,30.6
2026-05-09 14:45:00,24.4,,33.25,31.466666666666665,27.0,27.6,48.0,27.666666666666668
2026-05-09 15:00:00,27.2,,35.2,31.066666666666666,26.06666667,28.133333333333333,77.8,28.066666666666666
2026-05-09 15:15:00,25.866666666666667,,32.4,28.533333333333335,26.33333333,27.133333333333333,47.86666666666667,27.533333333333335
2026-05-09 15:30:00,27.066666666666666,,30.66666667,28.6,26.13333333,27.8,129.0,26.333333333333332
2026-05-09 15:45:00,27.0,,31.93333333,29.866666666666667,27.33333333,27.733333333333334,85.46666666666667,26.266666666666666
2026-05-09 16:00:00,24.933333333333334,,30.93333333,32.733333333333334,31.4,26.466666666666665,63.53333333333333,29.8
2026-05-09 16:15:00,28.066666666666666,,31.6,32.46666666666667,27.6,28.266666666666666,42.733333333333334,28.666666666666668
2026-05-09 16:30:00,27.266666666666666,,32.26666667,37.86666666666667,30.0,28.533333333333335,30.533333333333335,30.533333333333335
2026-05-09 16:45:00,31.066666666666666,,31.73333333,37.46666666666667,29.2,29.533333333333335,33.333333333333336,30.466666666666665
2026-05-09 17:00:00,32.53333333333333,,31.93333333,44.93333333333333,33.93333333,29.2,45.06666666666667,33.6
2026-05-09 17:15:00,34.13333333333333,,37.26666667,46.733333333333334,33.8,31.266666666666666,50.4,33.733333333333334
2026-05-09 17:30:00,34.13333333333333,,34.53333333,41.13333333333333,33.2,29.466666666666665,35.4,35.86666666666667
2026-05-09 17:45:00,33.0,,32.73333333,34.333333333333336,34.8,32.266666666666666,33.8,32.733333333333334
2026-05-09 18:00:00,33.2,,34.73333333,32.333333333333336,35.86666667,33.46666666666667,41.2,35.53333333333333
2026-05-09 18:15:00,34.4,,32.2,32.6,38.66666667,33.0,42.86666666666667,35.06666666666667
2026-05-09 18:30:00,38.13333333333333,,18.5,32.666666666666664,41.26666667,33.8,35.06666666666667,36.53333333333333
2026-05-09 18:45:00,40.2,,18.7,33.93333333333333,45.06666667,33.06666666666667,33.266666666666666,36.53333333333333
2026-05-09 19:00:00,41.0,,28.733333333333334,34.13333333333333,44.53333333,35.4,33.06666666666667,37.266666666666666
2026-05-09 19:15:00,40.666666666666664,,37.4,37.0,47.66666667,35.93333333333333,30.2,37.53333333333333
2026-05-09 19:30:00,48.86666666666667,,38.06666666666667,37.6,46.13333333,36.46666666666667,64.46666666666667,36.2
2026-05-09 19:45:00,53.666666666666664,,39.266666666666666,38.733333333333334,44.73333333,37.93333333333333,47.46666666666667,36.2
2026-05-09 20:00:00,51.666666666666664,,39.86666666666667,39.46666666666667,44.13333333,36.86666666666667,33.266666666666666,37.733333333333334
2026-05-09 20:15:00,55.2,,36.93333333333333,40.8,43.06666667,40.86666666666667,35.53333333333333,40.8
2026-05-09 20:30:00,43.733333333333334,,38.46666666666667,41.0,42.46666667,38.13333333333333,36.733333333333334,44.733333333333334
2026-05-09 20:45:00,40.86666666666667,,37.93333333333333,42.4,45.66666667,38.6,35.53333333333333,43.6
2026-05-09 21:00:00,59.4,,38.2,42.46666666666667,43.53333333,38.86666666666667,34.06666666666667,42.666666666666664
2026-05-09 21:15:00,50.333333333333336,,40.333333333333336,41.733333333333334,45.66666667,38.53333333333333,56.733333333333334,39.46666666666667
2026-05-09 21:30:00,56.06666666666667,,40.93333333333333,39.666666666666664,46.26666667,38.53333333333333,37.0,38.13333333333333
2026-05-09 21:45:00,40.13333333333333,,32.266666666666666,39.53333333333333,45.53333333,36.6,36.4,37.0
2026-05-09 22:00:00,35.733333333333334,,43.13333333333333,40.93333333333333,48.2,60.333333333333336,37.06666666666667,32.06666666666667
2026-05-09 22:15:00,25.0,,54.266666666666666,41.46666666666667,48.4,63.6,40.2,20.066666666666666
2026-05-09 22:30:00,43.733333333333334,,53.4,56.8,47.6,56.06666666666667,38.733333333333334,45.6
2026-05-09 22:45:00,41.4,,55.666666666666664,47.0,50.8,72.86666666666666,75.46666666666667,38.4
2026-05-09 23:00:00,62.733333333333334,,36.6,42.46666666666667,52.33333333,52.333333333333336,38.46666666666667,41.93333333333333
2026-05-09 23:15:00,48.06666666666667,,34.4,33.86666666666667,50.4,53.666666666666664,42.46666666666667,34.666666666666664
2026-05-09 23:30:00,36.4,,32.8,30.266666666666666,50.93333333,55.93333333333333,49.666666666666664,36.6
2026-05-09 23:45:00,35.2,,32.4,34.46666666666667,54.46666667,47.6,43.266666666666666,33.666666666666664
2026-05-10 00:00:00,34.8,,28.333333333333332,78.73333333333333,52.4,50.06666666666667,69.86666666666666,27.866666666666667
2026-05-10 00:15:00,39.86666666666667,,27.6,135.13333333333333,50.8,37.666666666666664,39.333333333333336,31.533333333333335
2026-05-10 00:30:00,57.53333333333333,,35.666666666666664,89.33333333333333,52.73333333,36.46666666666667,47.93333333333333,29.666666666666668
2026-05-10 00:45:00,47.8,,38.4,65.06666666666666,54.46666667,38.333333333333336,42.13333333333333,37.86666666666667
2026-05-10 01:00:00,84.33333333333333,,34.6,64.8,56.46666667,30.933333333333334,42.46666666666667,43.6
2026-05-10 01:15:00,2040.4666666666667,,3289.133333333333,70.46666666666667,57.53333333,45.13333333333333,39.0,60.333333333333336
2026-05-10 01:30:00,1576.8,,35.93333333333333,41.2,54.4,69.4,43.666666666666664,56.06666666666667
2026-05-10 01:45:00,54.53333333333333,,34.6,62.733333333333334,45.8,42.46666666666667,43.266666666666666,58.8
2026-05-10 02:00:00,318.1333333333333,,27.2,34.333333333333336,43.4,47.266666666666666,44.53333333333333,34.0
2026-05-10 02:15:00,724.2,,28.066666666666666,32.2,42.26666667,46.86666666666667,41.46666666666667,37.0
2026-05-10 02:30:00,41.86666666666667,,35.333333333333336,33.6,44.6,47.6,38.0,34.93333333333333
2026-05-10 02:45:00,60.2,,41.2,34.733333333333334,43.8,56.4,37.53333333333333,36.666666666666664
2026-05-10 03:00:00,44.733333333333334,,35.8,31.8,44.0,46.4,37.666666666666664,37.666666666666664
2026-05-10 03:15:00,43.6,,50.733333333333334,36.0,42.93333333,47.86666666666667,47.0,38.46666666666667
2026-05-10 03:30:00,49.06666666666667,,48.53333333333333,36.666666666666664,40.93333333,47.53333333333333,45.13333333333333,37.86666666666667
2026-05-10 03:45:00,42.13333333333333,,51.733333333333334,42.53333333333333,43.0,52.0,42.266666666666666,37.8
2026-05-10 04:00:00,45.6,,44.53333333333333,41.86666666666667,44.13333333,52.46666666666667,43.4,39.53333333333333
2026-05-10 04:15:00,68.73333333333333,,51.53333333333333,44.93333333333333,54.26666667,52.86666666666667,42.93333333333333,40.53333333333333
2026-05-10 04:30:00,61.4,,50.2,44.2,72.26666667,52.6,39.46666666666667,43.13333333333333
2026-05-10 04:45:00,378.06666666666666,,53.6,46.6,77.86666667,525.8666666666667,41.0,41.8
2026-05-10 05:00:00,65.93333333333334,,56.0,48.733333333333334,78.06666667,71.13333333333334,42.266666666666666,40.2
2026-05-10 05:15:00,66.46666666666667,,55.06666666666667,49.8,76.26666667,52.86666666666667,43.93333333333333,42.4
2026-05-10 05:30:00,201.0,,64.46666666666667,49.4,73.46666667,63.53333333333333,46.333333333333336,41.93333333333333
2026-05-10 05:45:00,100.6,,63.4,49.86666666666667,71.26666667,73.93333333333334,43.0,47.4
2026-05-10 06:00:00,64.53333333333333,,93.6,49.666666666666664,68.26666667,62.6,47.46666666666667,43.2
2026-05-10 06:15:00,108.5,,50.46666666666667,49.2,69.26666667,145.86666666666667,46.13333333333333,46.46666666666667
2026-05-10 06:30:00,,,49.86666666666667,54.666666666666664,67.93333333,94.6,44.46666666666667,46.4
2026-05-10 06:45:00,,,59.93333333333333,53.2,66.53333333,53.733333333333334,47.13333333333333,45.53333333333333
2026-05-10 07:00:00,,,66.53333333333333,53.666666666666664,68.46666667,119.13333333333334,42.8,43.13333333333333
2026-05-10 07:15:00,,,68.66666666666667,55.93333333333333,67.4,123.46666666666667,42.46666666666667,50.53333333333333
2026-05-10 07:30:00,,,66.2,56.86666666666667,66.0,67.66666666666667,44.266666666666666,54.13333333333333
2026-05-10 07:45:00,,,67.93333333333334,58.733333333333334,61.33333333,66.6,48.06666666666667,57.06666666666667
2026-05-10 08:00:00,,,91.4,62.13333333333333,60.93333333,71.8,41.6,59.06666666666667
2026-05-10 08:15:00,,,75.4,64.06666666666666,59.13333333,73.66666666666667,40.86666666666667,62.6
2026-05-10 08:30:00,,,70.0,63.4,57.8,73.66666666666667,92.06666666666666,58.733333333333334
2026-05-10 08:45:00,,,78.33333333333333,65.53333333333333,51.0,73.06666666666666,144.66666666666666,62.333333333333336
2026-05-10 09:00:00,,,79.93333333333334,68.86666666666666,42.53333333,76.8,37.13333333333333,66.13333333333334
2026-05-10 09:15:00,,,75.73333333333333,69.73333333333333,39.33333333,74.53333333333333,148.13333333333333,65.4
2026-05-10 09:30:00,,,80.33333333333333,74.4,39.26666667,71.0,40.8,64.86666666666666
2026-05-10 09:45:00,,,75.26666666666667,71.6,45.0,73.33333333333333,41.266666666666666,57.733333333333334
2026-05-10 10:00:00,,,76.66666666666667,72.53333333333333,44.0,76.26666666666667,81.8,60.6
2026-05-10 10:15:00,,,75.93333333333334,73.66666666666667,42.53333333,77.66666666666667,39.13333333333333,55.733333333333334
2026-05-10 10:30:00,,,72.8,73.13333333333334,42.0,74.0,362.0,57.666666666666664
2026-05-10 10:45:00,,,71.93333333333334,70.26666666666667,45.6,70.06666666666666,66.53333333333333,62.06666666666667
2026-05-10 11:00:00,,,69.26666666666667,69.0,44.73333333,61.333333333333336,114.4,60.93333333333333
2026-05-10 11:15:00,,,66.13333333333334,66.46666666666667,45.66666667,62.06666666666667,398.4,62.0
2026-05-10 11:30:00,,,62.4,65.0,41.6,67.53333333333333,58.6,59.266666666666666
2026-05-10 11:45:00,,,67.0,65.33333333333333,41.69230769,68.4,53.93333333333333,62.53333333333333
2026-05-10 12:00:00,,,66.33333333333333,67.33333333333333,,55.93333333333333,53.46666666666667,52.8
2026-05-10 12:15:00,,,59.6,63.266666666666666,,49.6,55.4,49.4
2026-05-10 12:30:00,,,54.6,59.333333333333336,,50.13333333333333,59.46666666666667,47.4
2026-05-10 12:45:00,,,50.4,53.733333333333334,,49.733333333333334,49.733333333333334,42.0
2026-05-10 13:00:00,,,51.0,48.666666666666664,,48.86666666666667,49.53333333333333,45.93333333333333
2026-05-10 13:15:00,,,51.46666666666667,48.666666666666664,,50.2,47.4,46.2
2026-05-10 13:30:00,,,49.733333333333334,47.333333333333336,,48.06666666666667,76.46666666666667,44.266666666666666
2026-05-10 13:45:00,,,51.06666666666667,48.46666666666667,,48.53333333333333,50.0,42.13333333333333
2026-05-10 14:00:00,,,57.13333333333333,47.266666666666666,,44.13333333333333,61.8,47.4
2026-05-10 14:15:00,,,52.2,50.86666666666667,,44.266666666666666,55.8,45.4
2026-05-10 14:30:00,,,44.0,48.06666666666667,,40.8,55.6,49.8
2026-05-10 14:45:00,,,40.86666666666667,51.733333333333334,,36.13333333333333,50.8,46.53333333333333
2026-05-10 15:00:00,,,44.4,51.06666666666667,,37.666666666666664,69.53333333333333,46.53333333333333
2026-05-10 15:15:00,,,41.2,51.06666666666667,,37.0,45.666666666666664,43.86666666666667
2026-05-10 15:30:00,,,38.4,52.0,,33.93333333333333,44.13333333333333,41.46666666666667
2026-05-10 15:45:00,,,37.6,50.86666666666667,,36.0,47.93333333333333,38.46666666666667
2026-05-10 16:00:00,,,32.46666666666667,44.733333333333334,,32.333333333333336,49.13333333333333,38.53333333333333
2026-05-10 16:15:00,,,33.666666666666664,46.06666666666667,,34.333333333333336,43.666666666666664,40.0
2026-05-10 16:30:00,,,31.333333333333332,44.93333333333333,,86.66666666666667,42.06666666666667,37.733333333333334
2026-05-10 16:45:00,,,31.4,48.06666666666667,,32.53333333333333,44.333333333333336,39.46666666666667
2026-05-10 17:00:00,,,30.466666666666665,43.0,,29.133333333333333,42.93333333333333,35.333333333333336
2026-05-10 17:15:00,,,29.866666666666667,40.06666666666667,,80.8,45.4,35.6
2026-05-10 17:30:00,,,29.066666666666666,39.333333333333336,,27.466666666666665,47.8,32.2
2026-05-10 17:45:00,,,22.6,1542.3333333333333,,24.2,58.733333333333334,32.4
2026-05-10 18:00:00,,,19.666666666666668,31.2,,23.866666666666667,43.333333333333336,28.2
2026-05-10 18:15:00,,,22.133333333333333,42.666666666666664,,39.6,45.666666666666664,26.6
2026-05-10 18:30:00,,,24.333333333333332,27.4,,23.066666666666666,46.8,23.666666666666668
2026-05-10 18:45:00,,,22.4,25.333333333333332,,31.066666666666666,45.8,22.933333333333334
2026-05-10 19:00:00,,,21.8,24.266666666666666,,17.733333333333334,47.13333333333333,20.533333333333335
2026-05-10 19:15:00,,,21.333333333333332,21.666666666666668,,25.266666666666666,45.4,21.2
2026-05-10 19:30:00,,,21.933333333333334,25.266666666666666,,25.266666666666666,43.86666666666667,21.533333333333335
2026-05-10 19:45:00,,,17.4,22.533333333333335,,35.4,39.46666666666667,19.266666666666666
2026-05-10 20:00:00,,,17.0,19.0,,14.533333333333333,102.6,18.466666666666665
2026-05-10 20:15:00,,,21.466666666666665,19.866666666666667,,15.333333333333334,42.46666666666667,18.6
2026-05-10 20:30:00,,,14.866666666666667,19.866666666666667,,14.533333333333333,41.2,16.6
2026-05-10 20:45:00,,,14.4,21.6,,12.133333333333333,39.4,13.8
2026-05-10 21:00:00,,,13.933333333333334,17.2,,13.0,46.266666666666666,13.666666666666666
2026-05-10 21:15:00,,,12.666666666666666,16.866666666666667,,11.666666666666666,33.666666666666664,13.0
2026-05-10 21:30:00,,,14.866666666666667,14.866666666666667,,11.866666666666667,26.133333333333333,12.733333333333333
2026-05-10 21:45:00,,,12.866666666666667,14.733333333333333,,12.666666666666666,24.2,11.733333333333333
2026-05-10 22:00:00,,,11.4,15.066666666666666,,12.6,22.4,13.866666666666667
2026-05-10 22:15:00,,,11.666666666666666,14.466666666666667,,12.066666666666666,21.333333333333332,13.133333333333333
2026-05-10 22:30:00,,,11.066666666666666,15.8,,11.2,20.733333333333334,11.4
2026-05-10 22:45:00,,,10.733333333333333,16.0,,10.733333333333333,49.86666666666667,13.133333333333333
2026-05-10 23:00:00,,,9.933333333333334,15.6,,11.866666666666667,20.333333333333332,13.0
2026-05-10 23:15:00,,,9.866666666666667,15.733333333333333,,12.666666666666666,22.133333333333333,14.266666666666667
2026-05-10 23:30:00,,,9.333333333333334,17.2,,11.333333333333334,18.866666666666667,15.4
2026-05-10 23:45:00,,,10.533333333333333,15.8,,11.066666666666666,21.666666666666668,16.4
2026-05-11 00:00:00,,,11.6,15.4,,12.4,26.133333333333333,15.333333333333334
2026-05-11 00:15:00,,,12.6,15.533333333333333,,13.466666666666667,39.53333333333333,16.866666666666667
2026-05-11 00:30:00,,,11.466666666666667,45.13333333333333,,12.666666666666666,35.733333333333334,16.333333333333332
2026-05-11 00:45:00,,,11.733333333333333,39.333333333333336,,15.066666666666666,37.4,18.933333333333334
2026-05-11 01:00:00,,,11.6,34.266666666666666,,20.0,41.86666666666667,16.466666666666665
2026-05-11 01:15:00,,,14.866666666666667,24.266666666666666,,21.666666666666668,32.06666666666667,16.6
2026-05-11 01:30:00,,,13.666666666666666,19.666666666666668,,28.0,37.333333333333336,14.533333333333333
2026-05-11 01:45:00,,,12.466666666666667,13.466666666666667,,25.866666666666667,75.0,19.133333333333333
2026-05-11 02:00:00,,,11.066666666666666,12.2,,22.266666666666666,39.93333333333333,16.0
2026-05-11 02:15:00,,,14.733333333333333,12.866666666666667,,17.533333333333335,30.933333333333334,15.6
2026-05-11 02:30:00,,,12.666666666666666,12.466666666666667,,16.4,44.93333333333333,13.933333333333334
2026-05-11 02:45:00,,,12.133333333333333,12.266666666666667,,16.8,33.86666666666667,14.066666666666666
2026-05-11 03:00:00,,,12.066666666666666,11.866666666666667,,20.4,30.466666666666665,15.4
2026-05-11 03:15:00,,,11.8,13.666666666666666,,19.733333333333334,29.8,18.066666666666666
2026-05-11 03:30:00,,,11.4,13.4,,20.666666666666668,26.466666666666665,24.466666666666665
2026-05-11 03:45:00,,,13.133333333333333,13.666666666666666,,18.6,28.133333333333333,22.6
2026-05-11 04:00:00,,,16.8,15.666666666666666,,19.0,75.06666666666666,24.533333333333335
2026-05-11 04:15:00,,,15.466666666666667,17.666666666666668,,18.733333333333334,29.266666666666666,26.733333333333334
2026-05-11 04:30:00,,,15.6,52.0,,18.133333333333333,30.0,26.333333333333332
2026-05-11 04:45:00,,,16.066666666666666,47.666666666666664,,18.133333333333333,28.4,26.8
2026-05-11 05:00:00,,,16.2,51.4,,18.066666666666666,34.53333333333333,26.4
2026-05-11 05:15:00,,,17.6,74.6,,21.333333333333332,34.46666666666667,29.2
2026-05-11 05:30:00,,,20.733333333333334,75.26666666666667,,21.6,32.93333333333333,29.0
2026-05-11 05:45:00,,,20.8,80.26666666666667,,19.666666666666668,34.13333333333333,30.266666666666666
2026-05-11 06:00:00,,,22.066666666666666,67.6,,18.6,36.06666666666667,31.4
2026-05-11 06:15:00,,,19.466666666666665,56.2,,21.6,30.333333333333332,31.466666666666665
2026-05-11 06:30:00,,,20.666666666666668,57.0,,21.266666666666666,39.13333333333333,33.53333333333333
2026-05-11 06:45:00,,,22.0,63.733333333333334,,21.533333333333335,42.0,34.4
2026-05-11 07:00:00,,,31.933333333333334,74.06666666666666,,24.933333333333334,38.6,36.86666666666667
2026-05-11 07:15:00,,,45.53333333333333,75.46666666666667,,23.133333333333333,43.46666666666667,43.46666666666667
2026-05-11 07:30:00,,,42.53333333333333,79.93333333333334,,37.0,45.6,38.666666666666664
2026-05-11 07:45:00,,,38.06666666666667,70.8,,44.4,50.333333333333336,39.06666666666667
2026-05-11 08:00:00,,,36.2,56.8,,32.666666666666664,72.66666666666667,40.333333333333336
2026-05-11 08:15:00,,,33.0,48.46666666666667,,22.6,54.86666666666667,39.53333333333333
2026-05-11 08:30:00,,,35.06666666666667,50.2,,20.666666666666668,45.666666666666664,40.8
2026-05-11 08:45:00,,,33.266666666666666,53.666666666666664,,23.133333333333333,39.46666666666667,40.666666666666664
2026-05-11 09:00:00,,,26.533333333333335,53.666666666666664,,29.933333333333334,38.06666666666667,46.93333333333333
2026-05-11 09:15:00,,,20.733333333333334,51.06666666666667,,24.133333333333333,74.26666666666667,54.6
2026-05-11 09:30:00,,,19.6,50.06666666666667,,13.733333333333333,41.333333333333336,73.46666666666667
2026-05-11 09:45:00,,,19.4,47.2,,12.933333333333334,31.666666666666668,44.4
2026-05-11 10:00:00,,,20.466666666666665,29.6,,14.8,82.13333333333334,40.2
2026-05-11 10:15:00,,,19.666666666666668,24.866666666666667,,15.933333333333334,26.0,33.13333333333333
2026-05-11 10:30:00,,,22.733333333333334,25.466666666666665,,19.2,361.53333333333336,29.333333333333332
2026-05-11 10:45:00,,,23.666666666666668,51.6,,21.933333333333334,24.0,28.2
2026-05-11 11:00:00,,,24.333333333333332,40.666666666666664,,20.933333333333334,103.53333333333333,22.4
2026-05-11 11:15:00,,,26.066666666666666,36.0,,20.333333333333332,65.13333333333334,22.933333333333334
2026-05-11 11:30:00,,,25.4,25.733333333333334,,21.2,24.8,23.933333333333334
2026-05-11 11:45:00,,,24.533333333333335,30.4,,21.6,16.0,24.133333333333333
2026-05-11 12:00:00,,,23.866666666666667,26.4,,23.866666666666667,16.6,24.6
2026-05-11 12:15:00,,,24.866666666666667,29.533333333333335,,23.533333333333335,19.133333333333333,23.466666666666665
2026-05-11 12:30:00,,,24.933333333333334,30.4,,24.533333333333335,25.2,24.333333333333332
2026-05-11 12:45:00,,,26.866666666666667,31.866666666666667,,23.6,23.8,25.533333333333335
2026-05-11 13:00:00,,,25.533333333333335,28.4,,24.666666666666668,23.933333333333334,24.933333333333334
2026-05-11 13:15:00,,,25.666666666666668,29.933333333333334,,27.533333333333335,22.4,24.533333333333335
2026-05-11 13:30:00,,,23.666666666666668,27.666666666666668,,26.066666666666666,25.8,25.866666666666667
2026-05-11 13:45:00,,,27.666666666666668,28.666666666666668,,27.933333333333334,29.933333333333334,28.866666666666667
2026-05-11 14:00:00,,,25.866666666666667,28.933333333333334,,28.733333333333334,24.333333333333332,26.6
2026-05-11 14:15:00,,,28.733333333333334,30.2,,26.733333333333334,31.533333333333335,27.066666666666666
2026-05-11 14:30:00,,,28.466666666666665,28.8,,26.866666666666667,22.733333333333334,29.4
2026-05-11 14:45:00,,,27.266666666666666,29.733333333333334,,25.4,24.133333333333333,27.533333333333335
2026-05-11 15:00:00,,,27.6,29.666666666666668,,25.4,25.8,25.533333333333335
2026-05-11 15:15:00,,,25.066666666666666,29.133333333333333,,27.066666666666666,73.73333333333333,29.4
2026-05-11 15:30:00,,,22.666666666666668,28.733333333333334,,25.466666666666665,27.6,26.533333333333335
2026-05-11 15:45:00,,,25.866666666666667,29.066666666666666,,24.466666666666665,24.866666666666667,28.466666666666665
2026-05-11 16:00:00,,,25.333333333333332,30.066666666666666,,24.533333333333335,25.133333333333333,26.0
2026-05-11 16:15:00,,,23.2,28.8,,24.0,27.133333333333333,25.533333333333335
2026-05-11 16:30:00,,,23.666666666666668,29.733333333333334,,24.933333333333334,24.466666666666665,29.8
2026-05-11 16:45:00,,,25.133333333333333,29.333333333333332,,25.533333333333335,28.333333333333332,26.333333333333332
2026-05-11 17:00:00,,,24.533333333333335,27.2,,25.866666666666667,28.533333333333335,24.866666666666667
2026-05-11 17:15:00,,,25.533333333333335,26.8,,24.666666666666668,28.066666666666666,24.933333333333334
2026-05-11 17:30:00,,,23.666666666666668,33.6,,24.2,155.0,26.066666666666666
2026-05-11 17:45:00,,,23.666666666666668,48.6,,23.533333333333335,28.333333333333332,25.133333333333333
2026-05-11 18:00:00,,,25.266666666666666,43.666666666666664,,25.266666666666666,46.06666666666667,27.933333333333334
2026-05-11 18:15:00,,,26.666666666666668,108.46666666666667,,26.6,33.666666666666664,25.6
2026-05-11 18:30:00,,,31.6,51.2,,29.6,32.6,26.0
2026-05-11 18:45:00,,,33.86666666666667,30.133333333333333,,28.866666666666667,289.8,26.4
2026-05-11 19:00:00,,,33.6,34.4,,28.933333333333334,32.4,27.666666666666668
2026-05-11 19:15:00,,,32.6,40.8,,30.066666666666666,26.933333333333334,30.333333333333332
2026-05-11 19:30:00,,,28.533333333333335,33.733333333333334,,28.866666666666667,27.066666666666666,30.066666666666666
2026-05-11 19:45:00,,,28.066666666666666,30.4,,28.333333333333332,27.266666666666666,40.4
2026-05-11 20:00:00,,,29.466666666666665,32.4,,29.133333333333333,28.2,46.53333333333333
2026-05-11 20:15:00,,,29.133333333333333,35.2,,27.933333333333334,53.2,37.46666666666667
2026-05-11 20:30:00,,,29.6,35.6,,27.2,55.333333333333336,32.46666666666667
2026-05-11 20:45:00,,,29.333333333333332,34.46666666666667,,27.733333333333334,30.466666666666665,30.133333333333333
2026-05-11 21:00:00,,,27.266666666666666,38.53333333333333,,25.933333333333334,27.466666666666665,30.2
2026-05-11 21:15:00,,,27.333333333333332,49.06666666666667,,28.6,28.6,30.2
2026-05-11 21:30:00,,,27.6,40.53333333333333,,25.933333333333334,32.333333333333336,30.133333333333333
2026-05-11 21:45:00,,,27.533333333333335,67.4,,26.4,29.333333333333332,30.533333333333335
2026-05-11 22:00:00,,,26.933333333333334,32.8,,27.2,29.8,29.4
2026-05-11 22:15:00,,,27.0,30.933333333333334,,26.466666666666665,32.86666666666667,27.066666666666666
2026-05-11 22:30:00,,,25.0,31.266666666666666,,27.266666666666666,30.0,28.266666666666666
2026-05-11 22:45:00,,,26.333333333333332,45.0,,27.2,36.93333333333333,25.733333333333334
2026-05-11 23:00:00,,,24.466666666666665,39.53333333333333,,25.533333333333335,28.266666666666666,27.066666666666666
2026-05-11 23:15:00,,,24.266666666666666,37.86666666666667,,25.933333333333334,30.2,27.4
2026-05-11 23:30:00,,,24.733333333333334,33.8,,24.266666666666666,31.066666666666666,28.4
2026-05-11 23:45:00,,,20.8,33.06666666666667,,24.333333333333332,30.333333333333332,28.2
2026-05-12 00:00:00,,,20.466666666666665,38.46666666666667,,24.4,48.13333333333333,26.733333333333334
2026-05-12 00:15:00,,,20.733333333333334,74.73333333333333,,23.733333333333334,34.666666666666664,27.466666666666665
2026-05-12 00:30:00,,,20.066666666666666,79.46666666666667,,22.333333333333332,32.4,28.8
2026-05-12 00:45:00,,,21.4,38.0,,23.133333333333333,32.93333333333333,148.13333333333333
2026-05-12 01:00:00,,,22.733333333333334,55.13333333333333,,21.933333333333334,30.533333333333335,123.66666666666667
2026-05-12 01:15:00,,,20.266666666666666,94.73333333333333,,21.4,31.666666666666668,69.06666666666666
2026-05-12 01:30:00,,,19.666666666666668,69.8,,20.266666666666666,30.6,43.8
2026-05-12 01:45:00,,,20.933333333333334,113.46666666666667,,19.6,31.666666666666668,53.53333333333333
2026-05-12 02:00:00,,,18.733333333333334,88.86666666666666,,19.733333333333334,29.866666666666667,46.13333333333333
2026-05-12 02:15:00,,,20.666666666666668,85.66666666666667,,19.933333333333334,33.4,37.4
2026-05-12 02:30:00,,,21.8,52.93333333333333,,19.6,34.6,31.866666666666667
2026-05-12 02:45:00,,,22.533333333333335,68.06666666666666,,21.0,33.46666666666667,26.866666666666667
2026-05-12 03:00:00,,,25.333333333333332,57.6,,19.933333333333334,31.6,27.2
2026-05-12 03:15:00,,,25.266666666666666,63.266666666666666,,19.533333333333335,31.733333333333334,27.533333333333335
2026-05-12 03:30:00,,,24.133333333333333,42.86666666666667,,20.2,34.333333333333336,26.8
2026-05-12 03:45:00,,,24.866666666666667,44.266666666666666,,19.533333333333335,32.666666666666664,26.6
2026-05-12 04:00:00,,,26.4,33.266666666666666,,20.2,34.86666666666667,27.933333333333334
2026-05-12 04:15:00,,,25.066666666666666,37.333333333333336,,21.2,37.733333333333334,27.133333333333333
2026-05-12 04:30:00,,,23.533333333333335,47.4,,19.133333333333333,103.4,27.733333333333334
2026-05-12 04:45:00,,,22.066666666666666,43.266666666666666,,19.8,91.26666666666667,30.333333333333332
2026-05-12 05:00:00,,,20.0,49.666666666666664,,19.6,96.13333333333334,34.06666666666667
2026-05-12 05:15:00,,,22.466666666666665,40.53333333333333,,20.333333333333332,76.26666666666667,32.733333333333334
2026-05-12 05:30:00,,,22.666666666666668,32.8,,21.733333333333334,56.6,33.333333333333336
2026-05-12 05:45:00,,,21.8,32.06666666666667,,20.8,50.6,37.0
2026-05-12 06:00:00,,,21.2,32.6,,21.4,48.06666666666667,37.06666666666667
2026-05-12 06:15:00,,,21.466666666666665,34.266666666666666,,19.333333333333332,54.4,37.2
2026-05-12 06:30:00,,,22.133333333333333,34.333333333333336,,21.2,62.46666666666667,34.8
2026-05-12 06:45:00,,,21.4,36.6,,23.066666666666666,50.8,41.93333333333333
2026-05-12 07:00:00,,,22.333333333333332,40.733333333333334,,22.0,40.86666666666667,45.46666666666667
2026-05-12 07:15:00,,,23.066666666666666,50.8,,24.933333333333334,43.06666666666667,51.266666666666666
2026-05-12 07:30:00,,,22.2,100.66666666666667,,24.533333333333335,45.46666666666667,46.93333333333333
2026-05-12 07:45:00,,,24.0,115.26666666666667,,23.666666666666668,42.93333333333333,45.4
2026-05-12 08:00:00,,,23.0,98.73333333333333,,25.066666666666666,42.733333333333334,47.266666666666666
2026-05-12 08:15:00,,46.57142857142857,22.533333333333335,79.93333333333334,,26.533333333333335,41.13333333333333,47.06666666666667
2026-05-12 08:30:00,,46.86666666666667,25.0,81.53333333333333,,27.2,41.733333333333334,45.2
2026-05-12 08:45:00,,41.46666666666667,24.066666666666666,64.46666666666667,,25.866666666666667,45.333333333333336,42.06666666666667
