Date/Time,6257_O_PETE,7946_O_MONG,8206_O_CPLS,8290_O_SQHL,6708_O_SLRK,4210_O_WLKG,8940_O_MUNH,1772_O_MNDU_MN,8862_O_BKTN,7661_O_JNTN,1969_O_MRSD,2925_O_CLVL,1875_O_LWCV,4462_O_WASH,6912_O_FRHL,4128_O_DOWN,1266_O_WBG
2023-11-30 07:45:00,51.6,,275.6,132.46666666666667,64.93333333333334,356.3333333333333,168.4,,70.93333333333334,44.2,133.66666666666666,,203.4,665.9333333333333,,109.93333333333334,207.73333333333332
2023-11-30 08:00:00,48.2,,246.06666666666666,125.2,61.8,240.73333333333332,96.66666666666667,,71.6,48.733333333333334,118.2,,196.13333333333333,463.26666666666665,,279.3333333333333,151.93333333333334
2023-11-30 08:15:00,47.0,,264.3333333333333,118.66666666666667,64.2,219.0,50.0,,70.66666666666667,49.0,102.26666666666667,,208.6,648.0666666666667,,114.2,87.26666666666667
2023-11-30 08:30:00,47.333333333333336,,276.8666666666667,104.26666666666667,63.93333333333333,198.4,58.86666666666667,,75.0,44.53333333333333,88.8,,188.86666666666667,455.26666666666665,,66.53333333333333,62.333333333333336
2023-11-30 08:45:00,56.13333333333333,,256.8,81.33333333333333,62.13333333333333,291.6666666666667,67.0,,86.8,40.6,79.73333333333333,,123.86666666666666,348.1333333333333,,66.2,59.53333333333333
2023-11-30 09:00:00,58.93333333333333,,231.06666666666666,89.46666666666667,58.86666666666667,632.1333333333333,56.86666666666667,,89.66666666666667,37.93333333333333,65.2,,110.93333333333334,218.13333333333333,,83.8,74.26666666666667
2023-11-30 09:15:00,42.93333333333333,,191.0,88.06666666666666,62.733333333333334,120.53333333333333,62.2,,86.73333333333333,37.53333333333333,55.13333333333333,,104.33333333333333,146.13333333333333,,53.06666666666667,81.06666666666666
2023-11-30 09:30:00,39.13333333333333,,142.0,69.4,59.666666666666664,115.73333333333333,54.2,,83.6,37.733333333333334,52.8,,89.6,111.53333333333333,,41.8,47.46666666666667
2023-11-30 09:45:00,61.8,,113.06666666666666,56.266666666666666,115.2,128.13333333333333,48.46666666666667,,76.53333333333333,36.46666666666667,56.666666666666664,,85.33333333333333,94.13333333333334,,37.333333333333336,39.53333333333333
2023-11-30 10:00:00,63.8,,110.33333333333333,54.06666666666667,60.733333333333334,138.33333333333334,45.4,,64.33333333333333,44.0,56.0,,119.86666666666666,107.06666666666666,,43.2,42.46666666666667
2023-11-30 10:15:00,77.13333333333334,,100.33333333333333,51.93333333333333,48.2,324.46666666666664,46.53333333333333,,59.4,35.6,54.8,,95.4,150.26666666666668,,42.0,38.06666666666667
2023-11-30 10:30:00,65.4,,100.13333333333334,53.46666666666667,49.8,1568.1333333333334,42.8,,56.6,35.6,53.13333333333333,,76.4,69.06666666666666,,37.0,36.333333333333336
2023-11-30 10:45:00,51.93333333333333,,70.73333333333333,52.6,50.0,85.06666666666666,41.0,,56.93333333333333,35.53333333333333,51.2,,73.86666666666666,55.4,,39.4,34.666666666666664
2023-11-30 11:00:00,49.46666666666667,,52.53333333333333,52.0,71.6,141.8,40.733333333333334,,56.733333333333334,41.06666666666667,52.266666666666666,,72.6,73.86666666666666,,33.86666666666667,34.46666666666667
2023-11-30 11:15:00,58.733333333333334,,54.266666666666666,,67.0,67.6,32.6,,53.53333333333333,38.13333333333333,53.666666666666664,,65.13333333333334,54.0,,29.4,31.333333333333332
2023-11-30 11:30:00,57.4,,63.06666666666667,,48.2,94.13333333333334,30.466666666666665,,58.46666666666667,35.86666666666667,48.8,,66.26666666666667,61.733333333333334,,37.8,31.266666666666666
2023-11-30 11:45:00,55.86666666666667,,63.06666666666667,,62.53333333333333,66.6,31.333333333333332,,56.46666666666667,35.4,50.86666666666667,,62.733333333333334,111.2,,40.06666666666667,31.066666666666666
2023-11-30 12:00:00,47.6,,44.266666666666666,,77.06666666666666,57.4,36.266666666666666,,57.06666666666667,30.8,49.53333333333333,,56.46666666666667,77.13333333333334,,41.46666666666667,29.733333333333334
2023-11-30 12:15:00,40.333333333333336,,40.666666666666664,,55.2,51.266666666666666,33.733333333333334,,56.06666666666667,34.0,48.0,,55.0,99.73333333333333,,45.2,27.2
2023-11-30 12:30:00,38.13333333333333,,33.46666666666667,,78.0,55.266666666666666,30.333333333333332,,51.266666666666666,37.06666666666667,47.86666666666667,,57.93333333333333,93.33333333333333,,40.733333333333334,27.066666666666666
2023-11-30 12:45:00,36.06666666666667,,30.666666666666668,,87.06666666666666,51.13333333333333,30.6,,49.6,34.93333333333333,46.86666666666667,,63.8,112.86666666666666,,27.866666666666667,28.8
2023-11-30 13:00:00,35.333333333333336,,29.4,,50.4,51.46666666666667,30.466666666666665,,49.53333333333333,32.733333333333334,45.93333333333333,,56.0,138.73333333333332,,26.2,27.4
2023-11-30 13:15:00,34.266666666666666,,56.93333333333333,,50.733333333333334,48.86666666666667,32.86666666666667,,50.266666666666666,31.466666666666665,41.2,,54.46666666666667,82.13333333333334,,33.93333333333333,27.266666666666666
2023-11-30 13:30:00,36.46666666666667,,38.6,,50.86666666666667,51.13333333333333,30.133333333333333,,47.733333333333334,39.86666666666667,45.93333333333333,,56.6,116.06666666666666,,39.733333333333334,28.466666666666665
2023-11-30 13:45:00,44.93333333333333,,80.86666666666666,,54.93333333333333,46.333333333333336,26.066666666666666,,45.733333333333334,29.933333333333334,51.06666666666667,,58.2,64.13333333333334,,88.46666666666667,27.333333333333332
2023-11-30 14:00:00,35.4,,41.333333333333336,,52.4,46.6,31.2,,47.333333333333336,30.666666666666668,43.4,,70.2,62.2,,129.4,25.733333333333334
2023-11-30 14:15:00,37.53333333333333,,39.46666666666667,,66.93333333333334,43.13333333333333,29.666666666666668,,47.8,28.666666666666668,46.46666666666667,,68.66666666666667,51.8,,102.6,26.266666666666666
2023-11-30 14:30:00,39.93333333333333,,42.46666666666667,,59.06666666666667,40.86666666666667,31.533333333333335,,43.8,30.2,45.2,,63.06666666666667,53.8,,69.46666666666667,27.2
2023-11-30 14:45:00,36.06666666666667,,37.6,,95.86666666666666,36.733333333333334,28.066666666666666,,44.86666666666667,28.266666666666666,43.46666666666667,,76.53333333333333,56.93333333333333,,66.8,26.066666666666666
2023-11-30 15:00:00,50.8,,39.06666666666667,,108.0,39.46666666666667,26.0,,44.53333333333333,26.466666666666665,41.4,,51.93333333333333,121.13333333333334,,86.6,23.533333333333335
