Date/Time,8941_O_DOWN,5571_O_BUFF,4431_O_WBG,5624_O_BUFF,2484_O_MTLE,8579_O_CLRN,1342_O_ELZT,5784_O_USCL,4430_O_RBN,2759_O_BRHT,3762_O_MNLL,2559_O_BLOO,2302_O_FXCP,2071_O_NOSD,2220_O_NSEW
2019-06-14 23:30:00,23.933333333333334,41.13333333333333,53.333333333333336,41.13333333333333,27.4,31.666666666666668,,,,126.93333333333334,,,30.066666666666666,,347.0
2019-06-14 23:45:00,23.533333333333335,46.93333333333333,49.93333333333333,46.93333333333333,27.6,31.733333333333334,,,,210.46666666666667,,,32.06666666666667,,296.46666666666664
2019-06-15 00:00:00,23.533333333333335,54.333333333333336,49.0,54.333333333333336,28.266666666666666,33.53333333333333,,,,1076.5333333333333,,,28.666666666666668,,501.53333333333336
2019-06-15 00:15:00,24.2,51.266666666666666,48.06666666666667,51.266666666666666,32.13333333333333,31.933333333333334,,,,1359.6,,,31.733333333333334,,524.1333333333333
2019-06-15 00:30:00,23.733333333333334,43.666666666666664,46.53333333333333,43.666666666666664,30.666666666666668,33.0,,,,3848.6,,,29.866666666666667,,552.3333333333334
2019-06-15 00:45:00,24.133333333333333,40.733333333333334,47.06666666666667,40.733333333333334,32.333333333333336,33.46666666666667,,,,4674.733333333334,,,31.533333333333335,,368.0
2019-06-15 01:00:00,23.4,37.8,46.2,37.8,32.6,31.266666666666666,,,,6266.4,,,31.066666666666666,,410.3333333333333
2019-06-15 01:15:00,23.533333333333335,39.2,46.93333333333333,39.2,32.06666666666667,29.4,,,,7269.266666666666,,,30.133333333333333,,550.3333333333334
2019-06-15 01:30:00,23.2,37.733333333333334,46.8,37.733333333333334,33.666666666666664,30.066666666666666,,,,8492.866666666667,,,30.0,,382.8666666666667
2019-06-15 01:45:00,23.733333333333334,37.53333333333333,47.53333333333333,37.53333333333333,35.46666666666667,30.066666666666666,,,,13377.733333333334,,,32.93333333333333,,364.26666666666665
2019-06-15 02:00:00,22.666666666666668,37.266666666666666,47.4,37.266666666666666,34.333333333333336,31.866666666666667,,,,13825.866666666667,,,31.466666666666665,,392.8
2019-06-15 02:15:00,23.733333333333334,38.93333333333333,48.13333333333333,38.93333333333333,32.266666666666666,31.333333333333332,,,,14426.533333333333,,,29.666666666666668,,432.6666666666667
2019-06-15 02:30:00,23.8,40.46666666666667,49.53333333333333,40.46666666666667,32.266666666666666,30.266666666666666,,,,14484.133333333333,,,32.53333333333333,,522.3333333333334
2019-06-15 02:45:00,25.066666666666666,41.53333333333333,54.333333333333336,41.53333333333333,29.733333333333334,32.4,,,,14644.066666666668,,,32.0,,534.2
2019-06-15 03:00:00,25.066666666666666,39.6,52.06666666666667,39.6,30.8,30.8,,,,12847.933333333332,,,31.266666666666666,,351.6666666666667
2019-06-15 03:15:00,23.333333333333332,37.53333333333333,51.733333333333334,37.53333333333333,31.933333333333334,33.6,,,,13455.4,,,31.866666666666667,,480.3333333333333
2019-06-15 03:30:00,28.266666666666666,39.733333333333334,51.2,39.733333333333334,32.266666666666666,32.06666666666667,,,,11752.333333333334,,,34.2,,418.2
2019-06-15 03:45:00,28.8,41.333333333333336,51.6,41.333333333333336,32.93333333333333,32.266666666666666,,,,14388.666666666666,,,35.6,,313.53333333333336
2019-06-15 04:00:00,27.866666666666667,38.2,49.8,38.2,34.0,39.6,,,,14631.066666666668,,,34.46666666666667,,312.06666666666666
2019-06-15 04:15:00,32.93333333333333,34.666666666666664,52.733333333333334,34.666666666666664,36.53333333333333,44.8,,,,14933.266666666666,,,35.0,,363.53333333333336
2019-06-15 04:30:00,30.4,32.53333333333333,53.6,32.53333333333333,31.6,41.06666666666667,,,,16366.333333333334,,,34.2,,496.26666666666665
2019-06-15 04:45:00,27.733333333333334,34.8,49.86666666666667,34.8,31.666666666666668,49.0,,,,16577.2,,,34.8,,347.26666666666665
2019-06-15 05:00:00,29.6,36.0,47.13333333333333,36.0,30.733333333333334,46.266666666666666,,,,16765.0,,,37.2,,442.73333333333335
2019-06-15 05:15:00,30.733333333333334,37.733333333333334,50.93333333333333,37.733333333333334,32.2,44.733333333333334,,,,16804.266666666666,,,44.2,,515.8666666666667
2019-06-15 05:30:00,32.333333333333336,38.53333333333333,53.06666666666667,38.53333333333333,30.333333333333332,43.8,,,,16546.933333333334,,,48.0,,427.6
2019-06-15 05:45:00,31.133333333333333,40.13333333333333,52.333333333333336,40.13333333333333,31.666666666666668,40.46666666666667,,,,16127.533333333333,,,44.13333333333333,,395.53333333333336
2019-06-15 06:00:00,29.733333333333334,46.2,57.46666666666667,46.2,31.8,36.06666666666667,,,,16216.866666666667,,,44.4,,271.6
2019-06-15 06:15:00,30.133333333333333,53.266666666666666,61.86666666666667,53.266666666666666,32.333333333333336,30.066666666666666,,,,16412.466666666667,,,46.733333333333334,,359.73333333333335
2019-06-15 06:30:00,30.666666666666668,43.93333333333333,57.8,43.93333333333333,32.13333333333333,31.8,,,,16402.133333333335,,,157.66666666666666,,414.06666666666666
2019-06-15 06:45:00,32.06666666666667,42.4,54.6,42.4,33.06666666666667,31.6,,,,15199.733333333334,,,143.8,,292.46666666666664
2019-06-15 07:00:00,32.53333333333333,36.666666666666664,53.93333333333333,36.666666666666664,37.8,30.066666666666666,,,,14798.266666666666,,,53.8,,316.3333333333333
2019-06-15 07:15:00,32.733333333333334,38.93333333333333,47.4,38.93333333333333,34.13333333333333,27.866666666666667,,,,16210.0,,,55.4,,462.1333333333333
2019-06-15 07:30:00,31.266666666666666,45.46666666666667,37.93333333333333,45.46666666666667,34.0,25.933333333333334,,,,13627.466666666667,,,72.53333333333333,,351.53333333333336
2019-06-15 07:45:00,32.4,65.26666666666667,35.333333333333336,65.26666666666667,35.266666666666666,28.666666666666668,,,,14882.133333333333,,,72.06666666666666,,429.3333333333333
2019-06-15 08:00:00,31.466666666666665,38.0,38.666666666666664,38.0,39.86666666666667,29.266666666666666,,,,15609.8,,,79.06666666666666,,467.6666666666667
2019-06-15 08:15:00,30.933333333333334,37.0,40.266666666666666,37.0,37.2,59.333333333333336,,,,13960.066666666668,,,80.06666666666666,,712.5333333333333
2019-06-15 08:30:00,31.133333333333333,35.46666666666667,38.86666666666667,35.46666666666667,36.53333333333333,33.86666666666667,,,,10736.4,,,107.6,,665.4666666666667
2019-06-15 08:45:00,31.6,41.333333333333336,43.46666666666667,41.333333333333336,38.4,28.933333333333334,,,,12802.2,,,140.13333333333333,,774.5333333333333
2019-06-15 09:00:00,33.8,36.93333333333333,57.4,36.93333333333333,38.13333333333333,43.266666666666666,,,,11183.466666666667,,,133.73333333333332,,760.2
2019-06-15 09:15:00,32.06666666666667,39.8,61.4,39.8,41.86666666666667,43.6,,,,10915.133333333333,,,143.13333333333333,,785.8
2019-06-15 09:30:00,33.333333333333336,85.2,69.6,85.2,39.333333333333336,45.8,,,,6875.933333333333,,,191.2,,582.4
2019-06-15 09:45:00,37.8,37.0,59.93333333333333,37.0,38.86666666666667,86.13333333333334,,,,1486.2666666666667,,,158.73333333333332,,576.2
2019-06-15 10:00:00,57.86666666666667,42.13333333333333,58.266666666666666,42.13333333333333,54.46666666666667,36.93333333333333,,,,47.53333333333333,,,88.4,,599.8
2019-06-15 10:15:00,39.733333333333334,65.13333333333334,40.666666666666664,65.13333333333334,37.666666666666664,34.266666666666666,,,,141.6,,,83.46666666666667,,467.8666666666667
2019-06-15 10:30:00,37.8,38.8,36.8,38.8,36.2,34.93333333333333,,,,47.06666666666667,,,164.4,,691.8
2019-06-15 10:45:00,39.13333333333333,36.06666666666667,37.46666666666667,36.06666666666667,36.46666666666667,34.666666666666664,,,,51.2,,,99.8,,495.53333333333336
2019-06-15 11:00:00,67.93333333333334,36.86666666666667,36.0,36.86666666666667,35.8,30.333333333333332,,,,159.93333333333334,,,142.33333333333334,,487.26666666666665
2019-06-15 11:15:00,43.46666666666667,55.53333333333333,39.2,55.53333333333333,34.13333333333333,31.733333333333334,,,,168.53333333333333,,,97.66666666666667,,482.26666666666665
2019-06-15 11:30:00,35.93333333333333,37.93333333333333,39.2,37.93333333333333,35.2,29.4,,,,85.26666666666667,,,92.6,,696.5333333333333
2019-06-15 11:45:00,31.6,629.8,38.86666666666667,629.8,32.86666666666667,28.466666666666665,,,,70.26666666666667,45.0,,47.6,,626.6
2019-06-15 12:00:00,30.2,37.2,43.8,37.2,35.13333333333333,30.333333333333332,,,,44.733333333333334,39.266666666666666,,50.13333333333333,,511.93333333333334
2019-06-15 12:15:00,32.266666666666666,50.06666666666667,44.6,50.06666666666667,33.93333333333333,28.733333333333334,,,,45.46666666666667,37.2,,49.333333333333336,,617.7333333333333
2019-06-15 12:30:00,30.466666666666665,55.733333333333334,32.733333333333334,55.733333333333334,35.53333333333333,28.333333333333332,,,,41.06666666666667,36.2,,36.8,,1456.4666666666667
2019-06-15 12:45:00,33.6,56.53333333333333,32.266666666666666,56.53333333333333,35.13333333333333,28.6,,,,44.46666666666667,35.46666666666667,,58.333333333333336,,517.0666666666667
2019-06-15 13:00:00,36.0,40.2,33.4,40.2,33.4,28.733333333333334,,,,42.266666666666666,38.285714285714285,,88.46666666666667,,513.2
2019-06-15 13:15:00,41.733333333333334,51.06666666666667,32.06666666666667,51.06666666666667,38.0,29.133333333333333,,,,42.46666666666667,37.111111111111114,,71.26666666666667,,503.3333333333333
2019-06-15 13:30:00,56.733333333333334,45.53333333333333,33.2,45.53333333333333,38.666666666666664,30.666666666666668,,,,53.86666666666667,35.46666666666667,,38.13333333333333,,543.7333333333333
2019-06-15 13:45:00,54.666666666666664,41.0,33.733333333333334,31.5,42.93333333333333,30.333333333333332,,,,47.266666666666666,40.46666666666667,,42.46666666666667,,502.2
2019-06-15 14:00:00,45.666666666666664,,33.266666666666666,,42.666666666666664,31.266666666666666,,,29.875,57.333333333333336,37.666666666666664,,43.46666666666667,,495.4
2019-06-15 14:15:00,38.266666666666666,,35.46666666666667,48.0,41.46666666666667,32.13333333333333,,,31.2,205.66666666666666,39.666666666666664,,44.2,,554.6
2019-06-15 14:30:00,41.266666666666666,,36.4,52.333333333333336,41.333333333333336,33.0,,,31.2,280.1333333333333,41.714285714285715,,160.93333333333334,,514.6666666666666
2019-06-15 14:45:00,40.86666666666667,,31.733333333333334,42.06666666666667,45.13333333333333,31.266666666666666,,,30.6,165.6,,,77.26666666666667,,461.2
2019-06-15 15:00:00,36.666666666666664,,33.2,44.666666666666664,42.46666666666667,32.06666666666667,,,31.666666666666668,50.46666666666667,,,48.666666666666664,,32.53333333333333
2019-06-15 15:15:00,32.46666666666667,,33.666666666666664,43.266666666666666,42.53333333333333,31.8,,,31.2,64.13333333333334,,,46.2,,53.0
2019-06-15 15:30:00,36.266666666666666,,31.933333333333334,48.6,40.4,32.0,,,31.933333333333334,103.73333333333333,,,59.93333333333333,,33.8
2019-06-15 15:45:00,31.8,,30.8,49.13333333333333,42.666666666666664,32.13333333333333,,,30.533333333333335,64.66666666666667,,,67.73333333333333,,33.333333333333336
2019-06-15 16:00:00,29.733333333333334,,31.533333333333335,42.86666666666667,43.06666666666667,31.6,,,33.8,481.4,,,90.73333333333333,,36.266666666666666
2019-06-15 16:15:00,27.4,,30.133333333333333,43.666666666666664,41.8,33.06666666666667,,,33.266666666666666,689.1333333333333,,,62.8,,39.13333333333333
2019-06-15 16:30:00,27.133333333333333,,32.06666666666667,43.13333333333333,41.666666666666664,34.86666666666667,,,39.6,213.4,,,44.4,,36.46666666666667
2019-06-15 16:45:00,26.466666666666665,,32.733333333333334,41.0,39.666666666666664,36.2,,,35.666666666666664,67.46666666666667,40.375,,41.666666666666664,,44.733333333333334
2019-06-15 17:00:00,25.466666666666665,,28.066666666666666,41.2,40.2,31.533333333333335,58.0,,37.53333333333333,113.93333333333334,43.2,,44.53333333333333,,114.4
2019-06-15 17:15:00,27.2,,30.4,41.666666666666664,39.333333333333336,31.666666666666668,39.2,,35.266666666666666,197.2,43.06666666666667,,42.93333333333333,,98.2
2019-06-15 17:30:00,24.2,,30.2,37.6,42.0,32.13333333333333,36.733333333333334,,35.266666666666666,381.73333333333335,40.266666666666666,,38.53333333333333,,90.66666666666667
2019-06-15 17:45:00,28.4,,33.13333333333333,36.46666666666667,40.6,31.533333333333335,35.4,,32.0,8456.866666666667,44.06666666666667,,41.0,,43.266666666666666
2019-06-15 18:00:00,21.8,,32.8,39.0,41.93333333333333,29.666666666666668,35.06666666666667,,31.4,10826.6,35.06666666666667,,38.86666666666667,,37.0
2019-06-15 18:15:00,25.866666666666667,,30.866666666666667,49.666666666666664,47.8,33.0,35.4,,29.333333333333332,9984.866666666667,35.266666666666666,,34.53333333333333,,29.266666666666666
2019-06-15 18:30:00,26.066666666666666,,31.333333333333332,38.4,50.0,32.06666666666667,34.266666666666666,,31.666666666666668,8943.0,37.53333333333333,,34.93333333333333,,31.6
2019-06-15 18:45:00,23.0,,34.0,36.13333333333333,50.8,34.06666666666667,33.53333333333333,,29.6,12328.866666666667,38.6,,64.8,,33.2
2019-06-15 19:00:00,24.533333333333335,,36.53333333333333,38.8,47.93333333333333,33.266666666666666,33.8,,32.4,13020.8,41.86666666666667,,78.2,,34.0
2019-06-15 19:15:00,27.266666666666666,,35.86666666666667,37.6,47.8,33.4,40.6,,33.06666666666667,11855.933333333332,37.53333333333333,,42.0,,39.46666666666667
2019-06-15 19:30:00,28.733333333333334,,41.06666666666667,42.266666666666666,50.4,33.666666666666664,44.0,,33.53333333333333,13231.533333333333,40.46666666666667,,37.4,,37.86666666666667
2019-06-15 19:45:00,25.666666666666668,,59.06666666666667,42.333333333333336,45.93333333333333,32.06666666666667,47.4,,37.733333333333334,13514.2,44.0,,40.0,,40.0
2019-06-15 20:00:00,27.666666666666668,,58.6,49.666666666666664,41.06666666666667,34.266666666666666,50.733333333333334,,34.666666666666664,12857.933333333332,77.86666666666666,,40.6,,40.93333333333333
2019-06-15 20:15:00,26.466666666666665,,62.46666666666667,44.733333333333334,42.666666666666664,33.733333333333334,45.86666666666667,,35.6,12895.133333333333,72.53333333333333,,36.4,,39.0
2019-06-15 20:30:00,28.466666666666665,,63.13333333333333,44.4,40.93333333333333,36.93333333333333,50.86666666666667,,35.6,13262.933333333332,72.0,,39.666666666666664,,53.0
2019-06-15 20:45:00,33.2,,57.46666666666667,44.53333333333333,43.2,36.06666666666667,44.8,,37.733333333333334,13138.8,69.93333333333334,,41.266666666666666,,48.733333333333334
