Date/Time,1032_O_TRAF,2071_O_NOSD,8528_O_WEX,3422_O_HICK,3929_O_CFT,8185_O_SWPK,3514_O_HiPK,5391_O_BLOO,4488_O_LEET
2016-01-10 16:45:00,17.133333333333333,,,12.0,4.733333333333333,11.333333333333334,,78.73333333333333,26.333333333333332
2016-01-10 17:00:00,12.733333333333333,,,12.733333333333333,5.266666666666667,12.866666666666667,,55.333333333333336,35.13333333333333
2016-01-10 17:15:00,13.2,,,15.2,6.266666666666667,14.733333333333333,,94.46666666666667,29.6
2016-01-10 17:30:00,13.133333333333333,,,14.133333333333333,7.533333333333333,14.866666666666667,,142.73333333333332,24.6
2016-01-10 17:45:00,13.6,,,13.4,8.066666666666666,16.6,,111.8,25.6
2016-01-10 18:00:00,17.2,,,13.6,8.466666666666667,21.2,,114.73333333333333,28.8
2016-01-10 18:15:00,21.4,,,14.533333333333333,9.266666666666667,21.2,,359.0,33.86666666666667
2016-01-10 18:30:00,38.333333333333336,,,15.666666666666666,9.333333333333334,21.333333333333332,,244.93333333333334,38.2
2016-01-10 18:45:00,25.133333333333333,,,17.866666666666667,8.866666666666667,21.6,,32.53333333333333,31.866666666666667
2016-01-10 19:00:00,28.066666666666666,,,17.0,7.666666666666667,21.466666666666665,,31.4,33.666666666666664
2016-01-10 19:15:00,25.4,,,18.533333333333335,7.066666666666666,19.133333333333333,,23.133333333333333,42.06666666666667
2016-01-10 19:30:00,18.333333333333332,,,18.466666666666665,7.133333333333334,16.0,,28.666666666666668,35.733333333333334
2016-01-10 19:45:00,26.666666666666668,,,23.533333333333335,8.6,16.133333333333333,,20.2,31.733333333333334
2016-01-10 20:00:00,13.4,,,30.0,8.866666666666667,18.6,,24.133333333333333,34.4
2016-01-10 20:15:00,17.0,,,23.2,9.933333333333334,18.266666666666666,,24.533333333333335,37.666666666666664
2016-01-10 20:30:00,20.533333333333335,,,18.8,13.333333333333334,21.666666666666668,,32.46666666666667,40.86666666666667
2016-01-10 20:45:00,26.8,,,24.933333333333334,10.666666666666666,27.133333333333333,,37.666666666666664,51.93333333333333
2016-01-10 21:00:00,27.466666666666665,,,37.0,10.866666666666667,21.866666666666667,,61.266666666666666,48.733333333333334
2016-01-10 21:15:00,23.8,,,35.666666666666664,13.4,16.4,,50.13333333333333,45.13333333333333
2016-01-10 21:30:00,21.666666666666668,,,42.46666666666667,18.466666666666665,23.866666666666667,,34.666666666666664,68.73333333333333
2016-01-10 21:45:00,25.0,,,42.4,15.733333333333333,31.933333333333334,,33.733333333333334,70.4
2016-01-10 22:00:00,28.133333333333333,,,43.733333333333334,13.733333333333333,29.2,,28.266666666666666,76.6
