Date/Time,1282_O_BCVW,1502_O_BLPK,2071_O_NOSD,2281_O_HiPK,4431_O_WBG,4492_O_MOON,4632_O_BNAR,4669_O_ELIB,4880_O_ELIB,5571_O_BUFF,5624_O_BUFF,5679_O_BLOO,6227_O_ELIB,7543_O_MILL,8749_O_CRFT,8941_O_MTLE
2017-03-20 00:15:00,,8943.6,6807.8,,5006.4,,,,,9123.6,9123.6,7208.133333333332,,,9492.333333333334,
2017-03-20 00:30:00,,9068.866666666667,7072.4,,5519.133333333332,,,,,9770.0,9770.0,7293.133333333332,,,9579.533333333333,
2017-03-20 00:45:00,,9025.0,7144.9333333333325,,5568.533333333334,,,,,9778.533333333333,9778.533333333333,7726.333333333332,,,9532.0,
2017-03-20 01:00:00,,9086.066666666668,7314.866666666668,,5348.0,,,,,9860.866666666667,9860.866666666667,7982.733333333334,,,9575.6,
2017-03-20 01:15:00,,9270.733333333334,7374.333333333332,,4982.2,,,,,9861.0,9861.0,7979.0,,,9577.666666666666,
2017-03-20 01:30:00,,9187.066666666668,7399.6,,4797.266666666666,,,,,10022.266666666666,10022.266666666666,7952.866666666668,,,9700.6,
2017-03-20 01:45:00,,9291.266666666666,7583.733333333334,,4918.133333333333,,,,,9907.866666666667,9907.866666666667,7893.6,,,9813.666666666666,
2017-03-20 02:00:00,,9531.4,7739.2,,4826.2,,,,,9886.266666666666,9886.266666666666,7547.333333333332,,,9911.4,
2017-03-20 02:15:00,,9826.066666666668,7860.466666666666,,5399.933333333333,,,,,10311.733333333334,10311.733333333334,7860.2,,,10168.933333333332,
2017-03-20 02:30:00,,10365.333333333334,7830.6,,5707.2,,,,,10066.2,10066.2,7938.4,,,10139.333333333334,
2017-03-20 02:45:00,,10735.4,7813.9333333333325,,5649.9333333333325,,,,,9964.133333333333,9964.133333333333,7899.8,,,10293.466666666667,
2017-03-20 03:00:00,,11082.8,8093.133333333332,,5907.4,,,,,9912.6,9912.6,7703.666666666668,,,10642.6,
2017-03-20 03:15:00,,11830.133333333333,8413.733333333334,,5660.9333333333325,,,,,10035.466666666667,10035.466666666667,7363.0,,,10636.533333333333,
2017-03-20 03:30:00,,11547.533333333333,8508.866666666667,,5865.0,,,,,10098.066666666668,10098.066666666668,8029.9333333333325,,,10437.066666666668,
2017-03-20 03:45:00,,11852.533333333333,8493.466666666667,,6034.6,,,,,9879.2,9879.2,8683.066666666668,,,10476.866666666667,
2017-03-20 04:00:00,,11926.333333333336,8573.8,,5829.9333333333325,,,,,10146.066666666668,10146.066666666668,8930.4,,,10562.533333333333,
2017-03-20 04:15:00,,11255.466666666667,8631.466666666667,,5783.733333333334,,,,,9549.666666666666,9549.666666666666,9061.4,,,10683.533333333333,
2017-03-20 04:30:00,,10726.6,8686.866666666667,,5663.733333333334,,,,,9324.333333333334,9324.333333333334,9013.133333333333,,,10782.666666666666,
2017-03-20 04:45:00,,10271.466666666667,8934.6,,5647.266666666666,,,,,9799.6,9799.6,9074.933333333332,,,10676.666666666666,
2017-03-20 05:00:00,,11719.533333333333,8887.333333333334,,5790.666666666668,,,,,10240.6,10240.6,9082.266666666666,,,10728.133333333333,
2017-03-20 05:15:00,,10506.933333333332,8913.6,,6052.9333333333325,,,,,10360.266666666666,10360.266666666666,8943.533333333333,,,10667.866666666667,
2017-03-20 05:30:00,,12170.6,8982.466666666667,,5476.933333333333,,,,,10643.266666666666,10643.266666666666,8836.733333333334,,,10486.466666666667,
2017-03-20 05:45:00,,11707.8,9028.866666666667,,5682.8,,,,,10076.133333333333,10076.133333333333,8826.333333333334,,,10825.0,
2017-03-20 06:00:00,,11170.4,9037.266666666666,,5868.133333333332,,,,,11191.6,11191.6,8903.066666666668,,,10999.466666666667,
2017-03-20 06:15:00,,11094.733333333335,9068.266666666666,,6029.866666666668,,,,,11911.933333333332,11911.933333333332,8844.266666666666,,,11275.133333333333,
2017-03-20 06:30:00,,11353.333333333336,9149.133333333333,,6141.266666666666,,,,,11898.6,11898.6,8613.533333333333,,,11265.8,
2017-03-20 06:45:00,,12588.933333333332,8871.2,,5894.733333333334,,,,,11091.066666666668,11091.066666666668,8591.133333333333,,,11626.333333333336,
2017-03-20 07:00:00,,12550.466666666667,9178.333333333334,,6017.8,,,,,11264.6,11264.6,8372.533333333333,,,11780.133333333333,
2017-03-20 07:15:00,,11913.466666666667,9315.0,,6230.333333333332,,,,,11598.266666666665,11598.266666666665,8282.866666666667,,,12066.0,
2017-03-20 07:30:00,,10030.933333333332,9011.933333333332,,6192.666666666668,,,,,12313.533333333333,12313.533333333333,8209.733333333334,,,12652.6,
2017-03-20 07:45:00,,9005.866666666667,8695.333333333334,,6081.333333333332,,,,,11588.4,11588.4,8495.266666666666,,,12848.733333333335,
2017-03-20 08:00:00,,8541.866666666667,7792.466666666666,,6234.6,,,,,11105.466666666667,11105.466666666667,8008.133333333332,,,12692.733333333335,
