Date/Time,1502_O_BLPK,1768_O_WLKG,2071_O_NOSD,2281_O_HiPK,2557_O_SHADY,2661_O_ELOT,3555_O_SCLL,4387_O_EDWD,4431_O_WBG,4530_O_CNTP,4710_O_SQHN,5179_O_SHRP,5571_O_BUFF,5679_O_BLOO,6561_O_MRSD,6582_O_OAKD,6949_O_CHWK,7543_O_MILL,8100_O_PTBZ,8356_O_OHRA,8941_O_MTLE,8997_O_XXXX
2017-11-11 19:45:00,4444.6,1897.466666666667,,1558.8666666666666,2009.533333333333,,,4062.5333333333333,1501.666666666667,1745.0,,2230.133333333333,,2737.6666666666665,1563.666666666667,3016.133333333333,1871.533333333333,2948.4,,847.0,,1438.9333333333334
2017-11-11 20:00:00,4602.333333333333,1911.2,,1767.666666666667,2584.333333333333,,,4063.333333333334,1611.2666666666669,2401.133333333333,,2229.733333333333,2170.875,2512.4,1909.2,2671.4,1898.0,2582.2,,866.2,,1310.4666666666667
2017-11-11 20:15:00,4216.066666666667,2008.1333333333332,,2258.2,3054.866666666667,,,4154.533333333334,1518.0666666666666,3124.8,,2852.6,2761.4666666666667,2232.4,1597.7333333333331,2612.0,2543.0,2591.4666666666667,,885.2666666666668,,1167.6666666666667
2017-11-11 20:30:00,4108.466666666666,2208.8,,2027.7333333333331,3046.133333333333,,,4459.0,3796.4666666666662,2774.266666666667,,2557.866666666667,4640.8,2394.6666666666665,1528.8666666666666,2885.333333333333,2706.8,2694.333333333333,,942.8,,1070.0
2017-11-11 20:45:00,4573.933333333333,2492.6,,2088.933333333333,2126.866666666667,,,4641.2,5429.866666666667,2447.2,,2578.4,4526.4,2410.333333333333,1676.9333333333334,2564.6,2359.5333333333333,2925.2,,1003.2,,998.6
2017-11-11 21:00:00,4922.533333333334,2586.866666666667,,2477.6666666666665,2864.266666666667,,,4935.866666666667,2142.866666666667,3601.8,,2969.4,4483.133333333333,2283.866666666667,1837.533333333333,2585.2,2313.4,3375.4666666666667,,1079.6666666666667,,949.5333333333333
2017-11-11 21:15:00,5659.533333333334,2518.2,,2719.4666666666667,2176.4666666666667,,,5426.333333333333,2749.0,3366.133333333333,,3599.733333333333,8558.133333333333,2453.133333333333,2876.733333333333,2488.0666666666666,2381.0,3444.4,,1141.6,,907.1333333333333
2017-11-11 21:30:00,7636.466666666666,2568.6,,2802.866666666667,2179.266666666667,,,6345.6,2758.4,3293.4,,3493.4666666666667,3453.866666666667,2585.8,4976.4,2637.5333333333333,2141.266666666667,3773.066666666666,,1255.0666666666666,,876.8666666666667
2017-11-11 21:45:00,7951.4,2573.0,,2418.4666666666667,3278.866666666667,,,6191.466666666666,3224.2,3105.933333333333,,2974.2,3809.133333333333,3104.333333333333,2744.2,2595.133333333333,2313.866666666667,3775.133333333333,,1426.0666666666666,,859.2666666666668
2017-11-11 22:00:00,9437.2,2578.5333333333333,,2521.0666666666666,3224.733333333333,,,5897.666666666668,3288.666666666666,4278.4,,3210.066666666666,4388.6,2850.6,4194.466666666666,2701.6,2378.0666666666666,3942.266666666667,,2794.666666666666,,842.2666666666668
2017-11-11 22:15:00,9182.6,2536.0,,2770.266666666667,2408.333333333333,,,5933.6,2684.933333333333,2488.0,,3252.266666666667,5423.4,2527.733333333333,5138.0,2807.5333333333333,2320.866666666667,3931.5333333333333,,5466.6,,855.6666666666665
2017-11-11 22:30:00,8415.866666666667,2592.6666666666665,,2883.933333333333,3764.6,,,5633.266666666666,3313.933333333333,1972.4,,3264.666666666666,5923.333333333332,2592.6,3024.4,2858.5333333333333,2949.2,4095.333333333334,,7239.533333333334,,856.6666666666665
2017-11-11 22:45:00,7668.466666666666,2615.4,,2852.6,2347.6,,,5489.133333333333,3482.4666666666667,2026.666666666667,,3276.733333333333,6308.266666666666,2758.133333333333,4115.733333333334,3347.2,4802.6,4091.733333333333,,6470.0666666666675,,864.8
2017-11-11 23:00:00,8094.466666666666,2616.2,,2871.066666666666,3366.066666666666,,,5776.266666666666,3280.6,2078.6666666666665,,3807.4666666666662,4954.466666666666,2891.2,3916.0,3416.2,4358.6,4081.933333333333,,1985.2666666666669,,877.2666666666668
2017-11-11 23:15:00,8281.133333333333,2579.133333333333,,2984.2,2818.266666666667,,,6084.4,3050.866666666667,2255.5333333333333,,3279.066666666666,3645.333333333334,2858.866666666667,6770.9333333333325,3412.666666666666,3611.133333333333,5413.8,,1932.2,,899.8
2017-11-11 23:30:00,6882.533333333334,2718.0666666666666,,3089.4,3003.666666666666,,,6132.266666666666,3177.333333333333,2225.266666666667,,3121.266666666667,5333.266666666666,2875.8,9479.533333333333,4062.5333333333333,3794.4,5547.8,,2424.8,,913.9333333333333
2017-11-11 23:45:00,8158.533333333334,2745.933333333333,,3376.0,2754.0,,,6396.866666666668,2825.4666666666667,2182.266666666667,,3304.2,5545.133333333332,3029.266666666667,7456.8,3748.6,3554.866666666667,5359.066666666667,,2324.866666666667,,928.1333333333333
2017-11-12 00:00:00,8754.6,2857.133333333333,,3635.933333333333,2762.066666666666,3735.933333333333,,6208.666666666668,3178.933333333333,2219.733333333333,,3368.8,4697.066666666667,3060.866666666667,4391.266666666666,3748.666666666666,2946.133333333333,5363.8,,2178.4,,927.2666666666668
2017-11-12 00:15:00,7878.2,2855.4,,3839.4,2905.066666666666,3547.066666666666,,6220.2,3056.666666666666,2490.0,,3274.333333333333,5390.6,3067.933333333333,2827.4,3472.133333333333,3087.6,5086.133333333333,,2014.466666666667,,946.5333333333333
2017-11-12 00:30:00,6479.466666666666,2899.0,,4465.333333333333,3519.666666666666,3276.8,,5571.133333333332,2993.8,4038.4,,2869.5333333333333,5950.2,2995.333333333333,2694.933333333333,3703.933333333333,3400.5333333333333,4777.333333333333,,1986.8666666666666,,990.7333333333332
2017-11-12 00:45:00,5941.133333333332,2785.266666666667,,4560.6,3083.0,3157.866666666667,,5806.866666666668,2691.4,2991.066666666666,,2979.666666666666,6683.866666666668,3320.6,2758.5333333333333,3648.4,4091.4666666666662,4575.266666666666,,2308.4,,985.8
2017-11-12 01:00:00,7327.0666666666675,2736.4666666666667,,4489.133333333333,4354.066666666667,3804.866666666667,,6866.466666666666,2917.4,3797.133333333333,,4042.066666666666,5740.466666666666,3123.333333333333,2665.0666666666666,3652.933333333333,3626.0,5043.0,,2227.866666666667,,1002.6
2017-11-12 01:15:00,8597.666666666666,2800.066666666666,,4278.933333333333,2801.5333333333333,3696.066666666666,,7099.133333333332,3319.733333333333,3491.4666666666667,,4200.266666666666,4478.866666666667,3294.733333333333,2813.133333333333,3820.866666666667,3577.4666666666667,5215.866666666667,,2169.2,,1027.7333333333333
2017-11-12 01:30:00,8829.066666666668,3375.2,,4161.733333333334,2986.266666666667,4537.333333333333,,8336.266666666666,4117.8,3315.266666666667,,4920.533333333334,3739.2,3285.666666666666,2921.4666666666667,3596.066666666666,4487.466666666666,5624.533333333334,,2244.4,,1025.4666666666667
2017-11-12 01:45:00,8534.533333333333,3459.066666666666,,4270.266666666666,2783.6,4553.466666666666,,9768.733333333334,3604.333333333334,3175.066666666666,,5176.6,4169.333333333333,3186.666666666666,2888.2,3603.133333333333,5119.533333333334,5622.2,,2183.2,,1023.6666666666665
2017-11-12 02:00:00,8382.133333333333,3407.866666666667,,4406.8,2714.933333333333,7695.466666666666,,9080.066666666668,3403.866666666667,3067.4,,4034.5333333333333,5445.333333333333,3261.4,2901.333333333333,3565.666666666666,4466.0,5489.533333333334,,2178.2,,1035.4666666666667
2017-11-12 02:15:00,8035.6,3392.4666666666667,,4596.4,2951.066666666666,4542.733333333334,,9825.866666666667,3289.133333333333,3325.2,,3410.4,5214.266666666666,3246.4,2811.933333333333,3593.933333333333,3492.4,4619.066666666667,,2181.4,,1033.2666666666667
