Date/Time,1519_O_WHLL,2251_O_MILL,2794_O_LWCV,4431_O_WBG,5676_O_ELIB,7752_O_ELIZ
2016-02-08 03:30:00,2943.133333333333,4593.266666666666,5062.2,4729.666666666667,,3993.6
2016-02-08 03:45:00,2974.266666666667,4825.6,5141.933333333333,3977.866666666667,,4254.533333333334
2016-02-08 04:00:00,2964.8,5050.4,5411.933333333333,3773.666666666666,,4489.333333333333
2016-02-08 04:15:00,2980.066666666666,5045.666666666667,5322.066666666667,3734.866666666667,,4598.4
2016-02-08 04:30:00,3002.733333333333,4973.466666666666,5175.533333333334,4684.333333333333,,5246.066666666667
2016-02-08 04:45:00,3022.5333333333333,5150.666666666667,5238.533333333334,4504.533333333334,,5240.8
2016-02-08 05:00:00,3004.0,5307.666666666667,5181.066666666667,3795.5333333333333,,5056.533333333334
2016-02-08 05:15:00,2957.133333333333,5743.4,5188.266666666666,4449.933333333333,,4554.933333333333
2016-02-08 05:30:00,2883.333333333333,6085.733333333334,5023.8,6275.533333333334,,4898.666666666667
2016-02-08 05:45:00,2975.8,5728.4,5341.466666666666,6693.6,,5723.4
2016-02-08 06:00:00,3205.733333333333,5875.333333333332,5218.266666666666,6293.4,,5582.533333333334
2016-02-08 06:15:00,3406.2,5710.466666666666,4934.866666666667,7556.8,,5347.4
2016-02-08 06:30:00,3521.6,5697.466666666666,5164.2,6826.133333333332,,6134.2
2016-02-08 06:45:00,3631.866666666667,5864.466666666666,5195.4,5515.2,,6330.533333333334
2016-02-08 07:00:00,3621.133333333333,5773.266666666666,5138.666666666667,5501.4,,6525.0
2016-02-08 07:15:00,3588.0,6169.666666666668,5265.0,4385.733333333334,,6694.8
2016-02-08 07:30:00,3457.933333333333,6642.866666666668,5368.4,4451.466666666666,,6245.4
2016-02-08 07:45:00,3409.5333333333333,7977.466666666666,5667.0666666666675,7375.0,,6513.133333333332
2016-02-08 08:00:00,3444.2,6931.333333333332,5807.2,6867.0666666666675,,6450.666666666668
2016-02-08 08:15:00,3298.066666666666,6567.0,5882.333333333332,6470.466666666666,,6454.9333333333325
2016-02-08 08:30:00,2972.2,6605.466666666666,6050.333333333332,7015.4,,6233.4
2016-02-08 08:45:00,3012.133333333333,6748.266666666666,6280.6,6351.9333333333325,,6625.533333333334
2016-02-08 09:00:00,3050.4,6884.4,6283.733333333334,4211.266666666666,,7718.0
2016-02-08 09:15:00,3035.2,6993.0,6564.2,4413.8,,7792.6
2016-02-08 09:30:00,2925.8,6954.8,5494.533333333334,3584.866666666667,,7765.133333333332
2016-02-08 09:45:00,2712.4,6348.866666666668,4273.733333333334,3724.4666666666662,,7845.866666666668
2016-02-08 10:00:00,2581.4,4357.066666666667,3501.666666666666,4075.2,,7860.666666666668
