Date/Time,2071_O_NOSD,2281_O_HiPK,2427_O_ELIB,4431_O_WBG,4841_O_STDT,5571_O_BUFF,5624_O_BUFF,6189_O_LARM,6227_O_ELIB,7220_O_SHADY,7543_O_MILL,7568_O_GIBS,8185_O_SWPK
2016-09-09 00:45:00,552.6,,755.9333333333333,1657.8666666666666,,918.2666666666668,918.2666666666668,,542.2666666666668,,,,1134.0
2016-09-09 01:00:00,535.6,,788.0666666666667,1704.0,,950.4666666666667,950.4666666666667,,554.8666666666667,,,,1147.3333333333333
2016-09-09 01:15:00,610.4666666666667,,735.5333333333333,1740.8,,933.1333333333333,933.1333333333333,,518.4666666666667,,,,1857.666666666667
2016-09-09 01:30:00,907.4666666666667,,950.2,1690.666666666667,,1041.4666666666667,1041.4666666666667,,658.0,,,,1540.8
2016-09-09 01:45:00,1575.2,,1060.9333333333334,1805.6,,1503.8666666666666,1503.8666666666666,,894.1333333333333,,,,1454.2
2016-09-09 02:00:00,1657.2666666666669,,1205.8666666666666,1864.666666666667,,1600.2666666666669,1600.2666666666669,,986.0666666666667,,,,1351.5333333333333
2016-09-09 02:15:00,1336.4,,1165.7333333333333,2840.266666666667,,1560.9333333333334,1560.9333333333334,,874.9333333333333,,,,1462.333333333333
2016-09-09 02:30:00,1094.1333333333334,,949.3333333333335,6036.533333333334,,1541.2666666666669,1541.2666666666669,,677.2666666666668,,,,1221.4
2016-09-09 02:45:00,1077.0,,857.5333333333333,3114.4,,1359.1333333333334,1359.1333333333334,,722.8,,,,1262.9333333333334
2016-09-09 03:00:00,1069.6666666666667,,891.7333333333332,3358.666666666666,,1225.5333333333333,1225.5333333333333,,749.4666666666667,,,,1348.7333333333333
2016-09-09 03:15:00,1012.8666666666667,,853.6666666666665,6541.6,,1333.6666666666667,1333.6666666666667,,753.4666666666667,,,,1346.2666666666667
2016-09-09 03:30:00,883.0,,949.8,4621.2,,1260.5333333333333,1260.5333333333333,,808.9333333333333,,,,1196.8
2016-09-09 03:45:00,796.4666666666667,,987.0666666666667,1757.2666666666669,,1158.2,1158.2,,782.3333333333335,,,,1111.8666666666666
2016-09-09 04:00:00,1007.4,,1067.0,1610.1333333333334,,3222.866666666667,3222.866666666667,,869.0,,,,992.2
2016-09-09 04:15:00,804.0,,845.2,1631.9333333333334,,2351.866666666667,2351.866666666667,,775.0,,,,956.5333333333333
2016-09-09 04:30:00,752.2666666666668,,881.4,1566.8666666666666,,2003.0,2003.0,,712.0666666666667,,,,1050.9333333333334
2016-09-09 04:45:00,784.4666666666667,,808.8,1666.2666666666669,,2154.733333333333,2154.733333333333,,672.1333333333333,,,,1092.2666666666667
2016-09-09 05:00:00,908.8666666666667,,809.6,1076.9333333333334,,2200.0,2200.0,,734.3333333333335,,,,1114.2666666666667
2016-09-09 05:15:00,1111.7333333333333,,897.4,907.0,,1665.666666666667,1665.666666666667,,792.2666666666668,,,,1304.1333333333334
2016-09-09 05:30:00,1395.2666666666669,,1018.2666666666668,1016.1333333333333,,1747.2666666666669,1747.2666666666669,,894.0666666666667,,,,1232.8
2016-09-09 05:45:00,1698.666666666667,,1228.7333333333333,965.4666666666667,,2005.1333333333332,2005.1333333333332,,1093.4,,,,1186.0666666666666
2016-09-09 06:00:00,1622.2,,1471.7333333333331,1243.1333333333334,,2478.4,2478.4,,1248.5333333333333,,,,1208.9333333333334
