Date/Time,3780_O_HZWD,2071_O_NOSD,6227_O_ELIB,3653_O_MARS,8581_O_SOSD,5624_O_BUFF,5571_O_BUFF,4431_O_WBG,3555_O_SCLL,7543_O_MILL,1639_O_ELIB
2016-10-20 04:30:00,21.133333333333333,45.53333333333333,60.93333333333333,5.466666666666667,,,,169.86666666666667,95.4,70.6,64.06666666666666
2016-10-20 04:45:00,20.0,51.4,64.53333333333333,4.4,,,,171.4,91.86666666666666,63.93333333333333,67.86666666666666
2016-10-20 05:00:00,22.6,59.06666666666667,63.666666666666664,5.066666666666666,,,,157.13333333333333,103.73333333333333,62.733333333333334,67.4
2016-10-20 05:15:00,26.6,55.8,65.73333333333333,3.8666666666666667,,,,154.4,92.46666666666667,74.4,65.53333333333333
2016-10-20 05:30:00,25.6,56.333333333333336,63.8,3.8666666666666667,,,,145.46666666666667,109.6,76.4,63.93333333333333
2016-10-20 05:45:00,31.733333333333334,58.666666666666664,67.86666666666666,4.2,,,,131.6,101.8,81.86666666666666,67.86666666666666
2016-10-20 06:00:00,36.6,64.13333333333334,69.93333333333334,3.533333333333333,,,,137.46666666666667,95.93333333333334,89.26666666666667,69.8
2016-10-20 06:15:00,59.13333333333333,68.4,68.4,4.133333333333334,,,,134.33333333333334,112.13333333333334,84.8,67.66666666666667
2016-10-20 06:30:00,179.86666666666667,84.53333333333333,72.53333333333333,3.933333333333333,,,,120.93333333333334,133.33333333333334,91.73333333333333,74.33333333333333
2016-10-20 06:45:00,233.46666666666667,89.53333333333333,83.66666666666667,3.6666666666666665,,,,127.2,96.26666666666667,92.33333333333333,84.0
2016-10-20 07:00:00,236.2,93.66666666666667,90.0,4.2,,,,134.33333333333334,99.06666666666666,98.2,87.6
2016-10-20 07:15:00,243.46666666666667,100.6,93.33333333333333,3.933333333333333,,,,109.46666666666667,89.06666666666666,98.53333333333333,94.0
2016-10-20 07:30:00,349.8,111.8,158.46666666666667,4.133333333333334,,,,125.53333333333333,92.26666666666667,103.6,98.6
2016-10-20 07:45:00,269.0,154.66666666666666,110.33333333333333,4.0,,,,130.6,90.06666666666666,100.6,103.86666666666666
2016-10-20 08:00:00,197.26666666666668,164.2,180.06666666666666,15.666666666666666,,,,129.53333333333333,89.0,103.86666666666666,133.33333333333334
2016-10-20 08:15:00,517.8,143.13333333333333,202.46666666666667,11.2,,,,117.86666666666666,88.33333333333333,104.53333333333333,238.26666666666668
2016-10-20 08:30:00,391.53333333333336,135.6,351.4,107.26666666666667,,,,120.26666666666667,87.06666666666666,113.86666666666666,260.6666666666667
2016-10-20 08:45:00,295.8666666666667,116.4,113.33333333333333,88.0,,,,137.86666666666667,88.6,105.93333333333334,120.0
2016-10-20 09:00:00,234.0,107.73333333333333,159.33333333333334,68.6,,,,151.93333333333334,85.8,103.33333333333333,123.33333333333333
2016-10-20 09:15:00,2577.4666666666667,107.86666666666666,160.46666666666667,60.6,,,,146.53333333333333,88.46666666666667,108.66666666666667,171.06666666666666
2016-10-20 09:30:00,271.73333333333335,98.86666666666666,109.66666666666667,52.86666666666667,,,,135.93333333333334,63.733333333333334,111.66666666666667,97.2
2016-10-20 09:45:00,519.2666666666667,100.93333333333334,114.66666666666667,45.8,,,,148.66666666666666,53.266666666666666,106.73333333333333,96.73333333333333
2016-10-20 10:00:00,248.26666666666668,109.93333333333334,108.4,43.2,,,,109.26666666666667,51.46666666666667,102.46666666666667,94.26666666666667
2016-10-20 10:15:00,264.1333333333333,111.53333333333333,106.66666666666667,35.46666666666667,,,,80.6,42.06666666666667,101.73333333333333,93.06666666666666
2016-10-20 10:30:00,214.06666666666666,111.86666666666666,101.33333333333333,31.866666666666667,,,,69.6,41.06666666666667,110.53333333333333,91.4
2016-10-20 10:45:00,252.53333333333333,114.13333333333334,105.86666666666666,28.6,,,,78.2,44.53333333333333,123.66666666666667,86.6
2016-10-20 11:00:00,376.0,143.33333333333334,111.33333333333333,26.266666666666666,,,,80.13333333333334,42.53333333333333,124.2,85.46666666666667
2016-10-20 11:15:00,309.1333333333333,143.0,107.53333333333333,23.133333333333333,,,,78.0,45.86666666666667,120.0,85.53333333333333
2016-10-20 11:30:00,664.6666666666666,142.13333333333333,91.93333333333334,20.666666666666668,,,,72.8,48.666666666666664,116.46666666666667,87.33333333333333
2016-10-20 11:45:00,246.93333333333334,115.4,73.06666666666666,20.2,,,,66.8,45.733333333333334,107.93333333333334,82.2
