Date/Time,8941_O_DOWN,5571_O_BUFF,4431_O_WBG,5624_O_BUFF,2484_O_MTLE,8579_O_CLRN,1342_O_ELZT,5784_O_USCL,4430_O_RBN,2759_O_BRHT,3762_O_MNLL,2559_O_BLOO,2302_O_FXCP,2071_O_NOSD,2220_O_NSEW
2019-06-19 08:00:00,2121.733333333333,,816.1333333333333,3203.4,3043.0,1250.2666666666667,1140.7333333333333,2641.4,1488.5333333333333,3411.8,3604.0666666666666,4561.133333333333,2936.9333333333334,0.0,4047.3333333333335
2019-06-19 08:15:00,1082.6,,765.7333333333333,2826.733333333333,3584.133333333333,1085.4666666666667,951.1333333333333,2872.6,1394.3333333333333,3310.0,3411.6666666666665,4507.333333333333,4582.4,0.0,4014.133333333333
2019-06-19 08:30:00,871.0,,1046.1333333333334,2502.2,3721.4666666666667,988.4666666666667,969.2,3053.0666666666666,1576.3333333333333,3222.733333333333,3322.4666666666667,3835.6666666666665,5273.333333333333,0.0,3835.0666666666666
2019-06-19 08:45:00,720.9333333333333,,1585.5333333333333,2175.6666666666665,3848.133333333333,1258.4666666666667,1051.2,3133.5333333333333,1791.0,2829.4,3238.2,2615.0666666666666,5377.533333333334,0.0,3606.266666666667
2019-06-19 09:00:00,892.8,,1741.0,1892.2666666666667,3484.266666666667,1887.9333333333334,1074.0666666666666,2835.6666666666665,2127.4,2417.733333333333,3980.4666666666667,2222.2,5802.8,0.0,3707.266666666667
2019-06-19 09:15:00,692.5333333333333,,1608.5333333333333,1788.0,3640.9333333333334,2111.6,1144.8,2836.0,2188.6666666666665,2527.133333333333,4295.466666666666,1883.9333333333334,4850.2,0.0,3469.866666666667
2019-06-19 09:30:00,626.9333333333333,,1405.4666666666667,1611.0,2724.6666666666665,1566.9333333333334,1738.3333333333333,2391.2,2036.6666666666667,2545.4666666666667,4447.333333333333,1897.7333333333333,4658.133333333333,0.0,3016.9333333333334
2019-06-19 09:45:00,1723.1333333333334,,1310.0666666666666,1487.2666666666667,2310.2,1381.5333333333333,2253.4,1884.8,1794.5333333333333,2698.0,4627.8,2171.866666666667,4886.866666666667,0.0,3512.266666666667
2019-06-19 10:00:00,854.4,,1246.2,1573.0666666666666,2209.5333333333333,1313.6666666666667,2128.0,1774.8,1472.4666666666667,2664.5333333333333,4781.133333333333,2370.4,3994.866666666667,0.0,3400.266666666667
2019-06-19 10:15:00,1263.3333333333333,,1264.0666666666666,1382.3333333333333,2108.0,1314.0,1945.3333333333333,1495.6666666666667,1485.7333333333333,2453.733333333333,4469.333333333333,2570.4,3397.733333333333,0.0,3411.6666666666665
2019-06-19 10:30:00,904.8,,1107.4666666666667,1266.6,1710.4,1214.0666666666666,1871.4,1405.2666666666667,1587.5333333333333,2353.133333333333,4053.5333333333333,2644.266666666667,3344.0,0.0,3242.9333333333334
2019-06-19 10:45:00,1100.0666666666666,,1021.3333333333334,1127.3333333333333,1622.8666666666666,1193.3333333333333,1838.0666666666666,1400.3333333333333,1514.2666666666667,2340.5333333333333,3597.5333333333333,2104.4666666666667,2742.6666666666665,0.0,2929.733333333333
2019-06-19 11:00:00,699.9333333333333,,1011.5333333333333,1173.9333333333334,2960.0666666666666,1197.2666666666667,1764.8,1610.8666666666666,1335.8,2409.266666666667,3433.0,2038.4666666666667,2860.0,0.0,3008.866666666667
2019-06-19 11:15:00,665.6666666666666,,1026.2666666666667,1277.6666666666667,2842.4,1054.3333333333333,1793.5333333333333,1349.4666666666667,1163.7333333333333,2157.266666666667,3709.0,1566.9333333333334,2589.866666666667,0.0,2657.4666666666667
2019-06-19 11:30:00,586.7333333333333,,1047.6666666666667,944.4,2402.866666666667,888.6,1830.4,1334.3333333333333,1118.2666666666667,2022.9333333333334,3025.5333333333333,1396.7333333333333,2288.3333333333335,0.0,2745.8
2019-06-19 11:45:00,1020.7333333333333,,1039.0,824.4666666666667,1974.6,900.8,1172.2666666666667,1120.9333333333334,1048.7333333333333,1734.4,2051.733333333333,1336.6666666666667,2107.4666666666667,0.0,2744.866666666667
2019-06-19 12:00:00,2138.8,,1015.3333333333334,823.0666666666667,1726.2,800.6,1021.2,1151.8,1088.2,1514.8,1587.0666666666666,1262.3333333333333,1895.0,0.0,2795.133333333333
2019-06-19 12:15:00,1298.2666666666667,,1169.6666666666667,657.3333333333334,1838.9333333333334,775.3333333333334,994.0,1142.0666666666666,976.1333333333333,1290.6666666666667,1284.3333333333333,978.8,1961.9333333333334,0.0,2715.9333333333334
2019-06-19 12:30:00,803.7333333333333,,968.8,689.7333333333333,1850.9333333333334,688.5333333333333,988.3333333333334,1133.6,759.2,1070.6,1442.2,1084.6666666666667,1894.9333333333334,0.0,2654.4666666666667
2019-06-19 12:45:00,816.0666666666667,,822.6666666666666,816.8,1552.7333333333333,702.7333333333333,965.7333333333333,1004.9333333333333,643.5333333333333,1013.6666666666666,1506.2,778.2,1341.8666666666666,0.0,2952.5333333333333
2019-06-19 13:00:00,665.4666666666667,,879.5333333333333,873.5333333333333,769.5,693.7333333333333,965.0666666666667,863.7333333333333,587.8666666666667,861.4666666666667,1168.0666666666666,853.0666666666667,1156.0,0.0,3058.4666666666667
2019-06-19 13:15:00,611.6666666666666,,927.4,829.2,,813.8666666666667,1024.2,902.6666666666666,642.4666666666667,755.6,969.8666666666667,944.8,851.4,0.0,3094.2
