Date/Time,6105_O_GNFD,1285_O_DOWN,4827_O_HMTP,5306_O_SEWY,6165_O_GNFD,1127_O_MRSD,2831_O_GLOS,5127_O_HIPK,7946_O_MONG,8253_O_BATP,5381_O_SQHL,8343_O_PNHL,6321_O_DOYL,3457_O_MTLE,6828_O_MTLE,8231_O_GNFD,2419_O_USCL
2025-06-21 04:45:00,,,81.66666666666670,207.93333333333300,78.93333333333330,,181.46666666666700,,148.6,,82.26666666666670,,,,,,
2025-06-21 05:00:00,,,84.46666666666670,200.6,87.73333333333330,,195.53333333333300,,145.8,,79.13333333333330,,,,,,
2025-06-21 05:15:00,,,87.66666666666670,199.93333333333300,90.2,,192.6,,159.46666666666700,,83.66666666666670,,,,,,
2025-06-21 05:30:00,,,90.13333333333330,201.8,89.73333333333330,,178.53333333333300,,164.66666666666700,,88.66666666666670,,,,,,
2025-06-21 05:45:00,,,92.53333333333330,197.73333333333300,82.26666666666670,,195.8,,161.26666666666700,,102.06666666666700,,,,,,
2025-06-21 06:00:00,,,91.46666666666670,193.66666666666700,97.13333333333330,,184.86666666666700,,155.66666666666700,,104.93333333333300,,,,,,
2025-06-21 06:15:00,,,91.2,204.93333333333300,98.4,,179.26666666666700,,154.6,,106.93333333333300,,,,,,
2025-06-21 06:30:00,,,96.2,204.53333333333300,94.0,,176.66666666666700,,157.13333333333300,,92.46666666666670,,,,,,
2025-06-21 06:45:00,,,100.4,216.26666666666700,83.4,,166.66666666666700,,157.93333333333300,,90.13333333333330,,,,,,
2025-06-21 07:00:00,,,102.0,208.46666666666700,74.46666666666670,,168.26666666666700,,163.73333333333300,,89.86666666666670,,,,,,
2025-06-21 07:15:00,,,95.6,195.8,73.13333333333330,,170.73333333333300,,208.0,,93.66666666666670,,,,,,
2025-06-21 07:30:00,,,99.26666666666670,175.86666666666700,74.86666666666670,,175.13333333333300,,186.73333333333300,,97.53333333333330,,,,,,
2025-06-21 07:45:00,,,97.53333333333330,176.13333333333300,71.33333333333330,,175.33333333333300,,153.4,,89.93333333333330,,,,,,
2025-06-21 08:00:00,,,91.46666666666670,164.6,70.0,,149.53333333333300,,117.66666666666700,,82.26666666666670,,,,,,
2025-06-21 08:15:00,,,89.8,134.4,66.26666666666670,,116.53333333333300,,110.26666666666700,,81.2,,,,,,
2025-06-21 08:30:00,,,93.13333333333330,122.73333333333300,62.93333333333330,,111.2,,106.53333333333300,,80.4,,,,,,
2025-06-21 08:45:00,,,88.06666666666670,114.8,60.666666666666700,,101.46666666666700,,93.0,,70.86666666666670,,,,,,
2025-06-21 09:00:00,,,84.73333333333330,107.93333333333300,59.6,,97.06666666666670,,83.0,,72.06666666666670,,,,,,
2025-06-21 09:15:00,,,81.53333333333330,105.8,49.86666666666670,,95.4,,79.33333333333330,,70.53333333333330,,,,,,
2025-06-21 09:30:00,,,76.2,103.6,49.0,,89.0,,63.86666666666670,,67.66666666666670,,,,,,
2025-06-21 09:45:00,,,70.33333333333330,89.33333333333330,48.6,,70.53333333333330,,51.8,,60.266666666666700,,,,,,
2025-06-21 10:00:00,,,67.33333333333330,74.8,47.0,,61.46666666666670,,49.266666666666700,,51.266666666666700,,,,,,
2025-06-21 10:15:00,,,58.8,71.86666666666670,41.666666666666700,,54.666666666666700,,46.2,,46.46666666666670,,,,,,
2025-06-21 10:30:00,,,47.93333333333330,59.46666666666670,40.53333333333330,,52.733333333333300,,44.53333333333330,32.0,42.53333333333330,,,,,,
2025-06-21 10:45:00,,,45.2,52.46666666666670,38.2,,42.46666666666670,,89.0,38.266666666666700,42.46666666666670,,,,,,
2025-06-21 11:00:00,,,42.0,50.4,37.6,,42.53333333333330,,41.266666666666700,32.6,38.2,,,,,,
2025-06-21 11:15:00,,,39.6,46.666666666666700,40.0,,42.4,,37.86666666666670,31.6,38.6,,,,,,
2025-06-21 11:30:00,,,38.13333333333330,42.53333333333330,41.13333333333330,,35.4,,38.266666666666700,32.266666666666700,38.46666666666670,,,,,,
2025-06-21 11:45:00,,,36.13333333333330,43.86666666666670,35.93333333333330,,33.8,,36.06666666666670,30.133333333333300,40.666666666666700,,,,,,
2025-06-21 12:00:00,,,38.0,42.666666666666700,32.266666666666700,,32.8,,36.86666666666670,31.733333333333300,39.8,,,,,,
2025-06-21 12:15:00,,,36.06666666666670,41.666666666666700,31.666666666666700,,31.333333333333300,,35.266666666666700,26.0,46.6,,,,,,
2025-06-21 12:30:00,,,35.8,40.6,30.533333333333300,,30.533333333333300,,34.4,28.0,41.333333333333300,,,,,,
2025-06-21 12:45:00,,,34.53333333333330,40.333333333333300,28.133333333333300,,29.533333333333300,,35.93333333333330,27.933333333333300,31.066666666666700,,,,,,
2025-06-21 13:00:00,,,32.4,36.86666666666670,32.8,,28.266666666666700,,34.06666666666670,25.266666666666700,31.333333333333300,,,,,,
2025-06-21 13:15:00,,,30.733333333333300,35.86666666666670,27.266666666666700,,27.333333333333300,,33.86666666666670,25.266666666666700,31.733333333333300,,,,,,
2025-06-21 13:30:00,,,32.93333333333330,33.93333333333330,28.333333333333300,,26.266666666666700,,32.666666666666700,26.6,31.466666666666700,,,,,,
2025-06-21 13:45:00,,,35.06666666666670,36.333333333333300,31.266666666666700,,27.333333333333300,,33.4,26.666666666666700,32.86666666666670,,,,,,
2025-06-21 14:00:00,,,32.86666666666670,36.53333333333330,31.266666666666700,,29.266666666666700,,38.666666666666700,27.0,31.6,,,,,,
2025-06-21 14:15:00,,,30.533333333333300,35.6,31.4,,27.266666666666700,,33.2,68.8,30.733333333333300,,,,,,
2025-06-21 14:30:00,,,31.466666666666700,35.2,27.466666666666700,,27.666666666666700,,32.266666666666700,40.666666666666700,30.266666666666700,,,,,,
2025-06-21 14:45:00,,,30.666666666666700,33.86666666666670,27.266666666666700,,25.6,,33.2,25.0,32.46666666666670,,,,,,
2025-06-21 15:00:00,,,29.733333333333300,33.13333333333330,25.466666666666700,,27.133333333333300,,37.2,25.0,29.333333333333300,,,,,,
2025-06-21 15:15:00,,,29.866666666666700,31.466666666666700,25.533333333333300,,24.133333333333300,,36.266666666666700,22.133333333333300,27.8,,,,,,
2025-06-21 15:30:00,,,27.866666666666700,33.333333333333300,24.733333333333300,,24.2,,34.06666666666670,22.466666666666700,27.666666666666700,,,,,,
2025-06-21 15:45:00,,,27.333333333333300,33.86666666666670,26.866666666666700,,28.466666666666700,,31.266666666666700,19.4,25.4,,,,,,
2025-06-21 16:00:00,,,29.866666666666700,32.733333333333300,26.066666666666700,,29.2,,32.93333333333330,19.8,25.466666666666700,,,,,,
2025-06-21 16:15:00,,,30.866666666666700,32.46666666666670,23.866666666666700,,24.4,,33.666666666666700,21.2,26.8,,,,,,
2025-06-21 16:30:00,,,28.8,31.2,25.8,,22.066666666666700,,34.6,23.2,25.4,,,,,,
2025-06-21 16:45:00,,,28.133333333333300,31.133333333333300,29.8,,26.666666666666700,,36.333333333333300,22.933333333333300,28.0,,,,,,
2025-06-21 17:00:00,,,26.8,31.533333333333300,45.666666666666700,,25.533333333333300,,36.733333333333300,22.4,29.666666666666700,,,,,,
2025-06-21 17:15:00,,,28.4,30.066666666666700,26.066666666666700,,23.6,,35.53333333333330,22.8,29.066666666666700,,,,,,
2025-06-21 17:30:00,,,27.666666666666700,29.266666666666700,30.333333333333300,,24.6,,35.666666666666700,23.0,32.733333333333300,,,,,,
2025-06-21 17:45:00,,,27.733333333333300,31.266666666666700,28.333333333333300,,25.933333333333300,,36.2,23.266666666666700,31.6,,,,,,
2025-06-21 18:00:00,,,26.6,30.733333333333300,32.733333333333300,334.0,27.133333333333300,,33.86666666666670,24.666666666666700,31.533333333333300,,,,,,
2025-06-21 18:15:00,,,25.133333333333300,32.4,28.133333333333300,22.8,25.733333333333300,,36.13333333333330,25.866666666666700,31.266666666666700,,,,,,
2025-06-21 18:30:00,,,25.8,33.8,30.6,19.333333333333300,27.866666666666700,,34.53333333333330,23.333333333333300,34.6,,,,,,
2025-06-21 18:45:00,,,22.866666666666700,33.8,29.066666666666700,18.466666666666700,27.533333333333300,,39.13333333333330,24.733333333333300,32.266666666666700,,,,,,
2025-06-21 19:00:00,,,23.666666666666700,31.4,33.8,18.733333333333300,28.933333333333300,,37.8,25.4,32.46666666666670,,,,,,
2025-06-21 19:15:00,,,25.2,31.133333333333300,31.533333333333300,17.733333333333300,27.666666666666700,,35.6,35.86666666666670,29.666666666666700,,,,,,
2025-06-21 19:30:00,,,27.2,35.0,29.866666666666700,19.866666666666700,28.933333333333300,,38.13333333333330,32.0,31.666666666666700,,,,,,
2025-06-21 19:45:00,,,28.066666666666700,36.733333333333300,30.0,19.666666666666700,40.06666666666670,,38.06666666666670,28.8,32.06666666666670,,,,,,
2025-06-21 20:00:00,,,29.333333333333300,36.0,32.8,18.2,55.13333333333330,,38.266666666666700,31.6,32.4,,,,,,
2025-06-21 20:15:00,,,33.333333333333300,35.93333333333330,34.2,19.133333333333300,103.46666666666700,,38.266666666666700,33.266666666666700,35.4,,,,,,
2025-06-21 20:30:00,,,32.8,40.93333333333330,36.06666666666670,18.2,114.4,,40.0,33.6,35.06666666666670,,,,,,
2025-06-21 20:45:00,,,35.46666666666670,47.53333333333330,37.733333333333300,19.733333333333300,110.66666666666700,,42.4,33.266666666666700,37.53333333333330,,,,,,
2025-06-21 21:00:00,,,31.8,77.46666666666670,41.0,20.4,100.66666666666700,,62.333333333333300,33.6,38.733333333333300,,,,,,
2025-06-21 21:15:00,,,33.666666666666700,82.4,47.06666666666670,20.466666666666700,95.53333333333330,,65.13333333333330,35.666666666666700,38.6,,,,,,
2025-06-21 21:30:00,,,36.13333333333330,88.46666666666670,39.06666666666670,21.6,99.6,,74.0,35.86666666666670,39.333333333333300,,,,,,
2025-06-21 21:45:00,,,37.8,83.13333333333330,36.266666666666700,21.133333333333300,107.13333333333300,,84.06666666666670,34.13333333333330,40.46666666666670,,,,,,
2025-06-21 22:00:00,,,42.93333333333330,90.86666666666670,40.93333333333330,22.333333333333300,106.8,,100.4,34.333333333333300,38.6,,,,,,
2025-06-21 22:15:00,,,43.2,113.2,45.6,22.333333333333300,98.8,,104.93333333333300,37.266666666666700,36.666666666666700,,,,,,
2025-06-21 22:30:00,,,42.46666666666670,116.46666666666700,39.666666666666700,22.533333333333300,90.4,,113.13333333333300,35.13333333333330,40.0,,,,,,
2025-06-21 22:45:00,,,42.733333333333300,91.4,38.4,22.266666666666700,93.53333333333330,,112.06666666666700,35.666666666666700,38.0,,,,,,
2025-06-21 23:00:00,,,42.4,61.6,36.86666666666670,23.8,99.26666666666670,,113.46666666666700,36.53333333333330,38.53333333333330,,,,,,
2025-06-21 23:15:00,,,45.4,64.8,44.266666666666700,22.666666666666700,106.93333333333300,,113.73333333333300,37.4,39.86666666666670,,,,,,
2025-06-21 23:30:00,,,44.666666666666700,81.2,37.666666666666700,23.066666666666700,118.2,,136.0,39.06666666666670,41.86666666666670,,,,,,
2025-06-21 23:45:00,,,44.46666666666670,112.86666666666700,39.666666666666700,23.933333333333300,106.66666666666700,,140.46666666666700,36.86666666666670,40.0,,,,,,
2025-06-22 00:00:00,,,45.266666666666700,121.66666666666700,38.86666666666670,24.0,103.33333333333300,,109.66666666666700,37.93333333333330,41.8,,,,,,
2025-06-22 00:15:00,,,45.06666666666670,121.13333333333300,36.666666666666700,21.466666666666700,95.4,,118.53333333333300,38.733333333333300,42.333333333333300,,,,,,
2025-06-22 00:30:00,,,44.8,133.8,39.86666666666670,23.133333333333300,90.8,,139.0,38.13333333333330,42.4,,,,,,
2025-06-22 00:45:00,,,44.93333333333330,127.93333333333300,41.6,23.066666666666700,90.2,,162.13333333333300,39.06666666666670,46.2,,,,,,
2025-06-22 01:00:00,,,45.333333333333300,119.66666666666700,38.06666666666670,23.6,87.86666666666670,,148.73333333333300,42.0,43.4,,,,,,
2025-06-22 01:15:00,,,46.13333333333330,124.53333333333300,38.6,23.8,91.73333333333330,,161.26666666666700,40.86666666666670,45.8,,,,,,
2025-06-22 01:30:00,,,48.733333333333300,123.4,39.53333333333330,24.466666666666700,80.53333333333330,,167.26666666666700,41.266666666666700,44.333333333333300,,,,,,
2025-06-22 01:45:00,,,49.46666666666670,119.86666666666700,41.6,25.266666666666700,86.93333333333330,,156.93333333333300,42.46666666666670,47.666666666666700,,,,,,
2025-06-22 02:00:00,,,51.0,103.6,44.46666666666670,26.8,91.53333333333330,,152.53333333333300,42.53333333333330,46.53333333333330,,,,,,
2025-06-22 02:15:00,,,50.4,105.4,41.2,29.266666666666700,80.86666666666670,,121.86666666666700,42.46666666666670,47.2,,,,,,
2025-06-22 02:30:00,,,53.46666666666670,125.4,42.666666666666700,25.733333333333300,78.2,,122.26666666666700,42.93333333333330,49.06666666666670,,,,,,
2025-06-22 02:45:00,,,54.86666666666670,119.0,54.13333333333330,26.466666666666700,82.46666666666670,,123.0,42.06666666666670,49.46666666666670,,,,,,
