Date/Time,1502_O_BLPK,1639_O_ELIB,2071_O_NOSD,2931_O_SQHL,4431_O_WBG,4915_O_ECON,5160_O_MOON,5202_O_SOSP,5571_O_BUFF,5624_O_BUFF,5816_O_SQHL,6227_O_ELIB,6399_O_GLEN,7543_O_MILL,8284_O_SWPK
2016-12-13 10:45:00,10348.6,,10630.333333333334,11842.333333333336,,11564.333333333336,11399.866666666667,,8821.0,8821.0,10079.6,12660.866666666667,11150.533333333333,,10408.4
2016-12-13 11:00:00,9981.666666666666,,10271.933333333332,11934.933333333332,,11352.4,11876.866666666667,,8513.133333333333,8513.133333333333,10324.466666666667,12804.333333333336,10971.466666666667,,10341.6
2016-12-13 11:15:00,10167.466666666667,,10268.8,12141.133333333333,,11548.2,11776.266666666665,,7903.333333333332,7903.333333333332,10463.333333333334,12884.933333333332,11043.133333333333,,9811.333333333334
2016-12-13 11:30:00,10306.666666666666,,10300.333333333334,11309.266666666665,,11682.133333333333,11712.933333333332,,7464.0,7464.0,9839.733333333334,12672.933333333332,11875.866666666667,,10501.133333333333
2016-12-13 11:45:00,9860.4,,10233.2,11914.6,,11210.933333333332,11834.933333333332,,7647.6,7647.6,9953.866666666667,12576.866666666667,12279.454545454546,,10454.6
2016-12-13 12:00:00,9613.6,,10633.266666666666,12205.066666666668,,13171.8,13298.333333333336,,8017.866666666668,8017.866666666668,10811.266666666666,12482.733333333335,,,10671.2
2016-12-13 12:15:00,10129.0,,12076.866666666667,12454.2,,14979.466666666667,14183.266666666665,,8207.733333333334,8207.733333333334,11760.0,12383.066666666668,,,11428.266666666665
2016-12-13 12:30:00,10992.200000000003,,13006.933333333332,13377.6,,14381.133333333333,14340.466666666667,,8743.466666666667,8743.466666666667,12581.4,12303.066666666668,,,12690.866666666667
2016-12-13 12:45:00,11610.799999999997,,13453.466666666667,13647.533333333333,,14286.466666666667,14206.866666666667,,8516.266666666666,8516.266666666666,13254.333333333336,11705.666666666664,,,13383.066666666668
2016-12-13 13:00:00,12276.200000000003,,13684.333333333336,14292.6,,15926.6,14174.0,,8508.733333333334,8508.733333333334,14044.066666666668,12014.266666666665,,,14417.8
2016-12-13 13:15:00,13159.933333333332,,13894.066666666668,15332.0,,18856.666666666668,13799.866666666667,,7883.0666666666675,7883.0666666666675,14569.733333333335,13730.133333333333,,,15823.733333333335
2016-12-13 13:30:00,12550.6,,13973.133333333333,15660.866666666667,,13542.733333333335,14124.2,,7801.666666666668,7801.666666666668,14463.666666666664,15136.133333333333,,,16323.266666666665
2016-12-13 13:45:00,11141.200000000003,,13908.466666666667,16641.866666666665,,18288.666666666668,13894.4,,7850.0,7850.0,14507.4,16475.066666666666,,,15817.4
2016-12-13 14:00:00,10135.866666666667,,13698.266666666665,15977.666666666664,,13828.6,13859.866666666667,,7627.0666666666675,7627.0666666666675,14244.866666666667,17198.666666666668,,,15203.4
2016-12-13 14:15:00,9300.266666666666,,13555.066666666668,14900.333333333336,,14950.4,13312.6,,7235.8,7235.8,13974.533333333333,18419.066666666666,,,14578.0
2016-12-13 14:30:00,9227.133333333333,,13048.0,14217.866666666667,,16032.4,12338.333333333336,,7195.133333333332,7195.133333333332,14345.733333333335,18192.8,,,13504.466666666667
2016-12-13 14:45:00,9613.2,,13645.133333333333,13862.4,,11908.8,11934.8,,6831.533333333334,6831.533333333334,14340.933333333332,17795.733333333334,,,12937.533333333333
2016-12-13 15:00:00,9967.933333333332,,13385.8,13416.133333333333,,11917.533333333333,11119.533333333333,,7146.666666666668,7146.666666666668,13329.933333333332,17797.266666666666,,,12049.133333333333
2016-12-13 15:15:00,10356.8,,13320.466666666667,13212.666666666664,,12065.133333333333,10879.4,,7794.133333333332,7794.133333333332,13330.466666666667,16758.4,,,13396.533333333333
2016-12-13 15:30:00,10127.666666666666,,13511.133333333333,13222.466666666667,,12291.066666666668,11411.466666666667,,6973.333333333332,6973.333333333332,12979.133333333333,15776.933333333332,,,14093.0
2016-12-13 15:45:00,9640.733333333334,,13328.8,13669.533333333333,,14431.466666666667,11107.0,,7079.0,7079.0,13047.933333333332,16625.933333333334,,,14396.333333333336
2016-12-13 16:00:00,9440.533333333333,,12486.133333333333,14315.466666666667,,13953.333333333336,11281.2,,7147.133333333332,7147.133333333332,12940.933333333332,16740.133333333335,,,14238.333333333336
2016-12-13 16:15:00,9142.0,,12709.533333333333,14438.266666666665,,13013.4,11358.866666666667,,7718.866666666668,7718.866666666668,13135.8,16527.866666666665,,,13788.8
2016-12-13 16:30:00,9557.666666666666,,12797.866666666667,13868.933333333332,,12738.0,10718.733333333334,,8064.866666666668,8064.866666666668,12858.533333333333,16388.466666666667,,,14278.466666666667
2016-12-13 16:45:00,8919.666666666666,,12548.533333333333,13673.333333333336,,12110.2,10611.866666666667,,7886.266666666666,7886.266666666666,11400.666666666664,15893.466666666667,,,15223.466666666667
2016-12-13 17:00:00,8928.133333333333,,12789.2,13576.333333333336,,13466.266666666665,10817.533333333333,,7154.133333333332,7154.133333333332,11027.2,16060.933333333332,,,14501.8
2016-12-13 17:15:00,9065.066666666668,,12018.733333333335,12998.333333333336,,12893.266666666665,11452.4,,7151.733333333334,7151.733333333334,11306.866666666667,15817.533333333333,,,14098.933333333332
2016-12-13 17:30:00,8731.8,12222.125,9987.266666666666,12645.733333333335,,11765.266666666665,11594.333333333336,,6925.533333333334,6925.533333333334,11447.466666666667,16062.8,,,14175.2
2016-12-13 17:45:00,8527.4,10711.133333333333,9859.066666666668,12844.2,,11706.333333333336,11666.8,,7070.4,7070.4,11233.066666666668,16800.066666666666,,,13363.733333333335
2016-12-13 18:00:00,8418.133333333333,10935.333333333334,9874.066666666668,13562.0,,13721.133333333333,11584.133333333333,,7729.266666666666,7729.266666666666,10233.333333333334,18639.33333333333,,,13169.533333333333
2016-12-13 18:15:00,8453.266666666666,10656.933333333332,9587.4,12615.666666666664,,12036.133333333333,11654.266666666665,,7661.6,7661.6,9446.533333333333,17719.933333333334,,,10795.6
2016-12-13 18:30:00,8320.133333333333,9751.333333333334,9640.266666666666,10898.2,,12434.733333333335,11450.0,,6832.9333333333325,6832.9333333333325,9510.866666666667,15750.266666666665,,,10527.533333333333
2016-12-13 18:45:00,8359.8,9399.866666666667,9404.2,10288.8,,13412.266666666665,11729.8,,7059.333333333332,7059.333333333332,9203.133333333333,14917.733333333335,11659.5,,10105.066666666668
2016-12-13 19:00:00,8428.533333333333,9223.466666666667,9350.466666666667,10520.4,,12962.266666666665,11711.066666666668,,7524.533333333334,7524.533333333334,8984.933333333332,16384.733333333334,9608.4,,10186.466666666667
2016-12-13 19:15:00,8355.133333333333,9400.133333333333,9067.6,10297.733333333334,,13100.6,11623.2,,8046.533333333334,8046.533333333334,8970.4,14993.333333333336,9258.266666666666,9687.142857142857,10021.933333333332
2016-12-13 19:30:00,8587.666666666666,9082.0,9055.2,10179.933333333332,,13116.133333333333,11656.533333333333,,8253.066666666668,8253.066666666668,8003.733333333334,14216.333333333336,9108.066666666668,9452.0,9236.2
2016-12-13 19:45:00,8774.333333333334,8929.2,9140.866666666667,9567.466666666667,,13161.466666666667,11528.266666666665,,8324.466666666667,8324.466666666667,7750.0,13070.333333333336,9333.266666666666,9169.6,8949.0
2016-12-13 20:00:00,8816.933333333332,9171.2,8993.8,9822.933333333332,,13195.466666666667,10450.866666666667,,8387.466666666667,8387.466666666667,8239.4,12610.066666666668,9649.933333333332,9241.533333333333,8972.066666666668
2016-12-13 20:15:00,8582.666666666666,9287.533333333333,9143.666666666666,10191.133333333333,,12237.2,10095.133333333333,,8335.466666666667,8335.466666666667,8649.933333333332,12633.066666666668,10013.866666666667,8996.933333333332,9308.933333333332
2016-12-13 20:30:00,8147.866666666668,9027.333333333334,9652.933333333332,10168.4,,10554.333333333334,9966.8,,8366.466666666667,8366.466666666667,7376.666666666668,12118.066666666668,10066.8,8542.533333333333,9543.333333333334
2016-12-13 20:45:00,8088.933333333332,8966.533333333333,9272.466666666667,9821.4,,9779.533333333333,10135.666666666666,,8015.466666666666,8015.466666666666,8106.666666666668,11749.2,10245.0,8635.4,9267.0
2016-12-13 21:00:00,7969.933333333332,8857.0,9086.466666666667,9907.4,,10042.733333333334,10090.266666666666,,7850.466666666666,7850.466666666666,8226.6,11499.8,10431.4,9152.333333333334,9509.333333333334
2016-12-13 21:15:00,7994.933333333332,8627.333333333334,8638.133333333333,9835.466666666667,,10682.066666666668,10299.333333333334,,7955.8,7955.8,8204.066666666668,11778.866666666667,9763.4,8941.266666666666,9358.0
2016-12-13 21:30:00,8094.066666666668,8583.0,8750.2,9715.733333333334,,10408.4,10451.6,,6860.666666666668,6860.666666666668,7218.266666666666,11587.333333333336,9277.2,8900.6,9436.4
2016-12-13 21:45:00,8348.8,8652.466666666667,8457.333333333334,9077.466666666667,,10015.866666666667,10425.8,,6484.0666666666675,6484.0666666666675,6242.0666666666675,11214.466666666667,9091.266666666666,9799.066666666668,9581.533333333333
2016-12-13 22:00:00,8175.2,8558.8,1102.0,8211.666666666666,,9684.6,10295.266666666666,,6552.9333333333325,6552.9333333333325,6212.6,10952.6,8873.733333333334,9353.533333333333,9240.133333333333
2016-12-13 22:15:00,8857.066666666668,8655.066666666668,800.8,8038.9333333333325,,9862.8,10392.866666666667,,6164.0666666666675,6164.0666666666675,6393.8,10931.333333333334,8798.6,8745.266666666666,8790.666666666666
2016-12-13 22:30:00,8191.8,8568.333333333334,2060.0666666666666,8156.533333333334,,10193.6,10026.333333333334,,6002.8,6002.8,6659.0,11148.533333333333,8809.533333333333,8578.533333333333,8632.8
2016-12-13 22:45:00,7907.399999999999,8549.666666666666,5934.666666666668,8400.533333333333,,10819.266666666666,9701.533333333333,,5665.8,5665.8,6820.866666666668,10793.333333333334,9177.733333333334,8442.8,8457.933333333332
2016-12-13 23:00:00,8146.600000000001,8538.6,7347.133333333332,8609.733333333334,,11192.866666666667,9956.133333333333,,5640.133333333332,5640.133333333332,6952.866666666668,10982.133333333333,9447.0,8058.8,8570.0
2016-12-13 23:15:00,8283.866666666667,8620.6,7932.8,8533.666666666666,,11248.2,10582.333333333334,,6005.2,6005.2,7501.2,10789.133333333333,9655.2,8051.9333333333325,8586.666666666666
2016-12-13 23:30:00,8050.066666666668,8751.8,7859.6,8967.466666666667,8291.0,11571.0,11132.333333333336,,6696.4,6696.4,7649.333333333332,10448.533333333333,10124.6,8098.4,8681.866666666667
2016-12-13 23:45:00,8013.266666666666,8929.266666666666,8160.6,9522.533333333333,8193.733333333334,12089.0,11426.8,,7297.6,7297.6,8070.6,10292.733333333334,10672.333333333334,8226.333333333334,8686.0
2016-12-14 00:00:00,7862.0,9082.466666666667,8480.266666666666,10026.0,9657.066666666668,12802.2,11449.933333333332,,7752.466666666666,7752.466666666666,8220.333333333334,10568.866666666667,11072.266666666665,8290.533333333333,8853.066666666668
2016-12-14 00:15:00,8096.866666666668,9197.2,8326.266666666666,10141.733333333334,8504.266666666666,13624.466666666667,11613.066666666668,,8220.133333333333,8220.133333333333,8597.533333333333,10718.333333333334,10822.333333333334,8399.066666666668,9086.4
2016-12-14 00:30:00,8195.733333333334,9340.133333333333,8771.333333333334,10146.266666666666,8190.333333333332,13446.666666666664,12339.4,,9042.133333333333,9042.133333333333,8317.2,11068.8,10796.733333333334,8357.466666666667,9062.466666666667
2016-12-14 00:45:00,8260.2,9464.2,9092.4,10275.133333333333,8449.066666666668,11985.2,13035.466666666667,,9161.133333333333,9161.133333333333,8641.533333333333,11511.133333333333,11206.4,8326.8,8873.733333333334
2016-12-14 01:00:00,8470.666666666666,9879.4,9206.533333333333,10271.666666666666,8850.866666666667,12329.933333333332,13791.466666666667,,9608.533333333333,9608.533333333333,8871.733333333334,11082.133333333333,11826.8,8398.733333333334,9099.6
2016-12-14 01:15:00,8635.0,10185.466666666667,9581.133333333333,10716.333333333334,9021.533333333333,12303.0,14218.533333333333,,9586.933333333332,9586.933333333332,9004.533333333333,11311.733333333335,12374.6,8605.066666666668,9417.333333333334
2016-12-14 01:30:00,8771.466666666667,10475.8,9813.866666666667,10819.466666666667,9880.2,12429.466666666667,13861.133333333333,,9239.933333333332,9239.933333333332,9438.733333333334,11694.866666666667,12848.666666666664,8759.066666666668,9638.2
2016-12-14 01:45:00,9115.8,10713.2,10447.6,11584.6,10037.8,12310.4,13732.733333333335,,9639.6,9639.6,9735.933333333332,11277.933333333332,12364.0,9034.466666666667,9683.266666666666
2016-12-14 02:00:00,9191.133333333333,10533.0,10291.333333333334,12021.2,10015.133333333333,11976.266666666665,13133.8,,9645.4,9645.4,10060.933333333332,11934.0,12014.0,9350.266666666666,9981.533333333333
2016-12-14 02:15:00,9856.866666666667,10453.6,10242.666666666666,12016.8,9838.066666666668,11961.8,13069.333333333336,,9572.666666666666,9572.666666666666,9926.0,12673.533333333333,11895.333333333336,9831.666666666666,10533.933333333332
2016-12-14 02:30:00,9933.0,10985.666666666666,9677.6,11930.733333333335,10236.0,12136.6,13347.4,,9216.933333333332,9216.933333333332,9795.4,13139.733333333335,11840.333333333336,10224.333333333334,10593.066666666668
2016-12-14 02:45:00,9805.4,11049.733333333335,9599.0,11921.333333333336,10201.266666666666,12459.0,13813.866666666667,,9877.866666666667,9877.866666666667,9906.066666666668,14036.266666666665,11969.866666666667,10391.666666666666,10511.866666666667
2016-12-14 03:00:00,9632.266666666666,11352.466666666667,9823.533333333333,11837.6,9714.933333333332,13098.533333333333,13947.066666666668,,10168.733333333334,10168.733333333334,9997.866666666667,13419.0,12296.8,10308.333333333334,10081.4
2016-12-14 03:15:00,9650.333333333334,11328.533333333333,9934.8,11718.666666666664,10127.333333333334,13228.933333333332,13377.866666666667,,10101.533333333333,10101.533333333333,9946.866666666667,13626.333333333336,12289.733333333335,9753.533333333333,9969.266666666666
2016-12-14 03:30:00,10078.866666666667,11628.2,10425.8,11754.666666666664,10727.533333333333,13321.333333333336,13386.333333333336,,10186.733333333334,10186.733333333334,10124.466666666667,14913.2,12004.2,9965.133333333333,9934.6
2016-12-14 03:45:00,10635.0,11907.2,10781.266666666666,12427.666666666664,11201.0,13506.666666666664,13331.866666666667,,10107.2,10107.2,10633.466666666667,14117.666666666664,11980.0,10688.133333333333,10392.533333333333
2016-12-14 04:00:00,11167.533333333333,11758.666666666664,10718.866666666667,12958.8,11585.066666666668,13584.2,12633.4,,9866.333333333334,9866.333333333334,11101.6,14370.533333333333,12338.0,10555.6,11406.466666666667
2016-12-14 04:15:00,11612.933333333332,11622.666666666664,10646.733333333334,13181.4,10646.2,13365.733333333335,12738.133333333333,,9969.066666666668,9969.066666666668,10914.466666666667,14691.666666666664,12389.133333333333,10909.733333333334,11908.266666666665
2016-12-14 04:30:00,11877.200000000003,11746.8,10895.8,12857.6,10207.266666666666,11504.266666666665,13123.133333333333,,10646.8,10646.8,10716.0,14455.466666666667,12366.266666666665,11618.266666666665,12201.266666666665
2016-12-14 04:45:00,11664.200000000003,11913.4,11133.933333333332,12825.666666666664,10621.266666666666,9496.733333333334,13666.4,,11035.866666666667,11035.866666666667,10761.133333333333,14737.133333333333,12318.333333333336,12044.866666666667,12139.266666666665
2016-12-14 05:00:00,12654.333333333336,11757.666666666664,10852.2,13313.8,11424.466666666667,8957.533333333333,13317.933333333332,,10790.8,10790.8,10986.333333333334,14983.933333333332,12470.133333333333,11501.133333333333,12155.466666666667
2016-12-14 05:15:00,11791.4,11950.866666666667,10570.866666666667,12945.2,11567.0,8837.933333333332,12782.933333333332,,10737.0,10737.0,10754.8,14472.533333333333,12330.0,11303.133333333333,11864.066666666668
2016-12-14 05:30:00,12403.200000000003,12060.0,10768.066666666668,12603.8,12274.333333333336,8376.8,12352.0,,11238.333333333336,11238.333333333336,10399.066666666668,14700.133333333333,9893.533333333333,11486.933333333332,11709.8
2016-12-14 05:45:00,13204.066666666668,12452.6,10689.933333333332,12626.866666666667,12046.8,8050.8,10026.733333333334,,11200.866666666667,11200.866666666667,10588.333333333334,14657.666666666664,8895.866666666667,11565.066666666668,11630.4
2016-12-14 06:00:00,13053.133333333333,11931.6,9864.866666666667,12609.333333333336,12349.266666666665,6438.733333333334,8492.733333333334,,11071.066666666668,11071.066666666668,10501.266666666666,14609.733333333335,8505.2,11595.466666666667,11701.2
2016-12-14 06:15:00,10963.4,11620.933333333332,8643.4,11944.0,12664.466666666667,5978.266666666666,8057.666666666668,,11223.266666666665,11223.266666666665,9823.8,14697.266666666665,8082.6,11864.266666666665,10984.4
2016-12-14 06:30:00,9297.933333333332,10304.266666666666,7558.666666666668,11426.666666666664,12890.8,6473.9333333333325,8192.4,,11150.266666666665,11150.266666666665,8945.466666666667,14744.0,7744.8,12269.6,10573.866666666667
2016-12-14 06:45:00,8734.533333333333,8222.266666666666,7364.533333333334,9734.266666666666,13094.333333333336,6048.0,8044.4,,10774.2,10774.2,7032.466666666666,15177.333333333336,7536.133333333332,11666.866666666667,9351.266666666666
2016-12-14 07:00:00,8691.533333333333,8124.2,7493.2,9279.2,13288.333333333336,6013.533333333334,7611.733333333334,,10678.133333333333,10678.133333333333,7006.133333333332,14606.133333333333,6980.133333333332,11514.266666666665,8469.133333333333
2016-12-14 07:15:00,8917.0,8452.8,7750.8,9495.133333333333,13615.4,5812.533333333334,7161.466666666666,,9788.333333333334,9788.333333333334,7351.333333333332,14210.0,7170.4,10717.666666666666,8423.4
2016-12-14 07:30:00,8677.333333333334,8476.6,7461.733333333334,9769.733333333334,13993.333333333336,5971.133333333332,6910.4,,8960.6,8960.6,7519.533333333334,12957.266666666665,7047.6,8572.133333333333,8231.666666666666
2016-12-14 07:45:00,9003.933333333332,8376.866666666667,7226.0,9635.4,12795.4,5663.9333333333325,6802.133333333332,,8839.866666666667,8839.866666666667,7246.9333333333325,9994.066666666668,6930.0666666666675,8031.6,8173.866666666668
2016-12-14 08:00:00,8836.733333333334,8026.866666666668,6515.2,9039.0,10463.6,5980.266666666666,6479.133333333332,,8124.466666666666,8124.466666666666,6684.133333333332,9316.333333333334,6866.733333333334,8075.733333333334,7863.9333333333325
2016-12-14 08:15:00,8796.0,7458.733333333334,6214.9333333333325,8348.666666666666,10524.933333333332,8343.266666666666,6419.533333333334,,7402.466666666666,7402.466666666666,6028.9333333333325,9840.733333333334,6719.733333333334,8122.866666666668,7700.666666666668
2016-12-14 08:30:00,8630.6,6974.266666666666,6018.4,7872.466666666666,10589.0,6950.466666666666,6248.8,,7075.533333333334,7075.533333333334,5851.2,9912.8,6382.9333333333325,8045.0,7353.9333333333325
2016-12-14 08:45:00,8064.8,7553.6,6477.733333333334,7369.4,10741.0,5982.733333333334,6500.2,,6624.0,6624.0,5832.0,9742.866666666667,6075.4,8001.0,6489.333333333332
2016-12-14 09:00:00,8113.666666666668,5295.733333333334,6173.2,7296.333333333332,10762.333333333334,5192.0,5145.6,,6294.8,6294.8,5951.4,9488.666666666666,5837.666666666668,7693.866666666668,5535.666666666668
2016-12-14 09:15:00,7958.8,4048.8,6135.4,6975.533333333334,10634.2,4474.866666666667,5040.333333333333,,5520.866666666668,5520.866666666668,5891.0,8812.0,5613.9333333333325,7582.6,6154.9333333333325
2016-12-14 09:30:00,7785.399999999999,4704.533333333334,6209.0666666666675,6957.466666666666,10493.666666666666,4278.6,4401.6,,4266.4,4266.4,6024.266666666666,8481.866666666667,5717.0,7505.533333333334,6713.333333333332
2016-12-14 09:45:00,7501.333333333332,4316.066666666667,6093.0666666666675,5714.466666666666,9889.333333333334,4119.333333333333,4486.733333333334,,3942.0,3942.0,6138.8,8220.333333333334,5753.666666666668,7143.266666666666,6055.533333333334
2016-12-14 10:00:00,7475.533333333334,4216.266666666666,6160.866666666668,5329.266666666666,8502.133333333333,4536.4,5228.933333333333,,4642.933333333333,4642.933333333333,6128.333333333332,8132.9333333333325,6188.0666666666675,6931.0,6088.133333333332
2016-12-14 10:15:00,7564.733333333334,4772.466666666666,6680.866666666668,5135.4,8452.6,3687.866666666667,5601.333333333332,,4355.666666666667,4355.666666666667,6246.266666666666,8141.9333333333325,6288.866666666668,6657.0,5763.533333333334
2016-12-14 10:30:00,7640.0,4763.066666666667,7011.866666666668,4728.466666666666,8995.466666666667,3985.133333333333,5310.266666666666,,4282.2,4282.2,6350.9333333333325,8135.4,6232.733333333334,6160.4,5860.333333333332
2016-12-14 10:45:00,7528.666666666668,3760.0,6416.0666666666675,4501.333333333333,8470.4,3962.2,4549.866666666667,,3762.066666666666,3762.066666666666,5855.6,8061.133333333332,6327.0,5471.533333333334,5961.6
2016-12-14 11:00:00,6782.733333333334,3050.666666666666,5722.866666666668,3804.4,7324.8,3868.333333333334,4345.266666666666,,3388.333333333333,3388.333333333333,4905.933333333333,8095.333333333332,5697.666666666668,5516.466666666666,4957.8
2016-12-14 11:15:00,5813.600000000001,2823.333333333333,5466.6,3311.0,5978.666666666668,4581.0,4003.933333333333,,3065.4666666666667,3065.4666666666667,4484.933333333333,8361.333333333334,4961.6,5632.866666666668,4327.2
2016-12-14 11:30:00,4860.0,2683.133333333333,4602.333333333333,2987.666666666666,6308.733333333334,4058.933333333333,3553.0,,2434.733333333333,2434.733333333333,4343.666666666667,8672.933333333332,4480.6,4929.133333333333,4362.733333333334
2016-12-14 11:45:00,5336.933333333333,2704.0,4097.066666666667,2826.0,6254.666666666668,3412.6,2934.133333333333,,2066.4666666666667,2066.4666666666667,3916.733333333333,8348.2,4157.933333333333,4522.8,4047.266666666667
2016-12-14 12:00:00,4665.2,3056.4666666666667,4986.066666666667,2697.6666666666665,5857.266666666666,2590.4,3033.666666666666,,1758.533333333333,1758.533333333333,3869.333333333334,7468.0,4138.333333333333,3846.2,3939.5333333333333
2016-12-14 12:15:00,3693.5333333333333,2599.933333333333,4559.733333333334,2610.0,5151.933333333333,2435.6666666666665,3002.4666666666667,,1770.2,1770.2,3834.866666666667,6833.0,4384.2,2876.5333333333333,3647.333333333334
2016-12-14 12:30:00,3308.666666666666,2813.333333333333,3982.0,2459.0666666666666,4571.266666666666,2575.866666666667,3197.266666666667,,2181.5333333333333,2181.5333333333333,3611.933333333333,6498.333333333332,4220.4,2474.266666666667,3624.8
2016-12-14 12:45:00,3122.733333333333,2875.866666666667,4486.8,2551.4,4786.133333333333,2661.2,3555.866666666667,,2173.733333333333,2173.733333333333,3692.733333333333,5928.533333333334,3729.733333333333,2367.2,3707.0
2016-12-14 13:00:00,3327.733333333333,3083.866666666667,3936.333333333334,2701.933333333333,4949.333333333333,4981.666666666667,3662.866666666667,,2079.4666666666667,2079.4666666666667,3598.6,5678.533333333334,3499.4,2172.933333333333,3981.2
2016-12-14 13:15:00,3684.733333333333,3113.066666666666,3797.866666666667,3004.666666666666,4928.866666666667,3699.733333333333,3576.133333333333,,2015.1333333333332,2015.1333333333332,3666.0,5023.066666666667,3627.4666666666662,2057.333333333333,4038.266666666667
2016-12-14 13:30:00,3994.6,3552.5333333333333,3628.4,3416.8,4855.333333333333,3806.8,3493.266666666667,,2076.133333333333,2076.133333333333,3580.666666666666,5420.533333333334,3674.2,2041.2,4037.2
2016-12-14 13:45:00,3978.6,3501.666666666666,4118.466666666666,2835.733333333333,4647.0,4312.533333333334,3560.733333333333,,1791.333333333333,1791.333333333333,3192.5333333333333,5646.666666666668,3605.0,2349.5333333333333,3662.0
2016-12-14 14:00:00,4087.8000000000006,3480.8,3713.4666666666662,3092.133333333333,5037.066666666667,3474.333333333333,3734.066666666666,,2097.733333333333,2097.733333333333,3364.333333333333,5054.066666666667,3595.5333333333333,2608.2,3614.6
2016-12-14 14:15:00,4221.066666666667,3421.733333333333,3294.2,2796.733333333333,5195.066666666667,3548.666666666666,3816.933333333333,,2172.0,2172.0,3262.333333333333,4970.933333333333,3686.4666666666662,2706.266666666667,3480.4666666666667
2016-12-14 14:30:00,4102.533333333334,3192.066666666666,3391.2,3031.8,5337.266666666666,3049.2,3186.4666666666667,,2071.266666666667,2071.266666666667,3215.666666666666,5422.6,3810.5333333333333,2996.4,3491.0
2016-12-14 14:45:00,3422.666666666666,3267.0,3461.933333333333,3172.5333333333333,5349.4,3098.666666666666,3021.6,,2162.0666666666666,2162.0666666666666,3127.066666666666,5312.933333333333,4010.666666666666,2441.4666666666667,3277.866666666667
2016-12-14 15:00:00,3047.1999999999994,3215.066666666666,3401.066666666666,3285.5333333333333,5522.866666666668,3362.333333333333,2818.266666666667,,2622.933333333333,2622.933333333333,3165.4666666666667,4916.733333333334,3544.5333333333333,2617.5333333333333,3272.266666666667
2016-12-14 15:15:00,3028.666666666666,3321.866666666667,3341.666666666666,3780.866666666667,4983.733333333334,3001.8,2868.8,,3031.266666666667,3031.266666666667,3321.866666666667,5496.8,3311.2,2501.0,3823.4
2016-12-14 15:30:00,3154.0,3535.2,3169.0,4252.6,4643.066666666667,2988.2,2791.0,,3052.4666666666667,3052.4666666666667,3717.133333333333,4754.6,3259.4,2526.133333333333,3897.066666666666
2016-12-14 15:45:00,3273.6,3648.6,3058.0,3281.733333333333,4851.2,2736.0,2777.866666666667,,2990.2,2990.2,3035.333333333333,4556.466666666666,3516.133333333333,2618.0666666666666,3177.066666666666
2016-12-14 16:00:00,3371.666666666666,3001.6,2912.4666666666667,2796.666666666666,4552.466666666666,2660.6,2826.333333333333,,3058.066666666666,3058.066666666666,2384.0666666666666,4331.133333333333,3592.2,3343.866666666667,3168.8
2016-12-14 16:15:00,3675.266666666667,2803.333333333333,2865.133333333333,3067.2,4515.666666666667,2513.6,3102.4666666666667,,3151.266666666667,3151.266666666667,2498.8,4368.4,3403.666666666666,3405.2,2970.4666666666667
2016-12-14 16:30:00,4034.266666666667,2773.133333333333,3035.733333333333,3322.8,4430.266666666666,2599.866666666667,3206.2,,3092.0,3092.0,2661.733333333333,4620.266666666666,3098.266666666667,3661.8,3197.333333333333
2016-12-14 16:45:00,4323.933333333333,2941.4666666666667,2850.4666666666667,3561.8,4391.466666666666,2730.866666666667,2708.333333333333,,3352.2,3352.2,2838.4666666666667,7462.333333333332,3784.866666666667,3930.0,3345.133333333333
2016-12-14 17:00:00,4411.066666666667,3122.133333333333,2764.866666666667,3771.4666666666662,4588.4,2868.8,2823.8,,3554.4,3554.4,2977.2,5313.266666666666,2672.733333333333,3974.133333333333,3476.333333333333
2016-12-14 17:15:00,5246.933333333333,3049.4,2797.933333333333,3894.066666666666,4818.0,12050.933333333332,3044.4666666666667,,3634.5333333333333,3634.5333333333333,3016.866666666667,4046.866666666667,2716.266666666667,3854.866666666667,3649.733333333333
2016-12-14 17:30:00,5530.933333333332,3353.933333333333,3071.4,4085.333333333334,4700.733333333334,4897.866666666667,3653.4,,3556.0,3556.0,3202.266666666667,3656.133333333333,3075.6,3872.2,3736.266666666667
2016-12-14 17:45:00,5645.533333333334,3800.933333333333,3407.333333333333,4483.266666666666,4716.0,4396.6,4288.133333333333,,3347.666666666666,3347.666666666666,4097.866666666667,3777.066666666666,3549.666666666666,3889.266666666667,3970.4666666666662
2016-12-14 18:00:00,5929.533333333334,4231.733333333334,3776.4666666666662,5094.333333333333,4303.666666666667,4209.466666666666,4308.133333333333,,3173.4,3173.4,4478.533333333334,4018.866666666667,3740.4,3538.133333333333,4516.4
2016-12-14 18:15:00,6143.266666666666,4339.466666666666,4024.266666666667,5417.266666666666,4130.866666666667,4499.933333333333,4312.933333333333,,3043.4666666666667,3043.4666666666667,4152.466666666666,4020.333333333334,4055.4666666666662,3491.0,4971.6
2016-12-14 18:30:00,6107.866666666668,4413.4,4471.0,5495.2,4783.266666666666,3971.8,4135.8,,2984.866666666667,2984.866666666667,4257.066666666667,4236.733333333334,4215.533333333334,3721.0,4931.266666666666
2016-12-14 18:45:00,5914.066666666668,4291.133333333333,4295.933333333333,5575.733333333334,4154.866666666667,3805.0,3857.933333333333,,2931.733333333333,2931.733333333333,4061.0,4694.133333333333,4405.866666666667,4249.866666666667,4740.333333333333
