Date/Time,8304_O_SQHS,7134_O_LWCV,8699_O_BLOO,8183_O_MILL,4530_O_CNTP,6809_O_SQHS,1404_O_TROY,7543_O_MILL,4431_O_WBG,3555_O_SCLL,5571_O_BUFF,8941_O_MTLE,5624_O_BUFF,8850_O_LWCV,3283_O_LEET,1282_O_BCVW,2071_O_NOSD,2319_O_DWNTN,8698_O_NOSD,6582_O_OAKD,2281_O_HiPK
2017-09-06 03:30:00,107.8,101.46666666666667,93.4,,,112.26666666666667,94.26666666666667,121.8,266.6,,129.06666666666666,,129.06666666666666,118.53333333333333,144.46666666666667,,131.33333333333334,80.73333333333333,83.6,,111.46666666666667
2017-09-06 03:45:00,116.0,95.8,92.33333333333333,,,119.6,94.0,126.73333333333333,207.73333333333332,,116.2,,116.2,140.06666666666666,135.8,,131.8,75.53333333333333,92.4,,124.53333333333333
2017-09-06 04:00:00,118.26666666666667,92.73333333333333,93.8,,,125.06666666666666,96.6,133.73333333333332,202.26666666666668,,110.8,,110.8,214.2,124.2,,124.53333333333333,72.4,124.46666666666667,,124.4
2017-09-06 04:15:00,115.46666666666667,96.73333333333333,95.0,,,131.4,103.46666666666667,135.86666666666667,227.73333333333332,,112.06666666666666,,112.06666666666666,191.0,128.33333333333334,,120.4,72.33333333333333,133.26666666666668,,119.13333333333334
2017-09-06 04:30:00,119.73333333333333,103.8,100.93333333333334,,,120.33333333333333,106.86666666666666,131.73333333333332,372.3333333333333,,111.0,,111.0,224.73333333333332,121.86666666666666,,120.2,72.86666666666666,121.46666666666667,,115.53333333333333
2017-09-06 04:45:00,114.86666666666666,102.13333333333334,119.2,,,125.73333333333333,100.26666666666667,126.26666666666667,246.13333333333333,,106.93333333333334,,106.93333333333334,126.53333333333333,125.53333333333333,,119.8,75.4,111.6,,104.86666666666666
2017-09-06 05:00:00,117.66666666666667,101.46666666666667,122.6,,,134.53333333333333,100.66666666666667,131.0,159.06666666666666,,107.8,,107.8,92.53333333333333,122.6,,120.4,75.33333333333333,104.86666666666666,,114.93333333333334
2017-09-06 05:15:00,104.66666666666667,102.06666666666666,121.2,,,126.6,101.6,128.13333333333333,153.93333333333334,,96.53333333333333,,96.53333333333333,109.66666666666667,126.06666666666666,,115.2,76.46666666666667,103.4,,114.2
2017-09-06 05:30:00,118.93333333333334,106.73333333333333,129.53333333333333,,,129.2,96.6,131.0,127.86666666666666,,511.06666666666666,,511.06666666666666,100.53333333333333,133.46666666666667,,119.93333333333334,78.93333333333334,104.33333333333333,,117.66666666666667
2017-09-06 05:45:00,110.13333333333334,106.0,121.53333333333333,,,133.4,92.86666666666666,140.13333333333333,139.6,,358.53333333333336,,358.53333333333336,85.46666666666667,149.46666666666667,,133.73333333333332,97.66666666666667,100.33333333333333,,121.33333333333333
2017-09-06 06:00:00,115.6,109.73333333333333,119.2,,,128.8,89.06666666666666,142.6,121.2,,56.8,,56.8,83.46666666666667,156.66666666666666,,133.06666666666666,133.13333333333333,104.46666666666667,,125.2
2017-09-06 06:15:00,117.0,108.4,121.13333333333334,,,128.73333333333332,96.13333333333334,146.13333333333333,363.93333333333334,,44.666666666666664,,44.666666666666664,85.06666666666666,113.26666666666667,,141.46666666666667,112.4,111.0,,124.53333333333333
2017-09-06 06:30:00,120.8,112.33333333333333,124.53333333333333,,,123.66666666666667,103.8,137.06666666666666,145.6,,61.13333333333333,,61.13333333333333,76.46666666666667,96.33333333333333,,121.53333333333333,100.2,123.06666666666666,,117.8
2017-09-06 06:45:00,109.06666666666666,109.46666666666667,130.53333333333333,,,125.86666666666666,112.06666666666666,136.13333333333333,106.46666666666667,,287.6666666666667,,287.6666666666667,72.73333333333333,123.46666666666667,,120.13333333333334,112.26666666666667,127.8,,116.26666666666667
2017-09-06 07:00:00,113.06666666666666,118.66666666666667,128.86666666666667,,,122.93333333333334,105.4,128.93333333333334,110.06666666666666,,167.46666666666667,,167.46666666666667,78.46666666666667,167.73333333333332,,119.2,103.2,125.4,,122.13333333333334
2017-09-06 07:15:00,120.0,114.0,124.53333333333333,,,113.86666666666666,119.46666666666667,131.8,111.6,,51.06666666666667,,51.06666666666667,75.2,162.26666666666668,,134.0,98.93333333333334,129.46666666666667,,106.66666666666667
2017-09-06 07:30:00,105.46666666666667,121.26666666666667,123.13333333333334,,,113.93333333333334,148.53333333333333,134.0,138.33333333333334,,51.266666666666666,,51.266666666666666,70.66666666666667,167.8,,138.13333333333333,135.53333333333333,115.93333333333334,,101.13333333333334
2017-09-06 07:45:00,107.06666666666666,119.06666666666666,111.06666666666666,,,111.26666666666667,115.26666666666667,132.53333333333333,106.66666666666667,,56.53333333333333,,56.53333333333333,68.26666666666667,167.6,,124.8,98.73333333333333,115.0,,99.26666666666667
2017-09-06 08:00:00,105.13333333333334,103.86666666666666,108.93333333333334,,,105.6,119.13333333333334,164.06666666666666,94.46666666666667,,63.13333333333333,,63.13333333333333,85.93333333333334,148.93333333333334,,138.93333333333334,95.46666666666667,117.13333333333334,,99.26666666666667
2017-09-06 08:15:00,96.86666666666666,115.33333333333333,102.66666666666667,,,102.53333333333333,117.06666666666666,142.33333333333334,80.2,,61.0,,61.0,94.86666666666666,142.73333333333332,,168.66666666666666,107.33333333333333,134.53333333333333,,108.33333333333333
2017-09-06 08:30:00,97.93333333333334,149.26666666666668,103.06666666666666,,,104.0,121.2,130.33333333333334,79.2,,59.333333333333336,,59.333333333333336,90.8,147.8,,158.93333333333334,131.26666666666668,116.0,,106.06666666666666
2017-09-06 08:45:00,96.33333333333333,97.13333333333334,88.6,,,116.86666666666666,125.0,118.2,70.86666666666666,,53.93333333333333,,53.93333333333333,74.13333333333334,122.46666666666667,,155.66666666666666,93.53333333333333,,,104.66666666666667
2017-09-06 09:00:00,104.13333333333334,86.93333333333334,93.06666666666666,,,117.2,113.13333333333334,90.0,75.53333333333333,,57.93333333333333,,57.93333333333333,70.66666666666667,98.0,,155.4,86.33333333333333,,,105.8
2017-09-06 09:15:00,99.33333333333333,85.06666666666666,94.6,,,116.93333333333334,112.2,85.93333333333334,67.0,,55.06666666666667,,55.06666666666667,52.733333333333334,95.8,,140.93333333333334,88.33333333333333,149.53333333333333,,123.33333333333333
2017-09-06 09:30:00,84.53333333333333,155.33333333333334,86.93333333333334,,,107.53333333333333,81.06666666666666,83.86666666666666,75.06666666666666,,54.2,,54.2,52.666666666666664,95.06666666666666,,109.2,68.33333333333333,142.0,,106.6
2017-09-06 09:45:00,81.8,75.53333333333333,79.86666666666666,,,113.8,69.13333333333334,83.2,60.2,,49.666666666666664,,49.666666666666664,44.733333333333334,85.33333333333333,,94.46666666666667,77.86666666666666,135.0,,114.66666666666667
2017-09-06 10:00:00,98.53333333333333,88.73333333333333,71.2,,,128.53333333333333,104.0,75.2,52.53333333333333,,47.266666666666666,,47.266666666666666,41.53333333333333,99.66666666666667,,97.66666666666667,89.26666666666667,126.53333333333333,,150.46666666666667
2017-09-06 10:15:00,106.2,75.66666666666667,82.26666666666667,,,120.4,110.33333333333333,75.13333333333334,59.0,,43.333333333333336,,43.333333333333336,44.06666666666667,122.6,,86.66666666666667,122.13333333333334,126.73333333333333,,110.73333333333333
2017-09-06 10:30:00,103.06666666666666,80.6,67.53333333333333,,,110.4,104.46666666666667,72.86666666666666,48.93333333333333,,43.4,,43.4,44.46666666666667,120.06666666666666,,81.26666666666667,84.13333333333334,90.06666666666666,,93.8
2017-09-06 10:45:00,94.6,80.13333333333334,61.46666666666667,,,107.66666666666667,119.2,66.53333333333333,57.333333333333336,,44.86666666666667,,44.86666666666667,56.333333333333336,135.93333333333334,,80.26666666666667,81.0,76.46666666666667,,90.8
2017-09-06 11:00:00,87.26666666666667,83.86666666666666,76.4,,,96.6,82.06666666666666,79.93333333333334,52.4,,43.666666666666664,,43.666666666666664,44.46666666666667,114.26666666666667,,75.46666666666667,87.93333333333334,81.6,,83.13333333333334
2017-09-06 11:15:00,83.26666666666667,105.06666666666666,90.8,,,87.4,77.8,105.0,62.4,,40.06666666666667,,40.06666666666667,43.0,78.0,,68.66666666666667,69.46666666666667,77.0,,79.06666666666666
2017-09-06 11:30:00,76.53333333333333,120.73333333333333,94.4,,,80.0,67.46666666666667,105.6,64.8,,35.06666666666667,,35.06666666666667,45.93333333333333,72.73333333333333,,53.8,47.93333333333333,68.06666666666666,,93.26666666666667
2017-09-06 11:45:00,70.8,97.26666666666667,76.33333333333333,,,91.53333333333333,62.2,91.66666666666667,49.8,,29.133333333333333,,29.133333333333333,42.06666666666667,50.06666666666667,,54.266666666666666,67.13333333333334,69.46666666666667,,85.73333333333333
2017-09-06 12:00:00,62.46666666666667,81.26666666666667,81.93333333333334,,,72.66666666666667,54.733333333333334,72.86666666666666,46.4,,24.333333333333332,,24.333333333333332,41.8,51.93333333333333,,56.4,58.266666666666666,66.66666666666667,,60.2
2017-09-06 12:15:00,56.333333333333336,78.4,65.66666666666667,,,64.4,49.333333333333336,60.0,46.8,,26.6,,26.6,48.666666666666664,40.333333333333336,,47.0,64.33333333333333,55.93333333333333,,59.266666666666666
2017-09-06 12:30:00,52.8,57.666666666666664,45.86666666666667,,,56.0,44.666666666666664,45.266666666666666,38.86666666666667,,26.333333333333332,,26.333333333333332,34.733333333333334,41.86666666666667,,43.93333333333333,66.0,43.93333333333333,,49.666666666666664
2017-09-06 12:45:00,42.53333333333333,48.86666666666667,47.333333333333336,,,46.13333333333333,65.53333333333333,45.266666666666666,36.8,,27.533333333333335,,27.533333333333335,35.4,46.666666666666664,,49.86666666666667,51.8,47.2,,48.4
2017-09-06 13:00:00,36.266666666666666,64.6,49.733333333333334,,,45.13333333333333,40.86666666666667,40.4,36.4,,27.666666666666668,,27.666666666666668,35.0,35.93333333333333,,50.6,65.8,49.6,,41.86666666666667
