Date/Time,1502_O_BLPK,1561_O_SWPK,2071_O_NOSD,3555_O_SCLL,4388_O_BLPK,4431_O_WBG,4530_O_CNTP,4669_O_ELIB,5179_O_SHRP,5571_O_BUFF,5624_O_BUFF,5679_O_BLOO,6218_O_WSTD,6582_O_OAKD,7543_O_MILL,7970_O_MILL,7999_O_SWVL,8941_O_MTLE
2018-01-12 21:15:00,520.2666666666668,591.4,,318.6,,176.8,729.4666666666667,,550.7333333333332,466.53333333333336,466.53333333333336,298.53333333333336,,821.6,2652.266666666667,,465.33333333333326,378.2
2018-01-12 21:30:00,605.1333333333333,974.0,,316.6,,200.2,853.9333333333333,,455.8,557.4,557.4,333.06666666666666,,802.6666666666665,2537.0,,440.2,451.8
2018-01-12 21:45:00,717.6666666666665,1204.1333333333334,,316.1333333333333,,211.6,1013.6666666666665,,502.53333333333336,706.6666666666665,706.6666666666665,397.6,,730.8,1743.666666666667,,539.0,503.0
2018-01-12 22:00:00,827.7333333333332,912.2,,332.6,,231.4,1078.0666666666666,,511.66666666666674,796.3333333333335,796.3333333333335,493.4,,702.0666666666667,1610.333333333333,,573.0666666666667,421.4666666666666
2018-01-12 22:15:00,917.6,746.7333333333332,,423.66666666666674,,227.26666666666668,1101.2,,524.0,872.8,872.8,555.3333333333334,,757.4,1659.533333333333,,564.3333333333334,411.86666666666673
2018-01-12 22:30:00,1071.0,667.5333333333333,,448.13333333333327,,278.2,1150.7333333333333,,622.7333333333332,1244.4666666666667,1244.4666666666667,605.0,,644.9333333333333,1708.2666666666669,,570.0666666666667,451.66666666666674
2018-01-12 22:45:00,1341.7333333333333,681.7333333333332,,440.9333333333333,,359.4,1075.5333333333333,,676.6,1481.8,1481.8,616.3333333333334,,562.6,1774.9333333333334,,639.8666666666667,493.4
2018-01-12 23:00:00,1622.6,847.3333333333335,,549.9333333333333,,404.26666666666665,963.7333333333332,,854.6,1586.666666666667,1586.666666666667,642.0666666666667,,583.4666666666667,1673.9333333333334,,645.6666666666666,463.9333333333333
2018-01-12 23:15:00,1629.2,927.4666666666667,,643.6666666666666,,539.6666666666666,839.2666666666668,,875.6666666666665,1798.666666666667,1798.666666666667,698.9333333333333,,456.6,1701.333333333333,,753.4,414.33333333333326
2018-01-12 23:30:00,1787.333333333333,943.8,,706.4666666666667,,734.9333333333333,749.0,,939.6,1963.2666666666669,1963.2666666666669,776.2,,401.66666666666674,1867.0666666666666,,780.6666666666665,400.86666666666673
2018-01-12 23:45:00,1910.1333333333332,927.2666666666668,,896.7333333333332,,933.1333333333333,776.4,,804.0,2093.4,2093.4,907.5333333333333,,400.66666666666674,1940.2666666666669,,776.6,427.8
2018-01-13 00:00:00,1920.8,821.7333333333332,,1248.5333333333333,,1116.0666666666666,757.3333333333335,,785.4,2047.666666666667,2047.666666666667,1054.0666666666666,,439.4,1801.333333333333,,731.6666666666665,478.9333333333333
2018-01-13 00:15:00,1714.0,858.9333333333333,,1461.0,,1258.2,756.8666666666667,,872.3333333333335,1702.6,1702.6,1194.6,,509.86666666666673,1638.533333333333,,793.2,509.86666666666673
