Date/Time,2648_O_BLOO,2999_O_NOHU,4431_O_WBG,5165_O_GIBS,6227_O_ELIB,7506_O_BLOO,7588_O_WBG,8622_O_ALPK,8972_O_SHADY
2015-09-26 06:15:00,949.6,,,,,,,,887.4666666666667
2015-09-26 06:30:00,941.6,,,,,,,,883.0
2015-09-26 06:45:00,935.4,,,,,,,,889.8
2015-09-26 07:00:00,958.5333333333333,,,,,,,,939.7333333333332
2015-09-26 07:15:00,992.2666666666668,,,,,,,,945.8
2015-09-26 07:30:00,985.7333333333332,,,,,,,,1009.0
2015-09-26 07:45:00,1059.4,,,,,,,,1132.1333333333334
2015-09-26 08:00:00,1100.0666666666666,,,,,,,,1125.8666666666666
2015-09-26 08:15:00,1099.8666666666666,,,,,,,,1051.9333333333334
2015-09-26 08:30:00,1080.8666666666666,,,,,,,,991.6666666666665
2015-09-26 08:45:00,994.8666666666667,,,,,,,,941.4
2015-09-26 09:00:00,916.1333333333333,,,,,,,,806.8666666666667
2015-09-26 09:15:00,782.7333333333332,,,,,,,,641.4
2015-09-26 09:30:00,575.4,,,,,,,,532.0666666666667
2015-09-26 09:45:00,504.73333333333335,,,,,,,,490.4
2015-09-26 10:00:00,455.66666666666674,,,,,,,,441.9333333333333
2015-09-26 10:15:00,427.0,,,,,,,,415.4666666666666
2015-09-26 10:30:00,402.33333333333326,,,,,,,,406.33333333333326
2015-09-26 10:45:00,376.86666666666673,,,,,,,,396.86666666666673
2015-09-26 11:00:00,392.2,,,,,,,,380.53333333333336
2015-09-26 11:15:00,404.6,,,,,,,,387.06666666666666
2015-09-26 11:30:00,394.73333333333335,,,,,,,,403.13333333333327
2015-09-26 11:45:00,389.53333333333336,,,,,,,,397.13333333333327
2015-09-26 12:00:00,371.53333333333336,,,,,,,,477.33333333333326
2015-09-26 12:15:00,358.7333333333333,,,,,,,,329.1333333333333
2015-09-26 12:30:00,249.4,,,,,,,,278.8
2015-09-26 12:45:00,198.26666666666668,,,,,,,,248.6
2015-09-26 13:00:00,190.8,,,,,,,,240.6
2015-09-26 13:15:00,210.8,,,,,,,,224.9333333333333
2015-09-26 13:30:00,214.46666666666667,,,,,,,,231.86666666666667
2015-09-26 13:45:00,218.6,,,,,,,,234.4
2015-09-26 14:00:00,207.2,,,,,,,,241.7333333333333
2015-09-26 14:15:00,225.46666666666667,,,,,,,,255.9333333333333
2015-09-26 14:30:00,270.2,,,329.3333333333333,,,,,259.0
2015-09-26 14:45:00,248.33333333333331,,,259.93333333333334,,,,,261.46666666666664
2015-09-26 15:00:00,248.9333333333333,,,235.13333333333333,,,,,264.26666666666665
2015-09-26 15:15:00,280.2,,,252.26666666666668,,,,,297.93333333333334
2015-09-26 15:30:00,278.53333333333336,,,235.9333333333333,,,,,288.8
2015-09-26 15:45:00,269.8666666666667,,,227.2,,,,,341.0
2015-09-26 16:00:00,252.13333333333333,,,229.9333333333333,,,,,269.73333333333335
2015-09-26 16:15:00,257.8,,,233.53333333333333,,,,,315.1333333333333
2015-09-26 16:30:00,256.8,,,240.2,,,,,765.6666666666665
2015-09-26 16:45:00,268.1333333333333,,,282.6666666666667,,,,,438.06666666666666
2015-09-26 17:00:00,267.6,,,306.1333333333333,,,,,389.86666666666673
2015-09-26 17:15:00,441.53333333333336,,,304.0,,,,,674.6
2015-09-26 17:30:00,334.73333333333335,,,310.1333333333333,,,,,480.6
2015-09-26 17:45:00,425.33333333333326,,,319.93333333333334,,,,,416.8
2015-09-26 18:00:00,909.4666666666667,,,342.3333333333333,,,,,844.8
2015-09-26 18:15:00,413.13333333333327,,,403.26666666666665,,,,,1185.5333333333333
2015-09-26 18:30:00,386.4666666666666,,,423.86666666666673,,,,,335.93333333333334
2015-09-26 18:45:00,373.53333333333336,,,492.6,,,,,467.86666666666673
2015-09-26 19:00:00,377.33333333333326,,,533.6,,,,,347.33333333333326
2015-09-26 19:15:00,411.26666666666665,,,487.8,,,,,375.06666666666666
2015-09-26 19:30:00,455.33333333333326,,,517.4666666666667,,,,,411.4
2015-09-26 19:45:00,431.53333333333336,,,557.0666666666667,,,,,17106.333333333332
2015-09-26 20:00:00,475.13333333333327,,,617.0,,,,,2601.866666666667
2015-09-26 20:15:00,498.4666666666666,,,724.6666666666665,,,,,972.5333333333333
2015-09-26 20:30:00,566.9333333333333,,,804.9333333333333,,,,,536.5333333333333
2015-09-26 20:45:00,528.2,,,815.3333333333335,,,,,568.2666666666668
2015-09-26 21:00:00,547.0666666666667,,,854.8,,,,,687.2666666666668
2015-09-26 21:15:00,586.2,,,916.3333333333335,,,,,1408.466666666667
2015-09-26 21:30:00,624.0666666666667,,,1178.7333333333333,,,,,602.9333333333333
2015-09-26 21:45:00,594.3333333333334,,,1160.4,,,,,614.6666666666666
2015-09-26 22:00:00,612.7333333333332,,,1065.0,,,,,635.7333333333332
2015-09-26 22:15:00,627.6666666666666,,,1093.4,,,,,984.1333333333333
2015-09-26 22:30:00,643.4666666666667,,,1067.2,,,,,663.2
2015-09-26 22:45:00,651.3333333333334,,,988.0666666666667,,,,,673.2666666666668
2015-09-26 23:00:00,657.2,,,950.8,,,,,658.0666666666667
2015-09-26 23:15:00,1005.9333333333333,,,914.0,,,,,1824.7333333333331
2015-09-26 23:30:00,2123.0,,,882.8,,,,,1883.6
2015-09-26 23:45:00,823.8666666666667,,,906.2,,,,,810.7333333333332
2015-09-27 00:00:00,678.4,,,969.8,,,,,750.4666666666667
2015-09-27 00:15:00,738.3333333333335,,,1077.2,,,,,797.0
2015-09-27 00:30:00,882.4666666666667,,,1070.2,,,,,871.6
2015-09-27 00:45:00,1014.3333333333335,,,1046.6666666666667,,,,,749.2
2015-09-27 01:00:00,864.2666666666668,,,1032.0666666666666,,,,,744.4
2015-09-27 01:15:00,745.6666666666665,,,1057.3333333333333,,,,,706.1333333333333
2015-09-27 01:30:00,692.7333333333332,,,1047.3333333333333,,,,,713.4
2015-09-27 01:45:00,668.0,,,1032.6666666666667,,,,,685.0666666666667
2015-09-27 02:00:00,655.9333333333333,,,1030.9333333333334,,,,,669.0666666666667
2015-09-27 02:15:00,643.8,,,985.2,,,,,651.0666666666667
2015-09-27 02:30:00,613.4666666666667,,,957.9333333333333,,,,,638.2666666666668
2015-09-27 02:45:00,603.2,,,924.1333333333333,,,,,618.8
2015-09-27 03:00:00,578.5333333333333,,,909.6,,,,,606.9333333333333
2015-09-27 03:15:00,568.6666666666666,,,900.5333333333333,,,,,598.6666666666666
2015-09-27 03:30:00,560.4666666666667,,,890.5333333333333,,,,,569.6
2015-09-27 03:45:00,554.7333333333332,,,887.4666666666667,,,,,568.8666666666667
2015-09-27 04:00:00,552.6,,,879.3333333333335,,,,,567.2666666666668
2015-09-27 04:15:00,560.2,,,860.2666666666668,,,,,583.6666666666666
2015-09-27 04:30:00,567.0666666666667,,,850.8666666666667,,,,,589.0
2015-09-27 04:45:00,574.0,,,829.4666666666667,,,,,586.2666666666668
2015-09-27 05:00:00,570.4,,,812.4666666666667,,,,,599.0666666666667
2015-09-27 05:15:00,601.3333333333334,,,772.9333333333333,,,,,628.4
