Date/Time,6913_O_MTLE_ME,6442_O_MNMP_MN,1217_O_MEKE,9675_O_SHAD,1989_O_PTBZ,6321_O_DOYL,2024_O_BADN,3328_O_TROY,5406_O_PLHL,2467_O_BAVN,4252_O_HZWD,6721_O_ETNA
2025-09-13 23:15:00,56.6,72.86666667,114.4,57.13333333,,,48.13333333,49.86666667,,54.4,,
2025-09-13 23:30:00,54.2,69,113.3333333,51.2,,,48,52.13333333,,49.66666667,,
2025-09-13 23:45:00,56.8,73.66666667,103.6666667,48.26666667,,,51,146.7333333,,51.6,,
2025-09-14 0:00:00,55.06666667,72.26666667,97.66666667,44.06666667,,,49.33333333,55.2,,50.53333333,,
2025-09-14 0:15:00,56.73333333,77.8,102.5333333,46.8,,,54.26666667,49.53333333,,49.06666667,,
2025-09-14 0:30:00,53.33333333,78.53333333,91.93333333,43.66666667,,,55.86666667,52.4,,53.6,,
2025-09-14 0:45:00,53.46666667,76.53333333,88.06666667,41.06666667,,,55.26666667,51.33333333,,52.53333333,,
2025-09-14 1:00:00,50.33333333,79.53333333,89.4,39.06666667,,,51.53333333,51.6,,56.53333333,,
2025-09-14 1:15:00,49.86666667,81.6,85.8,37.73333333,,,55.06666667,52.13333333,,52.33333333,,
2025-09-14 1:30:00,52.06666667,79.6,78.26666667,38.06666667,,,57.8,52.93333333,,52.86666667,,
2025-09-14 1:45:00,48.06666667,83.06666667,82.8,39.66666667,,,57.2,50.13333333,,57.4,,
2025-09-14 2:00:00,49,80.26666667,69.46666667,42.46666667,,,58.26666667,49.53333333,,53.2,,
2025-09-14 2:15:00,49.26666667,80.46666667,69.8,39.86666667,,,56,47.8,,52.53333333,,
2025-09-14 2:30:00,47.26666667,81.8,65.13333333,39.93333333,,,52.8,47.8,,51.6,,
2025-09-14 2:45:00,49,84.6,65.13333333,38.66666667,,,50.2,50.53333333,,51.46666667,,
2025-09-14 3:00:00,50.8,83.06666667,64.73333333,38.2,,,48.6,48.8,,51.73333333,,
2025-09-14 3:15:00,48.06666667,83.86666667,66,38.66666667,,,48.8,45.46666667,,53.6,,
