Date/Time,2071_O_NOSD,7635_O_BRAD,8941_O_MTLE,4431_O_WBG,6809_O_SQHS,8183_O_MILL,4831_O_HIPK,2281_O_HiPK,1282_O_BCVW,5679_O_BLOO,5624_O_BUFF,5571_O_BUFF,7460_O_FRHL,7543_O_MILL,8698_O_NOSD,6582_O_OAKD,1404_O_TROY
2017-07-10 22:30:00,,81.26666666666667,15.533333333333333,55.4,67.53333333333333,95.86666666666666,,,,51.46666666666667,,,,48605.46666666667,73.33333333333333,52.666666666666664,
2017-07-10 22:45:00,,83.6,10.6,55.2,66.86666666666666,94.0,,,,48.8,,,,48941.666666666664,42.6,47.733333333333334,
2017-07-10 23:00:00,,80.53333333333333,11.8,63.13333333333333,55.666666666666664,104.46666666666667,,,,51.333333333333336,,,,48997.4,40.266666666666666,49.8,
2017-07-10 23:15:00,,76.06666666666666,9.133333333333333,62.333333333333336,58.86666666666667,115.26666666666667,,,,49.13333333333333,,,,49258.26666666667,40.666666666666664,58.333333333333336,
2017-07-10 23:30:00,,78.66666666666667,7.866666666666666,71.53333333333333,60.46666666666667,129.93333333333334,,,,52.733333333333334,,,,49518.8,40.6,57.86666666666667,
2017-07-10 23:45:00,,87.8,8.0,74.73333333333333,62.86666666666667,92.0,,,,50.266666666666666,,,,49562.13333333333,46.266666666666666,52.733333333333334,
2017-07-11 00:00:00,,80.0,6.0,79.93333333333334,69.33333333333333,66.66666666666667,,,,54.733333333333334,,,,49783.0,46.53333333333333,60.86666666666667,
2017-07-11 00:15:00,,83.2,12.266666666666667,79.13333333333334,68.46666666666667,72.66666666666667,,,,59.4,,,,50244.933333333334,47.86666666666667,69.06666666666666,
2017-07-11 00:30:00,,78.66666666666667,11.266666666666667,73.93333333333334,72.66666666666667,67.2,,,,60.6,,,,50001.86666666667,49.733333333333334,68.13333333333334,
2017-07-11 00:45:00,,80.0,6.8,70.6,72.53333333333333,65.2,,,,61.93333333333333,,,,50108.53333333333,50.06666666666667,69.66666666666667,
2017-07-11 01:00:00,,83.0,4.2,79.4,75.13333333333334,81.2,,,,64.46666666666667,,,,50217.86666666667,47.6,63.06666666666667,
2017-07-11 01:15:00,,102.53333333333333,4.066666666666666,83.26666666666667,79.06666666666666,100.4,,,,63.333333333333336,,,,50413.6,50.2,61.06666666666667,
2017-07-11 01:30:00,,113.86666666666666,5.866666666666666,83.6,79.26666666666667,114.26666666666667,,,,60.733333333333334,,,,50239.333333333336,49.4,63.86666666666667,
2017-07-11 01:45:00,,84.0,6.133333333333334,90.53333333333333,89.13333333333334,139.46666666666667,,,,59.8,,,,50639.13333333333,57.6,66.2,
2017-07-11 02:00:00,,83.2,7.266666666666667,107.73333333333333,82.26666666666667,146.06666666666666,,,,63.733333333333334,,,,50621.4,66.06666666666666,71.46666666666667,
2017-07-11 02:15:00,,90.8,8.066666666666666,106.66666666666667,80.13333333333334,7925.933333333333,,,,64.2,,,,50569.8,56.06666666666667,83.4,
2017-07-11 02:30:00,,100.53333333333333,7.4,103.93333333333334,87.33333333333333,5954.2,,,,64.2,,,,50918.2,63.2,82.93333333333334,
2017-07-11 02:45:00,,91.2,8.4,127.26666666666667,75.66666666666667,7811.533333333334,,,,64.13333333333334,,,,50940.46666666667,63.2,86.06666666666666,
2017-07-11 03:00:00,,93.06666666666666,6.8,139.73333333333332,74.6,1134.1333333333334,,,,63.93333333333333,,,,50892.8,47.0,81.86666666666666,
2017-07-11 03:15:00,,106.73333333333333,2.6,130.0,76.26666666666667,174.13333333333333,,,,58.266666666666666,,,,50806.26666666667,50.666666666666664,70.26666666666667,
