Date/Time,4164_O_ROSS,6035_O_WLKG,5464_O_SQHL,4450_O_CRFT,4430_O_WASH,5999_O_DORM,8157_O_NVLL,5514_O_MNMP,7233_O_MEBA,1254_O_MTLE
2025-04-12 01:30:00,2693.4666666666667,,,2434.4,,3125.6,2312.6,,,
2025-04-12 01:45:00,3028.6,,,2708.4666666666667,,3344.9333333333334,2526.2,,,
2025-04-12 02:00:00,3296.866666666667,,,2890.0666666666666,,3586.4666666666667,2773.7,,,
2025-04-12 02:15:00,3570.133333333333,,,3128.0666666666666,,3909.6666666666665,,,,
2025-04-12 02:30:00,3744.3333333333335,,,3352.2,,4133.466666666666,,,,
2025-04-12 02:45:00,3967.6,,,3580.4,,4477.4,,,,
2025-04-12 03:00:00,4188.866666666667,,,3879.6,,4792.0,,,,
2025-04-12 03:15:00,4386.4,,,4055.266666666667,,5126.333333333333,,,,
2025-04-12 03:30:00,4580.0,,,4355.4,,5519.6,,,,
2025-04-12 03:45:00,4658.0,,,4596.066666666667,,5855.533333333334,,,,
2025-04-12 04:00:00,4836.6,,,5114.466666666666,,6150.333333333333,,,,
2025-04-12 04:15:00,4918.533333333334,,,5623.066666666667,,6504.933333333333,,,,
2025-04-12 04:30:00,5124.066666666667,,,5962.333333333333,,6713.466666666666,6183.777777777777,,,
2025-04-12 04:45:00,5233.866666666667,,,6401.8,,6877.2,6306.133333333333,,,
2025-04-12 05:00:00,5446.4,,,6636.733333333334,,7115.2,5986.266666666666,,,
2025-04-12 05:15:00,5654.066666666667,,,6600.133333333333,,7359.933333333333,6160.066666666667,,,
2025-04-12 05:30:00,5895.733333333334,,,6864.4,,7577.6,6437.133333333333,,,
2025-04-12 05:45:00,6108.133333333333,,,6945.0,,7412.6,6783.066666666667,,,
2025-04-12 06:00:00,6438.266666666666,,,7263.933333333333,,7646.266666666666,6616.333333333333,,,
2025-04-12 06:15:00,6607.733333333334,,,7557.6,,7758.866666666667,6415.6,,,
2025-04-12 06:30:00,6750.733333333334,,,7322.666666666667,,7517.2,6929.133333333333,,,
2025-04-12 06:45:00,7060.466666666666,,,7370.133333333333,,7683.733333333334,7441.733333333334,,,
2025-04-12 07:00:00,6972.266666666666,,,7454.933333333333,,7921.133333333333,7174.266666666666,,,
2025-04-12 07:15:00,6913.733333333334,,,7423.333333333333,,7959.333333333333,6996.066666666667,,,
2025-04-12 07:30:00,7388.8,,,7537.066666666667,,7737.266666666666,6657.266666666666,,,
2025-04-12 07:45:00,8101.666666666667,,,7563.266666666666,,7593.933333333333,6085.066666666667,,,
2025-04-12 08:00:00,8436.466666666667,,,7403.933333333333,,6987.4,5304.866666666667,,2134.818181818182,
2025-04-12 08:15:00,8309.933333333332,,,7351.133333333333,,6181.066666666667,4652.8,,1316.2666666666667,
2025-04-12 08:30:00,7782.0,,,7115.4,,5676.2,4417.0,,1057.8,
2025-04-12 08:45:00,7226.466666666666,,,6428.0,,5267.733333333334,4352.333333333333,,1083.6,
2025-04-12 09:00:00,6463.0,,,5853.533333333334,,5381.066666666667,3886.3333333333335,,1171.4,
2025-04-12 09:15:00,5268.733333333334,,,5325.866666666667,,4906.733333333334,3908.6666666666665,,880.9333333333333,
2025-04-12 09:30:00,4786.866666666667,,,4976.4,,4398.8,3596.266666666667,,813.4666666666667,
2025-04-12 09:45:00,4664.733333333334,,,5030.933333333333,,3782.0,3400.0666666666666,,787.2666666666667,
2025-04-12 10:00:00,4497.466666666666,,,4428.666666666667,,3730.8,3239.133333333333,,775.6,
2025-04-12 10:15:00,4030.8,,,3710.2,,3454.0666666666666,3718.0,,889.9333333333333,
