Date/Time,1282_O_BCVW,1404_O_TROY,1502_O_BLPK,1639_O_ELIB,2071_O_NOSD,4386_O_MTLE,4431_O_WBG,4576_O_EMSW,5008_O_HWD,5571_O_BUFF,5624_O_BUFF,5679_O_BLOO,6227_O_ELIB,6582_O_OAKD,6809_O_SQHS,7543_O_MILL,8183_O_MILL,8941_O_MTLE
2017-05-01 07:45:00,1247.0666666666666,,699.8666666666667,977.6666666666665,1369.6,,983.6666666666665,1128.4666666666667,,826.2666666666668,826.2666666666668,,,957.5333333333333,919.0666666666667,,801.7333333333332,825.7333333333332
2017-05-01 08:00:00,1390.8,,702.0666666666667,1030.6,1768.466666666667,,992.6666666666665,935.0,,813.8666666666667,813.8666666666667,,,992.7333333333332,941.4666666666667,,1208.0666666666666,915.8
2017-05-01 08:15:00,1370.3333333333333,,695.2666666666668,1195.2666666666667,1363.6,,982.7333333333332,832.8,,827.8666666666667,827.8666666666667,,,979.0,898.3333333333335,,1022.0,645.6
2017-05-01 08:30:00,1288.4,,677.3333333333334,1276.6,1705.4,,934.2666666666668,872.1333333333333,,833.7333333333332,833.7333333333332,,,994.2,933.4666666666667,,951.2666666666668,676.4
2017-05-01 08:45:00,1288.1333333333334,,641.4666666666667,1158.6,1479.0,,766.2666666666668,932.0666666666667,,834.6666666666665,834.6666666666665,,,1020.1333333333333,987.3333333333335,,992.0,686.6666666666666
2017-05-01 09:00:00,1498.0,,603.0,1025.6,1489.466666666667,,664.4,967.5333333333333,,842.8,842.8,,,1030.6666666666667,1140.4,,1045.2666666666667,5490.733333333334
2017-05-01 09:15:00,1512.2,,576.8666666666667,1019.1333333333333,1621.333333333333,,630.8,970.2,,813.3333333333335,813.3333333333335,,,885.0666666666667,1305.0666666666666,,1086.4666666666667,3899.2
2017-05-01 09:30:00,1334.0,,579.6,1037.4666666666667,3781.666666666666,,616.2666666666668,981.2666666666668,,849.2666666666668,849.2666666666668,,,877.9333333333333,1262.4,,1053.1333333333334,2638.266666666667
2017-05-01 09:45:00,1288.8666666666666,,549.8666666666667,986.4,1092.4,,592.8666666666667,1152.4666666666667,,822.7333333333332,822.7333333333332,,,862.2666666666668,1194.6666666666667,,1293.8,1181.3333333333333
2017-05-01 10:00:00,1145.2666666666667,,557.8,945.0,1217.6666666666667,,573.4666666666667,1089.4666666666667,,763.7333333333332,763.7333333333332,,,899.2666666666668,1104.9333333333334,,1258.0,852.2
2017-05-01 10:15:00,1497.9333333333334,,547.8,892.0,1396.1333333333334,,578.2666666666668,840.4,,740.6666666666665,740.6666666666665,,,918.4666666666667,1069.8,,1101.7333333333333,884.8
2017-05-01 10:30:00,936.3333333333335,,547.2666666666668,871.2,1063.0666666666666,,602.0666666666667,1051.6666666666667,,698.6666666666665,698.6666666666665,,,809.4,1031.6,,994.0,900.0
2017-05-01 10:45:00,926.6666666666665,,566.6,960.0,3671.266666666667,,597.5333333333333,1057.7333333333333,,717.5333333333333,717.5333333333333,,,699.7333333333332,1099.4666666666667,,906.7333333333332,881.7333333333332
2017-05-01 11:00:00,719.3333333333335,,567.8,1108.5333333333333,4537.733333333334,,605.7333333333332,827.8666666666667,,721.4,721.4,,,635.9333333333333,893.1333333333333,,773.3333333333335,1626.6
2017-05-01 11:15:00,681.2666666666668,,556.7333333333332,1119.8666666666666,5136.2,,588.2,744.9333333333333,,788.2,788.2,,,623.9333333333333,804.6666666666665,,754.0666666666667,1190.0
2017-05-01 11:30:00,741.8666666666667,,593.1333333333333,1274.2,5144.666666666667,,581.2,734.6666666666665,,804.1333333333333,804.1333333333333,,,628.7333333333332,809.2,,726.8,710.2666666666668
2017-05-01 11:45:00,759.6,,541.2,1176.8666666666666,5936.8,,596.4,748.4666666666667,,749.4666666666667,749.4666666666667,,,665.6,972.9333333333333,,746.6666666666665,1191.0
2017-05-01 12:00:00,998.9333333333333,,491.06666666666666,1054.7333333333333,4627.133333333333,,593.7333333333332,680.0,,710.4,710.4,,,669.7333333333332,1095.0,,816.4,3087.0
2017-05-01 12:15:00,968.8666666666667,,467.86666666666673,848.2,2807.4,,567.8,749.7333333333332,,645.6666666666666,645.6666666666666,,,670.7333333333332,959.6,,821.7333333333332,1402.9333333333334
2017-05-01 12:30:00,837.3333333333335,,496.33333333333326,699.8666666666667,1660.2666666666669,,551.8,737.8666666666667,,568.0,568.0,,,655.2666666666668,903.4,,895.6,726.6666666666665
2017-05-01 12:45:00,723.6666666666665,,514.9333333333333,647.5333333333333,1141.1333333333334,,576.1333333333333,714.9333333333333,,551.0666666666667,551.0666666666667,,,629.0666666666667,833.1333333333333,,931.0666666666667,615.8
2017-05-01 13:00:00,651.0666666666667,,498.06666666666666,695.5333333333333,1066.4,,623.2666666666668,685.4666666666667,,585.0666666666667,585.0666666666667,,,580.6666666666666,776.8666666666667,,867.8,600.4666666666667
2017-05-01 13:15:00,608.8666666666667,,507.86666666666673,668.4666666666667,3186.133333333333,,692.1333333333333,661.6,,568.8,568.8,,,552.5333333333333,655.4666666666667,,713.5333333333333,668.0
2017-05-01 13:30:00,595.1333333333333,,493.9333333333333,664.4666666666667,1828.533333333333,,652.0666666666667,609.1333333333333,,603.0,603.0,,,567.8,649.7333333333332,,667.7333333333332,1188.8666666666666
2017-05-01 13:45:00,593.8,,870.0666666666667,734.1333333333333,2418.933333333333,,615.0,595.1333333333333,,566.6,566.6,,,574.0,646.4,,640.8666666666667,1387.4
2017-05-01 14:00:00,689.7333333333332,,1087.4666666666667,1264.3333333333333,2078.133333333333,,584.2,575.6666666666666,,573.6666666666666,573.6666666666666,,,543.8666666666667,695.8666666666667,,860.4666666666667,1229.4666666666667
2017-05-01 14:15:00,606.6,,655.7333333333332,995.6,1908.0666666666666,,596.4666666666667,544.8,,578.1333333333333,578.1333333333333,,,556.2666666666668,663.4,,638.2666666666668,970.6666666666665
2017-05-01 14:30:00,607.0666666666667,,585.6666666666666,854.8666666666667,1162.6666666666667,,582.2,776.5333333333333,,2139.5333333333333,2139.5333333333333,,,1012.6,675.1333333333333,,668.6,617.3333333333334
2017-05-01 14:45:00,1304.1333333333334,,771.2666666666668,748.3333333333335,1257.9333333333334,,532.4666666666667,1295.1333333333334,,934.0666666666667,934.0666666666667,,,1239.2666666666667,620.3333333333334,,834.8,681.8
2017-05-01 15:00:00,1255.5333333333333,,639.0,828.6,1304.4,,917.0666666666667,999.2,,597.7333333333332,597.7333333333332,,,723.5333333333333,1179.8666666666666,,946.6,690.5333333333333
2017-05-01 15:15:00,816.0666666666667,,607.7333333333332,713.2666666666668,1154.3333333333333,,612.2666666666668,869.0666666666667,,818.4,818.4,,,654.2,964.8666666666667,,915.6666666666665,640.6666666666666
2017-05-01 15:30:00,716.9333333333333,,678.0,774.7333333333332,1083.3333333333333,,439.9333333333333,888.0666666666667,,1162.6666666666667,1162.6666666666667,,,626.2666666666668,714.1333333333333,,763.5333333333333,584.4666666666667
2017-05-01 15:45:00,827.2,,524.8,781.6666666666665,954.9333333333333,,374.13333333333327,901.2,,1196.6666666666667,1196.6666666666667,,,686.8,781.1333333333333,,726.3333333333335,543.8666666666667
2017-05-01 16:00:00,828.3333333333335,,426.13333333333327,656.0666666666667,757.2666666666668,,268.8666666666667,896.0,,874.0666666666667,874.0666666666667,,,820.2666666666668,897.6,,778.9333333333333,473.53333333333336
2017-05-01 16:15:00,786.7333333333332,,336.6,575.6666666666666,843.0666666666667,,317.1333333333333,1169.8666666666666,,904.9333333333333,904.9333333333333,,,839.4666666666667,896.2,,806.1333333333333,404.73333333333335
2017-05-01 16:30:00,816.6,,327.4,534.9333333333333,680.3333333333334,,294.93333333333334,1366.6666666666667,,838.2,838.2,,,766.0,1024.0666666666666,,715.0666666666667,402.2
2017-05-01 16:45:00,654.0666666666667,,340.4,537.4,714.2666666666668,,271.06666666666666,1088.5333333333333,,634.1333333333333,634.1333333333333,,,734.3333333333335,827.6666666666665,,680.5333333333333,360.06666666666666
2017-05-01 17:00:00,532.3333333333334,,370.06666666666666,496.4,568.3333333333334,,244.8,946.6666666666665,,526.8,526.8,,,610.9333333333333,701.8666666666667,,615.6666666666666,342.26666666666665
2017-05-01 17:15:00,485.86666666666673,,405.4666666666666,558.0,560.5333333333333,,248.0,511.6,,465.66666666666674,465.66666666666674,,,586.7333333333332,619.4,,523.6,338.6
2017-05-01 17:30:00,488.33333333333326,,438.6,482.86666666666673,725.2666666666668,,281.3333333333333,682.5333333333333,,455.26666666666665,455.26666666666665,,,564.3333333333334,540.0666666666667,,476.73333333333335,324.6666666666667
2017-05-01 17:45:00,427.8,,494.4,512.4,804.1333333333333,,345.26666666666665,562.8,,510.06666666666666,510.06666666666666,,,606.6,539.9333333333333,,463.06666666666666,384.8
2017-05-01 18:00:00,623.8666666666667,,581.1333333333333,619.6666666666666,990.0,,347.9333333333333,473.8,,609.2666666666668,609.2666666666668,,,950.2666666666668,557.5333333333333,,422.66666666666674,450.13333333333327
2017-05-01 18:15:00,1641.6,,657.0,986.4,772.4666666666667,,350.4,1366.1333333333334,,703.0666666666667,703.0666666666667,,,499.4666666666666,618.9333333333333,,431.73333333333335,499.66666666666674
2017-05-01 18:30:00,1752.6,,1125.8,989.6666666666665,899.6,,360.4666666666666,530.8,,726.1333333333333,726.1333333333333,,,508.9333333333333,592.2666666666668,,439.26666666666665,484.9333333333333
2017-05-01 18:45:00,724.8,,787.4666666666667,884.4666666666667,969.1333333333333,,420.2,941.4,,755.9333333333333,755.9333333333333,,,565.3333333333334,613.0666666666667,,526.3333333333334,468.13333333333327
2017-05-01 19:00:00,709.4,,735.2,941.5333333333333,1132.4,,465.26666666666665,567.8666666666667,,704.1333333333333,704.1333333333333,,,572.0,712.2,,595.7333333333332,500.26666666666665
2017-05-01 19:15:00,968.2666666666668,,774.0666666666667,981.9333333333333,955.2,,510.26666666666665,566.6666666666666,,680.6,680.6,,,596.4,940.2666666666668,,610.8666666666667,524.7333333333332
2017-05-01 19:30:00,748.8666666666667,,743.8666666666667,925.4,910.2666666666668,,521.0,580.4,,677.7333333333332,677.7333333333332,,,625.8,1054.6,,600.5333333333333,520.0
2017-05-01 19:45:00,844.1333333333333,,660.8666666666667,857.0666666666667,840.1333333333333,,543.0,709.1333333333333,,614.9333333333333,614.9333333333333,,,618.8666666666667,990.0666666666667,,674.0,521.8
2017-05-01 20:00:00,843.3333333333335,,469.13333333333327,630.2666666666668,500.2,,984.1333333333333,1346.8666666666666,,604.6,604.6,,,627.5333333333333,1044.1333333333334,,798.0,437.73333333333335
2017-05-01 20:15:00,943.3333333333335,,359.9333333333333,563.4,447.6,,768.2666666666668,990.6666666666665,,552.4666666666667,552.4666666666667,,,647.5333333333333,1220.8666666666666,,819.9333333333333,316.06666666666666
2017-05-01 20:30:00,887.6666666666665,,326.46666666666664,490.73333333333335,442.33333333333326,,768.4666666666667,866.1333333333333,,460.13333333333327,460.13333333333327,,,623.8666666666667,1315.6,,819.8666666666667,317.06666666666666
2017-05-01 20:45:00,799.1333333333333,,307.53333333333336,413.6,380.33333333333326,,655.4,587.9333333333333,,370.53333333333336,370.53333333333336,,,528.3333333333334,1251.2,,811.0,287.0
2017-05-01 21:00:00,718.5333333333333,,287.3333333333333,388.13333333333327,362.53333333333336,,576.4666666666667,537.2666666666668,,336.3333333333333,336.3333333333333,,,392.0,951.6666666666665,,634.8666666666667,253.66666666666663
2017-05-01 21:15:00,658.5333333333333,,290.53333333333336,371.6,366.26666666666665,,488.73333333333335,417.86666666666673,,314.46666666666664,314.46666666666664,,,352.46666666666664,525.5333333333333,,491.4,244.7333333333333
2017-05-01 21:30:00,527.2,,287.26666666666665,333.46666666666664,352.26666666666665,,380.9333333333333,992.8666666666667,,324.6,324.6,,,325.93333333333334,457.8,,394.33333333333326,232.26666666666668
2017-05-01 21:45:00,486.9333333333333,,278.2,323.6666666666667,329.8,,349.4,402.66666666666674,,297.3333333333333,297.3333333333333,,,289.06666666666666,410.33333333333326,,389.06666666666666,247.86666666666667
2017-05-01 22:00:00,382.73333333333335,,274.06666666666666,331.73333333333335,340.26666666666665,,337.73333333333335,574.7333333333332,,298.0,298.0,,,276.4,366.66666666666674,,348.8,248.46666666666667
2017-05-01 22:15:00,456.4,,282.1333333333333,333.93333333333334,343.2,,335.1333333333333,310.3333333333333,,299.46666666666664,299.46666666666664,,,278.8666666666667,330.2,,309.2,248.13333333333333
2017-05-01 22:30:00,383.06666666666666,,285.93333333333334,343.6,344.33333333333326,,306.06666666666666,273.93333333333334,,302.93333333333334,302.93333333333334,,,279.06666666666666,335.2,,285.8,251.7333333333333
2017-05-01 22:45:00,368.0,,294.46666666666664,341.3333333333333,346.33333333333326,,294.4,277.53333333333336,,294.73333333333335,294.73333333333335,,,279.3333333333333,340.46666666666664,,294.3333333333333,243.13333333333333
2017-05-01 23:00:00,385.53333333333336,,303.26666666666665,338.8666666666667,370.0,,279.6666666666667,283.26666666666665,,308.93333333333334,308.93333333333334,,,285.06666666666666,325.93333333333334,,314.2,241.4
2017-05-01 23:15:00,354.8,,311.53333333333336,349.33333333333326,409.33333333333326,,276.8666666666667,281.46666666666664,,311.1333333333333,311.1333333333333,,,298.3333333333333,325.53333333333336,,325.4,259.53333333333336
2017-05-01 23:30:00,349.7333333333333,,317.4,369.86666666666673,398.4,,279.2,292.06666666666666,,326.2,326.2,,,300.6666666666667,336.06666666666666,,331.4,260.73333333333335
2017-05-01 23:45:00,369.6,,329.1333333333333,366.13333333333327,428.73333333333335,,276.6,330.26666666666665,,344.2,344.2,,,309.3333333333333,339.3333333333333,,321.1333333333333,289.93333333333334
2017-05-02 00:00:00,350.8,,325.93333333333334,429.53333333333336,478.73333333333335,,280.6,328.2,,346.7333333333333,346.7333333333333,,,342.4,341.8,,310.3333333333333,301.6
2017-05-02 00:15:00,347.7333333333333,,337.46666666666664,519.2666666666668,456.06666666666666,,275.6,321.3333333333333,,352.46666666666664,352.46666666666664,,,349.2,360.9333333333333,,315.2,269.93333333333334
2017-05-02 00:30:00,392.0,,336.53333333333336,748.7333333333332,416.86666666666673,,275.46666666666664,343.86666666666673,,357.66666666666674,357.66666666666674,,,413.8,380.53333333333336,,322.3333333333333,258.46666666666664
2017-05-02 00:45:00,389.2,,315.0,1429.6,398.2,,281.6,344.13333333333327,,348.66666666666674,348.66666666666674,,,430.86666666666673,405.33333333333326,,346.6,247.7333333333333
2017-05-02 01:00:00,331.3333333333333,,314.6,3239.266666666667,387.6,,286.6666666666667,327.6666666666667,,363.86666666666673,363.86666666666673,,,376.66666666666674,403.06666666666666,,347.33333333333326,237.06666666666663
2017-05-02 01:15:00,311.1333333333333,,314.46666666666664,3639.133333333333,386.0,,286.4,317.2,,367.6,367.6,,,358.06666666666666,366.33333333333326,,339.46666666666664,233.2
2017-05-02 01:30:00,318.8,,295.93333333333334,4501.8,375.2,,317.73333333333335,312.6666666666667,,376.53333333333336,376.53333333333336,,,346.2,352.06666666666666,,350.6,231.86666666666667
2017-05-02 01:45:00,346.2,,299.6666666666667,4378.2,371.0,,329.2,320.3333333333333,,374.86666666666673,374.86666666666673,,,351.0,365.9333333333333,,340.8,237.53333333333333
2017-05-02 02:00:00,331.46666666666664,,304.2,4554.0,369.2,,326.26666666666665,315.0,,374.33333333333326,374.33333333333326,,,354.6,376.4,,337.4,227.66666666666663
2017-05-02 02:15:00,356.8,,311.0,5050.8,362.26666666666665,,328.46666666666664,299.73333333333335,,363.86666666666673,363.86666666666673,,,359.33333333333326,380.53333333333336,,344.06666666666666,216.53333333333333
2017-05-02 02:30:00,344.6,,308.93333333333334,5309.333333333333,369.2,,339.06666666666666,296.06666666666666,,379.53333333333336,379.53333333333336,,,363.9333333333333,380.26666666666665,,362.33333333333326,199.66666666666663
2017-05-02 02:45:00,326.3333333333333,,320.8,5314.133333333333,357.9333333333333,,340.26666666666665,303.6666666666667,,379.4,379.4,,,365.0,385.53333333333336,,342.73333333333335,199.26666666666668
2017-05-02 03:00:00,298.8666666666667,,346.13333333333327,5483.333333333333,363.73333333333335,,340.8,315.0,,376.73333333333335,376.73333333333335,,,360.13333333333327,369.33333333333326,,353.46666666666664,204.26666666666668
2017-05-02 03:15:00,298.6666666666667,,364.6,5503.0,357.2,,356.33333333333326,339.4,,402.6,402.6,,,347.53333333333336,355.06666666666666,,314.4,203.7333333333333
2017-05-02 03:30:00,299.06666666666666,,389.2,5300.533333333334,308.73333333333335,,363.06666666666666,326.1333333333333,,424.66666666666674,424.66666666666674,,,371.4,355.7333333333333,,299.8,193.8
2017-05-02 03:45:00,304.53333333333336,,466.4,1262.2,339.46666666666664,,369.86666666666673,423.8,,449.6,449.6,,,373.66666666666674,367.4666666666666,,301.53333333333336,187.06666666666663
2017-05-02 04:00:00,299.2,,468.9333333333333,384.0,396.4666666666666,,362.86666666666673,281.53333333333336,,481.8,481.8,,,369.73333333333335,368.66666666666674,,304.6,196.0
2017-05-02 04:15:00,296.6666666666667,,467.06666666666666,374.4666666666666,427.8,,361.8,281.8666666666667,,543.5333333333333,543.5333333333333,,,339.4,384.26666666666665,,303.53333333333336,186.6
2017-05-02 04:30:00,326.6,,424.53333333333336,347.6,621.2666666666668,,347.06666666666666,293.6,,568.1333333333333,568.1333333333333,,,316.2,392.06666666666666,,297.1333333333333,182.8
2017-05-02 04:45:00,369.0,,363.26666666666665,354.9333333333333,406.26666666666665,,338.3333333333333,294.8,,558.9333333333333,558.9333333333333,,,422.9333333333333,495.9333333333333,,255.26666666666668,180.86666666666667
2017-05-02 05:00:00,353.7333333333333,,322.4,356.6,596.4666666666667,,327.4,324.8666666666667,,355.9333333333333,355.9333333333333,,,479.8,606.0666666666667,,294.8666666666667,191.8
2017-05-02 05:15:00,313.2,,274.93333333333334,432.86666666666673,468.6,,343.6,278.73333333333335,,281.73333333333335,281.73333333333335,,,458.26666666666665,523.1333333333333,,315.2,193.4
2017-05-02 05:30:00,302.2,,170.46666666666667,2965.266666666667,305.1333333333333,,335.06666666666666,285.73333333333335,,237.13333333333333,237.13333333333333,,,427.33333333333326,488.66666666666674,,327.26666666666665,148.13333333333333
2017-05-02 05:45:00,284.2,,121.53333333333332,5011.533333333334,264.0,,271.6,439.73333333333335,,192.46666666666667,192.46666666666667,,,412.4,430.6,,316.93333333333334,650.0666666666667
2017-05-02 06:00:00,267.06666666666666,,133.33333333333334,5148.6,186.53333333333333,,199.8,630.8666666666667,,152.06666666666666,152.06666666666666,,,403.0,397.13333333333327,,315.6,167.86666666666667
2017-05-02 06:15:00,271.8,,162.4,3289.8,175.93333333333337,,171.0,773.8,,130.4,130.4,,,374.13333333333327,314.6,,320.73333333333335,152.2
2017-05-02 06:30:00,199.0,,139.0,239.8,220.6,,140.33333333333334,364.33333333333326,,138.66666666666666,138.66666666666666,,,262.2,297.0,,292.73333333333335,507.4
2017-05-02 06:45:00,167.13333333333333,,145.13333333333333,146.46666666666667,184.86666666666667,,141.33333333333334,431.73333333333335,,142.53333333333333,142.53333333333333,,,207.53333333333333,273.93333333333334,,274.8,231.06666666666663
2017-05-02 07:00:00,143.26666666666668,,162.0,602.4666666666667,424.4,,141.8,472.9333333333333,,146.73333333333332,146.73333333333332,,,165.8,203.6,,187.13333333333333,330.93333333333334
2017-05-02 07:15:00,180.66666666666663,,176.86666666666667,1034.0,637.0,,139.53333333333333,282.46666666666664,,161.46666666666667,161.46666666666667,,,158.86666666666667,171.8,,144.4,245.66666666666663
2017-05-02 07:30:00,166.53333333333333,,150.2,135.93333333333334,616.9333333333333,,133.26666666666668,430.0,,172.33333333333337,172.33333333333337,,,154.93333333333334,190.66666666666663,,134.46666666666667,166.26666666666668
2017-05-02 07:45:00,176.53333333333333,,109.6,61.4,547.8,,113.2,367.4,,190.0,190.0,,,180.06666666666663,195.53333333333333,,173.0,182.46666666666667
2017-05-02 08:00:00,219.13333333333333,,95.86666666666666,0.3333333333333333,366.4,,112.86666666666666,817.0,,149.53333333333333,149.53333333333333,,,199.9333333333333,180.6,,150.13333333333333,198.66666666666663
2017-05-02 08:15:00,181.6,,92.8,0.6,821.1333333333333,,98.6,349.33333333333326,,128.33333333333334,128.33333333333334,,,185.4,189.53333333333333,,171.46666666666667,240.86666666666667
2017-05-02 08:30:00,189.26666666666668,,95.6,0.7333333333333333,575.4666666666667,,95.26666666666668,262.8,,107.53333333333332,107.53333333333332,,,187.53333333333333,171.06666666666666,,176.8,246.06666666666663
2017-05-02 08:45:00,177.33333333333337,,112.46666666666668,0.13333333333333333,665.6666666666666,,107.33333333333331,994.8666666666667,,114.06666666666666,114.06666666666666,,,158.93333333333334,213.26666666666668,,176.8,186.4
2017-05-02 09:00:00,140.0,,93.73333333333332,0.0,560.1333333333333,,125.06666666666666,648.8,,127.2,127.2,,,143.93333333333334,161.86666666666667,,144.13333333333333,433.2
2017-05-02 09:15:00,137.66666666666666,,83.66666666666667,131.93333333333334,823.3333333333335,,126.66666666666669,613.0666666666667,,136.73333333333332,136.73333333333332,,,135.6,152.86666666666667,,125.26666666666668,512.0666666666667
2017-05-02 09:30:00,126.66666666666669,,88.13333333333334,133.53333333333333,675.8,,127.86666666666666,246.66666666666663,,146.46666666666667,146.46666666666667,,,134.8,191.6,,125.46666666666668,228.53333333333333
2017-05-02 09:45:00,111.66666666666669,,143.26666666666668,138.33333333333334,406.0,,141.8,185.4,,150.53333333333333,150.53333333333333,,,118.66666666666669,150.93333333333334,,108.73333333333332,232.26666666666668
2017-05-02 10:00:00,123.26666666666668,,175.46666666666667,154.26666666666668,501.86666666666673,,149.73333333333332,1065.6,,133.66666666666666,133.66666666666666,,,136.4,142.53333333333333,,114.0,395.8
2017-05-02 10:15:00,138.93333333333334,,183.66666666666663,176.33333333333337,671.7333333333332,,173.93333333333337,259.8,,169.13333333333333,169.13333333333333,,,143.26666666666668,147.46666666666667,,137.0,337.6666666666667
2017-05-02 10:30:00,125.66666666666669,,179.06666666666663,202.4,524.8,,160.46666666666667,220.7333333333333,,220.33333333333331,220.33333333333331,,,124.8,171.46666666666667,,129.33333333333334,347.13333333333327
2017-05-02 10:45:00,135.93333333333334,,156.4,194.13333333333333,777.4,,175.66666666666663,282.46666666666664,,217.4,217.4,,,176.8,147.6,,117.0,368.4666666666666
2017-05-02 11:00:00,223.4,,158.2,189.0,917.2666666666668,,180.86666666666667,388.13333333333327,,194.6,194.6,,,244.4,227.06666666666663,,158.86666666666667,633.1333333333333
2017-05-02 11:15:00,207.46666666666667,,138.73333333333332,188.46666666666667,940.3333333333335,,208.06666666666663,301.4,,187.86666666666667,187.86666666666667,,,257.93333333333334,252.4,,187.46666666666667,419.2
2017-05-02 11:30:00,212.53333333333333,,147.8,167.46666666666667,501.4,,189.46666666666667,549.2666666666668,,188.13333333333333,188.13333333333333,,,247.0,244.4,,216.7333333333333,335.0
2017-05-02 11:45:00,375.13333333333327,,138.26666666666668,170.73333333333332,372.13333333333327,,186.6,381.53333333333336,,183.8,183.8,,,216.9333333333333,235.53333333333333,,184.86666666666667,445.86666666666673
2017-05-02 12:00:00,184.7333333333333,,136.93333333333334,184.4,552.4,,188.26666666666668,212.86666666666667,,186.86666666666667,186.86666666666667,,,204.26666666666668,226.6,,162.6,225.46666666666667
2017-05-02 12:15:00,173.93333333333337,,132.13333333333333,194.86666666666667,425.73333333333335,,185.9333333333333,252.6,,170.2,170.2,,,175.53333333333333,211.13333333333333,,160.93333333333334,234.2
2017-05-02 12:30:00,274.8666666666667,,130.33333333333334,183.8,613.1333333333333,,165.0,236.9333333333333,,152.86666666666667,152.86666666666667,,,161.4,196.53333333333333,,152.46666666666667,211.2
2017-05-02 12:45:00,156.53333333333333,,124.46666666666668,189.86666666666667,1525.0,,186.2,239.66666666666663,,142.86666666666667,142.86666666666667,,,155.4,189.86666666666667,,140.13333333333333,198.4
2017-05-02 13:00:00,159.66666666666666,,133.93333333333334,173.26666666666668,937.1333333333333,,183.53333333333333,221.0,,152.53333333333333,152.53333333333333,,,158.46666666666667,186.13333333333333,,375.66666666666674,309.1333333333333
2017-05-02 13:15:00,149.6,,136.6,187.0,271.3333333333333,,181.26666666666668,377.0,,143.93333333333334,143.93333333333334,,,178.8,192.46666666666667,,169.4,411.26666666666665
2017-05-02 13:30:00,151.73333333333332,,141.4,193.13333333333333,295.1333333333333,,164.53333333333333,230.9333333333333,,141.06666666666666,141.06666666666666,,,173.0,184.13333333333333,,158.26666666666668,279.4
2017-05-02 13:45:00,178.66666666666663,,145.33333333333334,187.8,387.4,,423.0,287.53333333333336,,140.4,140.4,,,154.86666666666667,181.4,,162.4,205.7333333333333
2017-05-02 14:00:00,148.2,,147.26666666666668,207.53333333333333,456.4666666666666,,209.4,372.33333333333326,,150.26666666666668,150.26666666666668,,,198.13333333333333,178.53333333333333,,163.93333333333334,291.6666666666667
2017-05-02 14:15:00,156.6,,148.06666666666666,221.53333333333333,353.6,,184.13333333333333,237.7333333333333,,161.33333333333334,161.33333333333334,,,163.26666666666668,185.66666666666663,,1273.9333333333334,269.06666666666666
2017-05-02 14:30:00,183.13333333333333,,175.4,199.53333333333333,513.4,,180.8,566.8666666666667,,160.93333333333334,160.93333333333334,,,165.2,196.8,,192.13333333333333,267.46666666666664
2017-05-02 14:45:00,166.2,,173.0,226.26666666666668,228.66666666666663,,177.53333333333333,364.6,,185.7333333333333,185.7333333333333,,,166.53333333333333,198.53333333333333,,176.26666666666668,212.9333333333333
2017-05-02 15:00:00,179.6,,191.4,304.06666666666666,241.46666666666667,,182.53333333333333,388.26666666666665,,176.33333333333337,176.33333333333337,,,174.33333333333337,200.33333333333331,,237.8,223.6
2017-05-02 15:15:00,170.46666666666667,,194.46666666666667,235.86666666666667,273.53333333333336,,245.2,283.1333333333333,,178.86666666666667,178.86666666666667,,,158.46666666666667,202.06666666666663,,208.66666666666663,217.13333333333333
2017-05-02 15:30:00,183.26666666666668,,210.4,313.8666666666667,262.93333333333334,,223.86666666666667,266.6666666666667,,193.66666666666663,193.66666666666663,,,164.86666666666667,188.53333333333333,,184.9333333333333,216.26666666666668
2017-05-02 15:45:00,177.6,,210.86666666666667,302.1333333333333,275.8666666666667,,221.13333333333333,479.13333333333327,,208.9333333333333,208.9333333333333,,,169.6,214.53333333333333,,207.53333333333333,286.46666666666664
2017-05-02 16:00:00,206.46666666666667,,221.8,293.46666666666664,338.93333333333334,,219.9333333333333,234.8,,278.93333333333334,278.93333333333334,,,188.8,225.0,,276.26666666666665,396.9333333333333
2017-05-02 16:15:00,226.33333333333331,,219.86666666666667,325.1333333333333,695.0,,236.46666666666667,207.53333333333333,,341.46666666666664,341.46666666666664,,,199.7333333333333,228.0,,213.4,306.73333333333335
2017-05-02 16:30:00,229.9333333333333,,251.66666666666663,340.93333333333334,347.86666666666673,,238.9333333333333,232.2,,349.06666666666666,349.06666666666666,,,218.86666666666667,258.46666666666664,,267.6666666666667,247.0
2017-05-02 16:45:00,235.86666666666667,,248.46666666666667,337.93333333333334,333.93333333333334,,230.7333333333333,248.2,,252.0,252.0,,,231.46666666666667,265.1333333333333,,437.33333333333326,251.8
2017-05-02 17:00:00,256.0,,266.73333333333335,333.6666666666667,366.2,,236.33333333333331,536.3333333333334,,270.46666666666664,270.46666666666664,,,270.06666666666666,279.2,,335.6666666666667,275.1333333333333
2017-05-02 17:15:00,456.86666666666673,,272.8,347.9333333333333,371.9333333333333,,256.26666666666665,1151.5333333333333,,286.06666666666666,286.06666666666666,,,264.8,309.06666666666666,,299.8666666666667,266.6
2017-05-02 17:30:00,258.1333333333333,,277.1333333333333,381.06666666666666,380.06666666666666,,247.2,948.2666666666668,,289.0,289.0,,,277.73333333333335,295.26666666666665,,401.86666666666673,510.4
2017-05-02 17:45:00,260.26666666666665,,278.26666666666665,359.06666666666666,403.8,,262.93333333333334,359.7333333333333,,302.2,302.2,,,280.73333333333335,309.53333333333336,,304.93333333333334,799.8666666666667
