Date/Time,2071_O_NOSD,2229_O_BAHT,2281_O_HiPK,2898_O_AVLN,4431_O_WBG,4576_O_EMSW,5571_O_BUFF,5624_O_BUFF,5679_O_BLOO,5708_O_XXXX,5952_O_EDWD,6140_O_FRHL,6196_O_MWSH,6496_O_MTLE,6809_O_SQHS,7543_O_MILL,8183_O_MILL,8941_O_MTLE
2017-06-15 10:45:00,,,,532.8,1099.8666666666666,535.4666666666667,,,612.0666666666667,,1029.4666666666667,967.8666666666667,892.5333333333333,,449.0,821.0,700.7333333333332,7526.466666666666
2017-06-15 11:00:00,,,,493.2,1220.6,516.8,,,622.8,,926.0,836.7333333333332,891.3333333333335,,457.33333333333326,699.6,660.3333333333334,7032.0
2017-06-15 11:15:00,,,,521.0,693.4,495.06666666666666,,,516.4666666666667,,762.6,744.0,738.3333333333335,,495.73333333333335,590.8,659.3333333333334,6885.666666666668
2017-06-15 11:30:00,,,,478.73333333333335,1191.0,434.86666666666673,,,460.06666666666666,,664.8,732.6,654.8,,597.5333333333333,507.26666666666665,622.8,6292.733333333334
2017-06-15 11:45:00,,,,464.4,726.8,403.6,,,403.2,,663.4666666666667,575.9333333333333,580.7333333333332,,439.66666666666674,420.2,547.4,5454.4
2017-06-15 12:00:00,,,,437.6,650.6,404.13333333333327,,,368.13333333333327,,539.9333333333333,490.8,547.9333333333333,,430.26666666666665,350.06666666666666,483.6,4987.6
2017-06-15 12:15:00,,,,429.06666666666666,644.9333333333333,387.4,,,318.8,,507.0,485.4666666666666,476.8,,400.53333333333336,318.93333333333334,444.6,4734.0
2017-06-15 12:30:00,,,,395.4,694.5333333333333,332.2,,,315.6,,452.53333333333336,479.2,442.0,,592.8,321.73333333333335,421.33333333333326,4309.066666666667
2017-06-15 12:45:00,,,,371.9333333333333,672.8,347.53333333333336,,,342.6666666666667,,462.0,547.8666666666667,439.8,,401.2,348.86666666666673,416.26666666666665,4456.2
2017-06-15 13:00:00,,,,383.4666666666666,710.6666666666665,391.4,,,306.6,,423.73333333333335,429.66666666666674,458.26666666666665,,391.06666666666666,365.53333333333336,422.0,4615.0
2017-06-15 13:15:00,,,,377.73333333333335,715.7333333333332,374.33333333333326,,,304.8666666666667,,394.66666666666674,488.4,470.06666666666666,,382.0,484.4666666666666,447.73333333333335,4463.333333333333
2017-06-15 13:30:00,,,,381.0,1182.3333333333333,410.13333333333327,,,317.0,,371.6,363.26666666666665,460.06666666666666,,474.9333333333333,373.73333333333335,428.9333333333333,4155.8
2017-06-15 13:45:00,,,,383.8,703.7333333333332,376.4666666666666,,,336.6666666666667,,414.66666666666674,421.26666666666665,492.4666666666666,,416.0,366.26666666666665,407.9333333333333,4657.4
2017-06-15 14:00:00,,,,358.13333333333327,769.2,381.8,,,317.53333333333336,,448.6,505.0,528.1333333333333,,439.73333333333335,322.6666666666667,427.4666666666666,3575.066666666666
