Date/Time,5867_O_SHAD,4647_O_BLPK,5108_O_BLPK,5926_O_MERK,1125_O_WMIF,8445_O_LNPL,1266_O_WLKG,1275_O_MTLE,5184_O_ROSS,4938_O_MTLE,7919_O_MTLE
2026-07-12 07:00:00,,,,,,120.333333333333,,,,,
2026-07-12 07:15:00,,,,,,115.933333333333,,,,,
2026-07-12 07:30:00,,,,,,104.0,,,,,
2026-07-12 07:45:00,,,,,,110.266666666667,,,,,
2026-07-12 08:00:00,,,,,,110.4,,,,,
2026-07-12 08:15:00,,,,,,105.0,,,,,
2026-07-12 08:30:00,,,,,,107.066666666667,,,,,
2026-07-12 08:45:00,,,,,,98.6,,,,,
2026-07-12 09:00:00,,,,,,93.2,,,,,
2026-07-12 09:15:00,,,,,,84.8666666666667,,,,,
2026-07-12 09:30:00,,,,,,69.6,,,,,
2026-07-12 09:45:00,,,,,,61.4666666666667,,,,,
2026-07-12 10:00:00,,,,,,56.0,,,,,
2026-07-12 10:15:00,,,,,,64.4,,,,,
2026-07-12 10:30:00,,,,,,64.6,,,,,
2026-07-12 10:45:00,,,,,,64.2666666666667,,,,,
2026-07-12 11:00:00,,,,,,78.0666666666667,,,,,
2026-07-12 11:15:00,,,,,,55.0,,,,,
2026-07-12 11:30:00,,,,,,47.7333333333333,,,,,
2026-07-12 11:45:00,,,,,,40.4666666666667,,,,,
2026-07-12 12:00:00,,,,,,40.2666666666667,,,,,
2026-07-12 12:15:00,,,,,,36.8,,,,,
2026-07-12 12:30:00,,,,,,36.5333333333333,,,,,
2026-07-12 12:45:00,,,,,,34.8666666666667,,,,,
2026-07-12 13:00:00,,,,,,33.6,,,,,
2026-07-12 13:15:00,,,,,,34.8,,,,,
2026-07-12 13:30:00,,,,,,36.2666666666667,,,,,
2026-07-12 13:45:00,,,,,,32.7333333333333,,,,,
2026-07-12 14:00:00,,,,,,29.3333333333333,,,,,
2026-07-12 14:15:00,,,,,,30.4666666666667,,,,,
2026-07-12 14:30:00,,,,,,25.7333333333333,,,,,
2026-07-12 14:45:00,,,,,,28.5333333333333,,,,,
2026-07-12 15:00:00,,,,,,26.6,,,,,
2026-07-12 15:15:00,,,,,,26.0,,,,,
2026-07-12 15:30:00,,,,,,25.8,,,,,
2026-07-12 15:45:00,,,,,,26.5333333333333,73.5,,,,
2026-07-12 16:00:00,,,,,,24.4666666666667,20.0666666666667,,,,
2026-07-12 16:15:00,,,,,,23.1333333333333,28.0666666666667,,,,
2026-07-12 16:30:00,,,,,,26.5333333333333,27.5333333333333,,,,
2026-07-12 16:45:00,,,,,,21.1333333333333,23.6666666666667,,,,
2026-07-12 17:00:00,,,,,,21.6,28.5333333333333,,,,
2026-07-12 17:15:00,,,,,,20.8,22.3333333333333,,,,
2026-07-12 17:30:00,,,,,,21.4,26.7333333333333,,,,
2026-07-12 17:45:00,,,,,,20.9333333333333,28.4,,,,
2026-07-12 18:00:00,,,,,,22.5333333333333,37.5333333333333,,,,
2026-07-12 18:15:00,,,,,,22.4666666666667,22.4666666666667,,,,
2026-07-12 18:30:00,,,,,,20.6666666666667,25.2,,,,
2026-07-12 18:45:00,,,,,,18.4,25.6666666666667,,,,
2026-07-12 19:00:00,,,,,,22.4,28.7333333333333,,,,
2026-07-12 19:15:00,,,,,,20.6,28.0,,,,
2026-07-12 19:30:00,,,,,,22.2,27.8,,,,
2026-07-12 19:45:00,,,,,,23.0666666666667,30.6666666666667,,,,
2026-07-12 20:00:00,,,,,,24.2666666666667,32.4666666666667,,,,
2026-07-12 20:15:00,,,,,,28.4,34.0,,,,
2026-07-12 20:30:00,,,,,,31.6,52.2666666666667,,,,
2026-07-12 20:45:00,,,,,,33.6,88.8666666666667,,,,
2026-07-12 21:00:00,,,,,,36.6,111.333333333333,,,,
2026-07-12 21:15:00,,,,,,36.6666666666667,117.8,,,,
2026-07-12 21:30:00,,,,,,38.3333333333333,120.4,,,,
2026-07-12 21:45:00,,,,,,39.3333333333333,133.4,,,,
2026-07-12 22:00:00,,,,,,38.4666666666667,133.666666666667,,,,
2026-07-12 22:15:00,,,,,,36.8666666666667,148.333333333333,,,,
2026-07-12 22:30:00,,,,,,40.4,146.533333333333,,,,
2026-07-12 22:45:00,,,,,,45.9333333333333,150.4,,,,
2026-07-12 23:00:00,,,,,,41.8,154.133333333333,,,,
2026-07-12 23:15:00,,,,,,42.8666666666667,161.133333333333,,,,
2026-07-12 23:30:00,,,,,,41.1333333333333,161.466666666667,,,,
2026-07-12 23:45:00,,,,,,45.1333333333333,178.666666666667,,,,
2026-07-13 00:00:00,,,,,,45.5333333333333,172.266666666667,,,,
2026-07-13 00:15:00,,,,,,47.4,180.466666666667,,,,
2026-07-13 00:30:00,,,,,,53.4666666666667,173.2,,,,
2026-07-13 00:45:00,,,,,,52.9333333333333,192.6,,,,
2026-07-13 01:00:00,,,,,,57.0,189.066666666667,,,,
2026-07-13 01:15:00,,,,,,59.0,204.733333333333,,,,
2026-07-13 01:30:00,,,,,,61.4,225.466666666667,,,,
2026-07-13 01:45:00,,,,,,65.2666666666667,212.533333333333,,,,
2026-07-13 02:00:00,,,,,,71.4,201.2,,,,
2026-07-13 02:15:00,,,,,,78.5333333333333,242.6,,,,
2026-07-13 02:30:00,,,,,,79.5333333333333,225.466666666667,,,,
2026-07-13 02:45:00,,,,,,79.8666666666667,208.866666666667,,,,
2026-07-13 03:00:00,,,,,,80.1333333333333,230.2,,,,
2026-07-13 03:15:00,,,,,,81.4,205.4,,,,
2026-07-13 03:30:00,,,,,,78.8,231.533333333333,,,,
2026-07-13 03:45:00,,,,,,78.2,201.266666666667,,,,
2026-07-13 04:00:00,,,,,,76.6666666666667,228.666666666667,,,,
