Date/Time,4431_O_WBG,5571_O_BUFF,4584_O_MOON,5662_O_DOWN,4124_O_FRONT,7956_O_BELL,1040_O_MCCA,6227_O_ELIB,6386_O_SOSI
2016-11-23 21:45:00,2415.4666666666667,85.73333333333333,68.53333333333333,102.06666666666666,161.26666666666668,86.4,83.26666666666667,128.06666666666666,165.33333333333334
2016-11-23 22:00:00,399.06666666666666,79.13333333333334,65.6,104.46666666666667,154.26666666666668,84.93333333333334,86.73333333333333,127.4,203.26666666666668
2016-11-23 22:15:00,226.13333333333333,77.0,83.2,121.53333333333333,166.53333333333333,82.53333333333333,90.26666666666667,124.4,237.86666666666667
2016-11-23 22:30:00,168.93333333333334,75.53333333333333,88.0,121.4,178.0,86.0,89.4,126.4,225.46666666666667
2016-11-23 22:45:00,612.8,71.2,89.26666666666667,124.33333333333333,169.26666666666668,84.06666666666666,91.93333333333334,125.66666666666667,213.6
2016-11-23 23:00:00,277.6666666666667,74.26666666666667,100.6,140.26666666666668,167.4,82.6,87.73333333333333,118.53333333333333,194.0
2016-11-23 23:15:00,461.26666666666665,70.4,101.86666666666666,129.46666666666667,158.33333333333334,88.66666666666667,86.4,121.2,187.86666666666667
2016-11-23 23:30:00,304.26666666666665,73.0,96.33333333333333,109.73333333333333,133.93333333333334,82.2,87.73333333333333,125.33333333333333,178.6
2016-11-23 23:45:00,374.8,69.06666666666666,92.6,124.06666666666666,132.8,82.33333333333333,87.0,126.66666666666667,170.2
2016-11-24 00:00:00,1174.5333333333333,68.06666666666666,92.13333333333334,122.53333333333333,134.0,78.86666666666666,86.93333333333334,124.4,202.66666666666666
2016-11-24 00:15:00,505.46666666666664,59.2,86.6,117.2,154.8,74.66666666666667,83.86666666666666,125.0,190.33333333333334
2016-11-24 00:30:00,559.5333333333333,56.733333333333334,86.46666666666667,115.46666666666667,157.93333333333334,76.4,84.4,120.13333333333334,184.93333333333334
2016-11-24 00:45:00,1850.4666666666667,59.13333333333333,87.06666666666666,109.26666666666667,145.46666666666667,74.53333333333333,87.73333333333333,112.46666666666667,182.2
2016-11-24 01:00:00,1463.8666666666666,69.06666666666666,78.33333333333333,109.46666666666667,143.26666666666668,71.53333333333333,86.13333333333334,107.0,175.26666666666668
2016-11-24 01:15:00,358.3333333333333,77.2,82.86666666666666,107.26666666666667,135.8,72.06666666666666,87.06666666666666,111.46666666666667,192.13333333333333
