Date/Time,8304_O_SQHS,7543_O_MILL,4431_O_WBG,5571_O_BUFF,5624_O_BUFF,6360_O_PTBR,4363_O_SQHS,2130_O_MTOV,5761_O_SOSD,8356_O_OHRA,2071_O_NOSD,8941_O_MTLE,3555_O_SCLL,2281_O_HiPK,4530_O_CNTP,8183_O_MILL,2535_O_RGSQ,3798_O_BRKN,1637_O_BELL,1502_O_BLPK,5679_O_BLOO
2017-10-01 21:45:00,21.8,36.733333333333334,477.1333333333333,32.666666666666664,32.666666666666664,,,,,,34.2,60.0,26.8,270.26666666666665,20.6,30.333333333333332,,,,,
2017-10-01 22:00:00,22.933333333333334,35.8,349.93333333333334,34.666666666666664,34.666666666666664,,,,,,34.266666666666666,50.666666666666664,25.0,198.13333333333333,25.533333333333335,30.866666666666667,,,,,
2017-10-01 22:15:00,33.46666666666667,38.0,239.2,29.133333333333333,29.133333333333333,,,,,,34.6,74.26666666666667,21.666666666666668,163.26666666666668,27.2,30.266666666666666,,,,,
2017-10-01 22:30:00,44.53333333333333,36.0,240.66666666666666,30.333333333333332,30.333333333333332,,,,,,34.666666666666664,69.8,18.666666666666668,139.26666666666668,38.0,30.666666666666668,,,,,
2017-10-01 22:45:00,40.93333333333333,37.733333333333334,234.66666666666666,30.733333333333334,30.733333333333334,,,,,,35.0,62.6,23.866666666666667,113.6,43.2,29.0,,,,,
2017-10-01 23:00:00,45.0,37.86666666666667,135.33333333333334,30.6,30.6,,,,,,36.266666666666666,63.2,24.8,109.0,39.733333333333334,31.8,,,,,
2017-10-01 23:15:00,44.0,37.2,110.13333333333334,32.266666666666666,32.266666666666666,,,,,,37.666666666666664,69.26666666666667,18.2,103.86666666666666,39.266666666666666,29.6,,,,,
2017-10-01 23:30:00,47.13333333333333,37.2,83.73333333333333,31.0,31.0,,,,,,36.86666666666667,93.4,18.8,128.13333333333333,34.86666666666667,29.866666666666667,,,,,
2017-10-01 23:45:00,49.4,38.333333333333336,69.26666666666667,30.0,30.0,,,,,,36.733333333333334,93.06666666666666,16.4,126.26666666666667,42.733333333333334,31.133333333333333,,,,,
2017-10-02 00:00:00,62.93333333333333,35.333333333333336,109.26666666666667,30.2,30.2,,,,,,37.333333333333336,65.2,15.533333333333333,117.26666666666667,49.4,31.4,,,,,
2017-10-02 00:15:00,71.06666666666666,37.733333333333334,104.93333333333334,30.6,30.6,,,,,,37.333333333333336,66.53333333333333,16.4,88.86666666666666,52.13333333333333,30.8,,,,,
2017-10-02 00:30:00,73.66666666666667,42.93333333333333,149.4,33.8,33.8,,,,,,37.46666666666667,62.666666666666664,15.533333333333333,126.33333333333333,39.86666666666667,31.8,,,,,
2017-10-02 00:45:00,66.06666666666666,40.666666666666664,208.93333333333334,31.066666666666666,31.066666666666666,,,,,,36.8,45.266666666666666,17.0,156.4,35.6,31.8,,,,,
2017-10-02 01:00:00,63.4,40.8,540.6,32.86666666666667,32.86666666666667,,,,,,36.8,41.666666666666664,22.266666666666666,111.33333333333333,35.06666666666667,32.06666666666667,,,,,
2017-10-02 01:15:00,62.4,40.2,506.2,32.0,32.0,,,,,,35.93333333333333,41.6,24.333333333333332,79.8,32.86666666666667,29.533333333333335,,,,,
2017-10-02 01:30:00,57.4,39.86666666666667,460.26666666666665,33.13333333333333,33.13333333333333,,,,,,37.86666666666667,41.53333333333333,21.2,92.53333333333333,33.06666666666667,30.0,,,,,
2017-10-02 01:45:00,54.06666666666667,38.733333333333334,488.6,32.86666666666667,32.86666666666667,,,,,,36.06666666666667,39.266666666666666,18.066666666666666,103.53333333333333,32.53333333333333,27.066666666666666,,,,,
2017-10-02 02:00:00,54.0,38.6,317.46666666666664,33.333333333333336,33.333333333333336,,,,,,37.4,37.2,18.333333333333332,92.93333333333334,33.46666666666667,28.666666666666668,,,,,
2017-10-02 02:15:00,44.0,37.8,168.4,36.333333333333336,36.333333333333336,,,,,,38.666666666666664,38.06666666666667,17.533333333333335,78.33333333333333,31.666666666666668,29.933333333333334,,,,,
2017-10-02 02:30:00,42.333333333333336,37.06666666666667,142.13333333333333,34.8,34.8,,,,,,41.53333333333333,38.53333333333333,19.6,63.666666666666664,31.8,28.733333333333334,,,,,
2017-10-02 02:45:00,38.6,41.666666666666664,142.8,37.666666666666664,37.666666666666664,,,,,,42.06666666666667,37.2,20.533333333333335,44.0,30.4,26.0,,,,,
2017-10-02 03:00:00,35.6,40.6,132.73333333333332,37.8,37.8,,,,,,41.733333333333334,43.46666666666667,20.133333333333333,48.53333333333333,28.933333333333334,27.266666666666666,,,,,
2017-10-02 03:15:00,37.266666666666666,39.666666666666664,158.26666666666668,37.8,37.8,,,,,,43.8,45.733333333333334,21.266666666666666,82.8,28.266666666666666,28.133333333333333,,,,,
2017-10-02 03:30:00,34.266666666666666,40.06666666666667,153.6,37.333333333333336,37.333333333333336,,,,,,42.8,48.8,23.666666666666668,86.46666666666667,27.0,28.8,,,,,
2017-10-02 03:45:00,36.266666666666666,41.8,119.46666666666667,37.4,37.4,,,,,,49.6,44.8,25.666666666666668,84.13333333333334,31.6,28.933333333333334,,,,,
2017-10-02 04:00:00,45.0,44.333333333333336,157.8,43.4,43.4,,,,,,50.8,50.46666666666667,60.4,78.66666666666667,35.13333333333333,29.533333333333335,,,,,
2017-10-02 04:15:00,55.53333333333333,42.13333333333333,119.46666666666667,47.666666666666664,47.666666666666664,,,,,,49.86666666666667,53.333333333333336,54.53333333333333,83.66666666666667,42.666666666666664,32.2,,,,,
2017-10-02 04:30:00,58.06666666666667,43.8,104.66666666666667,46.8,46.8,,,,,,48.6,52.06666666666667,54.06666666666667,84.2,42.93333333333333,32.86666666666667,,,,,
2017-10-02 04:45:00,59.666666666666664,44.0,122.2,44.333333333333336,44.333333333333336,,,,,,53.0,49.333333333333336,144.4,103.46666666666667,33.93333333333333,33.333333333333336,,,,,
2017-10-02 05:00:00,68.86666666666666,44.0,161.46666666666667,40.86666666666667,40.86666666666667,,,,,,57.86666666666667,50.13333333333333,43.13333333333333,149.26666666666668,37.266666666666666,32.6,,,,,
2017-10-02 05:15:00,83.33333333333333,46.2,349.8,36.86666666666667,36.86666666666667,,,,,,63.333333333333336,57.93333333333333,104.13333333333334,172.06666666666666,33.266666666666666,32.93333333333333,,,,,
