Date/Time,1639_O_ELIB,2071_O_NOSD,3555_O_SCLL,3653_O_MARS,3780_O_HZWD,4431_O_WBG,5571_O_BUFF,5624_O_BUFF,6227_O_ELIB,7543_O_MILL,8581_O_SOSD
2016-10-15 21:00:00,3682.333333333334,1576.9333333333334,1074.4,,984.7333333333332,2013.2,867.3333333333335,867.3333333333335,2050.6,3267.866666666667,
2016-10-15 21:15:00,2518.6,1632.533333333333,1134.3333333333333,,1010.2666666666668,1734.0666666666666,853.1333333333333,853.1333333333333,2485.133333333333,3371.8,
2016-10-15 21:30:00,2458.8,1570.2,1265.3333333333333,,1031.2,1851.7333333333331,855.0,855.0,2351.4,2942.266666666667,
2016-10-15 21:45:00,2221.0666666666666,1643.9333333333334,1309.0,,1025.4,1935.6,877.1333333333333,877.1333333333333,2237.6,3412.2,
2016-10-15 22:00:00,2433.6666666666665,1737.8,1504.8,,1066.4,1981.7333333333331,896.4666666666667,896.4666666666667,2067.933333333333,3702.0,
2016-10-15 22:15:00,3781.866666666667,1782.533333333333,1631.0666666666666,,1110.8,1888.6,913.4,913.4,2063.4,3835.333333333334,
2016-10-15 22:30:00,6391.0666666666675,1971.4,1662.6,,1110.2666666666667,1999.0,954.4666666666667,954.4666666666667,2009.9333333333332,3449.4,
2016-10-15 22:45:00,12868.866666666667,2496.4,1597.2666666666669,,1172.2,2008.0,912.8,912.8,2005.7333333333331,3574.666666666666,
2016-10-15 23:00:00,3083.666666666666,2408.5333333333333,1609.533333333333,,1132.1333333333334,2163.6,919.8,919.8,1995.533333333333,3875.333333333334,
2016-10-15 23:15:00,2803.6,2670.866666666667,1655.9333333333334,,1196.9333333333334,1976.333333333333,935.8666666666667,935.8666666666667,1924.333333333333,4472.933333333333,
2016-10-15 23:30:00,5153.066666666667,2157.933333333333,1683.8666666666666,,1183.8,2038.0,939.1333333333333,939.1333333333333,2034.0666666666666,4338.933333333333,
2016-10-15 23:45:00,4716.733333333334,1802.8,1709.0,,1206.6,2098.4666666666667,979.2666666666668,979.2666666666668,2246.4666666666667,3874.666666666666,
2016-10-16 00:00:00,3272.666666666666,1719.0666666666666,1706.6,,1204.0,2007.1333333333332,1014.4,1014.4,2296.2,3509.133333333333,
2016-10-16 00:15:00,2874.4666666666667,1731.6,1646.466666666667,,1203.6666666666667,1746.2666666666669,1050.2,1050.2,2352.933333333333,2755.4,
2016-10-16 00:30:00,2507.266666666667,1759.466666666667,1656.6,,1206.4,1830.7333333333331,1118.2666666666667,1118.2666666666667,2653.733333333333,2737.333333333333,
2016-10-16 00:45:00,2126.933333333333,1742.466666666667,1672.8,,1190.4666666666667,1843.8,1139.9333333333334,1139.9333333333334,3164.866666666667,3039.8,
2016-10-16 01:00:00,1869.8666666666666,1799.6,1717.333333333333,,1233.9333333333334,1876.466666666667,1113.7333333333333,1113.7333333333333,3018.8,3154.733333333333,
2016-10-16 01:15:00,1935.7333333333331,1914.8666666666666,1745.0,,1221.2666666666667,2372.333333333333,1143.3333333333333,1143.3333333333333,3269.2,3216.733333333333,
2016-10-16 01:30:00,1787.666666666667,1962.666666666667,1773.2666666666669,,1239.7333333333333,2948.0,1158.4,1158.4,3275.4666666666667,3135.933333333333,
