Date/Time,7645_O_MEBA_ME,8431_O_GARF,1256_O_SWVL,1141_O_FNVL,6350_O_BLOO,7858_O_RBN,4527_O_MNMP_MN,3772_O_BRFD,7831_O_CHAL,8525_O_OAMT,2459_O_DORM,6955_O_OAMT,1388_O_CASJ_CA,3936_O_ORCB_OR
2024-11-09 01:45:00,,21.333333333333332,26.2,28.733333333333334,,,,12.333333333333334,21.933333333333334,23.466666666666665,10079.0,,,
2024-11-09 02:00:00,,20.266666666666666,25.6,25.866666666666667,,,,11.933333333333334,34.93333333333333,25.6,11067.533333333333,,,
2024-11-09 02:15:00,,23.8,30.533333333333335,25.2,,,,18.0,30.666666666666668,27.0,7140.733333333334,,,
2024-11-09 02:30:00,,21.8,28.2,22.666666666666668,,,,10.733333333333333,23.933333333333334,32.0,8139.8,,,
2024-11-09 02:45:00,,24.0,25.733333333333334,20.866666666666667,,,,10.2,18.866666666666667,34.53333333333333,10231.4,,,
2024-11-09 03:00:00,,22.4,23.133333333333333,21.333333333333332,,,,8.666666666666666,16.266666666666666,30.0,2250.0,,,
2024-11-09 03:15:00,,20.933333333333334,25.0,20.733333333333334,,,,12.133333333333333,12.4,30.066666666666666,8942.066666666668,,,
2024-11-09 03:30:00,,20.466666666666665,26.933333333333334,20.8,,,,18.4,11.6,29.266666666666666,4486.333333333333,,,
2024-11-09 03:45:00,,19.6,28.666666666666668,21.133333333333333,,,,19.6,12.266666666666667,28.866666666666667,11186.133333333333,,,
2024-11-09 04:00:00,,17.666666666666668,26.6,20.733333333333334,,,,8.8,13.866666666666667,27.466666666666665,8121.266666666666,,,
2024-11-09 04:15:00,,17.133333333333333,25.0,22.933333333333334,,,,10.2,11.533333333333333,23.533333333333335,6993.933333333333,,,
2024-11-09 04:30:00,,17.933333333333334,23.4,21.333333333333332,,,,10.866666666666667,10.4,19.733333333333334,9774.8,,,
2024-11-09 04:45:00,,16.2,21.133333333333333,22.266666666666666,,,,13.466666666666667,7.533333333333333,18.533333333333335,14576.533333333333,,,
2024-11-09 05:00:00,,15.666666666666666,19.333333333333332,19.266666666666666,,,,15.266666666666667,7.4,18.133333333333333,13538.666666666666,,,
2024-11-09 05:15:00,,19.866666666666667,17.2,20.4,,,,14.6,7.133333333333334,18.533333333333335,11285.933333333332,,,
2024-11-09 05:30:00,,20.466666666666665,17.466666666666665,19.6,,,,14.6,6.6,22.333333333333332,11691.466666666667,,,
2024-11-09 05:45:00,,20.333333333333332,19.2,19.733333333333334,,,,14.866666666666667,6.0,23.933333333333334,13674.533333333333,,,
2024-11-09 06:00:00,,18.466666666666665,19.466666666666665,18.133333333333333,,,,16.066666666666666,6.133333333333334,24.2,7192.866666666667,,,
2024-11-09 06:15:00,,18.133333333333333,20.066666666666666,18.266666666666666,,,,16.2,6.666666666666667,27.866666666666667,5802.066666666667,,,
2024-11-09 06:30:00,,20.933333333333334,19.266666666666666,19.733333333333334,,,,15.333333333333334,6.266666666666667,27.466666666666665,9081.2,,,
2024-11-09 06:45:00,,22.2,18.266666666666666,20.933333333333334,,,,16.866666666666667,7.266666666666667,27.333333333333332,3879.733333333333,,,
2024-11-09 07:00:00,,27.4,19.6,23.533333333333335,,,,17.466666666666665,6.733333333333333,34.13333333333333,1582.7333333333333,,,
2024-11-09 07:15:00,,23.866666666666667,22.666666666666668,23.333333333333332,,,,19.6,6.133333333333334,35.46666666666667,658.4666666666667,,,
2024-11-09 07:30:00,,26.866666666666667,25.133333333333333,23.266666666666666,,,,34.86666666666667,7.4,36.53333333333333,295.6666666666667,,,
2024-11-09 07:45:00,,23.333333333333332,31.533333333333335,24.266666666666666,,,,40.13333333333333,9.666666666666666,48.13333333333333,103.53333333333333,,,
2024-11-09 08:00:00,,23.2,31.333333333333332,26.4,,,,26.866666666666667,8.8,47.93333333333333,254.66666666666666,,,
2024-11-09 08:15:00,,25.6,34.06666666666667,30.466666666666665,,,,18.533333333333335,6.466666666666667,52.53333333333333,241.6,,,
2024-11-09 08:30:00,,20.733333333333334,29.4,34.53333333333333,,,,40.266666666666666,6.533333333333333,52.46666666666667,117.13333333333334,,,
2024-11-09 08:45:00,,26.2,26.533333333333335,29.933333333333334,,,,42.4,8.4,41.2,287.3333333333333,,,
2024-11-09 09:00:00,,17.2,20.2,24.733333333333334,,,,51.4,14.733333333333333,33.2,410.46666666666664,,,
2024-11-09 09:15:00,,15.133333333333333,13.066666666666666,18.266666666666666,,,,76.06666666666666,8.333333333333334,29.266666666666666,381.8,,,
2024-11-09 09:30:00,,10.6,12.066666666666666,15.933333333333334,,,,64.26666666666667,8.0,29.866666666666667,357.6,,,
2024-11-09 09:45:00,,12.266666666666667,12.933333333333334,15.4,,,,47.93333333333333,9.733333333333333,10.333333333333334,356.6,,,
2024-11-09 10:00:00,,11.066666666666666,12.2,13.466666666666667,,,,52.666666666666664,10.0,10.2,323.73333333333335,,,
2024-11-09 10:15:00,,7.933333333333334,72.66666666666667,13.466666666666667,,,,36.733333333333334,10.333333333333334,10.666666666666666,229.4,,,
2024-11-09 10:30:00,,15.066666666666666,17.133333333333333,14.866666666666667,,,,28.466666666666665,14.933333333333334,10.666666666666666,135.33333333333334,,,
2024-11-09 10:45:00,,15.2,10.333333333333334,12.6,,,,13.733333333333333,13.6,8.2,309.2,,,
2024-11-09 11:00:00,,8.533333333333333,11.733333333333333,13.266666666666667,,,,9.533333333333333,12.733333333333333,9.866666666666667,220.2,,,
2024-11-09 11:15:00,,8.533333333333333,20.0,12.466666666666667,,,,7.733333333333333,11.133333333333333,10.6,97.4,,,
2024-11-09 11:30:00,,9.8,11.4,12.466666666666667,,,,6.133333333333334,10.133333333333333,14.6,253.73333333333332,,,
2024-11-09 11:45:00,,8.4,8.333333333333334,10.4,,,,6.933333333333334,12.533333333333333,14.133333333333333,102.8,,,
2024-11-09 12:00:00,,8.666666666666666,14.733333333333333,11.733333333333333,,,,5.8,14.0,12.933333333333334,98.6,,,
2024-11-09 12:15:00,,11.666666666666666,11.666666666666666,11.933333333333334,,,,6.133333333333334,10.8,9.933333333333334,167.0,,,
2024-11-09 12:30:00,,14.533333333333333,25.0,11.2,,,,17.866666666666667,10.666666666666666,12.533333333333333,247.8,,,
2024-11-09 12:45:00,,11.533333333333333,9.866666666666667,11.4,,,,7.6,15.066666666666666,11.533333333333333,1393.9333333333334,,,
