Date/Time,2648_O_BLOO,7506_O_BLOO,7588_O_WBG,6227_O_ELIB,5165_O_GIBS,2999_O_NOHU,8622_O_ALPK,8972_O_SHADY
2015-09-27 11:30:00,67.46666666666667,,,,78.73333333333333,,,62.53333333333333
2015-09-27 11:45:00,70.06666666666666,,,,84.53333333333333,,,61.333333333333336
2015-09-27 12:00:00,66.06666666666666,,,,64.73333333333333,,,56.333333333333336
2015-09-27 12:15:00,69.66666666666667,,,,60.666666666666664,,,61.13333333333333
2015-09-27 12:30:00,63.53333333333333,,,,60.46666666666667,,,60.46666666666667
2015-09-27 12:45:00,62.93333333333333,,,,60.2,,,56.86666666666667
2015-09-27 13:00:00,67.13333333333334,,,,64.6,,,62.46666666666667
2015-09-27 13:15:00,62.93333333333333,,,,59.06666666666667,,,57.46666666666667
2015-09-27 13:30:00,61.53333333333333,,,,58.6,,,63.266666666666666
2015-09-27 13:45:00,61.0,,,,58.86666666666667,,,56.53333333333333
2015-09-27 14:00:00,61.13333333333333,,,,58.2,,,57.13333333333333
2015-09-27 14:15:00,59.46666666666667,,,,50.93333333333333,,,55.13333333333333
2015-09-27 14:30:00,59.93333333333333,,,,49.0,,,52.53333333333333
2015-09-27 14:45:00,62.13333333333333,,,,53.666666666666664,,,59.06666666666667
2015-09-27 15:00:00,59.46666666666667,,,,59.0,,,59.4
2015-09-27 15:15:00,56.6,,,,57.8,,,51.266666666666666
2015-09-27 15:30:00,71.13333333333334,,,,51.2,,,56.6
2015-09-27 15:45:00,74.33333333333333,,,,50.86666666666667,,,70.4
2015-09-27 16:00:00,101.6,,,,54.0,,,71.8
2015-09-27 16:15:00,90.6,,,,47.93333333333333,,,82.93333333333334
2015-09-27 16:30:00,82.46666666666667,,,,47.4,,,77.0
2015-09-27 16:45:00,83.86666666666666,,,,48.13333333333333,,,76.4
2015-09-27 17:00:00,87.06666666666666,,,,45.06666666666667,,,84.73333333333333
2015-09-27 17:15:00,94.4,,,,53.333333333333336,,,84.6
2015-09-27 17:30:00,94.46666666666667,,,,70.2,,,136.33333333333334
2015-09-27 17:45:00,98.06666666666666,,,,82.93333333333334,,,712.5333333333333
2015-09-27 18:00:00,105.26666666666667,,,,93.8,,,479.7142857142857
2015-09-27 18:15:00,110.6,,,,97.46666666666667,,,110.33333333333333
2015-09-27 18:30:00,123.4,,,,107.93333333333334,,,120.33333333333333
2015-09-27 18:45:00,130.26666666666668,,,,122.2,,,121.66666666666667
2015-09-27 19:00:00,126.33333333333333,,,,138.4,,,120.13333333333334
2015-09-27 19:15:00,131.86666666666667,,,,146.8,,,116.4
2015-09-27 19:30:00,109.53333333333333,,,,152.13333333333333,,,97.73333333333333
2015-09-27 19:45:00,89.8,,,,148.06666666666666,,,84.4
2015-09-27 20:00:00,81.26666666666667,,,,128.6,,,73.2
2015-09-27 20:15:00,71.26666666666667,,,,116.46666666666667,,,73.4
2015-09-27 20:30:00,84.6,,,,108.8,,,74.86666666666666
2015-09-27 20:45:00,81.4,,,,97.13333333333334,,,75.26666666666667
2015-09-27 21:00:00,88.66666666666667,,,,94.33333333333333,,,72.26666666666667
2015-09-27 21:15:00,78.66666666666667,,,,98.4,,,64.86666666666666
2015-09-27 21:30:00,68.73333333333333,,,,96.53333333333333,,,59.333333333333336
2015-09-27 21:45:00,68.26666666666667,,,,99.66666666666667,,,58.06666666666667
2015-09-27 22:00:00,66.53333333333333,,,,93.06666666666666,,,58.2
2015-09-27 22:15:00,68.2,,,,100.33333333333333,,,61.0
2015-09-27 22:30:00,62.266666666666666,,,,103.86666666666666,,,59.266666666666666
2015-09-27 22:45:00,61.4,,,,108.2,,,59.733333333333334
2015-09-27 23:00:00,64.53333333333333,,,,116.4,,,61.666666666666664
2015-09-27 23:15:00,79.26666666666667,,,,142.6,,,66.66666666666667
2015-09-27 23:30:00,73.6,,,,271.0,,,75.13333333333334
2015-09-27 23:45:00,77.86666666666666,,,,202.06666666666666,,,82.33333333333333
2015-09-28 00:00:00,91.6,,,,416.06666666666666,,,79.86666666666666
