Date/Time,2348_O_HILL,7324_O_NSHR,8485_O_FRSP,2759_O_BRHT,6959_O_ELIB,8609_O_DOWN,6582_O_OAKD,2533_O_ALTN,5575_O_ETNA
2018-08-25 18:30:00,,44.13333333333333,1094.8,57.6,24.266666666666666,48.6,,40.333333333333336,
2018-08-25 18:45:00,,39.46666666666667,1182.6666666666667,49.733333333333334,24.533333333333335,56.13333333333333,,66.6,
2018-08-25 19:00:00,,40.93333333333333,1089.9333333333334,49.13333333333333,26.333333333333332,37.46666666666667,,50.53333333333333,
2018-08-25 19:15:00,,48.93333333333333,942.9333333333333,54.266666666666666,28.4,60.4,,46.93333333333333,
2018-08-25 19:30:00,,46.13333333333333,1214.0666666666666,52.53333333333333,29.866666666666667,54.6,,46.333333333333336,
2018-08-25 19:45:00,,42.46666666666667,1094.0666666666666,161.33333333333334,26.933333333333334,39.333333333333336,,45.733333333333334,
2018-08-25 20:00:00,,46.0,1272.3333333333333,48.06666666666667,26.266666666666666,37.666666666666664,,46.733333333333334,
2018-08-25 20:15:00,,40.2,1209.6666666666667,44.53333333333333,27.866666666666667,39.4,,47.46666666666667,
2018-08-25 20:30:00,,39.93333333333333,978.8,49.13333333333333,27.466666666666665,40.06666666666667,,46.333333333333336,
2018-08-25 20:45:00,,37.93333333333333,1132.1333333333334,56.0,30.933333333333334,40.266666666666666,,66.33333333333333,
2018-08-25 21:00:00,,38.733333333333334,923.8,48.6,30.2,42.0,,49.733333333333334,
2018-08-25 21:15:00,,42.53333333333333,876.0666666666667,47.2,30.0,40.4,,45.2,
2018-08-25 21:30:00,,38.6,809.1333333333333,48.6,27.533333333333335,39.2,,48.666666666666664,
2018-08-25 21:45:00,,39.53333333333333,859.4666666666667,50.2,28.4,44.333333333333336,,49.86666666666667,
2018-08-25 22:00:00,,40.8,790.0,51.4,26.4,46.6,,53.06666666666667,
2018-08-25 22:15:00,,41.0,648.1333333333333,49.06666666666667,28.666666666666668,49.13333333333333,,53.0,
2018-08-25 22:30:00,,51.93333333333333,811.6666666666666,48.666666666666664,27.0,47.86666666666667,,50.53333333333333,
2018-08-25 22:45:00,,42.06666666666667,683.0666666666667,47.8,28.266666666666666,48.46666666666667,,49.333333333333336,
2018-08-25 23:00:00,,42.666666666666664,914.2,47.53333333333333,31.733333333333334,46.13333333333333,,49.93333333333333,
2018-08-25 23:15:00,,44.6,685.125,50.333333333333336,34.333333333333336,46.333333333333336,,46.6,
2018-08-25 23:30:00,,42.53333333333333,414.3333333333333,49.93333333333333,32.53333333333333,56.733333333333334,,47.06666666666667,
2018-08-25 23:45:00,,43.0,2010.9166666666667,59.733333333333334,31.4,58.46666666666667,,51.06666666666667,
2018-08-26 00:00:00,,42.53333333333333,2149.733333333333,80.8,31.4,54.06666666666667,,46.86666666666667,
2018-08-26 00:15:00,,40.46666666666667,2212.6,81.93333333333334,35.06666666666667,46.8,,51.13333333333333,
2018-08-26 00:30:00,,39.86666666666667,1998.1333333333334,75.73333333333333,34.86666666666667,44.333333333333336,,48.333333333333336,
2018-08-26 00:45:00,,41.46666666666667,1973.3333333333333,79.6,34.8,44.93333333333333,,50.333333333333336,
2018-08-26 01:00:00,,47.2,2017.9333333333334,67.86666666666666,33.2,45.4,,49.86666666666667,
2018-08-26 01:15:00,,56.733333333333334,1811.2666666666667,63.13333333333333,36.46666666666667,51.4,,51.13333333333333,
2018-08-26 01:30:00,,42.8,1860.0,64.6,33.4,49.6,,51.13333333333333,
2018-08-26 01:45:00,,41.46666666666667,1653.2666666666667,67.33333333333333,35.93333333333333,51.06666666666667,,49.2,
2018-08-26 02:00:00,,41.46666666666667,1505.2666666666667,65.06666666666666,32.93333333333333,48.266666666666666,,49.4,
2018-08-26 02:15:00,,56.266666666666666,1832.4,68.66666666666667,33.06666666666667,47.666666666666664,,50.0,
2018-08-26 02:30:00,,44.8,1713.9333333333334,67.33333333333333,31.733333333333334,48.733333333333334,,51.2,
2018-08-26 02:45:00,,45.6,1817.8,61.2,33.733333333333334,49.06666666666667,,51.2,
2018-08-26 03:00:00,,42.733333333333334,1692.4666666666667,58.46666666666667,33.06666666666667,47.733333333333334,,51.266666666666666,
2018-08-26 03:15:00,,42.46666666666667,1805.7333333333333,66.33333333333333,33.46666666666667,44.8,,53.733333333333334,
2018-08-26 03:30:00,,43.2,1569.4666666666667,70.73333333333333,32.46666666666667,48.266666666666666,,52.53333333333333,
2018-08-26 03:45:00,,46.6,1479.8666666666666,73.53333333333333,33.4,50.733333333333334,,52.8,
2018-08-26 04:00:00,,49.86666666666667,1547.6666666666667,76.86666666666666,31.133333333333333,50.46666666666667,,53.13333333333333,
2018-08-26 04:15:00,,43.733333333333334,1414.6,78.33333333333333,32.86666666666667,47.266666666666666,,55.266666666666666,
2018-08-26 04:30:00,,45.266666666666666,1502.4666666666667,72.46666666666667,31.6,49.8,,50.733333333333334,
2018-08-26 04:45:00,,45.333333333333336,1615.4,70.0,34.333333333333336,46.8,,53.6,
2018-08-26 05:00:00,,43.266666666666666,1607.7333333333333,66.4,31.066666666666666,49.2,,54.8,
2018-08-26 05:15:00,,45.0,1323.7333333333333,65.8,35.0,48.6,,52.666666666666664,
2018-08-26 05:30:00,,55.733333333333334,1131.2,65.66666666666667,31.0,48.0,,50.93333333333333,
2018-08-26 05:45:00,,46.86666666666667,1259.8666666666666,62.733333333333334,33.2,48.266666666666666,,54.13333333333333,
2018-08-26 06:00:00,,41.93333333333333,1214.4,62.4,34.13333333333333,48.53333333333333,,51.93333333333333,
2018-08-26 06:15:00,,51.46666666666667,1105.0666666666666,60.13333333333333,32.8,44.6,,53.93333333333333,
2018-08-26 06:30:00,,47.93333333333333,1037.7333333333333,63.46666666666667,33.53333333333333,44.53333333333333,,53.13333333333333,
2018-08-26 06:45:00,,45.733333333333334,875.5333333333333,57.86666666666667,32.13333333333333,46.266666666666666,,51.13333333333333,
2018-08-26 07:00:00,,42.06666666666667,680.8,57.46666666666667,31.333333333333332,45.13333333333333,,52.733333333333334,
2018-08-26 07:15:00,,44.333333333333336,816.0666666666667,60.2,32.0,44.53333333333333,,53.733333333333334,
2018-08-26 07:30:00,,48.46666666666667,839.0666666666667,61.06666666666667,29.533333333333335,46.6,,57.666666666666664,
2018-08-26 07:45:00,,43.4,837.6,64.66666666666667,30.266666666666666,46.6,,54.733333333333334,
2018-08-26 08:00:00,,42.53333333333333,944.8,70.33333333333333,32.46666666666667,43.266666666666666,,51.666666666666664,
2018-08-26 08:15:00,,44.13333333333333,909.2,74.66666666666667,31.733333333333334,44.4,,54.666666666666664,
2018-08-26 08:30:00,,48.2,559.3333333333334,59.8,30.933333333333334,45.13333333333333,,53.666666666666664,
2018-08-26 08:45:00,,48.666666666666664,375.8,65.93333333333334,34.666666666666664,44.333333333333336,,55.86666666666667,
2018-08-26 09:00:00,,48.6,211.0,67.46666666666667,40.266666666666666,47.2,,92.66666666666667,
2018-08-26 09:15:00,,51.13333333333333,391.3333333333333,62.13333333333333,41.333333333333336,47.333333333333336,,57.13333333333333,
2018-08-26 09:30:00,,50.46666666666667,189.13333333333333,65.2,37.13333333333333,44.53333333333333,,60.53333333333333,
2018-08-26 09:45:00,,47.266666666666666,221.06666666666666,62.93333333333333,38.86666666666667,45.93333333333333,,60.53333333333333,
2018-08-26 10:00:00,,49.6,207.2,65.4,35.733333333333334,50.2,,60.86666666666667,
2018-08-26 10:15:00,,50.266666666666666,333.06666666666666,62.86666666666667,37.93333333333333,48.53333333333333,,60.733333333333334,
2018-08-26 10:30:00,,50.733333333333334,343.6666666666667,68.6,36.666666666666664,48.2,,67.86666666666666,
2018-08-26 10:45:00,,54.4,183.0,70.46666666666667,37.0,49.93333333333333,,67.13333333333334,
2018-08-26 11:00:00,,51.733333333333334,201.4,74.86666666666666,38.333333333333336,50.266666666666666,,75.0,
2018-08-26 11:15:00,,50.6,162.73333333333332,74.86666666666666,38.4,54.666666666666664,,79.73333333333333,
2018-08-26 11:30:00,,54.6,154.2,73.33333333333333,40.0,51.13333333333333,,75.66666666666667,
2018-08-26 11:45:00,,49.53333333333333,147.66666666666666,67.8,38.93333333333333,45.0,,69.66666666666667,
2018-08-26 12:00:00,,48.2,150.6,75.26666666666667,39.733333333333334,48.0,,70.26666666666667,
2018-08-26 12:15:00,,41.0,178.66666666666666,74.33333333333333,39.0,39.86666666666667,,65.66666666666667,
2018-08-26 12:30:00,,39.8,130.93333333333334,74.06666666666666,38.666666666666664,39.13333333333333,,59.46666666666667,
2018-08-26 12:45:00,,35.53333333333333,129.33333333333334,78.13333333333334,33.93333333333333,37.2,,55.0,
2018-08-26 13:00:00,,35.266666666666666,138.93333333333334,70.26666666666667,30.533333333333335,39.0,,56.13333333333333,
2018-08-26 13:15:00,,39.53333333333333,79.86666666666666,116.86666666666666,33.266666666666666,38.4,,56.46666666666667,
2018-08-26 13:30:00,,41.06666666666667,68.66666666666667,69.26666666666667,33.666666666666664,37.6,,58.0,
2018-08-26 13:45:00,,35.8,52.86666666666667,83.73333333333333,30.333333333333332,33.333333333333336,,91.86666666666666,
2018-08-26 14:00:00,,36.666666666666664,103.46666666666667,88.0,29.533333333333335,34.8,,56.666666666666664,
2018-08-26 14:15:00,,37.53333333333333,86.66666666666667,86.13333333333334,27.466666666666665,36.333333333333336,,55.6,
2018-08-26 14:30:00,,37.266666666666666,84.8,76.8,32.0,33.4,,64.33333333333333,
2018-08-26 14:45:00,,36.666666666666664,39.8,70.93333333333334,29.866666666666667,30.733333333333334,,62.8,
2018-08-26 15:00:00,,38.8,78.73333333333333,77.86666666666666,29.4,35.266666666666666,,56.4,
2018-08-26 15:15:00,,40.06666666666667,43.93333333333333,70.26666666666667,28.866666666666667,38.333333333333336,,56.2,
2018-08-26 15:30:00,,44.266666666666666,20.6,65.93333333333334,28.6,37.733333333333334,,53.6,
2018-08-26 15:45:00,,45.93333333333333,31.533333333333335,107.0,28.466666666666665,42.666666666666664,,66.6,
2018-08-26 16:00:00,,45.6,22.666666666666668,80.73333333333333,30.6,42.53333333333333,,65.6,
2018-08-26 16:15:00,,47.2,28.333333333333332,74.2,31.733333333333334,44.266666666666666,,63.333333333333336,
2018-08-26 16:30:00,,49.266666666666666,11.933333333333334,79.26666666666667,31.933333333333334,47.333333333333336,,65.8,
2018-08-26 16:45:00,,51.333333333333336,9.2,75.13333333333334,34.666666666666664,50.333333333333336,,77.6,
2018-08-26 17:00:00,,57.2,8.6,137.73333333333332,34.266666666666666,54.4,,78.0,
2018-08-26 17:15:00,,52.6,5.4,91.33333333333333,38.46666666666667,56.13333333333333,,76.86666666666666,
2018-08-26 17:30:00,,55.2,2.8,78.13333333333334,40.6,52.86666666666667,,90.4,
2018-08-26 17:45:00,,54.93333333333333,1.6666666666666667,90.8,41.333333333333336,56.53333333333333,,76.73333333333333,
2018-08-26 18:00:00,,61.06666666666667,2.533333333333333,80.73333333333333,42.733333333333334,56.8,,75.4,
2018-08-26 18:15:00,,57.86666666666667,1.4666666666666666,95.46666666666667,42.8,58.6,,83.33333333333333,
2018-08-26 18:30:00,,58.666666666666664,2.2666666666666666,85.66666666666667,42.53333333333333,59.8,,79.4,
2018-08-26 18:45:00,,56.733333333333334,0.8666666666666667,80.13333333333334,40.86666666666667,58.333333333333336,,79.6,
2018-08-26 19:00:00,,58.46666666666667,0.2,101.93333333333334,44.266666666666666,59.06666666666667,,80.33333333333333,
2018-08-26 19:15:00,,59.46666666666667,1.1333333333333333,82.53333333333333,47.6,65.66666666666667,,92.6,
2018-08-26 19:30:00,,63.6,2.2666666666666666,78.53333333333333,49.6,71.06666666666666,,113.8,
2018-08-26 19:45:00,,65.2,0.8666666666666667,83.8,52.2,77.53333333333333,,105.93333333333334,
2018-08-26 20:00:00,,74.53333333333333,3.6,89.33333333333333,56.06666666666667,82.2,,120.53333333333333,
2018-08-26 20:15:00,,76.06666666666666,1.4666666666666666,94.6,60.0,80.06666666666666,,110.13333333333334,
2018-08-26 20:30:00,,77.73333333333333,1.8,108.66666666666667,58.6,82.0,,112.4,
2018-08-26 20:45:00,,76.66666666666667,2.933333333333333,99.13333333333334,59.666666666666664,86.53333333333333,,115.26666666666667,
2018-08-26 21:00:00,,80.13333333333334,2.466666666666667,103.8,56.666666666666664,89.53333333333333,,124.73333333333333,
2018-08-26 21:15:00,,82.06666666666666,1.5333333333333334,107.93333333333334,54.13333333333333,87.93333333333334,,120.66666666666667,
2018-08-26 21:30:00,,84.6,2.8666666666666667,107.53333333333333,52.86666666666667,91.53333333333333,,129.53333333333333,
2018-08-26 21:45:00,,83.53333333333333,0.9333333333333333,109.6,53.0,93.73333333333333,,135.06666666666666,
2018-08-26 22:00:00,,85.93333333333334,3.2666666666666666,109.66666666666667,56.06666666666667,95.86666666666666,,148.73333333333332,
2018-08-26 22:15:00,,84.53333333333333,2.2,110.06666666666666,51.266666666666666,101.0,,153.46666666666667,
2018-08-26 22:30:00,,85.53333333333333,3.6,109.93333333333334,50.53333333333333,99.93333333333334,,148.0,
2018-08-26 22:45:00,,83.53333333333333,1.2666666666666666,121.86666666666666,55.8,107.93333333333334,,154.0,
2018-08-26 23:00:00,,81.46666666666667,5.066666666666666,117.66666666666667,56.06666666666667,129.06666666666666,,152.4,
2018-08-26 23:15:00,,74.93333333333334,7.066666666666666,119.66666666666667,55.333333333333336,111.13333333333334,,142.73333333333332,
2018-08-26 23:30:00,,74.13333333333334,6.733333333333333,120.93333333333334,53.4,97.53333333333333,,128.26666666666668,
2018-08-26 23:45:00,,72.13333333333334,2.8,119.33333333333333,50.666666666666664,92.26666666666667,,119.66666666666667,
2018-08-27 00:00:00,,69.66666666666667,2.533333333333333,119.46666666666667,48.2,90.6,,118.2,
2018-08-27 00:15:00,,66.86666666666666,0.9333333333333333,110.26666666666667,52.266666666666666,160.73333333333332,,112.4,
2018-08-27 00:30:00,,63.8,2.3333333333333335,113.93333333333334,51.0,168.73333333333332,,112.86666666666666,
2018-08-27 00:45:00,,86.86666666666666,1.9333333333333333,111.4,62.0,123.46666666666667,,113.06666666666666,
2018-08-27 01:00:00,,78.53333333333333,3.8666666666666667,107.4,54.733333333333334,98.93333333333334,,107.6,
2018-08-27 01:15:00,,80.66666666666667,5.133333333333334,98.13333333333334,56.2,93.33333333333333,,111.86666666666666,
2018-08-27 01:30:00,,81.6,0.6666666666666666,98.26666666666667,56.46666666666667,104.2,,108.86666666666666,
2018-08-27 01:45:00,,74.26666666666667,1.1333333333333333,95.93333333333334,61.06666666666667,103.26666666666667,,112.93333333333334,
2018-08-27 02:00:00,,73.8,7.8,98.0,55.2,96.46666666666667,,118.2,
2018-08-27 02:15:00,,77.4,2.066666666666667,93.73333333333333,63.13333333333333,96.33333333333333,,118.73333333333333,
2018-08-27 02:30:00,,78.26666666666667,2.2,94.6,55.8,94.46666666666667,,122.93333333333334,
2018-08-27 02:45:00,,72.53333333333333,3.7333333333333334,96.93333333333334,61.8,93.2,,126.13333333333334,
2018-08-27 03:00:00,,66.86666666666666,3.066666666666667,116.06666666666666,55.666666666666664,102.2,,131.0,
2018-08-27 03:15:00,,64.93333333333334,4.0,110.2,56.733333333333334,163.33333333333334,,126.93333333333334,
2018-08-27 03:30:00,,61.86666666666667,5.466666666666667,133.2,57.13333333333333,99.6,,122.2,
2018-08-27 03:45:00,,69.6,3.6,124.33333333333333,66.4,92.2,,116.66666666666667,
2018-08-27 04:00:00,,67.86666666666666,7.8,122.86666666666666,58.13333333333333,90.8,,107.66666666666667,
2018-08-27 04:15:00,,65.06666666666666,5.866666666666666,108.8,62.0,85.2,,96.33333333333333,
2018-08-27 04:30:00,,70.6,4.066666666666666,104.2,57.333333333333336,355.4,,91.33333333333333,
2018-08-27 04:45:00,,71.93333333333334,8.333333333333334,96.66666666666667,63.266666666666666,280.6666666666667,,93.13333333333334,
2018-08-27 05:00:00,,73.2,1.7333333333333334,102.73333333333333,52.6,116.6,,89.86666666666666,
2018-08-27 05:15:00,,71.06666666666666,5.933333333333334,115.33333333333333,58.266666666666666,89.6,,88.2,
2018-08-27 05:30:00,,77.4,12.2,117.73333333333333,52.666666666666664,98.93333333333334,,90.6,
2018-08-27 05:45:00,,80.13333333333334,17.266666666666666,135.46666666666667,55.53333333333333,96.06666666666666,,89.2,
2018-08-27 06:00:00,,79.2,19.8,115.6,56.13333333333333,99.2,,94.46666666666667,
2018-08-27 06:15:00,,74.0,6.733333333333333,103.2,65.4,93.53333333333333,,90.8,
2018-08-27 06:30:00,,77.06666666666666,9.6,103.73333333333333,59.8,104.46666666666667,,86.66666666666667,
2018-08-27 06:45:00,,85.4,12.666666666666666,104.73333333333333,68.73333333333333,115.8,,104.86666666666666,
2018-08-27 07:00:00,,94.13333333333334,11.0,113.53333333333333,57.93333333333333,172.46666666666667,,95.86666666666666,
2018-08-27 07:15:00,,81.13333333333334,8.533333333333333,123.6,56.333333333333336,105.46666666666667,,93.26666666666667,
2018-08-27 07:30:00,,79.53333333333333,4.066666666666666,128.6,50.733333333333334,95.86666666666666,,100.2,
2018-08-27 07:45:00,,85.33333333333333,1.1333333333333333,134.2,60.8,89.66666666666667,,161.06666666666666,
2018-08-27 08:00:00,,74.4,3.533333333333333,127.73333333333333,56.6,84.13333333333334,,277.8666666666667,
2018-08-27 08:15:00,,71.46666666666667,3.466666666666667,134.0,60.13333333333333,81.93333333333334,,103.33333333333333,
2018-08-27 08:30:00,,61.46666666666667,5.4,124.2,74.53333333333333,75.46666666666667,,104.86666666666666,
2018-08-27 08:45:00,,85.06666666666666,1.0666666666666667,135.66666666666666,76.2,72.13333333333334,,89.06666666666666,
2018-08-27 09:00:00,,74.06666666666666,2.6666666666666665,155.13333333333333,73.4,70.6,,353.73333333333335,
2018-08-27 09:15:00,,67.33333333333333,0.2,144.26666666666668,57.13333333333333,69.93333333333334,,97.2,
2018-08-27 09:30:00,,66.86666666666666,10.066666666666666,155.13333333333333,49.333333333333336,71.0,,99.06666666666666,
2018-08-27 09:45:00,,62.93333333333333,9.2,169.8,49.8,68.4,,88.0,
2018-08-27 10:00:00,,59.6,25.8,110.66666666666667,48.4,67.2,,87.6,
2018-08-27 10:15:00,,47.666666666666664,22.533333333333335,105.66666666666667,53.93333333333333,62.666666666666664,,73.6,
2018-08-27 10:30:00,,45.0,27.133333333333333,116.33333333333333,54.4,55.666666666666664,,75.26666666666667,
2018-08-27 10:45:00,,45.266666666666666,10.2,104.93333333333334,49.6,39.266666666666666,,93.73333333333333,
2018-08-27 11:00:00,,41.93333333333333,13.733333333333333,89.8,54.666666666666664,40.4,,65.4,
2018-08-27 11:15:00,,43.6,48.13333333333333,79.8,49.06666666666667,37.46666666666667,,70.73333333333333,
2018-08-27 11:30:00,,42.13333333333333,7.733333333333333,88.26666666666667,46.6,35.06666666666667,,69.53333333333333,
2018-08-27 11:45:00,,43.2,17.6,78.73333333333333,45.8,33.666666666666664,,66.66666666666667,
2018-08-27 12:00:00,,42.733333333333334,16.133333333333333,72.93333333333334,42.93333333333333,33.666666666666664,,71.86666666666666,
2018-08-27 12:15:00,,43.46666666666667,6.466666666666667,81.2,41.733333333333334,32.2,,106.06666666666666,
2018-08-27 12:30:00,,47.93333333333333,9.2,68.33333333333333,38.06666666666667,34.13333333333333,,58.93333333333333,
2018-08-27 12:45:00,,49.46666666666667,8.266666666666667,90.06666666666666,34.46666666666667,32.666666666666664,,62.86666666666667,
2018-08-27 13:00:00,,48.2,3.933333333333333,148.33333333333334,35.86666666666667,28.0,,64.8,
2018-08-27 13:15:00,,42.8,6.933333333333334,70.06666666666666,34.8,32.733333333333334,,63.733333333333334,
2018-08-27 13:30:00,,43.2,12.666666666666666,64.06666666666666,34.86666666666667,35.46666666666667,,70.4,
2018-08-27 13:45:00,,39.13333333333333,6.4,73.46666666666667,32.2,25.133333333333333,,57.13333333333333,
2018-08-27 14:00:00,,38.86666666666667,10.133333333333333,67.4,31.133333333333333,21.933333333333334,,50.666666666666664,
2018-08-27 14:15:00,,39.53333333333333,6.066666666666666,118.66666666666667,32.93333333333333,25.2,,55.46666666666667,
2018-08-27 14:30:00,,34.13333333333333,55.266666666666666,98.13333333333334,24.333333333333332,16.933333333333334,,102.0,
2018-08-27 14:45:00,,42.6,39.666666666666664,60.86666666666667,27.866666666666667,20.933333333333334,,73.86666666666666,
2018-08-27 15:00:00,,39.13333333333333,44.333333333333336,89.2,27.533333333333335,22.133333333333333,,78.0,
2018-08-27 15:15:00,,41.733333333333334,46.733333333333334,80.73333333333333,37.266666666666666,18.866666666666667,,106.4,
2018-08-27 15:30:00,,38.666666666666664,43.06666666666667,62.6,25.533333333333335,27.066666666666666,,50.46666666666667,
2018-08-27 15:45:00,,39.8,44.733333333333334,52.0,20.4,28.2,,42.6,
2018-08-27 16:00:00,,37.86666666666667,41.13333333333333,67.13333333333334,21.666666666666668,30.266666666666666,,58.53333333333333,
2018-08-27 16:15:00,,45.6,42.666666666666664,54.06666666666667,19.4,31.2,,51.46666666666667,
2018-08-27 16:30:00,,42.46666666666667,43.0,55.8,21.6,31.666666666666668,,48.666666666666664,
2018-08-27 16:45:00,,39.666666666666664,41.6,55.6,19.133333333333333,36.4,,51.666666666666664,
2018-08-27 17:00:00,,42.0,44.93333333333333,56.53333333333333,21.733333333333334,36.666666666666664,,49.333333333333336,
2018-08-27 17:15:00,,43.13333333333333,45.06666666666667,60.333333333333336,23.2,37.46666666666667,,83.5,
2018-08-27 17:30:00,,45.733333333333334,45.733333333333334,80.93333333333334,23.133333333333333,37.06666666666667,,,
2018-08-27 17:45:00,,42.0,46.8,67.06666666666666,26.466666666666665,36.8,,56.666666666666664,
2018-08-27 18:00:00,,36.46666666666667,46.93333333333333,69.2,31.0,36.333333333333336,,56.4,
2018-08-27 18:15:00,,40.46666666666667,45.333333333333336,94.26666666666667,32.733333333333334,36.46666666666667,,67.86666666666666,
2018-08-27 18:30:00,,36.8,44.06666666666667,61.86666666666667,33.333333333333336,32.53333333333333,,50.13333333333333,
2018-08-27 18:45:00,,36.666666666666664,43.8,69.66666666666667,27.733333333333334,33.266666666666666,,57.6,
2018-08-27 19:00:00,,41.93333333333333,45.0,65.53333333333333,26.4,40.0,,54.266666666666666,
2018-08-27 19:15:00,,40.2,44.4,104.93333333333334,24.933333333333334,39.733333333333334,,74.6,
2018-08-27 19:30:00,,37.733333333333334,53.53333333333333,88.73333333333333,43.4,49.13333333333333,,88.13333333333334,
2018-08-27 19:45:00,,49.0,56.666666666666664,123.86666666666666,43.13333333333333,48.6,,67.06666666666666,
2018-08-27 20:00:00,,55.333333333333336,57.0,77.06666666666666,44.13333333333333,51.2,,60.13333333333333,
2018-08-27 20:15:00,,48.86666666666667,58.266666666666666,64.33333333333333,43.266666666666666,50.0,,64.66666666666667,
2018-08-27 20:30:00,,244.06666666666666,55.333333333333336,73.4,41.06666666666667,49.93333333333333,,67.06666666666666,
2018-08-27 20:45:00,,55.0,54.93333333333333,79.8,43.666666666666664,51.13333333333333,,61.93333333333333,
2018-08-27 21:00:00,,60.86666666666667,55.333333333333336,68.66666666666667,37.53333333333333,47.733333333333334,,64.4,
2018-08-27 21:15:00,,126.73333333333333,54.46666666666667,83.8,33.666666666666664,51.2,,57.8,
2018-08-27 21:30:00,,172.13333333333333,55.6,82.93333333333334,35.86666666666667,49.53333333333333,,61.266666666666666,
2018-08-27 21:45:00,,236.33333333333334,52.666666666666664,80.06666666666666,34.333333333333336,48.266666666666666,,61.0,
2018-08-27 22:00:00,,440.8,54.86666666666667,84.26666666666667,42.53333333333333,50.13333333333333,,61.6,
2018-08-27 22:15:00,,176.73333333333332,57.0,88.26666666666667,38.6,50.2,,65.46666666666667,
2018-08-27 22:30:00,,82.4,56.266666666666666,89.66666666666667,35.333333333333336,51.06666666666667,,59.93333333333333,
2018-08-27 22:45:00,,50.0,56.46666666666667,74.66666666666667,35.4,49.46666666666667,,60.333333333333336,
2018-08-27 23:00:00,,45.8,57.333333333333336,78.0,35.6,52.0,,62.2,
2018-08-27 23:15:00,,50.0,55.666666666666664,96.6,42.733333333333334,49.733333333333334,,60.86666666666667,
2018-08-27 23:30:00,,130.6,56.666666666666664,91.26666666666667,43.733333333333334,52.13333333333333,,61.13333333333333,
2018-08-27 23:45:00,,350.8666666666667,56.86666666666667,80.66666666666667,37.86666666666667,53.2,,64.86666666666666,
2018-08-28 00:00:00,,189.6,57.666666666666664,77.0,35.4,53.266666666666666,,64.46666666666667,
2018-08-28 00:15:00,,156.06666666666666,60.0,79.46666666666667,54.266666666666666,52.4,,61.4,
2018-08-28 00:30:00,,150.4,58.46666666666667,84.06666666666666,36.0,52.13333333333333,,63.333333333333336,
2018-08-28 00:45:00,,211.53333333333333,58.93333333333333,82.13333333333334,34.6,51.4,,63.93333333333333,
2018-08-28 01:00:00,,2698.2,59.2,89.13333333333334,37.86666666666667,53.333333333333336,,63.8,
2018-08-28 01:15:00,,58.333333333333336,59.13333333333333,79.0,35.53333333333333,56.2,,60.8,
2018-08-28 01:30:00,,61.46666666666667,59.2,89.13333333333334,34.733333333333334,53.93333333333333,,65.2,
2018-08-28 01:45:00,,61.46666666666667,61.53333333333333,94.8,33.86666666666667,56.13333333333333,53.8,64.46666666666667,
2018-08-28 02:00:00,,258.6666666666667,61.4,92.53333333333333,35.13333333333333,56.13333333333333,54.53333333333333,67.8,
2018-08-28 02:15:00,,258.26666666666665,64.13333333333334,99.46666666666667,37.46666666666667,57.333333333333336,60.266666666666666,70.26666666666667,
2018-08-28 02:30:00,,91.26666666666667,63.06666666666667,96.06666666666666,37.93333333333333,56.2,63.4,69.93333333333334,
2018-08-28 02:45:00,54.833333333333336,1196.3333333333333,63.06666666666667,88.66666666666667,33.8,60.266666666666666,62.4,69.93333333333334,
2018-08-28 03:00:00,55.266666666666666,1127.9333333333334,64.26666666666667,92.0,39.46666666666667,59.266666666666666,58.8,70.2,
2018-08-28 03:15:00,56.46666666666667,143.66666666666666,63.333333333333336,87.86666666666666,41.2,59.13333333333333,69.93333333333334,69.26666666666667,
2018-08-28 03:30:00,57.8,425.0,65.2,98.86666666666666,38.4,64.26666666666667,60.53333333333333,70.4,
2018-08-28 03:45:00,57.93333333333333,366.53333333333336,63.13333333333333,94.26666666666667,37.666666666666664,64.4,65.06666666666666,72.46666666666667,
2018-08-28 04:00:00,60.733333333333334,196.2,62.46666666666667,90.8,42.46666666666667,75.4,70.6,69.86666666666666,
2018-08-28 04:15:00,77.0,96.73333333333333,62.266666666666666,98.66666666666667,41.733333333333334,66.33333333333333,74.33333333333333,71.66666666666667,
2018-08-28 04:30:00,63.333333333333336,552.4,63.13333333333333,104.13333333333334,39.46666666666667,66.33333333333333,79.8,71.66666666666667,
2018-08-28 04:45:00,67.8,218.4,64.4,96.33333333333333,41.46666666666667,69.13333333333334,82.46666666666667,73.46666666666667,
2018-08-28 05:00:00,74.0,84.2,64.93333333333334,96.93333333333334,44.2,67.73333333333333,87.26666666666667,72.46666666666667,
2018-08-28 05:15:00,78.06666666666666,421.8,64.13333333333334,88.13333333333334,47.266666666666666,94.93333333333334,82.93333333333334,75.86666666666666,
2018-08-28 05:30:00,78.73333333333333,526.2,65.13333333333334,93.26666666666667,47.666666666666664,83.53333333333333,81.2,77.2,
2018-08-28 05:45:00,90.53333333333333,84.13333333333334,71.26666666666667,102.93333333333334,52.06666666666667,81.06666666666666,81.26666666666667,79.13333333333334,
2018-08-28 06:00:00,74.4,119.66666666666667,70.2,99.93333333333334,47.93333333333333,81.4,71.73333333333333,77.93333333333334,
2018-08-28 06:15:00,79.0,93.66666666666667,73.66666666666667,107.2,65.46666666666667,84.46666666666667,79.13333333333334,74.53333333333333,
2018-08-28 06:30:00,81.33333333333333,85.46666666666667,79.26666666666667,103.46666666666667,83.46666666666667,79.73333333333333,79.93333333333334,84.2,
