Date/Time,5624_O_BUFF,8941_O_MTLE,6196_O_MWSH,7543_O_MILL,2281_O_HiPK,2071_O_NOSD,2229_O_BAHT,4576_O_EMSW,2898_O_AVLN,5952_O_EDWD,6809_O_SQHS,8183_O_MILL,6496_O_MTLE,6140_O_FRHL,5708_O_XXXX
2017-06-01 01:30:00,65.66666666666667,38.6,,94.46666666666667,,78.26666666666667,,97.66666666666667,,,65.86666666666666,,,,
2017-06-01 01:45:00,62.4,38.333333333333336,,95.6,,81.2,,95.53333333333333,,,72.66666666666667,,,,
2017-06-01 02:00:00,67.26666666666667,38.4,,110.13333333333334,,86.13333333333334,,84.26666666666667,,,76.2,,,,
2017-06-01 02:15:00,62.0,38.06666666666667,,87.73333333333333,,89.13333333333334,,100.46666666666667,,,76.6,,,,
2017-06-01 02:30:00,65.4,39.0,,81.8,,92.46666666666667,,107.13333333333334,,,77.53333333333333,,,,
2017-06-01 02:45:00,65.86666666666666,38.93333333333333,,86.13333333333334,,86.4,,111.53333333333333,,,78.93333333333334,,,,
2017-06-01 03:00:00,567.8666666666667,38.06666666666667,,101.4,,87.93333333333334,,155.86666666666667,,,78.13333333333334,,,,
2017-06-01 03:15:00,498.1333333333333,42.8,,99.06666666666666,,91.4,,157.66666666666666,,,83.73333333333333,,,,
2017-06-01 03:30:00,120.13333333333334,45.733333333333334,,100.53333333333333,,95.6,,93.73333333333333,,,80.2,,,,
2017-06-01 03:45:00,60.86666666666667,48.2,,101.53333333333333,,100.4,,117.66666666666667,,,78.8,,,,
