Date/Time,4697_O_SQHL,4915_O_BLPK,8017_O_FYWD,6132_O_MONG,8750_O_DOWN,1587_O_MNNF_MN,7543_O_MTLE,4029_O_GTBG,1640_O_SWVL,1056_O_WLKG,7613_O_STCG,5405_O_SQHL,5565_O_CRCK,8194_O_MCRK,1679_O_SQHL
2022-09-17 23:30:00,4228.733333333334,4858.533333333334,4406.8,,,511.46666666666664,5394.8,3942.6666666666665,,3795.733333333333,,4967.466666666666,,,
2022-09-17 23:45:00,4193.4,5152.133333333333,4556.133333333333,,,492.0,5478.8,4211.866666666667,,3771.0,,5429.866666666667,,,
2022-09-18 00:00:00,4090.6666666666665,5263.466666666666,4600.466666666666,,,456.0,5418.666666666667,4355.6,,3857.9333333333334,,5619.4,,,
2022-09-18 00:15:00,4188.2,5066.066666666667,4604.466666666666,,,460.26666666666665,5308.933333333333,4682.333333333333,,3934.4666666666667,,5428.933333333333,,,
2022-09-18 00:30:00,4473.2,4964.266666666666,4643.933333333333,,,473.93333333333334,5334.933333333333,4396.933333333333,,4075.0666666666666,,5760.066666666667,,,
2022-09-18 00:45:00,5049.2,4889.2,4726.266666666666,,,445.8666666666667,5145.933333333333,4174.466666666666,,4449.066666666667,,5956.2,,,
2022-09-18 01:00:00,5467.133333333333,4854.733333333334,4855.266666666666,,,445.53333333333336,5172.8,3859.8,,4567.0,,5969.933333333333,,,
2022-09-18 01:15:00,5373.6,5076.333333333333,4966.266666666666,,,435.93333333333334,5143.533333333334,3756.8,,4494.8,,6109.2,,,
2022-09-18 01:30:00,5415.4,5442.4,4692.933333333333,,,398.1333333333333,5212.2,3591.2,,4598.133333333333,,6232.0,,,
2022-09-18 01:45:00,5337.6,5529.0,4556.133333333333,,,383.53333333333336,5127.6,3436.4666666666667,,4838.333333333333,,6188.866666666667,,,
2022-09-18 02:00:00,5332.733333333334,5324.666666666667,4570.0,,,367.93333333333334,5059.4,3543.4666666666667,,5139.333333333333,,5922.733333333334,,,
2022-09-18 02:15:00,5335.733333333334,5169.533333333334,4503.333333333333,,,393.8,5091.666666666667,3685.3333333333335,,5198.866666666667,,5383.8,,,
2022-09-18 02:30:00,5414.466666666666,5105.333333333333,4448.4,,,432.2,5004.2,3667.733333333333,,5288.066666666667,,5466.133333333333,,,
2022-09-18 02:45:00,5481.933333333333,5012.333333333333,4456.6,,,425.6,5004.533333333334,3509.0666666666666,,5395.466666666666,,5759.933333333333,,,
2022-09-18 03:00:00,5433.933333333333,5173.2,4479.866666666667,,,419.73333333333335,4917.0,3483.733333333333,,5566.4,,6116.466666666666,,,
2022-09-18 03:15:00,5391.533333333334,4970.2,4556.733333333334,,,453.06666666666666,4928.466666666666,3515.266666666667,,5728.133333333333,,6254.533333333334,,,
2022-09-18 03:30:00,5362.0,3866.6,4483.466666666666,,,473.1333333333333,4768.066666666667,3717.4,,5750.933333333333,,6168.866666666667,,,
2022-09-18 03:45:00,5418.666666666667,3557.3333333333335,4434.0,,,501.8,4733.8,3839.9333333333334,,5783.933333333333,,5958.2,,,
2022-09-18 04:00:00,5437.733333333334,3404.0,4442.666666666667,,,525.9333333333333,4806.4,3522.133333333333,,5835.066666666667,,5809.866666666667,,,
2022-09-18 04:15:00,5553.8,3271.133333333333,4486.6,,,558.8,4744.0,3358.8,,5987.733333333334,,5519.333333333333,,,
2022-09-18 04:30:00,5560.6,3301.4666666666667,4470.4,,,584.8666666666667,4773.133333333333,3354.6,,6030.2,,5140.133333333333,,,
