Date/Time,2020_O_CASM_CA,8931_O_WGSQ,8445_O_BRHT,6132_O_MONG,6274_O_GNFD,8750_O_DOWN,7674_O_WMIF,8335_O_CRHT,6784_O_SQHL,1724_O_DSVL,1542_O_WIMD_WI,4431_O_WBG,3930_O_XXXX
2021-08-07 00:30:00,,,3753.133333333333,2301.4,2188.4,874.0,2943.3333333333335,,,2677.2,,,
2021-08-07 00:45:00,,,2862.4666666666667,2268.866666666667,2183.266666666667,918.4,1895.5333333333333,,,2833.266666666667,,,
2021-08-07 01:00:00,,,2877.266666666667,2269.8,2270.266666666667,957.0666666666667,1942.2,,,2941.133333333333,,,
2021-08-07 01:15:00,,,2988.266666666667,2375.4,2256.3333333333335,956.4666666666667,3479.5333333333333,,,2982.3333333333335,,,
2021-08-07 01:30:00,,,2983.2,2409.9333333333334,2332.0,974.6666666666666,4323.133333333333,,,3010.3333333333335,,,
2021-08-07 01:45:00,,,3022.5333333333333,2385.2,2352.133333333333,1022.6666666666666,4070.133333333333,,,3140.266666666667,,,
2021-08-07 02:00:00,,,3234.0,2413.9333333333334,2454.4666666666667,1068.2666666666667,2627.0666666666666,,,3265.866666666667,,,
2021-08-07 02:15:00,,,3246.6666666666665,2370.6,2443.6,1089.8,5984.466666666666,,,3350.133333333333,,,
2021-08-07 02:30:00,,,3423.6666666666665,2393.6666666666665,2585.4666666666667,1141.4666666666667,6334.8,,,3427.133333333333,,,
2021-08-07 02:45:00,,,3453.733333333333,2463.6,2780.8,1209.4,4945.6,,,3471.4,,,
2021-08-07 03:00:00,,,3568.0666666666666,2558.0666666666666,2708.133333333333,1188.4666666666667,4093.2,,,3584.6666666666665,,,
2021-08-07 03:15:00,,,3638.4,2402.3333333333335,3142.9333333333334,1170.2666666666667,3810.3333333333335,,,3763.0,,,
2021-08-07 03:30:00,,,3556.3333333333335,2447.4666666666667,2929.866666666667,1157.6,3725.866666666667,,,3962.133333333333,,,
2021-08-07 03:45:00,,,3605.8,2499.733333333333,3016.2,1122.1333333333334,3968.133333333333,,,3877.6,,,
2021-08-07 04:00:00,,,3729.0,2601.8,3195.733333333333,1110.2666666666667,5365.666666666667,,,4022.9333333333334,,,
2021-08-07 04:15:00,,,3704.866666666667,2950.0666666666666,3274.4666666666667,1098.3333333333333,6216.933333333333,,,4028.0666666666666,,,
2021-08-07 04:30:00,,,3745.6666666666665,2967.4,3503.6,1153.6666666666667,6779.933333333333,,,4236.666666666667,,,
2021-08-07 04:45:00,,,3811.0,2993.5333333333333,3594.3333333333335,1211.4,6437.933333333333,,,4429.6,,,
2021-08-07 05:00:00,,,3824.9333333333334,2645.866666666667,3680.5333333333333,1245.0666666666666,6216.466666666666,,,5135.333333333333,,,
2021-08-07 05:15:00,,,4021.866666666667,2630.8,3780.9333333333334,1352.2,5907.133333333333,,,5015.933333333333,,,
2021-08-07 05:30:00,,,3944.266666666667,2869.0666666666666,3858.3333333333335,1729.6,6075.733333333334,,,4707.4,,,
2021-08-07 05:45:00,,,4192.6,3163.6,3926.9333333333334,1685.6666666666667,6021.666666666667,,,4679.8,,,
2021-08-07 06:00:00,,,3971.9333333333334,2685.6666666666665,4187.466666666666,1512.0666666666666,6208.733333333334,,,5010.333333333333,,,
2021-08-07 06:15:00,,,4134.866666666667,2688.3333333333335,4307.733333333334,1465.9333333333334,5616.466666666666,,,5066.066666666667,,,
2021-08-07 06:30:00,,,3914.4,2625.733333333333,4282.466666666666,1484.5333333333333,4874.333333333333,,,5127.8,,,
2021-08-07 06:45:00,,,3791.266666666667,2809.733333333333,4248.666666666667,1516.5333333333333,4572.733333333334,,,5159.466666666666,,,
