Date/Time,6913_O_MTLE_ME,6442_O_MNMP_MN,4215_O_MEKE,9675_O_SHAD,2925_O_PTBZ,6321_O_DOYL,2024_O_BADN,3328_O_TROY,5406_O_PLHL,2467_O_BAVN,4252_O_HZWD,2443_O_ETNA
2025-09-02 16:45:00,,,,,,358.26666666666700,,,,,,
2025-09-02 17:00:00,,,,,,343.8666666666670,,,,,,
2025-09-02 17:15:00,,,,,,278.8,,,,,,
2025-09-02 17:30:00,,,,,,286.46666666666700,,,,,,
2025-09-02 17:45:00,,,,,,287.26666666666700,,,,,,
2025-09-02 18:00:00,,,,,,293.8,,,,,,
2025-09-02 18:15:00,,,,,,290.8,,,,,,
2025-09-02 18:30:00,,,,,,313.8,,,,,,
2025-09-02 18:45:00,,,,,,314.26666666666700,,,,,,
2025-09-02 19:00:00,,,,,,282.73333333333300,,,,,,
2025-09-02 19:15:00,,,,,,308.2,,,,,,
2025-09-02 19:30:00,,,,,,315.8666666666670,,,,,,
2025-09-02 19:45:00,,,,,,278.4,,,,,,
2025-09-02 20:00:00,,,,,,276.73333333333300,,,,,,
2025-09-02 20:15:00,,,,,,285.6666666666670,,,,,,
2025-09-02 20:30:00,,,,,,300.8,,,,,,
2025-09-02 20:45:00,,,,,,311.93333333333300,,,,,,
2025-09-02 21:00:00,,,,,,328.46666666666700,,,,,,
2025-09-02 21:15:00,,,,,,356.0,,,,,,
2025-09-02 21:30:00,,,,,,365.06666666666700,,,,,,
2025-09-02 21:45:00,,,,,,380.46666666666700,,,,,,
2025-09-02 22:00:00,,,,,,395.93333333333300,,,,,,
2025-09-02 22:15:00,,,,,,417.4,,,,,,
2025-09-02 22:30:00,,,,,,444.2,,,,,,
2025-09-02 22:45:00,,,,,,471.4,,,,,,
2025-09-02 23:00:00,,,,,,495.53333333333300,,,,,,
2025-09-02 23:15:00,,,,,,521.7333333333330,,,,,,
2025-09-02 23:30:00,,,,,,555.1333333333330,,,,,,
2025-09-02 23:45:00,,,,,,567.8666666666670,,,,,,
2025-09-03 00:00:00,,,,,,590.6,,,,,,
2025-09-03 00:15:00,,,,,,631.6666666666670,,,,,,
2025-09-03 00:30:00,,,,,,687.6666666666670,,,,,,
2025-09-03 00:45:00,,,,,,700.9333333333330,,,,,,
2025-09-03 01:00:00,,,,,,763.4,,,,,,
2025-09-03 01:15:00,,,,,,801.1333333333330,,,,,,
2025-09-03 01:30:00,,,,,,799.0666666666670,,,,,,
2025-09-03 01:45:00,,,,,,800.3333333333330,,,,,,
2025-09-03 02:00:00,,,,,,824.1333333333330,,,,,,
2025-09-03 02:15:00,,,,,,836.4666666666670,,,,,,
2025-09-03 02:30:00,,,,,,856.2,,,,,,
2025-09-03 02:45:00,,,,,,821.4666666666670,,,,,,
2025-09-03 03:00:00,,,,,,838.2,,,,,,
2025-09-03 03:15:00,,,,,,828.4666666666670,,,,,,
2025-09-03 03:30:00,,,,,,817.8666666666670,,,,,,
2025-09-03 03:45:00,,,,,,832.6666666666670,,,,,,
2025-09-03 04:00:00,,,,,,844.9333333333330,,,,,,
2025-09-03 04:15:00,,,,,,859.0,,,,,,
2025-09-03 04:30:00,,,,,,854.5333333333330,,,,,,
2025-09-03 04:45:00,,,,,,910.9333333333330,,,,,,
2025-09-03 05:00:00,,,,,,868.1333333333330,,,,,,
2025-09-03 05:15:00,,,,,,876.6,,,,,,
2025-09-03 05:30:00,,,,,,897.2666666666670,,,,,,
2025-09-03 05:45:00,,,,,,879.6666666666670,,,,,,
2025-09-03 06:00:00,,,,,,907.2666666666670,,,,,,
2025-09-03 06:15:00,,,,,,935.0666666666670,,,,,,
2025-09-03 06:30:00,,,,,,931.4,,,,,,
2025-09-03 06:45:00,,,,,,916.8666666666670,,,,,,
2025-09-03 07:00:00,,,,,,969.8,,,,,,
2025-09-03 07:15:00,,,,,,831.2,,,,,,
2025-09-03 07:30:00,,,,,,757.4,,,,,,
2025-09-03 07:45:00,,,,,,687.9333333333330,,,,,,
2025-09-03 08:00:00,,,,,,592.0,,,,,,
2025-09-03 08:15:00,,,,,,599.3333333333330,,,,,,
2025-09-03 08:30:00,,,,,,563.2666666666670,,,,,,
2025-09-03 08:45:00,,,,,,624.8,,,,,,
2025-09-03 09:00:00,,,,,,766.2,,,,,,
2025-09-03 09:15:00,,,,,,807.0,,,,,,
2025-09-03 09:30:00,,,,,,743.8,,,,,,
2025-09-03 09:45:00,,,,,,624.2666666666670,,,,,,
2025-09-03 10:00:00,,,,,,485.0,,,,,,
