Date/Time,7543_O_MILL,5571_O_BUFF,2557_O_SHADY,2661_O_ELOT,1768_O_WLKG,2071_O_NOSD,6582_O_OAKD,2281_O_HiPK,8997_O_XXXX,4530_O_CNTP,1502_O_BLPK,4431_O_WBG,8100_O_PTBZ,4710_O_SQHN,6949_O_CHWK,6561_O_MRSD,8356_O_OHRA,5179_O_SHRP,3555_O_SCLL,8941_O_MTLE,5679_O_BLOO,4387_O_EDWD
2017-11-11 20:15:00,86.0,68.26666666666667,142.0,,61.86666666666667,,106.4,70.26666666666667,14.266666666666667,64.73333333333333,116.33333333333333,46.6,,,78.66666666666667,57.86666666666667,36.6,55.06666666666667,,,63.06666666666667,101.53333333333333
2017-11-11 20:30:00,87.46666666666667,94.8,127.86666666666666,,65.13333333333334,,123.6,73.93333333333334,14.866666666666667,70.2,131.53333333333333,86.66666666666667,,,54.333333333333336,53.13333333333333,39.4,56.0,,,63.6,119.06666666666666
2017-11-11 20:45:00,88.73333333333333,108.73333333333333,112.86666666666666,,69.66666666666667,,114.93333333333334,78.0,15.333333333333334,62.53333333333333,138.73333333333332,102.13333333333334,,,101.2,53.06666666666667,42.666666666666664,56.53333333333333,,,59.6,123.73333333333333
2017-11-11 21:00:00,97.33333333333333,104.6,120.86666666666666,,72.46666666666667,,109.4,84.13333333333334,14.4,74.2,165.6,77.73333333333333,,,69.93333333333334,61.93333333333333,41.0,67.4,,,57.666666666666664,137.33333333333334
2017-11-11 21:15:00,97.86666666666666,329.93333333333334,114.86666666666666,,74.33333333333333,,96.0,95.13333333333334,16.133333333333333,72.46666666666667,204.13333333333333,93.73333333333333,,,65.0,94.6,42.2,76.86666666666666,,,61.06666666666667,160.26666666666668
2017-11-11 21:30:00,98.86666666666666,108.86666666666666,110.06666666666666,,76.73333333333333,,105.66666666666667,102.73333333333333,15.266666666666667,69.8,295.3333333333333,88.73333333333333,,,102.2,141.2,44.6,76.33333333333333,,,60.0,212.8
2017-11-11 21:45:00,106.53333333333333,124.73333333333333,136.06666666666666,,74.53333333333333,,96.8,87.33333333333333,14.933333333333334,68.6,303.26666666666665,104.66666666666667,,,113.06666666666666,114.13333333333334,49.8,72.46666666666667,,,64.0,192.0
2017-11-11 22:00:00,107.73333333333333,146.26666666666668,127.2,,73.73333333333333,,105.8,94.86666666666666,15.066666666666666,64.06666666666666,389.4,111.8,,,105.06666666666666,117.13333333333334,83.53333333333333,69.93333333333334,,,61.93333333333333,181.66666666666666
2017-11-11 22:15:00,109.33333333333333,175.33333333333334,94.86666666666666,,72.33333333333333,,114.8,105.53333333333333,17.4,54.2,364.6,96.06666666666666,,,114.26666666666667,129.6,186.0,70.93333333333334,,,57.53333333333333,181.0
2017-11-11 22:30:00,118.06666666666666,163.2,123.8,,78.86666666666666,,116.86666666666666,112.33333333333333,16.2,47.46666666666667,312.8,139.86666666666667,,,111.53333333333333,115.6,229.26666666666668,74.46666666666667,,,60.733333333333334,165.93333333333334
2017-11-11 22:45:00,117.26666666666667,144.93333333333334,94.0,,83.93333333333334,,126.26666666666667,103.06666666666666,15.133333333333333,49.06666666666667,260.53333333333336,97.6,,,95.86666666666666,149.13333333333333,168.2,79.4,,,68.86666666666666,165.86666666666667
2017-11-11 23:00:00,117.13333333333334,124.33333333333333,116.26666666666667,,75.13333333333334,,134.06666666666666,105.6,16.066666666666666,50.86666666666667,291.06666666666666,112.66666666666667,,,70.66666666666667,164.6,57.266666666666666,85.86666666666666,,,67.13333333333334,177.26666666666668
2017-11-11 23:15:00,150.93333333333334,106.4,109.2,,73.93333333333334,,130.93333333333334,110.6,16.933333333333334,54.46666666666667,296.6,119.33333333333333,,,107.2,354.8,56.06666666666667,74.8,,,65.0,187.2
2017-11-11 23:30:00,170.46666666666667,121.33333333333333,125.0,,76.0,,127.6,116.86666666666666,17.866666666666667,52.93333333333333,230.8,109.2,,,98.46666666666667,522.0666666666667,58.4,74.26666666666667,,,65.53333333333333,192.0
2017-11-11 23:45:00,163.46666666666667,125.0,112.4,,80.53333333333333,,132.93333333333334,126.93333333333334,16.533333333333335,52.0,291.8,102.86666666666666,,,118.93333333333334,228.06666666666666,56.8,70.26666666666667,,,66.2,212.33333333333334
2017-11-12 00:00:00,161.93333333333334,130.33333333333334,104.93333333333334,112.6,81.53333333333333,,124.33333333333333,137.13333333333333,16.8,49.333333333333336,329.6666666666667,110.93333333333334,,,136.66666666666666,117.46666666666667,56.733333333333334,78.93333333333334,,,67.66666666666667,205.66666666666666
2017-11-12 00:15:00,151.26666666666668,119.4,117.93333333333334,138.4,81.93333333333334,,113.46666666666667,143.8,17.8,55.86666666666667,293.26666666666665,105.2,,,75.6,93.53333333333333,57.266666666666666,75.93333333333334,,,69.73333333333333,204.66666666666666
2017-11-12 00:30:00,143.33333333333334,130.66666666666666,138.46666666666667,144.13333333333333,74.8,,124.06666666666666,180.86666666666667,17.4,65.6,222.6,100.33333333333333,,,84.6,90.13333333333334,60.266666666666666,64.2,,,69.33333333333333,164.46666666666667
2017-11-12 00:45:00,132.26666666666668,131.2,118.33333333333333,125.46666666666667,70.0,,126.66666666666667,203.33333333333334,17.333333333333332,62.06666666666667,197.4,93.0,,,101.06666666666666,93.8,66.06666666666666,66.66666666666667,,,73.6,173.46666666666667
2017-11-12 01:00:00,148.46666666666667,120.93333333333334,155.8,271.06666666666666,69.26666666666667,,120.73333333333333,189.53333333333333,17.066666666666666,70.86666666666666,249.13333333333333,106.46666666666667,,,96.73333333333333,82.8,63.6,80.33333333333333,,,66.4,235.8
2017-11-12 01:15:00,150.2,117.0,109.86666666666666,200.33333333333334,71.53333333333333,,130.2,162.13333333333333,18.933333333333334,76.66666666666667,307.73333333333335,108.6,,,90.53333333333333,102.6,62.733333333333334,90.2,,,65.86666666666666,255.0
2017-11-12 01:30:00,168.53333333333333,101.46666666666667,109.73333333333333,197.73333333333332,104.06666666666666,,111.26666666666667,152.8,16.933333333333334,75.26666666666667,306.93333333333334,115.2,,,81.0,105.93333333333334,66.6,115.33333333333333,,,67.33333333333333,305.46666666666664
2017-11-12 01:45:00,153.13333333333333,95.93333333333334,104.86666666666666,166.66666666666666,105.4,,116.13333333333334,149.8,16.8,73.53333333333333,289.53333333333336,108.66666666666667,,,86.73333333333333,92.0,63.6,120.2,,,69.2,359.8
2017-11-12 02:00:00,142.53333333333333,114.8,102.86666666666666,128.33333333333334,102.4,,108.06666666666666,156.93333333333334,17.133333333333333,71.06666666666666,282.06666666666666,101.0,,,92.4,92.6,62.266666666666666,90.66666666666667,,,72.6,320.93333333333334
2017-11-12 02:15:00,124.46666666666667,111.06666666666666,106.73333333333333,98.33333333333333,101.46666666666667,,104.0,164.66666666666666,17.2,86.2,264.06666666666666,99.73333333333333,,,80.0,84.4,63.733333333333334,70.86666666666666,,,79.6,356.1333333333333
2017-11-12 02:30:00,119.13333333333334,103.0,110.8,68.13333333333334,136.86666666666667,,105.06666666666666,149.13333333333333,18.8,74.8,253.46666666666667,97.13333333333334,,,69.66666666666667,79.13333333333334,61.8,63.8,,,66.73333333333333,389.46666666666664
2017-11-12 02:45:00,108.86666666666666,120.46666666666667,123.73333333333333,59.93333333333333,134.73333333333332,,102.66666666666667,138.53333333333333,17.666666666666668,68.66666666666667,223.13333333333333,96.46666666666667,,,64.73333333333333,82.66666666666667,63.4,74.33333333333333,,,68.06666666666666,599.5333333333333
2017-11-12 03:00:00,105.66666666666667,164.4,104.6,77.2,93.0,,103.6,142.46666666666667,17.933333333333334,67.33333333333333,219.26666666666668,96.53333333333333,,,63.6,87.53333333333333,61.6,77.53333333333333,,,66.2,470.8
2017-11-12 03:15:00,105.13333333333334,127.46666666666667,139.13333333333333,81.4,83.53333333333333,,100.13333333333334,135.8,18.733333333333334,60.333333333333336,215.33333333333334,102.0,,,68.06666666666666,89.4,82.53333333333333,75.86666666666666,,,73.6,496.6666666666667
2017-11-12 03:30:00,131.26666666666668,111.33333333333333,108.86666666666666,212.93333333333334,95.0,,102.06666666666666,136.13333333333333,18.933333333333334,64.06666666666666,213.2,103.93333333333334,,,64.66666666666667,87.66666666666667,92.06666666666666,73.2,,,70.33333333333333,615.6
2017-11-12 03:45:00,245.13333333333333,116.66666666666667,129.8,70.53333333333333,95.46666666666667,,97.26666666666667,136.4,18.4,75.53333333333333,194.2,94.46666666666667,,,63.733333333333334,86.0,77.26666666666667,75.06666666666666,,,68.13333333333334,634.4
2017-11-12 04:00:00,203.26666666666668,100.6,112.26666666666667,48.86666666666667,93.26666666666667,,94.53333333333333,151.06666666666666,18.733333333333334,71.6,167.73333333333332,92.46666666666667,,,66.06666666666666,87.66666666666667,86.8,83.46666666666667,,,81.6,546.8666666666667
2017-11-12 04:15:00,188.33333333333334,107.26666666666667,121.33333333333333,26.733333333333334,89.46666666666667,,100.06666666666666,140.33333333333334,18.466666666666665,83.66666666666667,170.86666666666667,91.13333333333334,,,59.86666666666667,86.06666666666666,91.06666666666666,83.4,,,82.86666666666666,421.53333333333336
2017-11-12 04:30:00,140.8,176.6,137.46666666666667,22.933333333333334,79.86666666666666,,103.2,136.33333333333334,18.066666666666666,75.8,150.46666666666667,87.2,,,61.0,81.13333333333334,87.93333333333334,83.93333333333334,,,83.0,417.73333333333335
2017-11-12 04:45:00,112.46666666666667,168.86666666666667,109.93333333333334,14.466666666666667,98.46666666666667,,102.26666666666667,131.93333333333334,19.2,75.46666666666667,137.73333333333332,86.6,,,69.26666666666667,81.13333333333334,75.73333333333333,75.33333333333333,,,79.73333333333333,518.5333333333333
2017-11-12 05:00:00,101.33333333333333,118.33333333333333,112.26666666666667,10.266666666666667,95.0,,97.66666666666667,132.86666666666667,18.8,76.4,150.2,84.2,,,66.06666666666666,82.86666666666666,60.06666666666667,70.6,,,81.06666666666666,590.4
2017-11-12 05:15:00,102.6,110.33333333333333,143.06666666666666,9.8,99.4,,103.93333333333334,132.26666666666668,20.6,77.13333333333334,154.6,84.33333333333333,,,62.13333333333333,84.8,58.2,70.26666666666667,,,80.8,579.0666666666667
2017-11-12 05:30:00,178.93333333333334,102.2,118.0,7.466666666666667,93.93333333333334,,103.6,140.33333333333334,19.133333333333333,76.4,161.8,85.06666666666666,,,67.26666666666667,84.86666666666666,61.86666666666667,81.33333333333333,,,75.73333333333333,546.7333333333333
2017-11-12 05:45:00,115.86666666666666,113.6,128.53333333333333,34.13333333333333,92.66666666666667,,103.2,163.93333333333334,19.066666666666666,69.6,160.46666666666667,81.0,,,66.26666666666667,93.6,67.46666666666667,197.6,,,82.73333333333333,596.6
2017-11-12 06:00:00,93.93333333333334,121.73333333333333,132.26666666666668,33.2,91.0,,104.53333333333333,168.86666666666667,18.466666666666665,68.93333333333334,160.93333333333334,83.4,,,77.6,95.73333333333333,67.73333333333333,130.8,,,82.2,715.3333333333334
2017-11-12 06:15:00,97.26666666666667,139.86666666666667,127.8,26.4,92.0,,107.93333333333334,171.2,17.733333333333334,69.0,161.13333333333333,79.0,,,83.13333333333334,90.26666666666667,64.46666666666667,69.46666666666667,,,78.4,687.3333333333334
2017-11-12 06:30:00,95.86666666666666,140.8,123.4,16.333333333333332,104.06666666666666,,110.13333333333334,175.93333333333334,18.133333333333333,71.0,144.86666666666667,78.73333333333333,,,74.13333333333334,86.2,65.93333333333334,68.06666666666666,,,79.6,680.4666666666667
2017-11-12 06:45:00,99.6,135.93333333333334,118.33333333333333,16.066666666666666,101.66666666666667,,107.26666666666667,202.13333333333333,18.066666666666666,72.06666666666666,140.4,79.53333333333333,,,74.6,84.46666666666667,64.46666666666667,66.8,,,80.13333333333334,656.0
