Date/Time,1955_O_PETE,2071_O_NOSD,2427_O_ELIB,2963_O_LWCV,4431_O_WBG,4645_O_SOSD,5571_O_BUFF,5624_O_BUFF,5938_O_SOSD,6227_O_ELIB,7543_O_MILL,8185_O_SWPK,8581_O_SOSD
2016-08-09 17:45:00,596.1333333333333,,468.13333333333327,,666.4666666666667,375.86666666666673,414.13333333333327,414.13333333333327,413.13333333333327,5989.466666666666,452.73333333333335,766.4666666666667,374.26666666666665
2016-08-09 18:00:00,861.0666666666667,,475.2,,685.2666666666668,380.13333333333327,953.1333333333333,953.1333333333333,449.13333333333327,4059.333333333334,491.9333333333333,793.0,418.9333333333333
2016-08-09 18:15:00,1008.6666666666665,,485.6,,703.8666666666667,392.26666666666665,492.06666666666666,492.06666666666666,464.8,681.3333333333334,541.8,901.7333333333332,432.33333333333326
2016-08-09 18:30:00,1535.7333333333331,,699.0,,789.2,459.86666666666673,519.4,519.4,513.0,466.9333333333333,580.0,1162.6666666666667,499.73333333333335
2016-08-09 18:45:00,1937.333333333333,,607.2,,900.2666666666668,480.0,488.53333333333336,488.53333333333336,519.2,515.2666666666668,757.6666666666665,1224.2666666666667,510.73333333333335
2016-08-09 19:00:00,1882.9333333333332,,687.6,,752.6666666666665,467.13333333333327,631.6666666666666,631.6666666666666,667.2666666666668,585.5333333333333,738.4666666666667,1240.2666666666667,503.4666666666666
2016-08-09 19:15:00,1699.8666666666666,,801.4666666666667,,770.9333333333333,901.8666666666667,772.0666666666667,772.0666666666667,677.6,625.2666666666668,754.6666666666665,1095.2,726.8666666666667
2016-08-09 19:30:00,1842.4,,912.9333333333333,,899.6666666666665,1033.4666666666667,766.8,766.8,988.5333333333333,749.9333333333333,1053.9333333333334,978.2,921.4
2016-08-09 19:45:00,1917.9333333333332,,871.1333333333333,,1014.7333333333332,1026.0,691.4666666666667,691.4666666666667,1261.1333333333334,773.7333333333332,1095.2,782.0,952.2666666666668
2016-08-09 20:00:00,1999.0,,818.8666666666667,,939.0,989.0,692.1333333333333,692.1333333333333,876.1333333333333,724.0,1081.6,810.9333333333333,949.4666666666667
2016-08-09 20:15:00,1828.533333333333,,786.7333333333332,,962.1333333333333,1018.6666666666665,710.3333333333335,710.3333333333335,873.0,707.1333333333333,988.6666666666665,795.8,996.0
2016-08-09 20:30:00,2044.6,,778.2666666666668,,1048.6,1207.2666666666667,740.8666666666667,740.8666666666667,961.6,633.4,946.3333333333335,742.2,1287.2
2016-08-09 20:45:00,2204.333333333333,,654.7333333333332,,1063.5333333333333,996.1333333333333,774.6,774.6,1010.6666666666665,553.8,887.0666666666667,695.0,941.0
2016-08-09 21:00:00,2464.8,,578.1333333333333,,1053.9333333333334,889.7333333333332,793.8,793.8,1062.4,547.2,758.6666666666665,666.9333333333333,889.6
