Date/Time,4514_O_MCCA,8798_O_FRHL,1128_O_HIPK,2610_O_INGM,7783_O_HZWD,5593_O_WLIB,5182_O_DORM,7112_O_FRHL,8637_O_HIPK,8941_O_MTLE,2348_O_HILL,6582_O_OAKD,6312_O_SQHS
2018-09-17 22:30:00,,,,,,,,,,34.4,,106.13333333333334,
2018-09-17 22:45:00,,,,,,,,,,36.8,,106.6,
2018-09-17 23:00:00,,,,,,,,,,39.93333333333333,,115.93333333333334,
2018-09-17 23:15:00,,,,,,,,,,42.6,,99.6,
2018-09-17 23:30:00,,,,,,,,,,45.333333333333336,,83.8,
2018-09-17 23:45:00,,,,,,,,,,49.2,,80.26666666666667,
2018-09-18 00:00:00,,,,,,,,,,53.2,,69.86666666666666,
2018-09-18 00:15:00,,,,,,,,,,56.2,,58.53333333333333,
2018-09-18 00:30:00,,,,,,,,,,67.0,,56.0,
2018-09-18 00:45:00,,,,,,,,,,69.13333333333334,,56.733333333333334,
2018-09-18 01:00:00,,,,,,,,,,72.26666666666667,,59.46666666666667,
2018-09-18 01:15:00,,,,,,,,,,72.13333333333334,,56.93333333333333,
2018-09-18 01:30:00,,,,,,,,,,77.93333333333334,,52.13333333333333,
2018-09-18 01:45:00,,,,,,,,,,81.66666666666667,,55.53333333333333,
2018-09-18 02:00:00,,,,,,,,,,87.46666666666667,,62.333333333333336,
2018-09-18 02:15:00,,,,,,,,,,91.26666666666667,,63.86666666666667,
2018-09-18 02:30:00,,,,,,,,,,87.46666666666667,,69.2,
2018-09-18 02:45:00,,,,,,,,,,85.46666666666667,,72.13333333333334,
2018-09-18 03:00:00,,,,,,,,,,88.53333333333333,,81.2,
2018-09-18 03:15:00,,,,,,,,,,114.6,,83.06666666666666,
2018-09-18 03:30:00,,,,,,,,,,136.6,,89.4,
2018-09-18 03:45:00,,,,,,,,,,326.8,,91.73333333333333,
2018-09-18 04:00:00,,,,,,,,,,203.86666666666667,,92.93333333333334,
2018-09-18 04:15:00,,,,,,,,,,438.06666666666666,,94.73333333333333,
2018-09-18 04:30:00,,,,,,,,,,117.6,,95.06666666666666,
2018-09-18 04:45:00,,,,,,,,,,114.26666666666667,,96.33333333333333,
2018-09-18 05:00:00,,,,,,,,,,102.06666666666666,,94.6,
2018-09-18 05:15:00,,,,,,,,,,105.06666666666666,,97.33333333333333,
2018-09-18 05:30:00,,,,,,,,,,93.4,,94.4,
2018-09-18 05:45:00,,,,,,,,,,96.2,,94.2,
2018-09-18 06:00:00,,,,,,,,,,83.66666666666667,,96.4,
2018-09-18 06:15:00,,,,,,,,,,114.86666666666666,,97.93333333333334,
2018-09-18 06:30:00,,,,,,,,,,98.33333333333333,,96.53333333333333,
2018-09-18 06:45:00,,,,,,,,,,83.26666666666667,,91.86666666666666,
2018-09-18 07:00:00,,,,,,,,,,79.93333333333334,,91.46666666666667,
2018-09-18 07:15:00,,,,,,,,,,74.86666666666666,,86.8,
2018-09-18 07:30:00,,,,,,,,,,70.93333333333334,,83.93333333333334,
2018-09-18 07:45:00,,,,,,,,,,82.4,,78.06666666666666,
2018-09-18 08:00:00,,,,,,,,,,70.53333333333333,,79.0,
2018-09-18 08:15:00,,,,,,,,,,58.13333333333333,,79.6,
2018-09-18 08:30:00,,,,,,,,,,54.733333333333334,,78.06666666666666,
2018-09-18 08:45:00,,,,,,,,,,40.86666666666667,,71.73333333333333,
2018-09-18 09:00:00,,,,,,,,,,57.0,,68.53333333333333,
2018-09-18 09:15:00,,,,,,,,,,47.4,,64.93333333333334,
2018-09-18 09:30:00,,,,,,,,,,138.2,,55.8,
2018-09-18 09:45:00,,,,,,,,,,60.0,,44.266666666666666,
2018-09-18 10:00:00,,,,,,,,,,46.46666666666667,,43.86666666666667,
2018-09-18 10:15:00,,,,,,,,,,47.333333333333336,,42.53333333333333,
2018-09-18 10:30:00,,,,,,,,,,53.93333333333333,,37.46666666666667,
2018-09-18 10:45:00,,,,,,,,,,65.0,,35.333333333333336,
2018-09-18 11:00:00,,,,,,,,,,80.93333333333334,,26.066666666666666,
2018-09-18 11:15:00,,,,,,,,,,68.73333333333333,,32.733333333333334,
2018-09-18 11:30:00,,,,,,,,,,56.4,,30.933333333333334,
2018-09-18 11:45:00,,,,,,,,,,52.266666666666666,,30.866666666666667,
2018-09-18 12:00:00,,,,,,,,,,44.733333333333334,,28.933333333333334,
2018-09-18 12:15:00,,,,,,,,,,48.46666666666667,,27.666666666666668,
2018-09-18 12:30:00,,,,,,129.85714285714286,,,,50.93333333333333,,31.733333333333334,
2018-09-18 12:45:00,,,,,,0.6666666666666666,,,,77.06666666666666,,31.266666666666666,
2018-09-18 13:00:00,,,,,,63.5,,,,52.8,,28.933333333333334,
2018-09-18 13:15:00,,,,,,,,,,53.13333333333333,,32.333333333333336,
2018-09-18 13:30:00,,,,,,,,,,48.4,,30.533333333333335,
2018-09-18 13:45:00,,,,,,,,,,47.46666666666667,,32.333333333333336,
2018-09-18 14:00:00,,,,,,,,,,42.333333333333336,,35.333333333333336,
2018-09-18 14:15:00,,,,,,,,,,31.466666666666665,,34.6,
2018-09-18 14:30:00,,,,,,,,,,40.2,,33.93333333333333,
2018-09-18 14:45:00,,,,,,,,,,34.53333333333333,,34.6,
2018-09-18 15:00:00,,,,,,,,,,39.4,,35.733333333333334,
2018-09-18 15:15:00,,,,,,,,,,13.6,,32.93333333333333,
2018-09-18 15:30:00,,,,,,,,,,26.266666666666666,,36.733333333333334,
2018-09-18 15:45:00,,,,,,,,,,9.4,,33.266666666666666,
2018-09-18 16:00:00,,,,,,,,,,6.866666666666666,,35.4,
2018-09-18 16:15:00,,,,,,,,,,6.733333333333333,,37.4,
2018-09-18 16:30:00,,,,,,,,,,265.06666666666666,,35.6,
2018-09-18 16:45:00,,,,,,,,,,154.46666666666667,,37.86666666666667,
2018-09-18 17:00:00,,,,,,,,,,79.66666666666667,,38.666666666666664,
2018-09-18 17:15:00,,,,,,,,,,77.4,,41.333333333333336,
2018-09-18 17:30:00,,,,,,,,,,59.666666666666664,,41.666666666666664,
2018-09-18 17:45:00,,,,,,,,,,46.266666666666666,,43.0,
2018-09-18 18:00:00,,,,,,,,,,43.93333333333333,,45.0,
2018-09-18 18:15:00,,,,,,,,,,51.13333333333333,,47.46666666666667,
2018-09-18 18:30:00,,,,,,,,,,64.13333333333334,,48.06666666666667,
2018-09-18 18:45:00,,,,,,,,,,76.86666666666666,,57.06666666666667,
2018-09-18 19:00:00,,,,,,,,,,99.8,,60.4,
2018-09-18 19:15:00,,,,,,,,,,100.06666666666666,,72.13333333333334,
2018-09-18 19:30:00,,,,,,,,,,106.93333333333334,,71.06666666666666,
2018-09-18 19:45:00,,,,,,,,,,135.0,,79.33333333333333,
2018-09-18 20:00:00,,,,,,,,,,140.13333333333333,,79.93333333333334,
2018-09-18 20:15:00,,,,,,,,,,139.93333333333334,,72.86666666666666,
2018-09-18 20:30:00,,,,,,,,,,174.73333333333332,,76.86666666666666,
2018-09-18 20:45:00,,,,,,,,,,192.66666666666666,,92.73333333333333,
2018-09-18 21:00:00,,,,,,,,,,198.86666666666667,,99.66666666666667,
2018-09-18 21:15:00,,,,,,,,,,201.4,,133.66666666666666,
2018-09-18 21:30:00,,,,,,,,,,203.46666666666667,,152.66666666666666,
2018-09-18 21:45:00,,,,,,,,,,202.0,,150.6,
2018-09-18 22:00:00,,,,,,,,,,209.0,,203.33333333333334,
2018-09-18 22:15:00,,,,,,,,,,208.8,,170.2,
2018-09-18 22:30:00,,,,,,,,,,211.2,,183.26666666666668,
2018-09-18 22:45:00,,,,,,,,,,218.73333333333332,,274.8,
2018-09-18 23:00:00,,,,,,,,,,221.33333333333334,,200.4,
2018-09-18 23:15:00,,,,,,,,,,231.33333333333334,,197.06666666666666,
2018-09-18 23:30:00,,,,,,,,,,250.06666666666666,,183.86666666666667,
2018-09-18 23:45:00,,,,,,,,,,237.13333333333333,,193.86666666666667,
2018-09-19 00:00:00,,,,,,,,,,175.66666666666666,,195.86666666666667,
2018-09-19 00:15:00,,,,,,,,,,163.2,,235.4,
2018-09-19 00:30:00,,,,,,,,,,177.53333333333333,,261.06666666666666,
2018-09-19 00:45:00,,,,,,,,,,163.13333333333333,,282.2,
2018-09-19 01:00:00,,,,,,,,,,151.93333333333334,,265.1333333333333,
2018-09-19 01:15:00,,,,,,,,,,174.4,,247.0,
2018-09-19 01:30:00,,,,,,,,,,161.0,,275.4,
2018-09-19 01:45:00,,,,,,,,,,142.6,,255.86666666666667,
2018-09-19 02:00:00,,,,,,,,,,150.8,,249.73333333333332,
2018-09-19 02:15:00,,,,,,,,,,177.06666666666666,,263.2,
2018-09-19 02:30:00,,,,,,,,,,173.06666666666666,,280.0,
2018-09-19 02:45:00,,,,,,,,,,156.33333333333334,,328.1333333333333,
2018-09-19 03:00:00,,,,,,,,,,143.4,,347.2,
2018-09-19 03:15:00,,,,,,,,,,159.2,,351.8666666666667,
2018-09-19 03:30:00,,,,,,,,,,136.33333333333334,,360.3333333333333,
