Date/Time,1502_O_BLPK,1639_O_ELIB,2071_O_NOSD,2281_O_HiPK,2319_O_DWNTN,4209_O_LWCV,4363_O_SQHS,4431_O_WBG,4691_O_SWKY,4919_O_HIPK,5309_O_SQHL,5571_O_BUFF,5624_O_BUFF,5679_O_BLOO,6227_O_ELIB,6399_O_GLEN,7543_O_MILL,8284_O_SWPK
2017-01-12 20:45:00,,,2091.733333333333,664.4666666666667,1074.3333333333333,,,,2249.266666666667,,2201.8,6532.0,6532.0,1762.1333333333334,784.2,1672.9333333333334,754.8,1854.2
2017-01-12 21:00:00,,,2008.2666666666669,755.9333333333333,968.5333333333333,,,,1876.6,,2060.6666666666665,6605.266666666666,6605.266666666666,1699.333333333333,845.0666666666667,2932.733333333333,798.3333333333335,2004.0
2017-01-12 21:15:00,,,2651.4666666666667,1040.0,919.0,,,,1857.6,,2003.533333333333,7054.466666666666,7054.466666666666,2410.866666666667,1436.466666666667,3127.0,1362.9333333333334,1876.333333333333
2017-01-12 21:30:00,,,2382.933333333333,1780.8,1028.7333333333333,,,,1593.333333333333,,2830.5333333333333,7048.2,7048.2,3209.133333333333,2056.733333333333,2729.8,1654.533333333333,2347.333333333333
2017-01-12 21:45:00,,,2048.2,2716.8,1413.7333333333331,,,,1688.466666666667,,3177.266666666667,8115.4,8115.4,2402.933333333333,2087.4666666666667,2457.6666666666665,1554.2666666666669,2956.5333333333333
2017-01-12 22:00:00,,,2412.2,2250.2,1019.1333333333333,,,,1715.7333333333331,,2660.733333333333,7921.4,7921.4,2195.5333333333333,1946.2666666666669,2258.133333333333,1661.6,2493.933333333333
2017-01-12 22:15:00,,,2609.0,2203.266666666667,996.0,,,,1897.333333333333,,2448.6,9193.266666666666,9193.266666666666,2134.2,2563.733333333333,1654.333333333333,2180.933333333333,2253.8
2017-01-12 22:30:00,,,2430.266666666667,2622.866666666667,976.8,,,,2160.0666666666666,,2880.8,11213.466666666667,11213.466666666667,2512.333333333333,3811.8,1406.0,2549.333333333333,2691.2
2017-01-12 22:45:00,,,2025.6,3018.6,938.4666666666667,,,,2308.6666666666665,,2675.133333333333,13102.533333333333,13102.533333333333,1933.8666666666666,3603.6,1556.8666666666666,2210.6,2815.4
2017-01-12 23:00:00,,,2134.266666666667,2962.0,853.4,,,,2168.4666666666667,,2070.933333333333,15376.733333333335,15376.733333333335,1629.466666666667,3126.0,1635.9333333333334,1942.0,2264.866666666667
2017-01-12 23:15:00,,,2296.0666666666666,2881.866666666667,932.1333333333333,,,,1959.333333333333,,1871.666666666667,15732.466666666667,15732.466666666667,1889.2,2709.8,1836.2666666666669,2348.6666666666665,1718.666666666667
