Date/Time,1032_O_TRAF,2071_O_NOSD,3422_O_HICK,3514_O_HiPK,3929_O_CFT,4431_O_WBG,4488_O_LEET,5391_O_BLOO,5571_O_BUFF,8185_O_SWPK,8528_O_WEX
2016-01-09 14:30:00,464.26666666666665,,,,332.53333333333336,333.93333333333334,,1431.1333333333334,471.33333333333326,752.1333333333333,
2016-01-09 14:45:00,532.7333333333332,,,,374.4666666666666,348.33333333333326,,1392.333333333333,566.6666666666666,599.9333333333333,
2016-01-09 15:00:00,520.0,,,,360.06666666666666,383.2,,2204.6,638.6,528.0666666666667,
2016-01-09 15:15:00,535.5333333333333,,,,428.2,396.6,,1442.2666666666669,561.3333333333334,517.2666666666668,
2016-01-09 15:30:00,729.5333333333333,,,,400.13333333333327,447.0,,1347.2,535.0666666666667,533.4,
2016-01-09 15:45:00,1149.3333333333333,,,,390.13333333333327,504.4,,1004.4,453.53333333333336,540.8666666666667,
2016-01-09 16:00:00,1706.0,,,,393.4,532.9333333333333,,1945.9333333333332,471.8,587.6666666666666,
2016-01-09 16:15:00,1440.466666666667,,,,540.8,454.4666666666666,,935.8666666666667,796.2,655.4,
2016-01-09 16:30:00,1406.466666666667,,,,595.4666666666667,455.0,,900.8,632.1333333333333,808.5333333333333,
2016-01-09 16:45:00,1414.1333333333334,,,,636.5333333333333,541.8666666666667,,1292.5333333333333,629.8,1183.8666666666666,
2016-01-09 17:00:00,1335.6,,,,714.0,836.0666666666667,,1666.8,607.8,1524.8,
2016-01-09 17:15:00,1393.0,,,,882.1333333333333,856.5333333333333,,1614.6,921.0666666666667,1539.8666666666666,
2016-01-09 17:30:00,1300.1333333333334,,,,1024.8666666666666,1202.0,,1533.2,980.8666666666667,1549.4,
2016-01-09 17:45:00,1261.9333333333334,,,,1006.9333333333333,1560.1333333333334,,1548.666666666667,1235.2,1532.0666666666666,
2016-01-09 18:00:00,1279.9333333333334,,,,1016.4,1744.466666666667,,1405.466666666667,960.9333333333333,1469.2,
2016-01-09 18:15:00,1448.6,,,,841.3333333333335,1896.7333333333331,,1439.466666666667,1232.9333333333334,1374.533333333333,
2016-01-09 18:30:00,1405.8,,,,1215.8,1886.533333333333,,1301.4,1358.6666666666667,1254.1333333333334,
2016-01-09 18:45:00,1488.9333333333334,,,,1189.3333333333333,1947.7333333333331,,1296.4666666666667,1430.666666666667,1258.8,
2016-01-09 19:00:00,2190.866666666667,,,,1204.0,2030.9333333333332,,1304.0666666666666,1526.8666666666666,1266.3333333333333,
2016-01-09 19:15:00,2270.5333333333333,,,,1225.0666666666666,2163.8,,1356.0,1698.6,1312.9333333333334,
2016-01-09 19:30:00,1782.466666666667,,,,1272.5333333333333,2421.733333333333,,1346.0,2512.5333333333333,1345.7333333333333,
2016-01-09 19:45:00,2116.266666666667,,,,1227.8,2591.5333333333333,,1405.533333333333,3073.933333333333,1413.0666666666666,
2016-01-09 20:00:00,2782.933333333333,,,,1244.0666666666666,2725.8,,1558.466666666667,2616.733333333333,1516.9333333333334,
2016-01-09 20:15:00,2722.333333333333,,,,1339.3333333333333,2610.6,,1774.1333333333334,2616.6666666666665,1729.666666666667,
2016-01-09 20:30:00,2914.8,,,,1418.1333333333334,2632.2,,1936.4,2796.133333333333,2368.866666666667,
2016-01-09 20:45:00,2799.866666666667,,,,1538.466666666667,2696.6,,1952.0666666666666,2929.066666666666,2110.333333333333,
2016-01-09 21:00:00,3683.4666666666662,,,,1399.9333333333334,2797.133333333333,,2156.0666666666666,3159.8,1945.2666666666669,
2016-01-09 21:15:00,2612.8,,,,1428.333333333333,2581.0666666666666,,2373.733333333333,3333.866666666667,2229.0666666666666,
2016-01-09 21:30:00,2158.4,,,,1486.6,2236.0,,2182.866666666667,3463.866666666667,2047.8,
2016-01-09 21:45:00,2092.6666666666665,,,,1245.0,1505.533333333333,,1938.1333333333332,3637.333333333334,2003.6,
2016-01-09 22:00:00,1911.2,,,,1148.2666666666667,796.9333333333333,,1733.466666666667,3497.4,1173.5333333333333,
2016-01-09 22:15:00,1292.1333333333334,,,,919.5333333333333,628.2666666666668,,1581.8,3311.666666666666,998.0666666666667,
2016-01-09 22:30:00,1695.7333333333331,,,,849.6,560.8666666666667,,1307.0,2983.8,1326.3333333333333,
2016-01-09 22:45:00,3064.6,,,,962.6666666666665,398.33333333333326,,1710.333333333333,2589.933333333333,1952.8666666666666,
2016-01-09 23:00:00,1076.8666666666666,,,,939.0,332.6,,861.8,2199.6,1913.8666666666666,
2016-01-09 23:15:00,4515.6,,,,755.1333333333333,312.26666666666665,,827.5333333333333,2099.8,1544.0666666666666,
2016-01-09 23:30:00,2245.266666666667,,,,826.0666666666667,347.46666666666664,,823.8666666666667,1739.466666666667,1917.1333333333332,
2016-01-09 23:45:00,2802.333333333333,,,,1099.1333333333334,354.46666666666664,,714.8,1543.6,1797.2,
2016-01-10 00:00:00,1873.1333333333332,,,,837.9333333333333,421.0,,906.6666666666665,1472.8,1579.4,
2016-01-10 00:15:00,14500.066666666668,,,,790.2666666666668,390.6,,1170.3333333333333,1713.2,946.8,
2016-01-10 00:30:00,1392.333333333333,,,,769.1333333333333,423.66666666666674,,1021.8,1836.466666666667,983.6666666666665,
2016-01-10 00:45:00,907.6666666666665,,,,845.4,377.2,,1314.4,2012.0,1287.7333333333333,
