Date/Time,6132_O_MONG,2020_O_CASM_CA,4087_O_OKDL,8676_O_SWVL,8898_O_NBRD,5281_O_EDWD,6994_O_ALPK,7830_O_MERF_ME,5733_O_VARN_VA,2041_O_SWVL,6170_O_MTLE,8750_O_DOWN,6254_O_FXCP,7833_O_VARN_VA,2674_O_FRHL,1094_O_SQHL,2430_O_GRBG,4431_O_WBG
2022-01-12 10:30:00,,2663.9333333333334,948.8,773.8,1109.8,827.1333333333333,919.2,2682.4666666666667,2586.3333333333335,786.8666666666667,748.4666666666667,977.1333333333333,873.5333333333333,2399.8,798.3333333333334,896.6666666666666,1024.2,
2022-01-12 10:45:00,,2628.0666666666666,940.5333333333333,774.0666666666667,928.6666666666666,828.2666666666667,904.3333333333334,2796.4666666666667,2266.5333333333333,800.0,776.2,768.3333333333334,906.8,2296.133333333333,808.8,929.6,3113.9333333333334,
2022-01-12 11:00:00,,2552.866666666667,972.4,806.8666666666667,973.0666666666667,847.0666666666667,915.1428571428571,2814.5333333333333,2013.9333333333334,802.7333333333333,789.9333333333333,958.8666666666667,924.6666666666666,2212.2,814.4666666666667,1130.6,4745.933333333333,
2022-01-12 11:15:00,,2508.133333333333,1083.8,820.3333333333334,1104.0,882.8666666666667,,2681.0666666666666,1765.2666666666667,818.2666666666667,814.6666666666666,807.6,952.0666666666667,1795.2,829.2666666666667,969.2,3066.0666666666666,
2022-01-12 11:30:00,,2649.266666666667,1110.6666666666667,823.9333333333333,1064.4666666666667,861.4,,2799.2,1532.6666666666667,793.1333333333333,823.1333333333333,1978.0,955.2666666666667,1639.2666666666667,843.2,958.4,2827.3333333333335,
2022-01-12 11:45:00,,2731.9333333333334,1056.0666666666666,819.5333333333333,955.8,809.0,,2801.4,1431.4,697.2666666666667,808.1333333333333,997.1333333333333,956.4,1425.6,842.0,921.4,1682.6666666666667,
2022-01-12 12:00:00,,2675.266666666667,1054.3333333333333,806.1333333333333,892.0,867.4666666666667,,2777.0666666666666,1363.7333333333333,743.1333333333333,826.2,1548.0666666666666,971.2,1240.2666666666667,852.0,912.2666666666667,882.0,
2022-01-12 12:15:00,,3180.133333333333,1044.0666666666666,825.9333333333333,898.4,846.8666666666667,,2802.266666666667,1300.0666666666666,794.6666666666666,813.0666666666667,2133.0666666666666,967.6666666666666,1380.4,856.0666666666667,904.0666666666667,659.2,
2022-01-12 12:30:00,,2972.4,1087.2666666666667,813.3333333333334,956.9333333333333,863.4,,2797.4,1194.8,831.8,835.8666666666667,927.2666666666667,955.8,905.0666666666667,864.7333333333333,953.4,720.1333333333333,
2022-01-12 12:45:00,,3517.266666666667,1097.4666666666667,820.3333333333334,1001.2,845.8,,2863.0,701.8666666666667,837.8666666666667,841.0666666666667,900.0,964.0,799.1333333333333,867.0,944.6666666666666,845.2,
2022-01-12 13:00:00,,3566.8,1130.2666666666667,842.0,958.5333333333333,862.8666666666667,,2733.3333333333335,451.4,854.6666666666666,816.0,3115.133333333333,978.6,340.8666666666667,874.0,953.4,748.7333333333333,
2022-01-12 13:15:00,,3841.133333333333,1125.0,846.9333333333333,983.6,889.6,,2770.133333333333,407.53333333333336,868.0666666666667,806.7333333333333,2203.2,964.1333333333333,383.8,871.4,966.7333333333333,2068.266666666667,
2022-01-12 13:30:00,,4303.8,1138.5333333333333,825.9333333333333,955.4666666666667,878.2,,2711.6666666666665,421.26666666666665,845.1333333333333,798.2666666666667,1692.6,957.0666666666667,386.46666666666664,873.3333333333334,963.8,2684.266666666667,
2022-01-12 13:45:00,,4072.4,1150.5333333333333,815.0,993.4666666666667,920.0666666666667,,2686.9333333333334,432.73333333333335,850.2,796.4666666666667,1010.1333333333333,968.2,389.06666666666666,885.8,966.4,6488.6,
2022-01-12 14:00:00,,3966.9333333333334,1144.1333333333334,830.9333333333333,1019.9333333333333,903.2,,2736.4666666666667,410.93333333333334,888.5333333333333,783.4666666666667,1188.0,977.8666666666667,328.73333333333335,869.4666666666667,996.2666666666667,4711.333333333333,
2022-01-12 14:15:00,,4143.8,1160.2,856.0,1120.2666666666667,918.4,,2761.4666666666667,381.4,905.9333333333333,813.2,961.8666666666667,1019.1333333333333,333.6,891.8666666666667,978.9333333333333,5006.133333333333,
2022-01-12 14:30:00,,4181.4,1226.6666666666667,888.3333333333334,1107.4666666666667,913.6,,2787.2,372.6,929.0,835.3333333333334,1372.3333333333333,1033.9333333333334,314.06666666666666,902.9333333333333,1006.4666666666667,8004.2,
2022-01-12 14:45:00,,4452.2,1217.0666666666666,891.3333333333334,1005.8666666666667,952.8,,2933.9333333333334,356.6,936.3333333333334,878.3333333333334,4570.266666666666,1032.3333333333333,321.06666666666666,915.6666666666666,1020.8,6210.466666666666,
2022-01-12 15:00:00,,4697.8,1259.6666666666667,947.2666666666667,1105.4666666666667,997.9333333333333,,2806.4,351.3333333333333,983.5333333333333,838.8666666666667,2351.8,1019.4,310.46666666666664,932.7333333333333,1081.4,4625.266666666666,
