Date/Time,7459_O_SEWI,4431_O_WBG,8185_O_SWPK,5571_O_BUFF,6227_O_ELIB,5624_O_BUFF,8581_O_SOSD,2071_O_NOSD,4465_O_SOHL,4312_O_MCKP
2016-07-02 06:00:00,,,,,,482.6,,59.46666666666667,,
2016-07-02 06:15:00,,,,,,68.13333333333334,,55.733333333333334,,
2016-07-02 06:30:00,,,,,,27.066666666666666,,59.46666666666667,,
2016-07-02 06:45:00,,,,,,35.4,,64.53333333333333,,
2016-07-02 07:00:00,,,,,,27.2,,56.46666666666667,,
2016-07-02 07:15:00,,,,,,59.0,,49.93333333333333,,
2016-07-02 07:30:00,,,,,,32.93333333333333,,44.93333333333333,,
2016-07-02 07:45:00,,,,,,25.6,,52.4,,
2016-07-02 08:00:00,,,,,,25.0,,51.6,,
2016-07-02 08:15:00,,,,,,28.533333333333335,,50.2,,
2016-07-02 08:30:00,,,,,,20.533333333333335,,41.86666666666667,,
2016-07-02 08:45:00,,,,,,19.533333333333335,,36.2,,
2016-07-02 09:00:00,,,,,,15.0,,29.933333333333334,,
2016-07-02 09:15:00,,,,,,12.866666666666667,,17.8,,
2016-07-02 09:30:00,,,,,,14.8,,18.4,,
2016-07-02 09:45:00,,,,,,12.933333333333334,,17.333333333333332,,
2016-07-02 10:00:00,,,,,,11.666666666666666,,18.066666666666666,,
2016-07-02 10:15:00,,,,,,12.666666666666666,,31.333333333333332,,
2016-07-02 10:30:00,,,,,,10.666666666666666,,17.133333333333333,,
2016-07-02 10:45:00,,,,,,11.266666666666667,,13.733333333333333,,
2016-07-02 11:00:00,,,,,,14.066666666666666,,13.6,,
2016-07-02 11:15:00,,,,,,25.2,,13.066666666666666,,
2016-07-02 11:30:00,,,,,,23.866666666666667,,12.4,,
2016-07-02 11:45:00,,,,,,12.933333333333334,,17.4,,
2016-07-02 12:00:00,,,,,,14.466666666666667,,15.6,,
2016-07-02 12:15:00,,,,,,15.0,,14.066666666666666,,
2016-07-02 12:30:00,,,,,,12.066666666666666,,14.4,,
2016-07-02 12:45:00,,,,,,12.533333333333333,,10.933333333333334,,
2016-07-02 13:00:00,,,,,,12.0,,14.066666666666666,,
2016-07-02 13:15:00,,,,,,12.333333333333334,,13.066666666666666,,
2016-07-02 13:30:00,,,,,,12.333333333333334,,12.066666666666666,,
2016-07-02 13:45:00,,,,,,11.133333333333333,,12.266666666666667,,
2016-07-02 14:00:00,,,,,,11.2,,10.466666666666667,,
2016-07-02 14:15:00,,,,,,22.333333333333332,,11.333333333333334,,
2016-07-02 14:30:00,,,,,,20.4,,13.933333333333334,,
2016-07-02 14:45:00,,,,,,14.933333333333334,,14.266666666666667,,
2016-07-02 15:00:00,,,,,,54.13333333333333,,15.933333333333334,,
2016-07-02 15:15:00,,,,,,17.466666666666665,,15.066666666666666,,
2016-07-02 15:30:00,,,,,,13.733333333333333,,11.133333333333333,,
2016-07-02 15:45:00,,,,,,22.333333333333332,,13.666666666666666,,
2016-07-02 16:00:00,,,,,,20.933333333333334,,12.066666666666666,,
2016-07-02 16:15:00,,,,,,97.6,,12.533333333333333,,
2016-07-02 16:30:00,,,,,,82.66666666666667,,13.133333333333333,,
2016-07-02 16:45:00,,,,,,94.86666666666666,,13.4,,
2016-07-02 17:00:00,,,,,,46.4,,16.933333333333334,,
2016-07-02 17:15:00,,,,,,54.86666666666667,,17.533333333333335,,
2016-07-02 17:30:00,,,,,,33.2,,15.2,,
2016-07-02 17:45:00,,,,,,17.333333333333332,,16.333333333333332,,
2016-07-02 18:00:00,,,,,,13.933333333333334,,14.666666666666666,,
2016-07-02 18:15:00,,,,,,16.0,,13.4,,
2016-07-02 18:30:00,,,,,,17.8,,13.666666666666666,,
2016-07-02 18:45:00,,,,,,18.8,,14.466666666666667,,
2016-07-02 19:00:00,,,,,,18.866666666666667,,15.133333333333333,,
2016-07-02 19:15:00,,,,,,22.533333333333335,,25.133333333333333,,
2016-07-02 19:30:00,,,,,,20.533333333333335,,27.066666666666666,,
2016-07-02 19:45:00,,,,,,21.333333333333332,,33.266666666666666,,
2016-07-02 20:00:00,,,,,,20.866666666666667,,28.866666666666667,,
2016-07-02 20:15:00,,,,,,22.666666666666668,,22.733333333333334,,
2016-07-02 20:30:00,,,,,,18.066666666666666,,28.466666666666665,,
2016-07-02 20:45:00,,,,,,24.6,,42.0,,
2016-07-02 21:00:00,,,,,,28.2,,26.133333333333333,,
2016-07-02 21:15:00,,,,,,38.266666666666666,,53.0,,
2016-07-02 21:30:00,,,,,,37.86666666666667,,98.53333333333333,,
2016-07-02 21:45:00,,,,,,40.4,,88.2,,
2016-07-02 22:00:00,,,,,,38.333333333333336,,33.333333333333336,,
2016-07-02 22:15:00,,,,,,30.133333333333333,,35.0,,
2016-07-02 22:30:00,,,,,,37.0,,36.06666666666667,,
2016-07-02 22:45:00,,,,,,38.4,,42.13333333333333,,
2016-07-02 23:00:00,,,,,,40.2,,39.6,,
2016-07-02 23:15:00,,,,,,44.0,,39.666666666666664,,
2016-07-02 23:30:00,,,,,,49.733333333333334,,36.46666666666667,,
2016-07-02 23:45:00,,,,,,62.0,,44.93333333333333,,
2016-07-03 00:00:00,,,,,,53.266666666666666,,49.13333333333333,,
2016-07-03 00:15:00,,,,,,45.666666666666664,,43.06666666666667,,
2016-07-03 00:30:00,,,,,,47.2,,41.93333333333333,,
2016-07-03 00:45:00,,,,,,61.06666666666667,,40.8,,
2016-07-03 01:00:00,,,,,,55.8,,42.6,,
2016-07-03 01:15:00,,,,,,58.93333333333333,,114.33333333333333,,
2016-07-03 01:30:00,,,,,,60.666666666666664,,139.8,,
2016-07-03 01:45:00,,,,,,58.53333333333333,,48.46666666666667,,
2016-07-03 02:00:00,,,,,,56.4,,47.53333333333333,,
2016-07-03 02:15:00,,,,,,58.2,,44.06666666666667,,
2016-07-03 02:30:00,,,,,,59.8,,45.733333333333334,,
2016-07-03 02:45:00,,,,,,55.53333333333333,,46.53333333333333,,
2016-07-03 03:00:00,,,,,,52.06666666666667,,45.4,,
2016-07-03 03:15:00,,,,,,61.8,,47.8,,
2016-07-03 03:30:00,,,,,,70.46666666666667,,47.666666666666664,,
2016-07-03 03:45:00,,,,,,66.06666666666666,,48.86666666666667,,
2016-07-03 04:00:00,,,,,,67.13333333333334,,48.2,,
2016-07-03 04:15:00,,,,,,67.46666666666667,,50.53333333333333,,
2016-07-03 04:30:00,,,,,,59.6,,51.13333333333333,,
2016-07-03 04:45:00,,,,,,69.13333333333334,,48.2,,
2016-07-03 05:00:00,,,,,,55.4,,47.733333333333334,,
2016-07-03 05:15:00,,,,,,62.53333333333333,,47.46666666666667,,
2016-07-03 05:30:00,,,,,,62.0,,47.86666666666667,,
2016-07-03 05:45:00,,,,,,56.2,,49.13333333333333,,
2016-07-03 06:00:00,,,,,,56.8,,50.666666666666664,,
2016-07-03 06:15:00,,,,,,63.4,,52.46666666666667,,
2016-07-03 06:30:00,,,,,,63.266666666666666,,52.53333333333333,,
2016-07-03 06:45:00,,,,,,63.8,,58.86666666666667,,
2016-07-03 07:00:00,,,,,,63.13333333333333,,54.53333333333333,,
2016-07-03 07:15:00,,,,,,60.6,,53.333333333333336,,
2016-07-03 07:30:00,,,,,,76.8,,50.666666666666664,,
2016-07-03 07:45:00,,,,,,72.46666666666667,,55.333333333333336,,
2016-07-03 08:00:00,,,,,,57.46666666666667,,62.46666666666667,,
2016-07-03 08:15:00,,,,,,65.2,,56.46666666666667,,
2016-07-03 08:30:00,,,,,,58.0,,46.93333333333333,,
2016-07-03 08:45:00,,,,,,41.733333333333334,,44.06666666666667,,
2016-07-03 09:00:00,,,,,,33.13333333333333,,41.06666666666667,,
2016-07-03 09:15:00,,,,,,30.4,,37.13333333333333,,
2016-07-03 09:30:00,,,,,,36.333333333333336,,33.46666666666667,,
2016-07-03 09:45:00,,,,,,31.333333333333332,,31.133333333333333,,
2016-07-03 10:00:00,,,,,,37.666666666666664,,28.866666666666667,,
2016-07-03 10:15:00,,,,,,30.133333333333333,,28.0,,
2016-07-03 10:30:00,,,,,,29.666666666666668,,28.333333333333332,,
2016-07-03 10:45:00,,,,,,28.333333333333332,,27.0,,
2016-07-03 11:00:00,,,,,,26.466666666666665,,26.066666666666666,,
2016-07-03 11:15:00,,,,,,23.933333333333334,,22.733333333333334,,
2016-07-03 11:30:00,,,,,,23.866666666666667,,22.2,,
2016-07-03 11:45:00,,,,,,22.333333333333332,,21.533333333333335,,
2016-07-03 12:00:00,,,,,,21.666666666666668,,19.8,,
2016-07-03 12:15:00,,,,,,20.8,,20.466666666666665,,
2016-07-03 12:30:00,,,,,,23.933333333333334,,21.4,,
2016-07-03 12:45:00,,,,,,21.333333333333332,,20.666666666666668,,
2016-07-03 13:00:00,,,,,,21.066666666666666,,18.6,,
2016-07-03 13:15:00,,,,,,18.4,,17.0,,
2016-07-03 13:30:00,,,,,,18.866666666666667,,16.933333333333334,,
2016-07-03 13:45:00,,,,,,18.8,,16.666666666666668,,
2016-07-03 14:00:00,,,,,,17.933333333333334,,16.0,,
2016-07-03 14:15:00,,,,,,19.4,,17.0,,
2016-07-03 14:30:00,,,,,,19.333333333333332,,16.533333333333335,,
2016-07-03 14:45:00,44.5,,,,,21.466666666666665,,16.266666666666666,,
2016-07-03 15:00:00,34.93333333333333,,,,,25.066666666666666,,19.266666666666666,,
2016-07-03 15:15:00,16.066666666666666,,,,,19.4,,18.133333333333333,,
2016-07-03 15:30:00,14.733333333333333,,,,,21.8,,18.0,,
2016-07-03 15:45:00,14.666666666666666,,,,,19.333333333333332,,19.2,,
2016-07-03 16:00:00,15.8,,,,,79.86666666666666,,18.8,,
2016-07-03 16:15:00,15.733333333333333,,,,,39.13333333333333,,19.266666666666666,,
2016-07-03 16:30:00,16.733333333333334,,,,,32.06666666666667,,18.4,,
2016-07-03 16:45:00,18.066666666666666,,,,,28.733333333333334,,18.266666666666666,,
2016-07-03 17:00:00,21.266666666666666,,,,,26.866666666666667,,19.2,,
2016-07-03 17:15:00,18.533333333333335,,,,,26.8,,20.533333333333335,,
2016-07-03 17:30:00,17.8,,,,,133.93333333333334,,21.4,,
2016-07-03 17:45:00,18.133333333333333,,,,,60.53333333333333,,19.466666666666665,,
2016-07-03 18:00:00,18.533333333333335,,,,,48.53333333333333,,22.133333333333333,,
2016-07-03 18:15:00,18.0,,,,,45.266666666666666,,23.466666666666665,,
2016-07-03 18:30:00,16.933333333333334,,,,,32.8,,22.333333333333332,,
2016-07-03 18:45:00,19.133333333333333,,,,,31.133333333333333,,22.4,,
2016-07-03 19:00:00,19.4,,,,36.42857142857143,27.2,,29.466666666666665,,
2016-07-03 19:15:00,22.0,,,,30.2,33.875,,23.333333333333332,,
2016-07-03 19:30:00,23.266666666666666,,,,25.933333333333334,,,24.333333333333332,,
2016-07-03 19:45:00,20.0,,,37.0,29.0,37.0,,27.733333333333334,,
