Date/Time,1903_O_SWVL,2197_O_CLE,2330_O_nan,3422_O_HICK,4431_O_WBG,5165_O_GIBS,5571_O_BUFF,6227_O_ELIB,7204_O_AVNW,8185_O_SWPK,8755_O_MTLE,8972_O_SHADY
2016-05-28 08:15:00,,1622.8666666666666,,,,,796.0666666666667,2022.8666666666666,,,,1909.2666666666669
2016-05-28 08:30:00,,1605.7333333333331,,,,,788.2666666666668,1663.6,,,,1768.4
2016-05-28 08:45:00,,1725.666666666667,,,,,685.3333333333334,1418.533333333333,,,,1523.333333333333
2016-05-28 09:00:00,,2685.4,,,,,823.8666666666667,1304.9333333333334,,,,1442.466666666667
2016-05-28 09:15:00,,1460.666666666667,,,,,982.8666666666667,1252.8666666666666,,,,1428.8
2016-05-28 09:30:00,,1455.466666666667,,,,,940.6666666666665,1208.0,,,,1420.9333333333334
2016-05-28 09:45:00,,1325.0,,,,,889.2,1192.0,,,,1344.1333333333334
2016-05-28 10:00:00,,1331.3333333333333,,,,,839.1333333333333,1173.8,,,,1202.5333333333333
2016-05-28 10:15:00,,1345.0666666666666,,,,,823.4,1126.5333333333333,,,,1234.2666666666667
2016-05-28 10:30:00,,1334.3333333333333,,,,,818.8,1050.7333333333333,,,,1090.8666666666666
2016-05-28 10:45:00,,1222.3333333333333,,,,,776.4666666666667,1030.6,,,,971.1333333333333
2016-05-28 11:00:00,,1128.3333333333333,,,,,874.4666666666667,998.5333333333333,,,,904.6
2016-05-28 11:15:00,,1081.2,,,,,765.4,954.6,,,,950.1333333333333
2016-05-28 11:30:00,,1085.6,,,,,754.4666666666667,935.6666666666665,,,,952.6666666666665
2016-05-28 11:45:00,,1062.8,,,,,768.9333333333333,921.2,,,,953.2666666666668
2016-05-28 12:00:00,,965.2666666666668,,,,,751.1333333333333,905.0,,,,930.8
2016-05-28 12:15:00,,897.3333333333335,,,,,692.3333333333335,917.4666666666667,,,,884.7333333333332
2016-05-28 12:30:00,,821.1333333333333,,,,,673.4,836.1333333333333,,,,912.2
2016-05-28 12:45:00,,733.6,,,,,686.7333333333332,817.1333333333333,,,,885.2
2016-05-28 13:00:00,,700.2,,,,,729.5333333333333,747.6666666666665,,,,906.1333333333333
2016-05-28 13:15:00,,710.6666666666665,,,,,780.6666666666665,803.6,,,,828.3333333333335
2016-05-28 13:30:00,,590.0666666666667,,,,,1071.0666666666666,731.4666666666667,,,,797.0666666666667
2016-05-28 13:45:00,,591.8,,,,,673.0,678.4,,,,781.2666666666668
2016-05-28 14:00:00,,576.0666666666667,,,,,641.9333333333333,689.8,,,,809.2
2016-05-28 14:15:00,,546.4,,,,,643.3333333333334,590.8,,,,743.6666666666665
2016-05-28 14:30:00,,543.6,,,,,705.8666666666667,607.8666666666667,,,,682.8
2016-05-28 14:45:00,,568.5333333333333,,,,,722.4666666666667,589.2666666666668,,,,666.3333333333334
2016-05-28 15:00:00,1207.0,633.0,,,,,851.6,576.4,,,,635.7333333333332
2016-05-28 15:15:00,,683.4666666666667,,,,,714.2,549.4666666666667,,,,647.7333333333332
2016-05-28 15:30:00,,740.8,,,,,720.7333333333332,536.1333333333333,,,,629.0
2016-05-28 15:45:00,,821.8666666666667,,,,,731.8,570.1333333333333,,,,627.2
2016-05-28 16:00:00,681.0,1119.4,,,,,813.3333333333335,573.0666666666667,,,,635.0
2016-05-28 16:15:00,,1794.9333333333334,,,,,745.8666666666667,576.9333333333333,,,,618.3333333333334
2016-05-28 16:30:00,,888.6666666666665,,,,,877.7333333333332,586.5333333333333,,,,601.8666666666667
2016-05-28 16:45:00,,1173.7333333333333,,,,,794.2666666666668,563.6,,,,581.8
2016-05-28 17:00:00,378.0,990.6,,,,,770.4,603.6,,,,566.6
2016-05-28 17:15:00,,967.0666666666667,,,,,920.3333333333335,559.6,,,,567.1333333333333
2016-05-28 17:30:00,,1252.6,,,,,818.4666666666667,560.9333333333333,,,,632.0
2016-05-28 17:45:00,,865.0666666666667,,,,,869.9333333333333,591.6666666666666,,,,660.8
2016-05-28 18:00:00,261.0,980.8,,,,,846.6,619.0666666666667,,,,680.3333333333334
2016-05-28 18:15:00,,1057.5333333333333,,,,,799.6,633.2666666666668,,,,669.4
2016-05-28 18:30:00,,1243.9333333333334,,,,,797.8,609.0,,,,658.4666666666667
2016-05-28 18:45:00,,1210.3333333333333,,,,,816.6666666666665,656.8,,,,636.8
2016-05-28 19:00:00,704.0,1282.6666666666667,,,,,852.0,649.3333333333334,,,,628.6
2016-05-28 19:15:00,,1378.9333333333334,,,,,901.4,614.8666666666667,,,,610.5333333333333
2016-05-28 19:30:00,,1376.8666666666666,,,,,937.8666666666667,656.6666666666666,,,,691.0666666666667
2016-05-28 19:45:00,,1459.2666666666669,,,,,1112.2666666666667,796.8,,,,858.6666666666665
2016-05-28 20:00:00,913.0,1561.666666666667,,,,,1162.5333333333333,890.8666666666667,,,,962.2
2016-05-28 20:15:00,,1962.533333333333,,,2699.0,,1319.1333333333334,905.7333333333332,,,,912.3333333333335
2016-05-28 20:30:00,,2819.0,,,2311.133333333333,,1402.7333333333331,954.2666666666668,,,,873.4
2016-05-28 20:45:00,,2399.733333333333,,,2492.0,,1415.0,1073.4666666666667,,,,874.4
