Date/Time,6227_O_ELIB,1282_O_BCVW,1404_O_TROY,1639_O_ELIB,5679_O_BLOO,2071_O_NOSD,5624_O_BUFF,1502_O_BLPK,8941_O_MTLE,5008_O_HWD,4576_O_EMSW,6809_O_SQHS,8183_O_MILL,5571_O_BUFF,4431_O_WBG,6582_O_OAKD,4386_O_MTLE,7543_O_MILL
2017-05-16 09:30:00,129.33333333333334,43.93333333333333,117.66666666666667,99.93333333333334,102.2,,,,281.6,,153.46666666666667,197.33333333333334,103.26666666666667,,,,94.07692307692308,134.93333333333334
2017-05-16 09:45:00,143.4,41.733333333333334,97.8,78.26666666666667,107.0,,,,242.86666666666667,,125.73333333333333,168.6,106.26666666666667,,,,110.13333333333334,131.73333333333332
2017-05-16 10:00:00,104.53333333333333,41.53333333333333,91.8,70.93333333333334,83.0,,,,295.6666666666667,,120.26666666666667,152.8,86.66666666666667,,,,109.73333333333333,110.6
2017-05-16 10:15:00,89.2,40.333333333333336,76.26666666666667,69.4,67.33333333333333,,,,307.46666666666664,,120.6,92.86666666666666,81.2,,,,64.13333333333334,91.53333333333333
2017-05-16 10:30:00,98.33333333333333,40.46666666666667,65.4,56.86666666666667,67.93333333333334,,,,205.8,,138.33333333333334,63.266666666666666,72.26666666666667,,,,42.0,81.66666666666667
2017-05-16 10:45:00,71.13333333333334,38.8,49.6,47.266666666666666,57.06666666666667,,,,47.4,,119.46666666666667,51.4,64.33333333333333,,,,40.46666666666667,63.666666666666664
2017-05-16 11:00:00,55.6,39.2,43.266666666666666,41.6,49.8,,,,50.4,,96.86666666666666,47.06666666666667,53.2,,,,48.4,49.86666666666667
2017-05-16 11:15:00,52.06666666666667,38.46666666666667,45.333333333333336,36.53333333333333,72.13333333333334,,,,70.46666666666667,48.0,96.33333333333333,45.46666666666667,48.8,,,,54.8,47.266666666666666
2017-05-16 11:30:00,53.0,38.93333333333333,39.0,38.86666666666667,50.53333333333333,,,,96.33333333333333,48.4,73.86666666666666,44.733333333333334,49.0,,,,33.8,38.93333333333333
2017-05-16 11:45:00,53.93333333333333,39.93333333333333,37.06666666666667,37.266666666666666,75.66666666666667,,,,74.33333333333333,44.46666666666667,54.8,48.46666666666667,48.266666666666666,,,,35.93333333333333,38.46666666666667
