Date/Time,6582_O_OAKD,1712_O_SQHS,1502_O_BLPK,1441_O_CARN,4530_O_CNTP,4431_O_WBG,5624_O_BUFF,8941_O_MTLE,3037_O_BLPK,2071_O_NOSD,5679_O_BLOO,7075_O_BLOO
2018-02-16 21:30:00,,,53.733333333333334,,26.333333333333332,,47.8,105.78571428571429,46.46666666666667,41.46666666666667,41.46666666666667,
2018-02-16 21:45:00,,,51.8,,28.266666666666666,,58.46666666666667,92.22222222222223,47.266666666666666,42.46666666666667,43.666666666666664,
2018-02-16 22:00:00,,,50.2,,28.333333333333332,,56.8,,44.6,42.0,40.86666666666667,
2018-02-16 22:15:00,,,47.46666666666667,,26.866666666666667,,54.06666666666667,,44.46666666666667,41.8,38.733333333333334,
2018-02-16 22:30:00,,,49.8,,27.733333333333334,,49.93333333333333,57.22222222222222,45.333333333333336,43.0,39.8,
2018-02-16 22:45:00,,,48.666666666666664,,26.866666666666667,,51.333333333333336,49.266666666666666,46.13333333333333,43.0,40.93333333333333,
2018-02-16 23:00:00,,,46.266666666666666,,26.733333333333334,,48.93333333333333,,53.2,41.333333333333336,39.53333333333333,
2018-02-16 23:15:00,,,47.6,,24.0,,49.4,49.0,54.333333333333336,42.8,37.53333333333333,
2018-02-16 23:30:00,,,43.86666666666667,,25.333333333333332,,50.8,43.2,43.46666666666667,39.53333333333333,39.53333333333333,
2018-02-16 23:45:00,,,44.0,,24.8,,46.666666666666664,42.75,45.4,41.4,38.733333333333334,
2018-02-17 00:00:00,,,43.06666666666667,,24.2,,44.733333333333334,,51.0,44.06666666666667,38.266666666666666,
2018-02-17 00:15:00,,,44.93333333333333,,23.266666666666666,,47.46666666666667,,40.266666666666666,45.13333333333333,38.733333333333334,
2018-02-17 00:30:00,,,41.333333333333336,,25.866666666666667,,47.0,55.92857142857143,38.86666666666667,45.266666666666666,39.46666666666667,
2018-02-17 00:45:00,,,42.13333333333333,,24.0,,46.06666666666667,49.0,35.46666666666667,42.333333333333336,40.2,
2018-02-17 01:00:00,,,42.2,,25.533333333333335,,45.06666666666667,,38.8,41.06666666666667,36.666666666666664,
2018-02-17 01:15:00,,,42.8,,25.0,,44.46666666666667,,36.733333333333334,41.06666666666667,34.6,
2018-02-17 01:30:00,,,41.666666666666664,,25.0,,41.53333333333333,37.44444444444444,37.333333333333336,39.86666666666667,37.733333333333334,
2018-02-17 01:45:00,,,52.6,,26.2,,41.2,40.2,36.733333333333334,38.266666666666666,34.86666666666667,
2018-02-17 02:00:00,,,41.8,,26.8,,43.266666666666666,37.0,35.8,39.93333333333333,33.6,
2018-02-17 02:15:00,,,39.733333333333334,,24.733333333333334,,43.93333333333333,,39.0,39.0,32.333333333333336,
2018-02-17 02:30:00,,,36.6,,23.933333333333334,,41.4,,35.86666666666667,39.0,32.86666666666667,
2018-02-17 02:45:00,,,37.4,,25.866666666666667,,40.733333333333334,34.76923076923077,35.4,38.53333333333333,36.46666666666667,
2018-02-17 03:00:00,,,44.666666666666664,,28.8,,42.0,34.4,42.53333333333333,37.333333333333336,34.93333333333333,
2018-02-17 03:15:00,,,41.06666666666667,,27.8,,42.333333333333336,,43.46666666666667,41.06666666666667,36.2,
2018-02-17 03:30:00,,,39.2,,28.0,,44.46666666666667,,39.733333333333334,42.53333333333333,34.46666666666667,
2018-02-17 03:45:00,,,40.333333333333336,,27.2,,52.2,31.333333333333332,39.333333333333336,39.46666666666667,35.53333333333333,
2018-02-17 04:00:00,,,43.6,,25.4,,49.06666666666667,29.866666666666667,39.53333333333333,41.8,34.2,
