Date/Time,5260_O_USCL,5078_O_JNTP,6704_O_PERN,5870_O_ETNA,6170_O_OAKM,5284_O_MTLE,2711_O_MAAC,3446_O_OHBE,6530_O_CASC,2508_O_DOWN,4431_O_WBG,5571_O_BUFF,5624_O_BUFF,4351_O_DORM,7867_O_STDT
2020-09-14 22:00:00,470.3333333333333,512.9333333333333,668.8666666666667,595.8666666666667,584.4666666666667,538.1333333333333,113.66666666666667,408.4,16822.066666666666,422.8666666666667,565.9333333333333,493.1333333333333,493.1333333333333,474.1333333333333,505.4
2020-09-14 22:15:00,462.73333333333335,501.73333333333335,853.0,549.8,586.0,519.0666666666667,126.0,441.73333333333335,14620.6,484.1333333333333,559.2,509.6666666666667,509.6666666666667,489.1333333333333,472.26666666666665
2020-09-14 22:30:00,429.6666666666667,509.73333333333335,737.4666666666667,558.8,516.1333333333333,471.4,131.93333333333334,497.73333333333335,12692.933333333332,409.06666666666666,577.4666666666667,517.6666666666666,517.6666666666666,471.53333333333336,455.46666666666664
2020-09-14 22:45:00,405.73333333333335,497.2,549.5333333333333,467.4,473.6666666666667,447.93333333333334,131.86666666666667,497.06666666666666,21278.4,321.0,542.2666666666667,527.2666666666667,527.2666666666667,421.73333333333335,426.6666666666667
2020-09-14 23:00:00,359.73333333333335,462.0,455.8666666666667,417.8,442.73333333333335,416.6666666666667,134.46666666666667,501.2,10618.466666666667,310.8666666666667,525.2666666666667,532.8666666666667,532.8666666666667,404.46666666666664,396.2
2020-09-14 23:15:00,339.8666666666667,435.8,411.1333333333333,424.06666666666666,407.46666666666664,374.8666666666667,136.2,520.4666666666667,12542.4,262.8666666666667,498.53333333333336,537.0,537.0,361.53333333333336,368.8666666666667
2020-09-14 23:30:00,334.46666666666664,410.6666666666667,383.8,392.6666666666667,389.6666666666667,355.26666666666665,136.53333333333333,554.8,13379.4,229.73333333333332,524.1333333333333,546.2666666666667,546.2666666666667,343.4,353.73333333333335
2020-09-14 23:45:00,313.93333333333334,405.73333333333335,351.46666666666664,375.06666666666666,398.26666666666665,338.2,141.53333333333333,608.8666666666667,16567.333333333332,209.13333333333333,509.8,503.46666666666664,503.46666666666664,317.3333333333333,359.8666666666667
2020-09-15 00:00:00,280.6666666666667,412.46666666666664,332.93333333333334,409.8666666666667,374.1333333333333,330.8666666666667,143.13333333333333,630.6,19837.6,200.2,516.3333333333334,473.6,473.6,301.46666666666664,334.8
2020-09-15 00:15:00,256.26666666666665,409.8,332.0,418.2,371.73333333333335,312.73333333333335,145.6,660.1333333333333,23007.866666666665,201.2,534.8,451.06666666666666,451.06666666666666,288.73333333333335,327.26666666666665
2020-09-15 00:30:00,249.73333333333332,378.0,337.6,429.53333333333336,367.0,315.3333333333333,146.46666666666667,659.3333333333334,21777.4,258.53333333333336,508.8,428.6666666666667,428.6666666666667,287.6,317.46666666666664
2020-09-15 00:45:00,252.26666666666668,349.4,346.6666666666667,447.0,398.06666666666666,318.6666666666667,148.86666666666667,656.6666666666666,27535.4,392.06666666666666,524.4,409.53333333333336,409.53333333333336,300.0,301.6
