Date/Time,1441_O_CARN,1502_O_BLPK,2071_O_NOSD,3108_O_STDT,3259_O_BRAD,3555_O_SCLL,3732_O_BCVW,4387_O_EDWD,4431_O_WBG,4530_O_CNTP,4533_O_ALPK,5052_O_PennHills,5060_O_LWCV,5571_O_BUFF,5624_O_BUFF,5679_O_BLOO,6030_O_BELL,6560_O_MTLE,6582_O_OAKD,7543_O_MILL,8100_O_PTBZ,8941_O_MTLE
2018-03-22 22:15:00,,,1825.666666666667,,,629.6666666666666,,,1341.3333333333333,814.6,,,,7322.533333333334,7322.533333333334,890.7333333333332,,,1195.1333333333334,1814.7333333333331,,
2018-03-22 22:30:00,,,1781.2,,,731.9333333333333,,,1237.3333333333333,771.5333333333333,,,,2158.0666666666666,2158.0666666666666,979.4,,,1233.0666666666666,2190.6,,
2018-03-22 22:45:00,,,1898.533333333333,,,740.8666666666667,,,1460.4,748.3333333333335,,,,1312.9333333333334,1312.9333333333334,1039.1333333333334,,,1213.2666666666667,2104.8,,
2018-03-22 23:00:00,,,1951.666666666667,,,683.9333333333333,,,1457.7333333333331,674.6,,,,3246.066666666666,3246.066666666666,1136.2,,,1057.1333333333334,1905.666666666667,,
2018-03-22 23:15:00,,,2259.266666666667,,,711.4666666666667,,,1251.0666666666666,661.0,,,,1248.7333333333333,1248.7333333333333,1277.8,,,943.7333333333332,1634.7333333333331,,
2018-03-22 23:30:00,,,2093.733333333333,,,735.1333333333333,,,1554.7333333333331,672.6,,,,5356.0,5356.0,1158.2,,,978.1333333333333,1547.666666666667,,
2018-03-22 23:45:00,,,2177.2,,,734.0666666666667,,,1500.666666666667,641.4666666666667,,,,6438.0,6438.0,1174.6,,,1183.7333333333333,1606.533333333333,,
2018-03-23 00:00:00,,,2195.0666666666666,,,810.0666666666667,,,1927.466666666667,715.3333333333335,,,,2069.4,2069.4,1020.2666666666668,,,1675.2666666666669,1660.533333333333,,
2018-03-23 00:15:00,,,2031.333333333333,,,843.5333333333333,,,1911.666666666667,822.7333333333332,,,,1291.8,1291.8,950.5333333333333,,,1746.6,1788.466666666667,,
2018-03-23 00:30:00,,,1775.0666666666666,,,902.6,,,2362.866666666667,837.5333333333333,,,,1283.7333333333333,1283.7333333333333,987.6666666666665,,,1623.8,1998.666666666667,,
2018-03-23 00:45:00,,,1753.8,,,1020.4666666666667,,,3258.2,815.5333333333333,,,,1074.2,1074.2,1130.8666666666666,,,1726.8,1764.533333333333,,
2018-03-23 01:00:00,,,1760.466666666667,,,990.8,,,1877.1333333333332,901.1333333333333,,,,1167.6,1167.6,1222.9333333333334,,,1654.6,1824.0666666666666,,
2018-03-23 01:15:00,,,1742.0666666666666,,,978.6,,,1831.6,922.8666666666667,,,,1269.6,1269.6,1202.2,,,1708.8,2478.0,,
2018-03-23 01:30:00,,,1742.4,,,1211.0666666666666,,,1750.1333333333334,939.2666666666668,,,,1839.2666666666669,1839.2666666666669,1176.6666666666667,,,1737.333333333333,2768.866666666667,,
2018-03-23 01:45:00,,,1895.666666666667,,,1194.1333333333334,,,2004.7333333333331,921.4,,,,2401.733333333333,2401.733333333333,1189.7333333333333,,,1792.9333333333334,2147.333333333333,,
2018-03-23 02:00:00,,,1833.9333333333332,,,1384.1333333333334,,,1747.6,1035.6,,,,1577.666666666667,1577.666666666667,1253.2666666666667,,,1909.333333333333,2264.333333333333,,
2018-03-23 02:15:00,,,1852.6,,,1698.2666666666669,,,1792.4,1172.6,,,,1622.2,1622.2,1272.2,,,2187.133333333333,2528.6666666666665,,
2018-03-23 02:30:00,,,1858.4,,,1795.8666666666666,,,1844.2,1253.8,,,,1783.6,1783.6,1344.7333333333333,,,2392.6,2395.4666666666667,,
2018-03-23 02:45:00,,,1938.9333333333332,,,1803.666666666667,,,2153.733333333333,1374.466666666667,,,,1791.1333333333334,1791.1333333333334,1356.6666666666667,,,2482.0666666666666,2508.0666666666666,,
2018-03-23 03:00:00,,,2096.6666666666665,,,1851.333333333333,,,2172.733333333333,1536.0666666666666,,,,1683.333333333333,1683.333333333333,1259.8,,,2510.8,2389.266666666667,,
2018-03-23 03:15:00,,,2159.8,,,1719.8,,,2187.6,1694.666666666667,,,,1669.0666666666666,1669.0666666666666,1187.8,,,2560.6666666666665,2392.4666666666667,,
2018-03-23 03:30:00,,,2285.0,,,1626.6,,,2120.6666666666665,1747.333333333333,,,,1520.7333333333331,1520.7333333333331,1217.6,,,2626.0666666666666,2453.333333333333,,
2018-03-23 03:45:00,,,2368.8,,,1595.8,,,2043.8666666666666,1619.1333333333334,,,,1631.1333333333334,1631.1333333333334,1248.1333333333334,,,2601.4,2441.4666666666667,,
2018-03-23 04:00:00,,,2420.6666666666665,,,1348.7333333333333,,,2072.2,1530.0666666666666,,,,1624.0666666666666,1624.0666666666666,1311.3333333333333,,,2487.933333333333,2455.733333333333,,
2018-03-23 04:15:00,,,2541.2,,,1435.8,,,2488.4,1575.0666666666666,,,,1693.2666666666669,1693.2666666666669,1331.2666666666667,,,2453.4666666666667,2510.933333333333,,
2018-03-23 04:30:00,,,2610.266666666667,,,1428.9333333333334,,,2886.5333333333333,1545.2,,,,1685.2,1685.2,1364.7333333333333,,,2384.4666666666667,2467.0,,
2018-03-23 04:45:00,,,2865.2,,,1343.5333333333333,,,2458.4666666666667,1515.666666666667,,,,2345.933333333333,2345.933333333333,1375.8,,,2404.866666666667,2692.6,,
2018-03-23 05:00:00,,,3018.666666666666,,,1351.0666666666666,,,2357.4666666666667,1385.9333333333334,,,,1976.9333333333332,1976.9333333333332,1436.4,,,2523.933333333333,2540.0666666666666,,
2018-03-23 05:15:00,,,2889.4666666666667,,,1375.9333333333334,,,2329.2,1301.1333333333334,,,,2065.6666666666665,2065.6666666666665,1494.533333333333,,,2617.4666666666667,2659.4666666666667,,
2018-03-23 05:30:00,,,2766.4666666666667,,,1388.6,,,2247.866666666667,1274.8666666666666,,,,2509.4666666666667,2509.4666666666667,1555.6,,,2828.0,2779.6,,
2018-03-23 05:45:00,,,2812.266666666667,,,1320.8666666666666,,,2691.0,1336.5333333333333,,,,2484.2,2484.2,1554.8666666666666,,,2857.266666666667,2845.666666666666,,
2018-03-23 06:00:00,,,2860.8,,,1424.8666666666666,,,2963.666666666666,1423.0666666666666,,,,2327.0666666666666,2327.0666666666666,1538.466666666667,,,2936.5333333333333,2914.2,,
2018-03-23 06:15:00,,,3666.066666666666,,,1404.7333333333331,,,2778.0,1389.2666666666669,,,,2755.933333333333,2755.933333333333,1533.9333333333334,,,3032.066666666666,2975.066666666666,,
