Date/Time,5571_O_BUFF,5624_O_BUFF,4482_O_VLVW,8941_O_MTLE,3555_O_SCLL,4431_O_WBG,7543_O_MILL,1404_O_TROY,6809_O_SQHS,8183_O_MILL,8698_O_NOSD,2071_O_NOSD,1502_O_BLPK,7870_O_MILL,6745_O_STDT,5679_O_BLOO,8109_O_FXCP,1369_O_GIBS,2281_O_HiPK
2017-08-09 10:30:00,21.733333333333334,21.733333333333334,76.2,,19.666666666666668,77.53333333333333,119.0,,87.66666666666667,0.0,127.2,84.73333333333333,48.13333333333333,,125.86666666666666,42.4,0.0,,16.266666666666666
2017-08-09 10:45:00,21.466666666666665,21.466666666666665,69.53333333333333,,17.533333333333335,37.6,92.0,,73.8,0.0,118.86666666666666,68.8,43.46666666666667,,93.86666666666666,170.4,0.0,,14.0
2017-08-09 11:00:00,18.266666666666666,18.266666666666666,49.266666666666666,,21.733333333333334,48.333333333333336,47.666666666666664,,50.13333333333333,0.0,89.0,58.733333333333334,43.0,,74.06666666666666,793.6,0.0,,8.733333333333333
2017-08-09 11:15:00,19.4,19.4,41.0,,17.266666666666666,34.13333333333333,35.06666666666667,,39.53333333333333,0.0,74.6,53.266666666666666,30.6,,68.8,1719.1333333333334,0.0,,10.2
2017-08-09 11:30:00,18.8,18.8,43.733333333333334,,19.4,33.8,40.666666666666664,,37.93333333333333,0.0,59.6,45.266666666666666,26.4,,70.26666666666667,297.1333333333333,0.0,,12.733333333333333
2017-08-09 11:45:00,21.2,21.2,37.733333333333334,,16.4,43.6,44.8,,33.06666666666667,0.0,53.666666666666664,43.86666666666667,26.8,,79.4,38.733333333333334,0.0,,7.933333333333334
2017-08-09 12:00:00,20.6,20.6,39.53333333333333,,17.533333333333335,45.6,40.8,,38.8,0.0,48.4,39.733333333333334,25.066666666666666,,64.2,32.6,0.0,,26.6
2017-08-09 12:15:00,20.0,20.0,143.93333333333334,,18.133333333333333,32.733333333333334,38.266666666666666,,43.4,0.0,40.2,38.6,22.533333333333335,,54.06666666666667,34.06666666666667,0.0,,52.13333333333333
2017-08-09 12:30:00,18.266666666666666,18.266666666666666,36.733333333333334,,18.2,24.866666666666667,31.066666666666666,,35.86666666666667,0.0,39.0,39.86666666666667,22.533333333333335,,50.666666666666664,32.2,0.0,,16.0
2017-08-09 12:45:00,18.0,18.0,32.46666666666667,,16.133333333333333,44.13333333333333,29.733333333333334,,32.8,0.0,31.6,37.93333333333333,22.533333333333335,,42.86666666666667,26.533333333333335,0.0,,11.266666666666667
2017-08-09 13:00:00,23.066666666666666,23.066666666666666,28.4,,14.866666666666667,25.2,30.533333333333335,,32.13333333333333,0.0,29.933333333333334,33.86666666666667,21.8,,40.4,29.533333333333335,0.0,,5.133333333333334
