Date/Time,1128_O_HIPK,2071_O_NOSD,2348_O_HILL,2610_O_INGM,2759_O_BRHT,3555_O_SCLL,4431_O_WBG,4514_O_MCCA,5182_O_DORM,5571_O_BUFF,5593_O_WLIB,5624_O_BUFF,6582_O_OAKD,7112_O_FRHL,7783_O_HZWD,8637_O_HIPK,8798_O_FRHL,8941_O_MTLE
2018-10-01 22:45:00,1563.7333333333331,,921.9333333333333,1627.466666666667,,,,1053.7333333333333,851.8666666666667,561.4,1961.533333333333,561.4,2562.0666666666666,3655.0,1165.3333333333333,1563.7333333333331,754.6666666666665,1213.9333333333334
2018-10-01 23:00:00,1684.666666666667,,1022.5333333333333,2224.266666666667,,,,1057.1333333333334,724.8666666666667,524.0,1983.8,524.0,2514.8,4309.933333333333,1558.0666666666666,1684.666666666667,736.6666666666665,1185.0666666666666
2018-10-01 23:15:00,2315.6666666666665,,1049.8666666666666,1652.533333333333,,,,1124.1333333333334,688.7333333333332,508.06666666666666,1681.666666666667,508.06666666666666,2642.333333333333,5253.666666666667,1166.8666666666666,2315.6666666666665,758.4666666666667,1148.6666666666667
2018-10-01 23:30:00,3282.866666666667,,1086.0666666666666,1546.6,,,,1126.4,717.0,512.9333333333333,1647.1333333333334,512.9333333333333,2467.5333333333333,5133.933333333333,1582.7333333333331,3282.866666666667,820.9333333333333,1139.6
2018-10-01 23:45:00,3239.066666666666,,1201.6,1705.8,,,,1124.5333333333333,728.2666666666668,513.8,1735.466666666667,513.8,2626.266666666667,4643.133333333333,1483.8,3239.066666666666,883.4666666666667,1200.4666666666667
2018-10-02 00:00:00,3294.2,,1339.0,1740.2666666666669,,,,1131.1333333333334,738.7333333333332,512.2666666666668,1761.8,512.2666666666668,2861.5333333333333,5443.6,1380.466666666667,3294.2,989.5333333333333,1197.6666666666667
2018-10-02 00:15:00,3261.4,,1476.533333333333,1777.533333333333,,,,1114.9333333333334,752.8,525.0,1814.7333333333331,525.0,2982.666666666666,3744.266666666667,1350.2666666666667,3261.4,1136.8666666666666,1257.6666666666667
2018-10-02 00:30:00,3139.8,,1480.666666666667,1750.8666666666666,,,,1149.0666666666666,749.6666666666665,540.8666666666667,1727.333333333333,540.8666666666667,2814.133333333333,3545.8,1320.7333333333333,3139.8,1272.6666666666667,1434.2
2018-10-02 00:45:00,3289.066666666666,,1224.6666666666667,1815.0666666666666,,,,1128.7333333333333,773.6666666666665,535.4,1623.8666666666666,535.4,2888.666666666666,3404.333333333333,1122.3333333333333,3289.066666666666,1273.4,1293.8
2018-10-02 01:00:00,3165.733333333333,,1095.2666666666667,1813.2,,,,1105.5333333333333,802.0666666666667,524.4,1655.1333333333334,524.4,2834.933333333333,3674.6,1034.3333333333333,3165.733333333333,1284.4666666666667,1104.4
