Date/Time,6294_O_GNFD,8859_O_SQHL,8755_O_MTLE,5906_O_OH,1354_O_SHADY
2015-11-27 15:15:00,146.13333333333333,,78.6,,
2015-11-27 15:30:00,85.86666666666666,,78.4,,
2015-11-27 15:45:00,79.86666666666666,,77.8,,
2015-11-27 16:00:00,76.2,,81.46666666666667,,
2015-11-27 16:15:00,76.26666666666667,,104.86666666666666,,
2015-11-27 16:30:00,77.4,,88.73333333333333,,
2015-11-27 16:45:00,78.66666666666667,,86.26666666666667,,
2015-11-27 17:00:00,79.66666666666667,,82.13333333333334,,
2015-11-27 17:15:00,79.53333333333333,,91.2,,
2015-11-27 17:30:00,77.66666666666667,,85.2,,
2015-11-27 17:45:00,115.66666666666667,,93.66666666666667,,
2015-11-27 18:00:00,205.4,,95.26666666666667,,
2015-11-27 18:15:00,92.4,,90.33333333333333,,
2015-11-27 18:30:00,84.66666666666667,,84.06666666666666,,
2015-11-27 18:45:00,82.2,,86.8,,
2015-11-27 19:00:00,85.93333333333334,,85.13333333333334,,
2015-11-27 19:15:00,85.73333333333333,,86.93333333333334,,
2015-11-27 19:30:00,87.33333333333333,,95.8,,
2015-11-27 19:45:00,85.86666666666666,,87.0,,
2015-11-27 20:00:00,88.8,,93.13333333333334,,
2015-11-27 20:15:00,87.4,,93.73333333333333,,
2015-11-27 20:30:00,93.93333333333334,,90.46666666666667,,
2015-11-27 20:45:00,90.86666666666666,,89.06666666666666,,
2015-11-27 21:00:00,89.93333333333334,,94.06666666666666,,
2015-11-27 21:15:00,91.2,,100.86666666666666,,
2015-11-27 21:30:00,89.2,,89.33333333333333,,
2015-11-27 21:45:00,88.8,,91.8,,
2015-11-27 22:00:00,90.73333333333333,,89.6,,
2015-11-27 22:15:00,88.73333333333333,,88.53333333333333,,
2015-11-27 22:30:00,88.86666666666666,,89.46666666666667,,
2015-11-27 22:45:00,89.46666666666667,,90.53333333333333,,
2015-11-27 23:00:00,90.0,,87.4,,
2015-11-27 23:15:00,90.8,,88.73333333333333,,
2015-11-27 23:30:00,94.13333333333334,,87.2,,
2015-11-27 23:45:00,91.73333333333333,,87.0,,
2015-11-28 00:00:00,91.8,,89.26666666666667,,
2015-11-28 00:15:00,90.06666666666666,,92.33333333333333,,
2015-11-28 00:30:00,95.2,,95.33333333333333,,
2015-11-28 00:45:00,96.93333333333334,,97.0,,
2015-11-28 01:00:00,97.46666666666667,,99.33333333333333,,
2015-11-28 01:15:00,104.0,,100.0,,
2015-11-28 01:30:00,104.46666666666667,,101.2,,
2015-11-28 01:45:00,109.4,,102.53333333333333,,
2015-11-28 02:00:00,113.46666666666667,,105.46666666666667,,
2015-11-28 02:15:00,111.8,,108.4,,
2015-11-28 02:30:00,120.86666666666666,,111.73333333333333,,
2015-11-28 02:45:00,124.66666666666667,,116.93333333333334,,
2015-11-28 03:00:00,127.53333333333333,,117.93333333333334,,
2015-11-28 03:15:00,132.8,,125.26666666666667,,
2015-11-28 03:30:00,139.8,,132.0,,
2015-11-28 03:45:00,148.06666666666666,,131.0,,
2015-11-28 04:00:00,148.26666666666668,,131.73333333333332,,
2015-11-28 04:15:00,149.46666666666667,,128.93333333333334,,
2015-11-28 04:30:00,145.06666666666666,,125.93333333333334,,
2015-11-28 04:45:00,143.8,,124.86666666666666,,
2015-11-28 05:00:00,142.73333333333332,,121.0,,
2015-11-28 05:15:00,137.0,,116.8,,
2015-11-28 05:30:00,136.0,,112.8,,
2015-11-28 05:45:00,136.53333333333333,,116.26666666666667,,
2015-11-28 06:00:00,109.13333333333334,,122.8,,
2015-11-28 06:15:00,64.33333333333333,,18.333333333333332,,
2015-11-28 06:30:00,34.333333333333336,,10.2,,
2015-11-28 06:45:00,15.733333333333333,,10.266666666666667,,
2015-11-28 07:00:00,13.466666666666667,,8.2,,
2015-11-28 07:15:00,9.933333333333334,,8.533333333333333,,
2015-11-28 07:30:00,9.8,,8.133333333333333,,
2015-11-28 07:45:00,14.866666666666667,,9.2,,
2015-11-28 08:00:00,26.666666666666668,,10.0,,
2015-11-28 08:15:00,13.8,,10.2,,
2015-11-28 08:30:00,11.333333333333334,,11.0,,
2015-11-28 08:45:00,12.866666666666667,,7.4,,
2015-11-28 09:00:00,13.0,,7.733333333333333,,
2015-11-28 09:15:00,12.333333333333334,,7.733333333333333,,
2015-11-28 09:30:00,13.0,,8.266666666666667,,
2015-11-28 09:45:00,12.466666666666667,,9.733333333333333,,
2015-11-28 10:00:00,14.933333333333334,,17.266666666666666,,
2015-11-28 10:15:00,18.0,,19.733333333333334,,
2015-11-28 10:30:00,21.933333333333334,,17.066666666666666,,
2015-11-28 10:45:00,79.46666666666667,,13.866666666666667,,
2015-11-28 11:00:00,70.46666666666667,,15.066666666666666,,
2015-11-28 11:15:00,85.0,,14.666666666666666,,
2015-11-28 11:30:00,88.8,,16.066666666666666,,
2015-11-28 11:45:00,71.4,,17.066666666666666,,
2015-11-28 12:00:00,71.4,,16.066666666666666,,
2015-11-28 12:15:00,83.33333333333333,,18.6,,
2015-11-28 12:30:00,66.26666666666667,,13.733333333333333,,
2015-11-28 12:45:00,62.8,,11.533333333333333,,
2015-11-28 13:00:00,48.8,,13.8,,
2015-11-28 13:15:00,42.6,,12.533333333333333,,
2015-11-28 13:30:00,50.266666666666666,,15.4,,
2015-11-28 13:45:00,55.46666666666667,,14.866666666666667,,
2015-11-28 14:00:00,61.4,,16.133333333333333,,
2015-11-28 14:15:00,49.6,,18.533333333333335,,
2015-11-28 14:30:00,59.93333333333333,,23.066666666666666,,
2015-11-28 14:45:00,48.2,,15.133333333333333,,
2015-11-28 15:00:00,23.2,,16.066666666666666,,
2015-11-28 15:15:00,19.933333333333334,,15.066666666666666,,
2015-11-28 15:30:00,20.333333333333332,,16.4,,
2015-11-28 15:45:00,18.333333333333332,,17.4,,
2015-11-28 16:00:00,30.666666666666668,,18.4,,
2015-11-28 16:15:00,316.6666666666667,,20.733333333333334,,
2015-11-28 16:30:00,34.13333333333333,,21.866666666666667,,
2015-11-28 16:45:00,45.13333333333333,,23.266666666666666,,
2015-11-28 17:00:00,34.13333333333333,,19.933333333333334,,
2015-11-28 17:15:00,47.266666666666666,,24.6,,
2015-11-28 17:30:00,34.06666666666667,,26.6,,
2015-11-28 17:45:00,33.0,,25.666666666666668,,
2015-11-28 18:00:00,34.4,,25.866666666666667,,
2015-11-28 18:15:00,36.86666666666667,,27.866666666666667,,
2015-11-28 18:30:00,33.666666666666664,,27.466666666666665,,
2015-11-28 18:45:00,33.06666666666667,,29.0,,
2015-11-28 19:00:00,34.2,,29.0,,
2015-11-28 19:15:00,41.2,,30.066666666666666,,
2015-11-28 19:30:00,40.733333333333334,,31.133333333333333,,
