Date/Time,1519_O_WHLL,5676_O_ELIB,7752_O_ELIZ,2251_O_MILL,2794_O_LWCV
2016-02-09 10:15:00,36.13333333333333,144.93333333333334,46.733333333333334,107.86666666666666,130.06666666666666
2016-02-09 10:30:00,35.266666666666666,133.53333333333333,50.4,35.46666666666667,94.0
2016-02-09 10:45:00,40.0,92.53333333333333,70.06666666666666,33.733333333333334,86.26666666666667
2016-02-09 11:00:00,43.46666666666667,90.06666666666666,67.86666666666666,35.93333333333333,78.2
2016-02-09 11:15:00,32.13333333333333,84.4,69.33333333333333,36.666666666666664,82.66666666666667
2016-02-09 11:30:00,33.13333333333333,76.2,54.13333333333333,33.93333333333333,74.93333333333334
2016-02-09 11:45:00,36.666666666666664,62.6,47.8,28.333333333333332,64.66666666666667
2016-02-09 12:00:00,39.333333333333336,47.733333333333334,31.733333333333334,31.0,60.13333333333333
2016-02-09 12:15:00,39.8,50.8,31.0,32.2,65.2
2016-02-09 12:30:00,40.53333333333333,53.266666666666666,,30.866666666666667,63.53333333333333
2016-02-09 12:45:00,34.4,59.93333333333333,,31.133333333333333,62.46666666666667
2016-02-09 13:00:00,34.53333333333333,61.8,,31.2,67.4
2016-02-09 13:15:00,37.266666666666666,56.266666666666666,,30.133333333333333,59.53333333333333
2016-02-09 13:30:00,40.06666666666667,59.6,,33.666666666666664,56.06666666666667
2016-02-09 13:45:00,41.266666666666666,54.06666666666667,,33.733333333333334,63.666666666666664
2016-02-09 14:00:00,40.6,58.6,,35.8,67.46666666666667
2016-02-09 14:15:00,44.0,56.8,,35.0,68.26666666666667
2016-02-09 14:30:00,37.0,57.666666666666664,,39.46666666666667,68.13333333333334
2016-02-09 14:45:00,41.06666666666667,58.6,,44.333333333333336,65.0
2016-02-09 15:00:00,42.733333333333334,54.4,,36.06666666666667,61.4
2016-02-09 15:15:00,41.733333333333334,53.2,,35.0,55.6
2016-02-09 15:30:00,40.8,50.93333333333333,,38.86666666666667,56.266666666666666
2016-02-09 15:45:00,44.0,65.4,,32.333333333333336,54.6
2016-02-09 16:00:00,43.333333333333336,67.13333333333334,,39.13333333333333,55.666666666666664
2016-02-09 16:15:00,42.53333333333333,60.53333333333333,,49.6,63.46666666666667
2016-02-09 16:30:00,44.6,81.33333333333333,,50.666666666666664,61.733333333333334
2016-02-09 16:45:00,49.266666666666666,59.93333333333333,,43.86666666666667,66.06666666666666
2016-02-09 17:00:00,65.93333333333334,68.86666666666666,,41.6,68.6
2016-02-09 17:15:00,69.33333333333333,75.73333333333333,,52.53333333333333,76.86666666666666
