Date/Time,8749_O_CRFT,4431_O_WBG,5571_O_BUFF,5624_O_BUFF,1282_O_BCVW,2071_O_NOSD,1502_O_BLPK,4632_O_BNAR,8941_O_MTLE,4880_O_ELIB,2281_O_HiPK,5679_O_BLOO,6227_O_ELIB,4669_O_ELIB,7543_O_MILL,4492_O_MOON
2017-04-21 13:00:00,,53.666666666666664,21.666666666666668,21.666666666666668,29.733333333333334,21.733333333333334,,,,207.06666666666666,,32.93333333333333,43.46666666666667,,,
2017-04-21 13:15:00,,56.2,17.8,17.8,31.333333333333332,21.266666666666666,,,,265.6,,33.4,50.2,,,
2017-04-21 13:30:00,,64.46666666666667,15.4,15.4,29.733333333333334,22.266666666666666,,,,331.73333333333335,,26.066666666666666,34.93333333333333,,,
2017-04-21 13:45:00,,236.8,14.466666666666667,14.466666666666667,22.666666666666668,22.533333333333335,,,,168.93333333333334,,22.133333333333333,23.333333333333332,,,
2017-04-21 14:00:00,,43.13333333333333,15.933333333333334,15.933333333333334,20.733333333333334,21.066666666666666,,,,191.13333333333333,,19.0,25.0,,,
2017-04-21 14:15:00,,43.06666666666667,14.066666666666666,14.066666666666666,24.2,25.6,,,,101.13333333333334,,20.4,24.0,,,
2017-04-21 14:30:00,,34.46666666666667,15.6,15.6,20.333333333333332,22.2,,,,94.06666666666666,,19.066666666666666,25.466666666666665,,,
2017-04-21 14:45:00,,37.666666666666664,15.6,15.6,21.866666666666667,19.6,,,53.22222222222222,62.2,,18.2,22.933333333333334,,,
2017-04-21 15:00:00,,31.333333333333332,15.4,15.4,18.2,22.133333333333333,,,34.06666666666667,41.2,,17.466666666666665,23.4,,,
2017-04-21 15:15:00,,28.2,16.266666666666666,16.266666666666666,16.933333333333334,22.933333333333334,,,23.266666666666666,25.533333333333335,,19.466666666666665,23.4,,,
2017-04-21 15:30:00,,22.066666666666666,16.733333333333334,16.733333333333334,18.4,23.933333333333334,,,37.8,25.133333333333333,,20.466666666666665,23.2,,,
2017-04-21 15:45:00,,22.066666666666666,15.4,15.4,17.333333333333332,24.466666666666665,,,25.933333333333334,29.866666666666667,,19.133333333333333,25.533333333333335,,,
2017-04-21 16:00:00,,18.866666666666667,17.533333333333335,17.533333333333335,17.466666666666665,24.266666666666666,,,32.333333333333336,25.133333333333333,,23.733333333333334,24.0,,,
2017-04-21 16:15:00,,17.933333333333334,17.466666666666665,17.466666666666665,17.466666666666665,20.466666666666665,,,27.933333333333334,20.866666666666667,,21.666666666666668,28.8,,,
2017-04-21 16:30:00,,17.066666666666666,16.866666666666667,16.866666666666667,18.4,21.4,,,38.13333333333333,21.0,,23.533333333333335,26.933333333333334,,,
2017-04-21 16:45:00,,16.4,15.333333333333334,15.333333333333334,17.866666666666667,20.133333333333333,,,84.93333333333334,33.53333333333333,,24.066666666666666,24.933333333333334,,,
2017-04-21 17:00:00,,16.866666666666667,16.0,16.0,18.4,18.866666666666667,,,32.06666666666667,31.6,,24.066666666666666,24.866666666666667,,,
2017-04-21 17:15:00,,18.466666666666665,16.8,16.8,17.533333333333335,22.6,,,47.266666666666666,25.933333333333334,,21.066666666666666,21.133333333333333,,,
2017-04-21 17:30:00,,18.4,15.2,15.2,19.6,20.266666666666666,,,33.266666666666666,21.066666666666666,,20.466666666666665,22.333333333333332,,,
2017-04-21 17:45:00,,18.4,15.0,15.0,17.666666666666668,18.666666666666668,,,35.46666666666667,17.533333333333335,,19.666666666666668,19.866666666666667,,,
2017-04-21 18:00:00,,21.0,14.0,14.0,18.466666666666665,19.8,,,24.866666666666667,18.066666666666666,,18.6,17.866666666666667,,,
2017-04-21 18:15:00,,19.466666666666665,14.6,14.6,18.2,19.2,,,22.8,21.333333333333332,,19.066666666666666,19.066666666666666,,,
2017-04-21 18:30:00,,18.8,17.333333333333332,17.333333333333332,20.466666666666665,19.0,,,18.666666666666668,19.466666666666665,,18.666666666666668,21.333333333333332,,,
2017-04-21 18:45:00,,19.466666666666665,16.2,16.2,20.2,21.133333333333333,,,22.533333333333335,20.333333333333332,,19.666666666666668,22.733333333333334,,,
2017-04-21 19:00:00,,20.2,15.466666666666667,15.466666666666667,19.733333333333334,22.466666666666665,,,21.466666666666665,20.133333333333333,23.0,20.266666666666666,21.666666666666668,,,
2017-04-21 19:15:00,,19.666666666666668,16.866666666666667,16.866666666666667,20.333333333333332,18.066666666666666,,,23.533333333333335,19.066666666666666,18.933333333333334,21.0,21.8,,,
2017-04-21 19:30:00,,21.333333333333332,20.466666666666665,20.466666666666665,19.066666666666666,14.466666666666667,,,23.666666666666668,23.133333333333333,19.666666666666668,18.866666666666667,20.933333333333334,,,
2017-04-21 19:45:00,,20.066666666666666,22.066666666666666,22.066666666666666,19.866666666666667,17.333333333333332,,,252.53333333333333,24.933333333333334,19.933333333333334,19.866666666666667,20.6,,,
2017-04-21 20:00:00,,19.466666666666665,21.333333333333332,21.333333333333332,20.333333333333332,15.133333333333333,,,53.53333333333333,20.8,22.2,20.933333333333334,22.333333333333332,,,
2017-04-21 20:15:00,,19.6,21.733333333333334,21.733333333333334,21.533333333333335,17.266666666666666,,,22.533333333333335,20.2,21.733333333333334,22.666666666666668,22.066666666666666,,,
2017-04-21 20:30:00,,20.733333333333334,21.6,21.6,19.466666666666665,19.2,,,22.8,17.933333333333334,18.466666666666665,17.533333333333335,20.8,,,
2017-04-21 20:45:00,,21.4,24.0,24.0,18.2,17.666666666666668,,,22.2,13.8,16.133333333333333,13.466666666666667,17.4,,,
2017-04-21 21:00:00,,22.933333333333334,21.466666666666665,21.466666666666665,16.266666666666666,19.6,,,27.0,14.866666666666667,15.4,14.0,16.666666666666668,,,
2017-04-21 21:15:00,,25.8,18.866666666666667,18.866666666666667,17.266666666666666,17.533333333333335,,,24.533333333333335,14.4,15.333333333333334,15.6,18.066666666666666,,,
2017-04-21 21:30:00,,23.066666666666666,15.6,15.6,17.2,15.933333333333334,,,19.666666666666668,20.066666666666666,16.066666666666666,17.666666666666668,21.266666666666666,,,
2017-04-21 21:45:00,,22.933333333333334,15.533333333333333,15.533333333333333,19.533333333333335,15.4,,,27.666666666666668,19.0,22.266666666666666,17.8,21.866666666666667,,,
2017-04-21 22:00:00,,23.6,12.666666666666666,12.666666666666666,19.0,14.466666666666667,,,27.4,17.266666666666666,19.466666666666665,17.4,21.0,,,
2017-04-21 22:15:00,,19.933333333333334,12.4,12.4,15.4,15.0,,,31.6,18.133333333333333,19.266666666666666,16.2,19.0,,,
2017-04-21 22:30:00,,17.466666666666665,15.866666666666667,15.866666666666667,16.333333333333332,13.933333333333334,,,48.46666666666667,18.0,17.8,16.533333333333335,18.333333333333332,,,
